key,second,records,offered_rps,committed_rps,below_1ms_pct,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,queue_p50_ms,queue_p90_ms,queue_p99_ms,queue_p999_ms,queue_max_ms,prepare_p50_ms,prepare_p90_ms,prepare_p99_ms,prepare_p999_ms,prepare_max_ms,local_p50_ms,local_p90_ms,local_p99_ms,local_p999_ms,local_max_ms,ack0_p50_ms,ack0_p90_ms,ack0_p99_ms,ack0_p999_ms,ack0_max_ms,ack1_p50_ms,ack1_p90_ms,ack1_p99_ms,ack1_p999_ms,ack1_max_ms,post_prepare_p50_ms,post_prepare_p90_ms,post_prepare_p99_ms,post_prepare_p999_ms,post_prepare_max_ms,all_durable_p50_ms,all_durable_p90_ms,all_durable_p99_ms,all_durable_p999_ms,all_durable_max_ms
04-batch16-104k-r0,6,104645,104645.0,104631.0,100.0,0.720565,0.8017066,0.85620944,0.88672948,0.959214,0.031168,0.052544,0.054375559999999996,0.05829301999999999,0.072982,0.006556,0.009929,0.013635,0.017689,0.022044,0.032221,0.040701,0.059252,0.07731,0.092984,0.744892,0.828098,0.876397,0.905695,0.931808,0.704766,0.7928808,0.838488,0.87553,0.902152,0.682974,0.76107,0.812241,0.841643,0.901119,0.767133,0.832022,0.877224,0.905695,0.931808
04-batch16-104k-r0,7,104056,104056.0,104042.0,100.0,0.718203,0.7998095,0.8544525,0.8861904150000003,0.940728,0.031226,0.052454,0.054072449999999994,0.05795184500000015,0.072544,0.006515,0.009889,0.013674,0.018239,0.054835,0.0320635,0.040327,0.057984,0.06987,0.081793,0.744183,0.829286,0.876035,0.905005,0.940749,0.702251,0.791694,0.8341265999999998,0.8658571750000043,0.919972,0.68094,0.758547,0.809589,0.835217,0.879788,0.766758,0.832381,0.876349,0.905005,0.940749
04-batch16-104k-r0,8,104818,104818.0,104842.0,99.99332175771337,0.7192115,0.8007003,0.8572647400000001,0.8905387450000001,1.02045,0.031007,0.052465,0.05419166,0.05820621500000048,0.071949,0.006596,0.009952,0.013851,0.018119,0.052797,0.032393,0.040882,0.060178,0.076024,0.092924,0.744827,0.8293463000000001,0.878139,0.9196442720000018,0.990963,0.703281,0.793187,0.838788,0.8835570950000066,0.969191,0.681783,0.759655,0.812921,0.840563083000015,0.958628,0.767251,0.833195,0.879925,0.9314669190000063,0.990963
04-batch16-104k-r0,9,104839,104839.0,104832.0,100.0,0.719338,0.8007582,0.85516048,0.8901669319999996,0.934553,0.031059,0.052531,0.054342619999999994,0.058520133999999974,0.098416,0.006554,0.009885799999999988,0.013578,0.018871,0.058295,0.032218,0.040536,0.059181,0.077204,0.121815,0.743815,0.828723,0.877677,0.906792,0.962952,0.703576,0.793047,0.837415559999998,0.876382,1.010389,0.681889,0.760006,0.809608,0.843513,0.877545,0.765913,0.8328186,0.878896,0.911233,1.010389
04-batch16-104k-r0,10,104890,104890.0,104913.0,100.0,0.719367,0.799115,0.8541112,0.8890737570000008,0.962332,0.031205,0.052545100000000004,0.054383,0.05807399900000004,0.073771,0.006588,0.009932,0.013637,0.019867,0.06533,0.032112,0.040524,0.060301,0.079464,0.099341,0.743652,0.8280991000000005,0.876718,0.90634,0.946674,0.703136,0.79178,0.83948,0.876123,0.903783,0.681667,0.75845,0.808927,0.842388,0.903853,0.765929,0.83252,0.878325,0.90634,0.946674
04-batch16-104k-r0,11,104165,104165.0,104123.0,100.0,0.712023,0.7942866,0.84952916,0.8818520479999999,0.917328,0.031283,0.05263,0.057023080000000004,0.06299486799999994,0.108668,0.00683,0.010896,0.017028,0.020921,0.032569,0.031928,0.04087,0.056742,0.072675,0.082735,0.726693,0.8138390000000003,0.869927,0.8983875519999996,0.960219,0.702053,0.792206,0.834023,0.867546,0.92205,0.674857,0.7539134000000001,0.805233,0.831597,0.856727,0.756398,0.821767,0.87064,0.902478,0.960219
04-batch16-104k-r0,12,104491,104491.0,104527.0,100.0,0.719524,0.801602,0.8563054000000001,0.8897999099999988,0.937825,0.031293,0.052654,0.057049800000000046,0.06276565999999965,0.092367,0.0068,0.011,0.017115,0.024512,0.035008,0.031832,0.040706,0.057467,0.075462,0.084772,0.745769,0.829736,0.8794606000000013,0.90267,0.923229,0.701419,0.790949,0.832604,0.866704,0.89301,0.681961,0.75932,0.812112,0.845271,0.879454,0.765257,0.832463,0.880238,0.90267,0.923229
04-batch16-104k-r0,13,104175,104175.0,104172.0,99.69762419006479,0.721345,0.8041931999999999,0.8662473399999999,2.1505811720000003,2.454127,0.031374,0.052638,0.057588779999999985,0.6772463060000168,1.425138,0.006773,0.01089,0.017085,0.022223790000000385,0.03726,0.031704,0.04062,0.06048,0.276148,1.401625,0.74798,0.8318290000000005,0.889212,1.3957213280000584,2.451487,0.70245,0.793959,0.846387,1.331848,2.362706,0.683603,0.761307,0.821289,1.26677,2.362878,0.767606,0.835001,0.8947975999999996,1.398972692000041,2.451487
04-batch16-104k-r0,14,104196,104196.0,104205.0,100.0,0.715883,0.798581,0.8525354,0.8860993799999992,0.95134,0.0312765,0.052584,0.05667205,0.06198790499999985,0.089768,0.006715,0.010842,0.016956,0.022599,0.032044,0.031537,0.040169,0.057852,0.078228,0.09084,0.734502,0.817549,0.86736,0.967442,1.397047,0.701569,0.790685,0.835568,0.873165,0.902213,0.678545,0.7570835,0.808416,0.838315,0.884163,0.75936,0.822755,0.8697222500000006,0.967442,1.397047
04-batch16-104k-r0,15,104275,104275.0,104262.0,100.0,0.700365,0.7821136,0.8383413,0.878153747999999,0.924844,0.031411,0.052657,0.05624625999999999,0.06272269599999954,0.120355,0.006836,0.010885,0.016056,0.021797,0.055967,0.031799,0.040498,0.059822,0.074804,0.087827,0.736626,0.818978,0.867314,0.899821,0.957297,0.677685,0.764675,0.8210826399999999,0.857295,0.894576,0.662198,0.7418268,0.794333,0.827284,0.86597,0.753555,0.820966,0.867929,0.899821,0.957297
04-batch16-104k-r0,16,104470,104470.0,104462.0,100.0,0.7135975,0.7961833,0.8531193899999999,0.8896011380000005,0.946824,0.031133,0.05264,0.05704347999999998,0.06321808900000005,0.106143,0.006864,0.010987,0.017096,0.023497,0.030961,0.031756,0.040589,0.05867141999999981,0.074366,0.086104,0.732197,0.814624,0.857741,0.881655,0.900253,0.700199,0.790316,0.834295,0.890845,1.399899,0.675529,0.755335,0.808587,0.844149,0.879285,0.758239,0.820609,0.86064834,0.899389,1.399899
04-batch16-104k-r0,17,104182,104182.0,104183.0,100.0,0.70285,0.7844749,0.8394158300000001,0.8747261310000002,0.921736,0.031256,0.052613,0.05615519,0.061572742000000055,0.089698,0.006827,0.01084,0.016668950000000012,0.022598,0.026497,0.031797,0.040206,0.062003,0.076123,0.120029,0.731267,0.814062,0.8614,0.884377,0.915399,0.6849885,0.774261,0.825064,0.867103,0.904651,0.665148,0.743824,0.7940967100000001,0.825222,0.861719,0.753377,0.81867,0.862464,0.887465,0.915399
04-batch16-104k-r0,18,104276,104276.0,104277.0,99.99520503279757,0.71543,0.7975025,0.856305,0.8940092250000001,1.070041,0.031347,0.052604,0.05669625,0.062161625000000026,0.095479,0.006853,0.01098,0.017062,0.02168,0.029182,0.031578,0.040216,0.059321,0.07675,0.091441,0.733152,0.81752,0.864743,0.8960749250000002,1.061166,0.701639,0.791785,0.838315,0.875124,1.015737,0.677877,0.75615,0.81145375,0.840359,1.015808,0.759302,0.822563,0.86769,0.899119,1.061166
04-batch16-104k-r0,19,103769,103769.0,103767.0,100.0,0.712696,0.794959,0.8492871999999997,0.885783696,0.924251,0.031287,0.0526042,0.056957919999999954,0.06263704800000014,0.09969,0.006739,0.010782,0.01662799999999981,0.02123,0.024824,0.031504,0.040386,0.058142,0.075165,0.083697,0.731587,0.81557,0.8623539199999998,0.887709,1.042463,0.699577,0.788569,0.832957,0.874932,1.048746,0.675464,0.754521,0.805525,0.830857,0.866403,0.757761,0.821135,0.864241,0.900931,1.048746
04-batch16-104k-r0,20,104248,104248.0,104255.0,99.57217404650449,0.7180255,0.8020333000000001,0.8647573099999999,2.9920446769999933,3.324861,0.031591,0.052707,0.057980889999999986,1.3160720909999397,2.205232,0.006808,0.011008,0.017219,0.023189,0.029277,0.031576,0.040494,0.060643889999999985,0.327637,0.354887,0.740282,0.825554,0.9114925299999995,1.391116,3.148107,0.702453,0.7924767,0.843399,1.439088,3.160831,0.680389,0.760173,0.819378,1.378424,3.14831,0.762234,0.829255,0.911834,1.449278,3.160831
04-batch16-104k-r0,21,104470,104470.0,104459.0,99.8439743467024,0.714178,0.7984305,0.85664731,1.2259164920000067,1.509419,0.031384,0.052661,0.05706931,0.06618446400000039,0.725334,0.006693,0.010747,0.01663,0.022378,0.030934,0.031444,0.04012420000000001,0.057401,0.08083559600000835,0.202537,0.733698,0.816415,0.862661,0.986652,1.447659,0.70056,0.79167,0.83796,1.046058,1.463498,0.676637,0.756308,0.810516,0.986712,1.447722,0.758927,0.821944,0.864435,1.046058,1.463498
