profile,pad,width,payload,head,carrier,count,arm,median_ns_per_value,min_ns_per_value,max_ns_per_value,control,control_ns_per_value,ratio
avx512,32,21,5,16,32,256,region64_avx512,0.034233995,0.034170525,0.034502709,tile8_avx512,0.084556975,0.4048630523975107
avx512,32,23,7,16,32,256,tile8_avx2,0.07221380799999999,0.072097942,0.072330011,tile8_avx2,0.07221380799999999,1.0
avx512,32,23,7,16,32,256,region32_avx2,0.063887711,0.0637837,0.064279931,tile8_avx2,0.07221380799999999,0.8847021472680129
avx512,32,23,7,16,32,256,tile8_avx512,0.0846466055,0.084499195,0.08480834,tile8_avx512,0.0846466055,1.0
avx512,32,23,7,16,32,256,region32_avx512,0.0373509545,0.037219817,0.037554124,tile8_avx512,0.0846466055,0.4412575587570372
avx512,32,23,7,16,32,256,region64_avx512,0.03421818,0.034150688,0.034423398,tile8_avx512,0.0846466055,0.4042475158676032
avx512,32,18,2,16,64,256,tile8_avx2,0.15221378200000002,0.152051352,0.152547047,tile8_avx2,0.15221378200000002,1.0
avx512,32,18,2,16,64,256,region32_avx2,0.10412772000000001,0.103793859,0.104801558,tile8_avx2,0.15221378200000002,0.68408864579687
avx512,32,18,2,16,64,256,tile8_avx512,0.07190698400000001,0.071768552,0.072410502,tile8_avx512,0.07190698400000001,1.0
avx512,32,18,2,16,64,256,region32_avx512,0.0602072255,0.060031682,0.060342968,tile8_avx512,0.07190698400000001,0.8372931550014668
avx512,32,18,2,16,64,256,region64_avx512,0.0551190525,0.054986656,0.055308148,tile8_avx512,0.07190698400000001,0.7665326708738055
avx512,32,10,2,8,16,8192,tile8_avx2,0.06024239,0.06011856,0.060517374,tile8_avx2,0.06024239,1.0
avx512,32,10,2,8,16,8192,region32_avx2,0.029119815,0.02906576,0.029261749,tile8_avx2,0.06024239,0.48337748552140775
avx512,32,10,2,8,16,8192,tile8_avx512,0.060229659000000005,0.060094252,0.060344091,tile8_avx512,0.060229659000000005,1.0
avx512,32,10,2,8,16,8192,region32_avx512,0.017805308,0.017761312,0.017848596,tile8_avx512,0.060229659000000005,0.29562358970021724
avx512,32,10,2,8,16,8192,region64_avx512,0.0135760825,0.013538513,0.013702296,tile8_avx512,0.060229659000000005,0.22540526918805898
avx512,32,9,1,8,16,8192,tile8_avx2,0.0576726485,0.057566935,0.058038725,tile8_avx2,0.0576726485,1.0
avx512,32,9,1,8,16,8192,region32_avx2,0.029233679,0.029212203,0.029338378,tile8_avx2,0.0576726485,0.5068898301072474
avx512,32,9,1,8,16,8192,tile8_avx512,0.057685454,0.057534488,0.057950845,tile8_avx512,0.057685454,1.0
avx512,32,9,1,8,16,8192,region32_avx512,0.017940255500000002,0.01786102,0.018198363,tile8_avx512,0.057685454,0.31100137480065604
avx512,32,9,1,8,16,8192,region64_avx512,0.013180474000000001,0.013135826,0.013336156,tile8_avx512,0.057685454,0.22848869318078005
avx512,32,13,5,8,16,8192,tile8_avx2,0.058545487,0.058439121,0.058757912,tile8_avx2,0.058545487,1.0
avx512,32,13,5,8,16,8192,region32_avx2,0.0290520705,0.02884472,0.02922973,tile8_avx2,0.058545487,0.49623074277270934
avx512,32,13,5,8,16,8192,tile8_avx512,0.0584761035,0.058356158,0.058517762,tile8_avx512,0.0584761035,1.0
avx512,32,13,5,8,16,8192,region32_avx512,0.018143639,0.018088486,0.01823139,tile8_avx512,0.0584761035,0.3102744183356882
avx512,32,13,5,8,16,8192,region64_avx512,0.014120610499999998,0.013733236,0.014173361,tile8_avx512,0.0584761035,0.24147659735912463
avx512,32,15,7,8,16,8192,tile8_avx2,0.058760324,0.058587909,0.059018238,tile8_avx2,0.058760324,1.0
avx512,32,15,7,8,16,8192,region32_avx2,0.029123131,0.029030034,0.029444402,tile8_avx2,0.058760324,0.4956257729280049
avx512,32,15,7,8,16,8192,tile8_avx512,0.058550991499999996,0.05853009,0.058609441,tile8_avx512,0.058550991499999996,1.0
avx512,32,15,7,8,16,8192,region32_avx512,0.018253080999999997,0.018136561,0.018323554,tile8_avx512,0.058550991499999996,0.3117467447156723
avx512,32,15,7,8,16,8192,region64_avx512,0.013573997,0.013535533,0.013614379,tile8_avx512,0.058550991499999996,0.2318320604357315
avx512,32,10,2,8,32,8192,tile8_avx2,0.06043796,0.060334275,0.060528159,tile8_avx2,0.06043796,1.0
avx512,32,10,2,8,32,8192,region32_avx2,0.0507069005,0.050651748,0.050863978,tile8_avx2,0.06043796,0.8389909338435645
avx512,32,10,2,8,32,8192,tile8_avx512,0.057225519,0.057115389,0.057430886,tile8_avx512,0.057225519,1.0
avx512,32,10,2,8,32,8192,region32_avx512,0.0286732635,0.028568003,0.028769562,tile8_avx512,0.057225519,0.5010572905420045
avx512,32,10,2,8,32,8192,region64_avx512,0.024744829,0.024599478,0.024968171,tile8_avx512,0.057225519,0.4324089922190133
avx512,32,10,2,8,64,8192,tile8_avx2,0.117039263,0.116936687,0.117623337,tile8_avx2,0.117039263,1.0
avx512,32,10,2,8,64,8192,region32_avx2,0.0694472995,0.069333378,0.069671672,tile8_avx2,0.117039263,0.5933675394042767
avx512,32,10,2,8,64,8192,tile8_avx512,0.0619717145,0.061874259,0.062169325,tile8_avx512,0.0619717145,1.0
avx512,32,10,2,8,64,8192,region32_avx512,0.047164226000000004,0.046439786,0.047678635,tile8_avx512,0.0619717145,0.761060531897984
avx512,32,10,2,8,64,8192,region64_avx512,0.045246377500000004,0.04484769,0.045369394,tile8_avx512,0.0619717145,0.7301133729324207
avx512,32,17,1,16,32,8192,tile8_avx2,0.071065254,0.070953941,0.071580911,tile8_avx2,0.071065254,1.0
avx512,32,17,1,16,32,8192,region32_avx2,0.0628564635,0.062535388,0.06296635,tile8_avx2,0.071065254,0.8844893947751176
avx512,32,17,1,16,32,8192,tile8_avx512,0.073626196,0.073576966,0.0739101,tile8_avx512,0.073626196,1.0
avx512,32,17,1,16,32,8192,region32_avx512,0.036650990999999994,0.036392044,0.036828093,tile8_avx512,0.073626196,0.4977982428971339
avx512,32,17,1,16,32,8192,region64_avx512,0.032748391,0.032667039,0.032835349,tile8_avx512,0.073626196,0.44479265233260185
avx512,32,18,2,16,32,8192,tile8_avx2,0.0725924245,0.072546398,0.073249549,tile8_avx2,0.0725924245,1.0
avx512,32,18,2,16,32,8192,region32_avx2,0.06549253499999999,0.065392846,0.066058297,tile8_avx2,0.0725924245,0.9021951732718334
avx512,32,18,2,16,32,8192,tile8_avx512,0.075811552,0.075493708,0.076309942,tile8_avx512,0.075811552,1.0
avx512,32,18,2,16,32,8192,region32_avx512,0.0391611755,0.039127164,0.039688697,tile8_avx512,0.075811552,0.5165594749992718
avx512,32,18,2,16,32,8192,region64_avx512,0.0339188725,0.033824101,0.034195103,tile8_avx512,0.075811552,0.4474103432152398
avx512,32,21,5,16,32,8192,tile8_avx2,0.073528947,0.073382171,0.073862009,tile8_avx2,0.073528947,1.0
avx512,32,21,5,16,32,8192,region32_avx2,0.064710658,0.064662443,0.064823767,tile8_avx2,0.073528947,0.8800705115496895
avx512,32,21,5,16,32,8192,tile8_avx512,0.0854177225,0.085229101,0.085677776,tile8_avx512,0.0854177225,1.0
avx512,32,21,5,16,32,8192,region32_avx512,0.038883529,0.038793748,0.039000224,tile8_avx512,0.0854177225,0.4552161760107804
avx512,32,21,5,16,32,8192,region64_avx512,0.034806277,0.034715863,0.035099179,tile8_avx512,0.0854177225,0.4074830840871459
avx512,32,23,7,16,32,8192,tile8_avx2,0.0734557265,0.07333184,0.073804732,tile8_avx2,0.0734557265,1.0
avx512,32,23,7,16,32,8192,region32_avx2,0.0646913805,0.064576985,0.064967919,tile8_avx2,0.0734557265,0.8806853268274463
avx512,32,23,7,16,32,8192,tile8_avx512,0.085127484,0.085007036,0.085415963,tile8_avx512,0.085127484,1.0
avx512,32,23,7,16,32,8192,region32_avx512,0.038667479500000004,0.038615642,0.038778288,tile8_avx512,0.085127484,0.4542302636361249
avx512,32,23,7,16,32,8192,region64_avx512,0.0345282945,0.034433486,0.034641804,tile8_avx512,0.085127484,0.4056068954181707
avx512,32,18,2,16,64,8192,tile8_avx2,0.15326122949999998,0.153080925,0.153512098,tile8_avx2,0.15326122949999998,1.0
avx512,32,18,2,16,64,8192,region32_avx2,0.104619682,0.104204647,0.104951717,tile8_avx2,0.15326122949999998,0.682623272312976
avx512,32,18,2,16,64,8192,tile8_avx512,0.07394682999999999,0.073853701,0.074517176,tile8_avx512,0.07394682999999999,1.0
avx512,32,18,2,16,64,8192,region32_avx512,0.060829811,0.06037838,0.061254196,tile8_avx512,0.07394682999999999,0.8226155333501112
avx512,32,18,2,16,64,8192,region64_avx512,0.053903020999999995,0.053869903,0.054090448,tile8_avx512,0.07394682999999999,0.7289429580686556
avx512,32,10,2,8,16,65536,tile8_avx2,0.0596617365,0.059583869,0.059812564,tile8_avx2,0.0596617365,1.0
avx512,32,10,2,8,16,65536,region32_avx2,0.0290002795,0.028953154,0.029078493,tile8_avx2,0.0596617365,0.4860783678329577
avx512,32,10,2,8,16,65536,tile8_avx512,0.059608715,0.059537524,0.059863901,tile8_avx512,0.059608715,1.0
avx512,32,10,2,8,16,65536,region32_avx512,0.017709125,0.017639816,0.017839959,tile8_avx512,0.059608715,0.29708952793228305
avx512,32,10,2,8,16,65536,region64_avx512,0.014261962999999999,0.01416705,0.014379188,tile8_avx512,0.059608715,0.23925969549922355
avx512,32,9,1,8,16,65536,tile8_avx2,0.0563336245,0.056299435,0.056458877,tile8_avx2,0.0563336245,1.0
avx512,32,9,1,8,16,65536,region32_avx2,0.0282669815,0.028233519,0.028371299,tile8_avx2,0.0563336245,0.5017781431762837
avx512,32,9,1,8,16,65536,tile8_avx512,0.0563719025,0.056299565,0.056559499,tile8_avx512,0.0563719025,1.0
avx512,32,9,1,8,16,65536,region32_avx512,0.017701516,0.017638288,0.017805034,tile8_avx512,0.0563719025,0.3140131025380951
avx512,32,9,1,8,16,65536,region64_avx512,0.0135814045,0.013473548,0.013678534,tile8_avx512,0.0563719025,0.2409250690093349
avx512,32,13,5,8,16,65536,tile8_avx2,0.059172492,0.059080001,0.059484662,tile8_avx2,0.059172492,1.0
avx512,32,13,5,8,16,65536,region32_avx2,0.028851797999999998,0.028632144,0.029047403,tile8_avx2,0.059172492,0.4875880164046496
avx512,32,13,5,8,16,65536,tile8_avx512,0.059197964,0.059139123,0.059786711,tile8_avx512,0.059197964,1.0
avx512,32,13,5,8,16,65536,region32_avx512,0.0182322885,0.018169628,0.018298859,tile8_avx512,0.059197964,0.30798843858886765
avx512,32,13,5,8,16,65536,region64_avx512,0.017155405,0.017034734,0.017327059,tile8_avx512,0.059197964,0.28979721329605185
avx512,32,15,7,8,16,65536,tile8_avx2,0.059276036500000004,0.059202416,0.059648801,tile8_avx2,0.059276036500000004,1.0
avx512,32,15,7,8,16,65536,region32_avx2,0.0288296415,0.028587516,0.029137406,tile8_avx2,0.059276036500000004,0.486362503336403
avx512,32,15,7,8,16,65536,tile8_avx512,0.05927966,0.059157582,0.059562206,tile8_avx512,0.05927966,1.0
avx512,32,15,7,8,16,65536,region32_avx512,0.018218495,0.018165978,0.018317264,tile8_avx512,0.05927966,0.3073313004831674
avx512,32,15,7,8,16,65536,region64_avx512,0.0183795125,0.018320298,0.018707469,tile8_avx512,0.05927966,0.31004753569774185
avx512,32,10,2,8,32,65536,tile8_avx2,0.0600593655,0.060016973,0.060316635,tile8_avx2,0.0600593655,1.0
avx512,32,10,2,8,32,65536,region32_avx2,0.0507446805,0.050692538,0.050919052,tile8_avx2,0.0600593655,0.844908701208307
avx512,32,10,2,8,32,65536,tile8_avx512,0.0565871875,0.0564491,0.056816209,tile8_avx512,0.0565871875,1.0
avx512,32,10,2,8,32,65536,region32_avx512,0.0287759785,0.028714344,0.02944346,tile8_avx512,0.0565871875,0.5085246284770736
avx512,32,10,2,8,32,65536,region64_avx512,0.0248562225,0.024755202,0.024943516,tile8_avx512,0.0565871875,0.43925530845653005
avx512,32,10,2,8,64,65536,tile8_avx2,0.1165616625,0.116430793,0.116719317,tile8_avx2,0.1165616625,1.0
avx512,32,10,2,8,64,65536,region32_avx2,0.0690831315,0.068766423,0.069397863,tile8_avx2,0.1165616625,0.5926745554096743
avx512,32,10,2,8,64,65536,tile8_avx512,0.061322802499999995,0.06122436,0.061641969,tile8_avx512,0.061322802499999995,1.0
avx512,32,10,2,8,64,65536,region32_avx512,0.046157837,0.046051163,0.046347622,tile8_avx512,0.061322802499999995,0.7527026671685464
avx512,32,10,2,8,64,65536,region64_avx512,0.042285550500000005,0.042133112,0.042410608,tile8_avx512,0.061322802499999995,0.6895567191339634
avx512,32,17,1,16,32,65536,tile8_avx2,0.0704424295,0.070394158,0.070598304,tile8_avx2,0.0704424295,1.0
avx512,32,17,1,16,32,65536,region32_avx2,0.0623288395,0.062172897,0.062487369,tile8_avx2,0.0704424295,0.8848195603475033
avx512,32,17,1,16,32,65536,tile8_avx512,0.07285529,0.072793441,0.073014949,tile8_avx512,0.07285529,1.0
avx512,32,17,1,16,32,65536,region32_avx512,0.036099078,0.03601484,0.036388952,tile8_avx512,0.07285529,0.49549014217087045
avx512,32,17,1,16,32,65536,region64_avx512,0.032462735,0.032406064,0.032603802,tile8_avx512,0.07285529,0.4455782826476979
avx512,32,18,2,16,32,65536,tile8_avx2,0.071593252,0.071478095,0.072136223,tile8_avx2,0.071593252,1.0
avx512,32,18,2,16,32,65536,region32_avx2,0.06506719999999999,0.064954061,0.065455936,tile8_avx2,0.071593252,0.9088454314102116
avx512,32,18,2,16,32,65536,tile8_avx512,0.074739698,0.07463434,0.075095829,tile8_avx512,0.074739698,1.0
avx512,32,18,2,16,32,65536,region32_avx512,0.0388982625,0.03881284,0.03924628,tile8_avx512,0.074739698,0.5204498217266011
avx512,32,18,2,16,32,65536,region64_avx512,0.033709025000000004,0.033537177,0.034095116,tile8_avx512,0.074739698,0.45101901535647104
avx512,32,21,5,16,32,65536,tile8_avx2,0.072379179,0.072243271,0.072907437,tile8_avx2,0.072379179,1.0
avx512,32,21,5,16,32,65536,region32_avx2,0.063935862,0.063895388,0.064114025,tile8_avx2,0.072379179,0.8833460517699433
avx512,32,21,5,16,32,65536,tile8_avx512,0.084609138,0.084445132,0.084770052,tile8_avx512,0.084609138,1.0
avx512,32,21,5,16,32,65536,region32_avx512,0.037544235499999995,0.037497139,0.037612548,tile8_avx512,0.084609138,0.4437373596691175
avx512,32,21,5,16,32,65536,region64_avx512,0.033894890999999996,0.033752408,0.034115568,tile8_avx512,0.084609138,0.40060555870454556
avx512,32,23,7,16,32,65536,tile8_avx2,0.0724442325,0.072315596,0.072578901,tile8_avx2,0.0724442325,1.0
avx512,32,23,7,16,32,65536,region32_avx2,0.0640257625,0.063901588,0.064061815,tile8_avx2,0.0724442325,0.8837937857924025
avx512,32,23,7,16,32,65536,tile8_avx512,0.084544885,0.084456308,0.084710931,tile8_avx512,0.084544885,1.0
avx512,32,23,7,16,32,65536,region32_avx512,0.037632489,0.037503211,0.037725052,tile8_avx512,0.084544885,0.4451184598571516
avx512,32,23,7,16,32,65536,region64_avx512,0.033972498500000003,0.033905257,0.034135573,tile8_avx512,0.084544885,0.40182795801307203
avx512,32,18,2,16,64,65536,tile8_avx2,0.1529742365,0.152832225,0.153614767,tile8_avx2,0.1529742365,1.0
avx512,32,18,2,16,64,65536,region32_avx2,0.1046026945,0.104238771,0.105250038,tile8_avx2,0.1529742365,0.6837928849541929
avx512,32,18,2,16,64,65536,tile8_avx512,0.0733443725,0.073055066,0.074054196,tile8_avx512,0.0733443725,1.0
avx512,32,18,2,16,64,65536,region32_avx512,0.060718689,0.060563453,0.06111756,tile8_avx512,0.0733443725,0.8278575019508142
avx512,32,18,2,16,64,65536,region64_avx512,0.0544985905,0.054394059,0.054735519,tile8_avx512,0.0733443725,0.7430507432591368
avx512,48,10,2,8,16,256,tile8_avx2,0.059403238,0.059289625,0.059517875,tile8_avx2,0.059403238,1.0
avx512,48,10,2,8,16,256,region32_avx2,0.0289184815,0.028861977,0.029192971,tile8_avx2,0.059403238,0.48681658565480895
avx512,48,10,2,8,16,256,tile8_avx512,0.059405147000000005,0.058995383,0.059571613,tile8_avx512,0.059405147000000005,1.0
avx512,48,10,2,8,16,256,region32_avx512,0.017603607,0.017552963,0.017658722,tile8_avx512,0.059405147000000005,0.29633134314102444
avx512,48,10,2,8,16,256,region64_avx512,0.014482453499999999,0.014393456,0.0145225,tile8_avx512,0.059405147000000005,0.24379122401632972
avx512,48,9,1,8,16,256,tile8_avx2,0.0562643985,0.056102702,0.056506228,tile8_avx2,0.0562643985,1.0
avx512,48,9,1,8,16,256,region32_avx2,0.0281221235,0.028061485,0.028254213,tile8_avx2,0.0562643985,0.49982092139490303
avx512,48,9,1,8,16,256,tile8_avx512,0.057079319,0.056988021,0.057124814,tile8_avx512,0.057079319,1.0
avx512,48,9,1,8,16,256,region32_avx512,0.028114206,0.027968185,0.028203994,tile8_avx512,0.057079319,0.49254627582364807
avx512,48,9,1,8,16,256,region64_avx512,0.014006639,0.013971807,0.014159136,tile8_avx512,0.057079319,0.24538903486217134
avx512,48,13,5,8,16,256,tile8_avx2,0.113065131,0.11296168,0.113262497,tile8_avx2,0.113065131,1.0
avx512,48,13,5,8,16,256,region32_avx2,0.028674204000000002,0.028501816,0.029079199,tile8_avx2,0.113065131,0.253607843075864
avx512,48,13,5,8,16,256,tile8_avx512,0.0580332875,0.057963192,0.058192339,tile8_avx512,0.0580332875,1.0
avx512,48,13,5,8,16,256,region32_avx512,0.017684465500000003,0.017563503,0.017880488,tile8_avx512,0.0580332875,0.30472968638904013
avx512,48,13,5,8,16,256,region64_avx512,0.014476158,0.014439315,0.01455979,tile8_avx512,0.0580332875,0.24944576851690503
avx512,48,15,7,8,16,256,tile8_avx2,0.113192238,0.113019161,0.113641061,tile8_avx2,0.113192238,1.0
avx512,48,15,7,8,16,256,region32_avx2,0.028661724,0.028354332,0.028924674,tile8_avx2,0.113192238,0.25321280422072756
avx512,48,15,7,8,16,256,tile8_avx512,0.057933707,0.057859741,0.05816995,tile8_avx512,0.057933707,1.0
avx512,48,15,7,8,16,256,region32_avx512,0.017744105,0.01757282,0.018019404,tile8_avx512,0.057933707,0.306282920925464
avx512,48,15,7,8,16,256,region64_avx512,0.014494486000000001,0.014438532,0.014561281,tile8_avx512,0.057933707,0.25019089491373303
avx512,48,10,2,8,32,256,tile8_avx2,0.059658403,0.059575561,0.060207037,tile8_avx2,0.059658403,1.0
avx512,48,10,2,8,32,256,region32_avx2,0.050320901,0.050134039,0.050471328,tile8_avx2,0.059658403,0.8434838760266513
avx512,48,10,2,8,32,256,tile8_avx512,0.057108609000000005,0.057046173,0.057269581,tile8_avx512,0.057108609000000005,1.0
avx512,48,10,2,8,32,256,region32_avx512,0.028463918999999997,0.028288094,0.028879877,tile8_avx512,0.057108609000000005,0.498417305173726
avx512,48,10,2,8,32,256,region64_avx512,0.0260213505,0.025782026,0.026236756,tile8_avx512,0.057108609000000005,0.45564672219559743
avx512,48,10,2,8,64,256,tile8_avx2,0.11638066899999999,0.116155945,0.116909459,tile8_avx2,0.11638066899999999,1.0
avx512,48,10,2,8,64,256,region32_avx2,0.0691591275,0.068589173,0.069694735,tile8_avx2,0.11638066899999999,0.5942492691806059
avx512,48,10,2,8,64,256,tile8_avx512,0.060378531,0.060209293,0.060487013,tile8_avx512,0.060378531,1.0
avx512,48,10,2,8,64,256,region32_avx512,0.045900659999999996,0.045803357,0.046107788,tile8_avx512,0.060378531,0.7602149181138573
avx512,48,10,2,8,64,256,region64_avx512,0.043104632000000004,0.042987697,0.043501452,tile8_avx512,0.060378531,0.7139066036568529
avx512,48,17,1,16,32,256,tile8_avx2,0.0705624975,0.070468294,0.070859171,tile8_avx2,0.0705624975,1.0
avx512,48,17,1,16,32,256,region32_avx2,0.0621856025,0.062117299,0.062849525,tile8_avx2,0.0705624975,0.8812840347664849
avx512,48,17,1,16,32,256,tile8_avx512,0.072815514,0.072659984,0.072958827,tile8_avx512,0.072815514,1.0
avx512,48,17,1,16,32,256,region32_avx512,0.036109071000000006,0.035997164,0.03632622,tile8_avx512,0.072815514,0.4958980444744235
avx512,48,17,1,16,32,256,region64_avx512,0.032966256,0.032815568,0.03317761,tile8_avx512,0.072815514,0.4527367066309523
avx512,48,18,2,16,32,256,tile8_avx2,0.0715192575,0.071317719,0.071832091,tile8_avx2,0.0715192575,1.0
avx512,48,18,2,16,32,256,region32_avx2,0.0649442925,0.064655405,0.065085789,tile8_avx2,0.0715192575,0.9080672083319656
avx512,48,18,2,16,32,256,tile8_avx512,0.11156376900000001,0.111392302,0.111784464,tile8_avx512,0.11156376900000001,1.0
avx512,48,18,2,16,32,256,region32_avx512,0.038370720999999997,0.038305307,0.03854909,tile8_avx512,0.11156376900000001,0.34393532366229035
avx512,48,18,2,16,32,256,region64_avx512,0.034326300500000004,0.034239305,0.034468411,tile8_avx512,0.11156376900000001,0.3076832273387967
avx512,48,21,5,16,32,256,tile8_avx2,0.0722827585,0.072150193,0.072727336,tile8_avx2,0.0722827585,1.0
avx512,48,21,5,16,32,256,region32_avx2,0.06392184449999999,0.063759079,0.064240834,tile8_avx2,0.0722827585,0.8843304520537908
avx512,48,21,5,16,32,256,tile8_avx512,0.0845752005,0.084431235,0.085026519,tile8_avx512,0.0845752005,1.0
avx512,48,21,5,16,32,256,region32_avx512,0.037343460999999994,0.037175626,0.037482833,tile8_avx512,0.0845752005,0.44154150128204533
avx512,48,21,5,16,32,256,region64_avx512,0.034224608000000004,0.034154592,0.034644524,tile8_avx512,0.0845752005,0.4046648166089775
avx512,48,23,7,16,32,256,tile8_avx2,0.07288622650000001,0.072192043,0.073529873,tile8_avx2,0.07288622650000001,1.0
avx512,48,23,7,16,32,256,region32_avx2,0.063988034,0.063810226,0.064124232,tile8_avx2,0.07288622650000001,0.877916680183738
avx512,48,23,7,16,32,256,tile8_avx512,0.084532681,0.084362552,0.084780568,tile8_avx512,0.084532681,1.0
avx512,48,23,7,16,32,256,region32_avx512,0.0373571135,0.037229352,0.037631573,tile8_avx512,0.084532681,0.4419250999503967
avx512,48,23,7,16,32,256,region64_avx512,0.0343288175,0.034172164,0.034752324,tile8_avx512,0.084532681,0.40610113264951336
avx512,48,18,2,16,64,256,tile8_avx2,0.152435247,0.152168408,0.153391495,tile8_avx2,0.152435247,1.0
avx512,48,18,2,16,64,256,region32_avx2,0.1041913105,0.10382285,0.104647554,tile8_avx2,0.152435247,0.6835119340870028
avx512,48,18,2,16,64,256,tile8_avx512,0.07200451199999999,0.071828298,0.072165892,tile8_avx512,0.07200451199999999,1.0
avx512,48,18,2,16,64,256,region32_avx512,0.060149707,0.059903234,0.060643382,tile8_avx512,0.07200451199999999,0.8353602479800155
avx512,48,18,2,16,64,256,region64_avx512,0.0550929045,0.055032037,0.055475794,tile8_avx512,0.07200451199999999,0.7651312809397278
avx512,48,10,2,8,16,8192,tile8_avx2,0.060335150000000004,0.060129682,0.060452627,tile8_avx2,0.060335150000000004,1.0
avx512,48,10,2,8,16,8192,region32_avx2,0.02924357,0.029111732,0.029579852,tile8_avx2,0.060335150000000004,0.48468546112838035
avx512,48,10,2,8,16,8192,tile8_avx512,0.060294377499999996,0.060109379,0.06044052,tile8_avx512,0.060294377499999996,1.0
avx512,48,10,2,8,16,8192,region32_avx512,0.0178193525,0.017742051,0.017940294,tile8_avx512,0.060294377499999996,0.2955392067859064
avx512,48,10,2,8,16,8192,region64_avx512,0.013563836,0.013524897,0.013608307,tile8_avx512,0.060294377499999996,0.22496021291537507
avx512,48,9,1,8,16,8192,tile8_avx2,0.056965064,0.056907983,0.057071431,tile8_avx2,0.056965064,1.0
avx512,48,9,1,8,16,8192,region32_avx2,0.0285649595,0.028481577,0.02867181,tile8_avx2,0.056965064,0.5014469833651025
avx512,48,9,1,8,16,8192,tile8_avx512,0.057494682,0.057382643,0.057591036,tile8_avx512,0.057494682,1.0
avx512,48,9,1,8,16,8192,region32_avx512,0.029276222,0.029238708,0.029445874,tile8_avx512,0.057494682,0.5091987812020597
avx512,48,9,1,8,16,8192,region64_avx512,0.013716424000000001,0.013287541,0.015177386,tile8_avx512,0.057494682,0.23856856882867883
avx512,48,13,5,8,16,8192,tile8_avx2,0.1134869495,0.113340955,0.113683831,tile8_avx2,0.1134869495,1.0
avx512,48,13,5,8,16,8192,region32_avx2,0.029010553,0.02877133,0.029369578,tile8_avx2,0.1134869495,0.2556289787311624
avx512,48,13,5,8,16,8192,tile8_avx512,0.058527817999999995,0.058463,0.058705479,tile8_avx512,0.058527817999999995,1.0
avx512,48,13,5,8,16,8192,region32_avx512,0.018189963,0.018113092,0.01836507,tile8_avx512,0.058527817999999995,0.31079175034340084
avx512,48,13,5,8,16,8192,region64_avx512,0.0138851535,0.013724089,0.013935056,tile8_avx512,0.058527817999999995,0.23724023847941847
avx512,48,15,7,8,16,8192,tile8_avx2,0.113536177,0.113396574,0.113693181,tile8_avx2,0.113536177,1.0
avx512,48,15,7,8,16,8192,region32_avx2,0.029094613999999998,0.028832726,0.029403217,tile8_avx2,0.113536177,0.25625853158680867
avx512,48,15,7,8,16,8192,tile8_avx512,0.05866478,0.058464043,0.058813587,tile8_avx512,0.05866478,1.0
avx512,48,15,7,8,16,8192,region32_avx512,0.0184401535,0.018277302,0.018622972,tile8_avx512,0.05866478,0.3143309068916648
avx512,48,15,7,8,16,8192,region64_avx512,0.013575971,0.01354263,0.013738509,tile8_avx512,0.05866478,0.23141603872033611
avx512,48,10,2,8,32,8192,tile8_avx2,0.0603717695,0.060337888,0.060561165,tile8_avx2,0.0603717695,1.0
avx512,48,10,2,8,32,8192,region32_avx2,0.050708567499999996,0.050652809,0.050787609,tile8_avx2,0.0603717695,0.8399384003478645
avx512,48,10,2,8,32,8192,tile8_avx512,0.0573408455,0.057219811,0.057520572,tile8_avx512,0.0573408455,1.0
avx512,48,10,2,8,32,8192,region32_avx512,0.0287253055,0.028528275,0.028875304,tile8_avx512,0.0573408455,0.5009571318581272
avx512,48,10,2,8,32,8192,region64_avx512,0.0245136375,0.024322668,0.024717718,tile8_avx512,0.0573408455,0.42750743010931014
avx512,48,10,2,8,64,8192,tile8_avx2,0.11707780549999999,0.116927229,0.117159985,tile8_avx2,0.11707780549999999,1.0
avx512,48,10,2,8,64,8192,region32_avx2,0.06939778499999999,0.069200326,0.069560751,tile8_avx2,0.11707780549999999,0.5927492807336571
avx512,48,10,2,8,64,8192,tile8_avx512,0.0619364715,0.061773565,0.062268063,tile8_avx512,0.0619364715,1.0
avx512,48,10,2,8,64,8192,region32_avx512,0.062667638,0.060717553,0.063840289,tile8_avx512,0.0619364715,1.0118051042026184
avx512,48,10,2,8,64,8192,region64_avx512,0.0459681115,0.045746159,0.04611269,tile8_avx512,0.0619364715,0.7421816320291994
avx512,48,17,1,16,32,8192,tile8_avx2,0.070959853,0.070824597,0.071113512,tile8_avx2,0.070959853,1.0
avx512,48,17,1,16,32,8192,region32_avx2,0.062824239,0.06269215,0.063060507,tile8_avx2,0.070959853,0.885349057867975
avx512,48,17,1,16,32,8192,tile8_avx512,0.07369097499999999,0.073486194,0.074428473,tile8_avx512,0.07369097499999999,1.0
avx512,48,17,1,16,32,8192,region32_avx512,0.036657815999999996,0.036483528,0.036827317,tile8_avx512,0.07369097499999999,0.4974532634423686
avx512,48,17,1,16,32,8192,region64_avx512,0.0323530435,0.032168286,0.03244774,tile8_avx512,0.07369097499999999,0.4390367137902572
avx512,48,18,2,16,32,8192,tile8_avx2,0.072650414,0.072533114,0.073014421,tile8_avx2,0.072650414,1.0
avx512,48,18,2,16,32,8192,region32_avx2,0.0655025915,0.065419445,0.065663265,tile8_avx2,0.072650414,0.9016134649969098
