dataset,mask,operation,configuration,policy,repetitions,median_ns,min_ns,max_ns,cycles_per_call,relative_to_plain
msmarco,none,intersection,local-frame,selected,5,4.65079,4.63376,4.66217,12.917031288146973,2.0397128221321683
msmarco,none,intersection,local-inline,complete,5,61.9611,61.6638,63.167,172.46688079833984,1.1109575114706658
msmarco,none,intersection,local-point,complete,5,62.1466,61.3504,62.2193,171.45130920410156,1.1142835114670797
msmarco,none,intersection,mixed-frame,complete,5,61.4751,61.0803,62.7154,170.62773895263672,1.1022435707792522
msmarco,none,intersection,mixed-frame-point,complete,5,61.5847,60.5486,62.0869,171.37134552001953,1.1042086899145998
msmarco,none,intersection,mixed-point-frame,complete,5,61.2907,60.4947,61.6149,170.43228912353516,1.0989372936938682
msmarco,none,intersection,plain,complete,5,55.7727,55.4723,57.0445,155.06556701660156,1.0
msmarco,none,intersection,plain,selected,5,2.28012,2.26835,2.28748,6.344204902648926,1.0
msmarco,none,union,bec-plain-frame,complete,5,61.753,61.4872,63.499,171.81675720214844,1.1019883007541338
msmarco,none,union,local-frame,complete,5,61.5343,61.3993,62.4164,171.2211685180664,1.09808557794917
msmarco,none,union,local-frame,selected,5,4.67133,4.64894,4.78949,12.993231773376465,2.048775032235994
msmarco,none,union,local-inline,complete,5,60.4435,60.071,61.3759,168.4158477783203,1.0786201456873754
msmarco,none,union,local-point,complete,5,61.3822,61.0324,62.3981,170.72728729248047,1.0953713386321375
msmarco,none,union,mixed-frame,complete,5,61.1017,60.9321,61.6237,170.5433349609375,1.0903657888068412
msmarco,none,union,mixed-frame-point,complete,5,61.5209,60.7311,61.678,170.67437744140625,1.0978464536437904
msmarco,none,union,mixed-point-frame,complete,5,61.8549,61.0103,62.241,171.95134735107422,1.1038067161808638
msmarco,none,union,plain,complete,5,56.0378,55.6672,56.3048,155.57616424560547,1.0
msmarco,none,union,plain,selected,5,2.28006,2.27358,2.30831,6.349952220916748,1.0
msmarco,single255,intersection,bec-plain-frame,complete,5,152.021,151.731,153.033,423.9149475097656,2.539295175671567
msmarco,single255,intersection,local-frame,complete,5,194.588,193.71,195.352,539.365234375,3.2503165328709778
msmarco,single255,intersection,local-frame,selected,5,131.582,131.053,132.054,365.8585662841797,36.5557342845792
msmarco,single255,intersection,local-inline,complete,5,191.14,188.628,192.32,528.8333435058594,3.19272258357637
msmarco,single255,intersection,local-point,complete,5,186.342,184.469,187.434,517.6693725585938,3.112578799146113
msmarco,single255,intersection,mixed-frame,complete,5,193.914,193.26,195.942,539.6930541992188,3.239058318884735
msmarco,single255,intersection,mixed-frame-point,complete,5,194.602,191.443,197.31,541.2690124511719,3.2505503830131257
msmarco,single255,intersection,mixed-point-frame,complete,5,187.116,186.929,188.637,520.5664367675781,3.1255073712905523
msmarco,single255,intersection,plain,complete,5,59.8674,59.4526,62.5926,166.58131408691406,1.0
msmarco,single255,intersection,plain,selected,5,3.59949,3.52581,3.61941,10.01339340209961,1.0
msmarco,single255,union,bec-plain-frame,complete,5,150.766,150.481,152.694,418.6524658203125,2.5723596655860774
msmarco,single255,union,local-frame,complete,5,204.074,203.461,204.869,567.5894775390625,3.4818972871523632
msmarco,single255,union,local-frame,selected,5,143.631,143.202,144.253,399.8155517578125,40.46353996461613
msmarco,single255,union,local-inline,complete,5,196.974,195.789,199.806,547.5829467773438,3.3607575499061593
msmarco,single255,union,local-point,complete,5,196.142,196.04,196.612,546.1300964355469,3.3465620201330832
msmarco,single255,union,mixed-frame,complete,5,203.797,203.688,205.436,566.7321166992188,3.477171131206279
msmarco,single255,union,mixed-frame-point,complete,5,201.729,201.387,204.728,560.461669921875,3.441887049991469
msmarco,single255,union,mixed-point-frame,complete,5,196.231,195.393,198.009,547.3330078125,3.3480805323323666
msmarco,single255,union,plain,complete,5,58.61,58.3236,61.3314,163.04293060302734,1.0
msmarco,single255,union,plain,selected,5,3.54964,3.4884,3.55572,9.875974655151367,1.0
random_dense,all,intersection,bec-plain-frame,complete,5,22318.9,22204.6,22519.0,61981.08984375,56.00671511452834
random_dense,all,intersection,local-frame,complete,5,40401.4,40190.5,40746.4,112131.6640625,101.38267119025154
random_dense,all,intersection,local-frame,selected,5,40394.5,40130.4,40723.7,112111.5,102.05270072255065
random_dense,all,intersection,local-inline,complete,5,40749.1,40526.1,41193.3,113137.78125,102.25518438961716
random_dense,all,intersection,local-point,complete,5,42283.2,42242.3,42783.5,117318.890625,106.10483207194908
random_dense,all,intersection,mixed-frame,complete,5,40378.5,40149.2,40389.9,112125.3515625,101.32520627145524
random_dense,all,intersection,mixed-frame-point,complete,5,40806.4,40566.0,41155.7,113326.8125,102.39897215586292
random_dense,all,intersection,mixed-point-frame,complete,5,41713.4,41517.0,41724.6,115804.765625,104.67498444181237
random_dense,all,intersection,plain,complete,5,398.504,397.473,402.796,1110.2825927734375,1.0
random_dense,all,intersection,plain,selected,5,395.82,394.212,400.845,1101.2188110351562,1.0
random_dense,all,union,bec-plain-frame,complete,5,22281.7,22246.1,22558.2,61819.1484375,55.843159860152134
random_dense,all,union,local-frame,complete,5,40551.9,40316.6,40925.9,112607.9296875,101.63256099547625
random_dense,all,union,local-frame,selected,5,40546.9,40340.5,40578.3,112601.625,102.15229035135013
random_dense,all,union,local-inline,complete,5,40619.3,40380.8,40630.9,112786.46875,101.80148118444632
random_dense,all,union,local-point,complete,5,42351.9,42308.1,42478.4,117592.6796875,106.14378265936517
random_dense,all,union,mixed-frame,complete,5,40528.5,40320.7,40533.1,112563.46875,101.57391511384569
random_dense,all,union,mixed-frame-point,complete,5,40989.2,40752.0,41009.0,113768.703125,102.72853723637547
random_dense,all,union,mixed-point-frame,complete,5,41732.9,41527.0,42297.2,115881.546875,104.59242365383894
random_dense,all,union,plain,complete,5,399.005,396.614,399.934,1105.8981323242188,1.0
random_dense,all,union,plain,selected,5,396.926,395.124,397.714,1103.8239135742188,1.0
random_dense,cluster32,intersection,bec-plain-frame,complete,5,2858.42,2843.03,2880.28,7940.43994140625,28.980978577707393
random_dense,cluster32,intersection,local-frame,complete,5,5114.86,5089.75,5153.85,14205.677734375,51.8585960383612
random_dense,cluster32,intersection,local-frame,selected,5,5056.06,5029.48,5095.73,14042.7587890625,110.81775342465754
random_dense,cluster32,intersection,local-inline,complete,5,5157.08,5132.06,5163.8,14328.5361328125,52.2866566157259
random_dense,cluster32,intersection,local-point,complete,5,5356.76,5351.23,5382.07,14869.4580078125,54.311174287165585
random_dense,cluster32,intersection,mixed-frame,complete,5,5125.76,5096.01,5129.33,14239.9208984375,51.96910907230899
random_dense,cluster32,intersection,mixed-frame-point,complete,5,5169.4,5168.37,5180.41,14355.4462890625,52.411566760518255
random_dense,cluster32,intersection,mixed-point-frame,complete,5,5290.66,5267.06,5298.58,14699.298828125,53.640998916161166
random_dense,cluster32,intersection,plain,complete,5,98.6309,97.4974,101.701,275.16302490234375,1.0
random_dense,cluster32,intersection,plain,selected,5,45.625,44.695,46.2059,126.739990234375,1.0
random_dense,cluster32,union,bec-plain-frame,complete,5,2851.57,2837.32,2868.11,7920.24658203125,28.526311787985133
random_dense,cluster32,union,local-frame,complete,5,5142.73,5114.9,5179.79,14281.42578125,51.44643807496388
random_dense,cluster32,union,local-frame,selected,5,5072.21,5046.43,5112.02,14094.8740234375,112.55170240715756
random_dense,cluster32,union,local-inline,complete,5,5150.27,5120.67,5181.51,14302.1708984375,51.52186613420193
random_dense,cluster32,union,local-point,complete,5,5380.43,5379.11,5417.88,14944.166015625,53.82432264802507
random_dense,cluster32,union,mixed-frame,complete,5,5143.61,5114.33,5146.32,14286.4111328125,51.45524134978211
random_dense,cluster32,union,mixed-frame-point,complete,5,5190.7,5187.46,5206.55,14415.044921875,51.92631658977139
random_dense,cluster32,union,mixed-point-frame,complete,5,5306.1,5276.14,5347.89,14734.4072265625,53.08074603752596
random_dense,cluster32,union,plain,complete,5,99.9628,97.9731,105.116,277.03875732421875,1.0
random_dense,cluster32,union,plain,selected,5,45.0656,44.2064,46.7777,125.84773254394531,1.0
random_dense,dispersed32,intersection,bec-plain-frame,complete,5,3333.8,3317.07,3351.87,9266.74462890625,27.54842334897865
random_dense,dispersed32,intersection,local-frame,complete,5,5903.18,5875.22,5973.98,16400.4482421875,48.78016130098499
random_dense,dispersed32,intersection,local-frame,selected,5,5836.86,5807.76,5841.85,16219.005859375,91.06476721527342
random_dense,dispersed32,intersection,local-inline,complete,5,5866.45,5842.32,5870.92,16307.4619140625,48.47664771600449
random_dense,dispersed32,intersection,local-point,complete,5,5983.03,5961.21,6028.67,16629.794921875,49.43999140609506
random_dense,dispersed32,intersection,mixed-frame,complete,5,5902.61,5876.1,5948.32,16404.4580078125,48.77545118000925
random_dense,dispersed32,intersection,mixed-frame-point,complete,5,5900.17,5869.86,5927.79,16384.0224609375,48.75528855688504
random_dense,dispersed32,intersection,mixed-point-frame,complete,5,6002.19,5937.0,6094.63,16574.6953125,49.598317577840945
random_dense,dispersed32,intersection,plain,complete,5,121.016,119.899,121.541,336.42486572265625,1.0
random_dense,dispersed32,intersection,plain,selected,5,64.0957,63.9872,64.8005,178.27125549316406,1.0
random_dense,dispersed32,union,bec-plain-frame,complete,5,3332.91,3321.1,3334.85,9267.701171875,27.626219507140902
random_dense,dispersed32,union,local-frame,complete,5,5917.0,5892.85,5923.73,16449.6826171875,49.045531029566575
random_dense,dispersed32,union,local-frame,selected,5,5848.86,5825.01,5852.47,16256.2451171875,90.97308849284984
random_dense,dispersed32,union,local-inline,complete,5,5915.21,5887.67,5948.02,16437.7509765625,49.03069386537138
random_dense,dispersed32,union,local-point,complete,5,5990.06,5963.17,6025.63,16633.6201171875,49.651119418449476
random_dense,dispersed32,union,mixed-frame,complete,5,5918.11,5891.89,5969.87,16450.42578125,49.05473172915129
random_dense,dispersed32,union,mixed-frame-point,complete,5,5896.67,5871.83,5901.69,16387.548828125,48.87701731555084
random_dense,dispersed32,union,mixed-point-frame,complete,5,5975.97,5949.22,5984.75,16611.83203125,49.534328556153284
random_dense,dispersed32,union,plain,complete,5,120.643,120.612,121.011,335.6337127685547,1.0
random_dense,dispersed32,union,plain,selected,5,64.2922,63.6445,64.5526,178.05350494384766,1.0
random_dense,none,intersection,bec-plain-frame,complete,5,63.8424,62.8721,64.8188,177.6842498779297,1.076248242564827
random_dense,none,intersection,local-frame,complete,5,63.0271,61.1038,63.5735,175.33917999267578,1.062504003749195
random_dense,none,intersection,local-frame,selected,5,4.64052,4.63594,4.66675,12.913517951965332,2.0272778107853076
random_dense,none,intersection,local-inline,complete,5,62.7433,61.7005,63.4984,174.05297088623047,1.057719734184769
random_dense,none,intersection,local-point,complete,5,62.5368,61.814,63.5816,173.9693603515625,1.0542385796215066
random_dense,none,intersection,mixed-frame,complete,5,62.092,61.2363,62.6536,172.75582122802734,1.0467401895501303
random_dense,none,intersection,mixed-frame-point,complete,5,62.7268,62.2209,63.2577,174.53751373291016,1.057441578977535
random_dense,none,intersection,mixed-point-frame,complete,5,61.9472,60.7987,62.4449,172.47085571289062,1.0442991668830097
random_dense,none,intersection,plain,complete,5,59.3194,58.3097,60.4923,165.30339813232422,1.0
random_dense,none,intersection,plain,selected,5,2.28904,2.27349,2.30282,6.3588480949401855,1.0
random_dense,none,union,bec-plain-frame,complete,5,62.0593,61.6751,62.5023,172.6457748413086,1.0961558162620064
random_dense,none,union,local-frame,complete,5,62.4035,61.1787,63.7095,173.6838150024414,1.1022354341751537
random_dense,none,union,local-frame,selected,5,4.65936,4.64596,4.6821,12.981406688690186,1.7349419124218053
random_dense,none,union,local-inline,complete,5,63.4247,62.3397,65.7219,176.55510711669922,1.1202729292736606
random_dense,none,union,local-point,complete,5,63.5617,63.098,64.1865,176.94508361816406,1.122692765572618
random_dense,none,union,mixed-frame,complete,5,62.5455,61.5703,63.7851,174.08616638183594,1.1047435856675039
random_dense,none,union,mixed-frame-point,complete,5,62.1683,61.4417,63.5181,173.01852416992188,1.0980810874779654
random_dense,none,union,mixed-point-frame,complete,5,62.3841,61.8728,63.1529,173.5681381225586,1.1018927712247903
random_dense,none,union,plain,complete,5,56.6154,53.6095,57.9608,156.31166076660156,1.0
random_dense,none,union,plain,selected,5,2.6856,2.58584,2.69705,7.479756593704224,1.0
random_dense,single255,intersection,bec-plain-frame,complete,5,172.468,171.401,172.725,478.8420104980469,2.8421982426188013
random_dense,single255,intersection,local-frame,complete,5,254.373,253.233,255.215,707.2328186035156,4.191957311325419
random_dense,single255,intersection,local-frame,selected,5,197.239,197.131,197.619,548.4016418457031,58.495434284239906
random_dense,single255,intersection,local-inline,complete,5,250.743,250.017,253.311,696.1837463378906,4.132136477195573
random_dense,single255,intersection,local-point,complete,5,245.084,244.562,245.44,682.2467651367188,4.0388785983138105
random_dense,single255,intersection,mixed-frame,complete,5,254.853,254.175,256.091,709.2670288085938,4.199867504268209
random_dense,single255,intersection,mixed-frame-point,complete,5,253.981,253.87,256.198,706.7725219726562,4.185497320422141
random_dense,single255,intersection,mixed-point-frame,complete,5,245.299,244.791,245.363,682.7841796875,4.042421705569435
random_dense,single255,intersection,plain,complete,5,60.6812,59.8828,61.4068,168.830810546875,1.0
random_dense,single255,intersection,plain,selected,5,3.37187,3.36,3.41969,9.375733375549316,1.0
random_dense,single255,union,bec-plain-frame,complete,5,171.437,169.644,172.3,476.177734375,2.8908655548623177
random_dense,single255,union,local-frame,complete,5,254.893,254.55,255.858,708.8777465820312,4.298146805389273
random_dense,single255,union,local-frame,selected,5,197.266,196.392,198.241,548.6584167480469,58.49789009516071
random_dense,single255,union,local-inline,complete,5,247.334,247.213,248.51,688.0100708007812,4.170682764784244
random_dense,single255,union,local-point,complete,5,246.255,245.375,246.811,684.2151184082031,4.15248806974352
random_dense,single255,union,mixed-frame,complete,5,258.656,258.523,259.135,719.8019104003906,4.361600593561877
random_dense,single255,union,mixed-frame-point,complete,5,253.408,252.468,254.305,704.8877868652344,4.273105913697452
random_dense,single255,union,mixed-point-frame,complete,5,246.684,245.816,247.523,686.6974182128906,4.1597221051211575
random_dense,single255,union,plain,complete,5,59.303,58.5537,59.9629,164.85919189453125,1.0
random_dense,single255,union,plain,selected,5,3.37219,3.35928,3.39149,9.37819766998291,1.0
structural,all,intersection,bec-plain-frame,complete,5,22167.4,22053.7,22286.4,61576.453125,55.93379004075042
structural,all,intersection,local-frame,complete,5,40039.7,39869.7,40373.5,111178.703125,101.02998877155797
structural,all,intersection,local-frame,selected,5,40048.0,39833.4,40358.4,111188.078125,101.38913854169567
structural,all,intersection,local-inline,complete,5,40390.5,40144.5,40728.6,112115.8515625,101.91514325725748
structural,all,intersection,local-point,complete,5,41937.2,41714.4,43148.9,116470.2734375,105.81784691470168
structural,all,intersection,mixed-frame,complete,5,40108.7,39841.7,40414.9,111191.2734375,101.20409270403593
structural,all,intersection,mixed-frame-point,complete,5,40544.0,40308.3,41891.6,112475.3125,102.30246142588598
structural,all,intersection,mixed-point-frame,complete,5,41349.6,41141.6,41396.9,114858.84375,104.33518791870102
structural,all,intersection,plain,complete,5,396.315,392.993,401.419,1101.4103393554688,1.0
structural,all,intersection,plain,selected,5,394.993,391.578,398.489,1098.1524047851562,1.0
structural,all,union,bec-plain-frame,complete,5,22287.6,22009.0,22660.8,61458.81640625,56.121390368945335
structural,all,union,local-frame,complete,5,40332.0,40198.3,40814.3,111615.1875,101.55817209391336
structural,all,union,local-frame,selected,5,40221.6,40191.7,40615.4,111617.96875,101.76526101928201
structural,all,union,local-inline,complete,5,40249.1,40064.2,40274.0,111789.921875,101.3494253799744
structural,all,union,local-point,complete,5,42014.7,41776.2,42039.4,116678.5546875,105.79530231761731
structural,all,union,mixed-frame,complete,5,40179.2,39963.8,40207.0,111584.6640625,101.17341337389078
structural,all,union,mixed-frame-point,complete,5,40639.2,40616.3,40743.0,112831.671875,102.33171842107913
structural,all,union,mixed-point-frame,complete,5,41385.0,41172.1,41416.0,114924.640625,104.20968343019449
structural,all,union,plain,complete,5,397.132,392.819,397.879,1098.46142578125,1.0
structural,all,union,plain,selected,5,395.239,393.045,400.586,1098.7926635742188,1.0
structural,cluster32,intersection,bec-plain-frame,complete,5,2833.3,2819.31,2853.5,7873.451171875,28.401419018415364
structural,cluster32,intersection,local-frame,complete,5,5082.13,5079.27,5086.17,14109.35546875,50.94402415418744
structural,cluster32,intersection,local-frame,selected,5,5007.75,4987.79,5048.33,13912.4208984375,105.90567833350957
structural,cluster32,intersection,local-inline,complete,5,5109.82,5078.68,5152.29,14189.0908203125,51.22159281709638
structural,cluster32,intersection,local-point,complete,5,5309.41,5276.73,5313.07,14742.3662109375,53.2223125509352
structural,cluster32,intersection,mixed-frame,complete,5,5083.88,5053.5,5129.66,14113.623046875,50.9615664134901
structural,cluster32,intersection,mixed-frame-point,complete,5,5124.23,5094.9,5127.32,14233.0595703125,51.36604079226857
structural,cluster32,intersection,mixed-point-frame,complete,5,5236.86,5208.7,5241.73,14546.984375,52.49506060098778
structural,cluster32,intersection,plain,complete,5,99.7591,98.4213,100.705,277.3843688964844,1.0
structural,cluster32,intersection,plain,selected,5,47.285,46.5044,47.4677,130.43570709228516,1.0
structural,cluster32,union,bec-plain-frame,complete,5,2824.15,2812.04,2849.07,7850.599609375,28.40131419497513
structural,cluster32,union,local-frame,complete,5,5108.27,5079.85,5112.38,14187.4287109375,51.37176894384704
structural,cluster32,union,local-frame,selected,5,5041.16,5014.22,5081.16,13993.33984375,108.1411088348546
structural,cluster32,union,local-inline,complete,5,5105.67,5076.43,5151.96,14175.845703125,51.34562181394708
structural,cluster32,union,local-point,complete,5,5330.05,5307.31,5353.92,14812.54296875,53.60211912431251
structural,cluster32,union,mixed-frame,complete,5,5159.69,5118.6,5202.74,14201.7841796875,51.88887872056059
structural,cluster32,union,mixed-frame-point,complete,5,5152.11,5129.4,5154.22,14308.048828125,51.812649780313826
structural,cluster32,union,mixed-point-frame,complete,5,5258.01,5228.99,5263.71,14603.8056640625,52.877642494315516
structural,cluster32,union,plain,complete,5,99.4373,96.9686,102.864,276.5194396972656,1.0
structural,cluster32,union,plain,selected,5,46.6165,45.334,48.0098,129.42811584472656,1.0
structural,dispersed32,intersection,bec-plain-frame,complete,5,3322.69,3307.93,3347.6,9227.9873046875,25.958110029530786
structural,dispersed32,intersection,local-frame,complete,5,5868.61,5861.98,5883.36,16309.1787109375,45.847799253136664
structural,dispersed32,intersection,local-frame,selected,5,5809.12,5777.28,5847.0,16133.7880859375,82.80006385550412
structural,dispersed32,intersection,local-inline,complete,5,5834.7,5800.92,5879.57,16209.015625,45.58288151747629
structural,dispersed32,intersection,local-point,complete,5,5948.01,5925.72,5955.53,16528.244140625,46.468102060905295
structural,dispersed32,intersection,mixed-frame,complete,5,5863.28,5836.26,5904.0,16295.80078125,45.806159278761264
structural,dispersed32,intersection,mixed-frame-point,complete,5,5855.23,5826.1,5901.29,16269.2470703125,45.743269636411924
structural,dispersed32,intersection,mixed-point-frame,complete,5,5924.05,5922.87,5936.74,16461.1572265625,46.28091748566428
structural,dispersed32,intersection,plain,complete,5,128.002,126.767,130.057,356.2003936767578,1.0
structural,dispersed32,intersection,plain,selected,5,70.1584,69.8506,70.6146,195.7593994140625,1.0
structural,dispersed32,union,bec-plain-frame,complete,5,3318.7,3303.9,3340.24,9228.0419921875,26.43876868168637
structural,dispersed32,union,local-frame,complete,5,5886.58,5858.18,5964.25,16350.396484375,46.89605175105956
structural,dispersed32,union,local-frame,selected,5,5821.34,5792.33,5868.04,16167.53515625,83.33891661441288
structural,dispersed32,union,local-inline,complete,5,5880.51,5855.95,5914.61,16333.5234375,46.847694464803546
structural,dispersed32,union,local-point,complete,5,5961.18,5927.59,5990.09,16551.884765625,47.490360409164786
structural,dispersed32,union,mixed-frame,complete,5,5881.21,5861.26,5883.23,16339.3115234375,46.853271087600774
structural,dispersed32,union,mixed-frame-point,complete,5,5855.06,5822.26,5892.49,16258.7607421875,46.64494439310411
structural,dispersed32,union,mixed-point-frame,complete,5,5941.35,5913.72,5983.39,16508.6796875,47.33238265192314
structural,dispersed32,union,plain,complete,5,125.524,124.818,128.315,349.1661071777344,1.0
structural,dispersed32,union,plain,selected,5,69.8514,69.7212,71.9483,194.37828826904297,1.0
structural,none,intersection,bec-plain-frame,complete,5,63.2296,61.0416,63.7956,175.91632080078125,1.1323210489839848
structural,none,intersection,local-frame,complete,5,62.4733,61.7978,64.0583,173.1301727294922,1.1187771643263784
structural,none,intersection,local-frame,selected,5,4.63678,4.62997,4.70442,12.900556087493896,2.0257589857180927
structural,none,intersection,local-inline,complete,5,62.9679,61.9913,63.8013,175.26426696777344,1.1276345031491368
structural,none,intersection,local-point,complete,5,62.1846,61.2287,63.229,172.91009521484375,1.1136071001975263
structural,none,intersection,mixed-frame,complete,5,62.6633,61.905,64.0183,173.46179962158203,1.122179700469371
structural,none,intersection,mixed-frame-point,complete,5,63.2389,61.0093,63.8288,175.58055114746094,1.132487594174142
structural,none,intersection,mixed-point-frame,complete,5,61.8903,61.2896,65.9271,172.22251892089844,1.1083367507928805
structural,none,intersection,plain,complete,5,55.8407,55.5652,56.956,155.00965118408203,1.0
structural,none,intersection,plain,selected,5,2.28891,2.26196,2.30647,6.360148191452026,1.0
structural,none,union,bec-plain-frame,complete,5,63.6904,62.2056,64.5795,177.05490112304688,1.1336159790970286
structural,none,union,local-frame,complete,5,65.117,62.851,66.2023,180.26626586914062,1.159007820815401
structural,none,union,local-frame,selected,5,4.63563,4.61707,4.65435,12.903258323669434,1.8565318210762818
structural,none,union,local-inline,complete,5,62.8759,62.213,63.8913,174.9567642211914,1.1191188144540916
structural,none,union,local-point,complete,5,65.6057,61.9451,66.3519,182.56813049316406,1.1677061196011633
structural,none,union,mixed-frame,complete,5,62.4707,62.0902,62.8239,173.8697280883789,1.11190671977844
structural,none,union,mixed-frame-point,complete,5,64.5697,63.3585,65.6183,179.66265869140625,1.1492665093248184
structural,none,union,mixed-point-frame,complete,5,65.8126,62.7222,66.3174,182.36300659179688,1.171388702000947
structural,none,union,plain,complete,5,56.1834,55.6815,58.2383,156.29153442382812,1.0
structural,none,union,plain,selected,5,2.49693,2.49072,2.53175,6.925041437149048,1.0
structural,single255,intersection,bec-plain-frame,complete,5,173.213,171.683,174.009,481.1759033203125,2.8831448555040295
structural,single255,intersection,local-frame,complete,5,254.31,253.447,298.1,705.2333374023438,4.23301119548319
structural,single255,intersection,local-frame,selected,5,197.114,196.426,197.357,548.1214294433594,58.43583335556761
structural,single255,intersection,local-inline,complete,5,249.772,249.68,250.322,695.707763671875,4.157475806371072
structural,single255,intersection,local-point,complete,5,246.45,245.069,248.268,685.5835266113281,4.10218083884563
structural,single255,intersection,mixed-frame,complete,5,253.422,252.783,256.531,705.0807189941406,4.218230361298183
structural,single255,intersection,mixed-frame-point,complete,5,253.378,252.457,253.837,704.8376159667969,4.217497977622349
structural,single255,intersection,mixed-point-frame,complete,5,246.12,245.596,247.256,684.3731994628906,4.096687961276878
structural,single255,intersection,plain,complete,5,60.0778,59.0301,60.2991,166.90686798095703,1.0
structural,single255,intersection,plain,selected,5,3.37317,3.35834,3.40788,9.375771522521973,1.0
structural,single255,union,bec-plain-frame,complete,5,172.549,172.11,173.517,479.75946044921875,2.9412747359144427
structural,single255,union,local-frame,complete,5,254.221,253.858,255.429,707.0906066894531,4.333457769322949
structural,single255,union,local-frame,selected,5,197.316,196.196,198.665,548.194091796875,58.50421623160217
structural,single255,union,local-inline,complete,5,251.978,251.322,253.127,700.9229125976562,4.29522353306162
structural,single255,union,local-point,complete,5,246.99,245.432,247.578,684.6462097167969,4.210197955499645
structural,single255,union,mixed-frame,complete,5,256.415,255.433,256.956,714.1524353027344,4.370856750311516
structural,single255,union,mixed-frame-point,complete,5,254.237,253.69,257.752,705.6116333007812,4.3337305057385445
structural,single255,union,mixed-point-frame,complete,5,246.614,246.32,246.8,686.3125305175781,4.203788649733144
structural,single255,union,plain,complete,5,58.6647,57.7235,59.0386,162.65714263916016,1.0
structural,single255,union,plain,selected,5,3.37268,3.36977,3.37806,9.375895977020264,1.0
terminal_mix,all,intersection,bec-plain-frame,complete,5,5285.43,5262.64,5332.7,14681.935546875,13.349674935972237
terminal_mix,all,intersection,local-frame,complete,5,3641.79,3624.86,3643.34,10128.658203125,9.198251170685134
terminal_mix,all,intersection,local-frame,selected,5,3648.59,3631.0,3677.09,10142.68505859375,9.271346313152105
terminal_mix,all,intersection,local-inline,complete,5,3295.78,3281.01,3297.92,9163.76318359375,8.32431640575669
terminal_mix,all,intersection,local-point,complete,5,5981.44,5956.03,5988.18,16628.7431640625,15.107622208414787
terminal_mix,all,intersection,mixed-frame,complete,5,3598.58,3585.86,3638.31,10012.578125,9.089113512257464
terminal_mix,all,intersection,mixed-frame-point,complete,5,4015.94,4014.06,4021.82,11172.505859375,10.143260541217714
terminal_mix,all,intersection,mixed-point-frame,complete,5,4622.94,4604.55,4645.52,12866.79638671875,11.67639080424932
terminal_mix,all,intersection,plain,complete,5,395.922,394.879,397.767,1097.5053100585938,1.0
terminal_mix,all,intersection,plain,selected,5,393.534,390.338,396.756,1093.9926147460938,1.0
terminal_mix,all,union,bec-plain-frame,complete,5,5314.86,5290.52,5316.2,14765.009765625,13.374821957934259
terminal_mix,all,union,local-frame,complete,5,7534.86,7510.5,7537.11,20959.0673828125,18.961442253974806
terminal_mix,all,union,local-frame,selected,5,7540.68,7535.64,7559.61,20962.8173828125,19.125917847133273
terminal_mix,all,union,local-inline,complete,5,7325.89,7299.27,7335.69,20379.17578125,18.435570162414628
terminal_mix,all,union,local-point,complete,5,9505.79,9473.36,9558.51,26459.99609375,23.921278983738407
terminal_mix,all,union,mixed-frame,complete,5,7508.02,7502.01,7515.86,20867.5517578125,18.89389951129655
terminal_mix,all,union,mixed-frame-point,complete,5,7894.23,7867.8,7963.23,21968.0166015625,19.865795288113585
terminal_mix,all,union,mixed-point-frame,complete,5,8626.51,8602.1,8627.46,24012.431640625,21.708574707205734
terminal_mix,all,union,plain,complete,5,397.378,393.509,400.564,1101.689697265625,1.0
terminal_mix,all,union,plain,selected,5,394.265,391.967,395.163,1094.231689453125,1.0
terminal_mix,cluster32,intersection,bec-plain-frame,complete,5,680.276,678.204,684.563,1890.249267578125,6.654953483139471
terminal_mix,cluster32,intersection,local-frame,complete,5,548.427,539.607,552.534,1526.193603515625,5.3651108871953905
terminal_mix,cluster32,intersection,local-frame,selected,5,473.738,472.158,474.184,1318.1378784179688,10.097492561236582
terminal_mix,cluster32,intersection,local-inline,complete,5,486.81,482.968,493.518,1354.3362426757812,4.762328680016826
terminal_mix,cluster32,intersection,local-point,complete,5,833.768,831.957,838.513,2318.4573974609375,8.156523610608387
terminal_mix,cluster32,intersection,mixed-frame,complete,5,550.633,542.016,553.746,1526.837646484375,5.386691580008022
terminal_mix,cluster32,intersection,mixed-frame-point,complete,5,594.249,590.144,596.047,1653.00634765625,5.813374942526487
terminal_mix,cluster32,intersection,mixed-point-frame,complete,5,686.428,676.955,686.582,1906.281494140625,6.715136811418397
terminal_mix,cluster32,intersection,plain,complete,5,102.221,99.2514,107.328,284.1924285888672,1.0
terminal_mix,cluster32,intersection,plain,selected,5,46.9164,46.3511,47.6206,131.04430389404297,1.0
terminal_mix,cluster32,union,bec-plain-frame,complete,5,687.022,685.875,693.198,1909.464111328125,6.96504914409688
terminal_mix,cluster32,union,local-frame,complete,5,991.359,989.46,993.574,2759.4046630859375,10.050426557581472
terminal_mix,cluster32,union,local-frame,selected,5,925.517,921.939,930.878,2575.123779296875,19.45606017288352
terminal_mix,cluster32,union,local-inline,complete,5,951.548,943.439,963.361,2634.0234375,9.646821474373597
terminal_mix,cluster32,union,local-point,complete,5,1257.69,1243.84,1264.79,3493.444091796875,12.750498030687815
