name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
absent/shared8/q0/manual_time,1,1,9,3036185.3333333335,3038745.3333335184,ns,1048576.0,1048576.0
absent/shared8/q0/manual_time,2,1,9,3108928.222222222,3102731.5555556514,ns,1048576.0,1048576.0
absent/shared8/q0/manual_time,3,1,9,3135314.888888889,3137703.6666664854,ns,1048576.0,1048576.0
absent/shared8/q0/manual_time,4,1,9,3002278.0,3004439.888888852,ns,1048576.0,1048576.0
absent/shared8/q1/manual_time,0,1,10,2770018.8,2772070.800000037,ns,1048576.0,1048576.0
absent/shared8/q1/manual_time,1,1,10,2770343.4,2772441.699999817,ns,1048576.0,1048576.0
absent/shared8/q1/manual_time,2,1,10,2793807.8,2795799.999999815,ns,1048576.0,1048576.0
absent/shared8/q1/manual_time,3,1,10,2783497.8999999994,2785570.800000059,ns,1048576.0,1048576.0
absent/shared8/q1/manual_time,4,1,10,2788405.3,2790145.8999998854,ns,1048576.0,1048576.0
absent/shared8/q2/manual_time,0,1,9,3010488.4444444445,3013708.33333318,ns,1048576.0,1048576.0
absent/shared8/q2/manual_time,1,1,9,3063280.444444444,3050912.0000002575,ns,1048576.0,1048576.0
absent/shared8/q2/manual_time,2,1,9,3022895.6666666665,3024421.3333333726,ns,1048576.0,1048576.0
absent/shared8/q2/manual_time,3,1,9,3013108.666666666,3014300.88888921,ns,1048576.0,1048576.0
absent/shared8/q2/manual_time,4,1,9,3031150.666666667,3022736.11111106,ns,1048576.0,1048576.0
absent/shared8/q3/manual_time,0,1,10,2816565.4,2818020.7999998434,ns,1048576.0,1048576.0
absent/shared8/q3/manual_time,1,1,10,2792119.5000000005,2793329.100000008,ns,1048576.0,1048576.0
absent/shared8/q3/manual_time,2,1,10,2782231.5999999996,2783524.999999898,ns,1048576.0,1048576.0
absent/shared8/q3/manual_time,3,1,10,2811969.7,2801933.3999999673,ns,1048576.0,1048576.0
absent/shared8/q3/manual_time,4,1,10,2749827.4,2751120.7999999956,ns,1048576.0,1048576.0
absent/shared16/q0/manual_time,0,1,16,1773957.8125,1774999.9375000768,ns,1048576.0,1048576.0
absent/shared16/q0/manual_time,1,1,16,1773527.9375000002,1768333.3125000366,ns,1048576.0,1048576.0
absent/shared16/q0/manual_time,2,1,16,1760150.3125,1761330.7499999565,ns,1048576.0,1048576.0
absent/shared16/q0/manual_time,3,1,16,1754650.3124999998,1755572.9375000605,ns,1048576.0,1048576.0
absent/shared16/q0/manual_time,4,1,16,1761134.8125000002,1763218.7499998508,ns,1048576.0,1048576.0
absent/shared16/q1/manual_time,0,1,16,1730459.8124999998,1731351.5624999276,ns,1048576.0,1048576.0
absent/shared16/q1/manual_time,1,1,16,1769996.6875000002,1770950.5000000903,ns,1048576.0,1048576.0
absent/shared16/q1/manual_time,2,1,16,1808546.6250000002,1803744.8124998966,ns,1048576.0,1048576.0
absent/shared16/q1/manual_time,3,1,16,1769296.25,1770291.6250001977,ns,1048576.0,1048576.0
absent/shared16/q1/manual_time,4,1,16,1729657.8125,1730601.5000000396,ns,1048576.0,1048576.0
absent/shared16/q2/manual_time,0,1,16,1778694.8125000002,1769984.3750000887,ns,1048576.0,1048576.0
absent/shared16/q2/manual_time,1,1,16,1715577.125,1716583.3749999139,ns,1048576.0,1048576.0
absent/shared16/q2/manual_time,2,1,16,1755030.6249999998,1756216.1875002147,ns,1048576.0,1048576.0
absent/shared16/q2/manual_time,3,1,16,1767850.75,1768776.0625002547,ns,1048576.0,1048576.0
absent/shared16/q2/manual_time,4,1,16,1741788.25,1742791.6875001336,ns,1048576.0,1048576.0
absent/shared16/q3/manual_time,0,1,16,1747684.0000000002,1748734.3750000051,ns,1048576.0,1048576.0
absent/shared16/q3/manual_time,1,1,16,1766585.2500000002,1767674.4999999271,ns,1048576.0,1048576.0
absent/shared16/q3/manual_time,2,1,16,1716175.75,1717031.2499996675,ns,1048576.0,1048576.0
absent/shared16/q3/manual_time,3,1,16,1767098.3750000002,1768273.4374999676,ns,1048576.0,1048576.0
absent/shared16/q3/manual_time,4,1,16,1742090.25,1743104.1875002328,ns,1048576.0,1048576.0
absent/shared32/q0/manual_time,0,1,22,1521649.6818181816,1522278.409090916,ns,1048576.0,1048576.0
absent/shared32/q0/manual_time,1,1,22,1614855.2272727273,1607251.8181818975,ns,1048576.0,1048576.0
absent/shared32/q0/manual_time,2,1,22,1473128.2272727268,1473750.000000122,ns,1048576.0,1048576.0
absent/shared32/q0/manual_time,3,1,22,1463130.0,1463659.090909175,ns,1048576.0,1048576.0
absent/shared32/q0/manual_time,4,1,22,1476438.8636363638,1476981.0454547445,ns,1048576.0,1048576.0
absent/shared32/q1/manual_time,0,1,19,1273944.6315789477,1274425.473683861,ns,1048576.0,1048576.0
absent/shared32/q1/manual_time,1,1,19,1463280.0526315789,1463796.0526317933,ns,1048576.0,1048576.0
absent/shared32/q1/manual_time,2,1,19,1187832.1578947369,1188320.1578950626,ns,1048576.0,1048576.0
absent/shared32/q1/manual_time,3,1,19,1366987.2105263155,1367561.368421153,ns,1048576.0,1048576.0
absent/shared32/q1/manual_time,4,1,19,1637948.157894737,1638611.8421050205,ns,1048576.0,1048576.0
absent/shared32/q2/manual_time,0,1,18,1478926.7777777778,1479458.3333335412,ns,1048576.0,1048576.0
absent/shared32/q2/manual_time,1,1,18,1507707.0000000002,1508504.6111108132,ns,1048576.0,1048576.0
absent/shared32/q2/manual_time,2,1,18,1271748.888888889,1272287.0555555865,ns,1048576.0,1048576.0
absent/shared32/q2/manual_time,3,1,18,1235269.388888889,1230356.5000001034,ns,1048576.0,1048576.0
absent/shared32/q2/manual_time,4,1,18,1419389.166666667,1419942.111110986,ns,1048576.0,1048576.0
absent/shared32/q3/manual_time,0,1,22,1257254.9090909094,1257666.6363638109,ns,1048576.0,1048576.0
absent/shared32/q3/manual_time,1,1,22,1557672.7727272725,1554164.7272724842,ns,1048576.0,1048576.0
absent/shared32/q3/manual_time,2,1,22,1398430.6363636365,1395738.636363704,ns,1048576.0,1048576.0
absent/shared32/q3/manual_time,3,1,22,1742125.1818181826,1742774.590909203,ns,1048576.0,1048576.0
absent/shared32/q3/manual_time,4,1,22,1366680.2727272727,1363914.7727272676,ns,1048576.0,1048576.0
absent/union64/q0/manual_time,0,1,11,1842984.3636363633,1843833.2727273828,ns,1048576.0,1048576.0
absent/union64/q0/manual_time,1,1,11,1793881.2727272732,1794837.0909092082,ns,1048576.0,1048576.0
absent/union64/q0/manual_time,2,1,11,1693103.818181818,1693833.2727269249,ns,1048576.0,1048576.0
absent/union64/q0/manual_time,3,1,11,1982269.7272727273,1973299.1818182715,ns,1048576.0,1048576.0
absent/union64/q0/manual_time,4,1,11,1667448.3636363635,1668643.9090905352,ns,1048576.0,1048576.0
absent/union64/q1/manual_time,0,1,21,1809577.6190476187,1806805.5714286808,ns,1048576.0,1048576.0
absent/union64/q1/manual_time,1,1,21,1678230.9523809524,1672271.8571427565,ns,1048576.0,1048576.0
absent/union64/q1/manual_time,2,1,21,1521838.5238095238,1522238.047618952,ns,1048576.0,1048576.0
absent/union64/q1/manual_time,3,1,21,1625093.6666666667,1625692.4761903982,ns,1048576.0,1048576.0
absent/union64/q1/manual_time,4,1,21,1704814.7142857143,1701418.666666568,ns,1048576.0,1048576.0
absent/union64/q2/manual_time,0,1,14,1897724.2857142854,1898398.7857146596,ns,1048576.0,1048576.0
absent/union64/q2/manual_time,1,1,14,1771336.0714285714,1771958.2857143986,ns,1048576.0,1048576.0
absent/union64/q2/manual_time,2,1,14,1659662.3571428568,1660369.071428493,ns,1048576.0,1048576.0
absent/union64/q2/manual_time,3,1,14,1656733.7142857146,1657366.071428206,ns,1048576.0,1048576.0
absent/union64/q2/manual_time,4,1,14,1574060.2142857139,1574648.785714418,ns,1048576.0,1048576.0
