scope,case,eligible_for_new_reader,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o0-n38,True,9.660803867888855,9.463080480702565,0.9795334436046782,9.643503604001179,9.675590302347233,9.457130868255945,9.482487652361488,True,False,True,"[9.655230398646845, 9.476056589742548, 9.457962894335624, 9.675467994499085]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o0-n39,True,10.387079564797324,9.46015995946005,0.9107622503943571,10.368855031204843,10.392241430493304,9.444440342054923,9.542241801626062,True,False,True,"[10.377133291624178, 9.455392970868363, 9.464926948051739, 10.388211239313577]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o0-n40,True,5.244987771244938,5.840987321861392,1.1136322097610893,5.228960536704251,5.263818671340558,5.828615672236693,5.849851243537195,False,True,True,"[5.229139996888699, 5.848160322696319, 5.833231317863301, 5.2607863016508984]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o1-n31,True,11.162180672981188,6.87462455019106,0.6158854395567662,11.145211741550284,11.176247699700198,6.848476088294472,6.904309850936563,True,False,True,"[11.157740119718149, 6.894154126545343, 6.854036192169196, 11.17152729262955]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o1-n32,True,11.549319590647862,8.113612637304817,0.702518669920163,11.52990227776397,11.573225700794652,8.106882504951342,8.125037480216621,True,False,True,"[11.529943517739776, 8.112224655645297, 8.115000618964336, 11.565303838986521]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o1-n33,True,11.894963771183072,9.691278518602978,0.814737960117308,11.871661464728954,11.90220198750197,9.681519167453416,9.699487271524514,True,False,True,"[11.87629973079562, 9.68856477447593, 9.695690367920506, 11.901811503985387]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o1-n38,True,15.002278340613572,9.693589959552918,0.6461411886560467,14.967680478229337,15.028803286828765,9.688121427885683,9.701130328969459,True,False,True,"[14.986161814365694, 9.698152863538681, 9.692718332789251, 15.0103762329871]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o1-n39,True,11.723493893110238,7.341769463953343,0.6262441496445028,11.705383740634643,11.736839694312101,7.297343840564178,7.376470822522496,True,False,True,"[11.70699195058864, 7.316581629810578, 7.367715587874452, 11.735445622539531]"
transition,transition/series/avx512/local/k12/h8/u32/independentlygapped/o1-n40,True,12.168283594512745,8.959517062829006,0.7363008096613787,12.142145840304137,12.184319428460642,8.940552177020573,8.980922697096151,True,False,True,"[12.144156487060076, 8.976436581433916, 8.955129548240695, 12.180908565672837]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o0-n31,True,9.924316891908898,8.435891082797914,0.85002234155537,9.905529067619023,9.965280301651198,8.411553928478043,8.461673153942145,True,False,True,"[9.913111482815085, 8.449380730694303, 8.412713486928041, 9.936995540308892]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o0-n32,True,7.463953755154709,7.637386290261382,1.0232360141549508,7.436687690049082,7.491467655338249,7.631480807314611,7.639946775980594,False,True,True,"[7.489500079923753, 7.637953423521212, 7.636819157001552, 7.436856108740478]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o0-n33,True,6.846259204075144,7.126762034635753,1.040971693036928,6.8194978849286745,6.8713971195259544,7.086431983388233,7.182476166411372,False,True,True,"[6.822036036879472, 7.172182992789264, 7.089614734998909, 6.8670278146419585]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o0-n38,True,9.682276609357071,9.476439990418463,0.9787408863386855,9.640877564216048,9.71993464263479,9.455041545412458,9.491496072258261,True,False,True,"[9.64766006142404, 9.488939418621191, 9.456972947760296, 9.718346422660856]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o0-n39,True,10.38619248671365,9.48156922181344,0.9129013576382845,10.351610347736624,10.41756035692832,9.465105637862209,9.49632283834674,True,False,True,"[10.354594665518224, 9.495136730043718, 9.4702195444446, 10.408314764003345]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o0-n40,True,7.887979358329847,7.893330220110834,1.0006783564634125,7.878930088055395,7.895587790816696,7.887685341815936,7.900720346508424,False,False,False,"[7.884656852146874, 7.9007036065124145, 7.887790692426125, 7.892533577736046]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o1-n31,True,11.227572133579415,7.08624506367901,0.63114669666521,11.158630121836485,11.325115486331464,7.025169254075038,7.143526669095534,True,False,True,"[11.160507206304622, 7.142257975422819, 7.0314148970406185, 11.310993364902677]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o1-n32,True,11.701585768448014,8.40881858674999,0.7186050466273901,11.646756174484631,11.760672679018539,8.399816117647383,8.434299650402926,True,False,True,"[11.64755297174914, 8.403804368695157, 8.414301481928902, 11.754583483268219]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o1-n33,True,11.987246328106899,9.716223510640578,0.8105467464916127,11.925109721006475,12.055833930673147,9.696128268628268,9.769411122920147,True,False,True,"[11.929505959535414, 9.721306115833011, 9.697342898603614, 12.049972545397562]"
transition,transition/series/avx512/local/k12/h8/u64/independentlygapped/o1-n38,True,14.999141835241074,9.727826981661597,0.6485589034704429,14.969756268840946,15.033720123401368,9.717833198677281,9.740653281378657,True,False,True,"[14.970334338177201, 9.738176350110288, 9.723980724473602, 15.01372473965908]"
