worker,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,profile,key,node,role,stage,repeat,run,seed,command,started,offered,committed,batches,offered_end_ns,drained_ns,retried_packets,max_follower_lag_batches,process_cpu_seconds,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,measurement_seconds,measured_records,goodput_rps,offered_rps,backlog_start,backlog_end,queue_end,drain_seconds,below_1ms_pct,average_batch_records,max_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,post_prepare_samples,post_prepare_min_us,post_prepare_mean_us,post_prepare_stddev_us,post_prepare_max_us,post_prepare_p01_us,post_prepare_p05_us,post_prepare_p25_us,post_prepare_p50_us,post_prepare_p75_us,post_prepare_p90_us,post_prepare_p95_us,post_prepare_p99_us,post_prepare_p999_us,post_prepare_over_1000us_pct,post_prepare_over_2000us_pct,post_prepare_over_5000us_pct,post_prepare_over_10000us_pct,max_sampled_queue,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,stable_observed,file,ended,recovered_records,recorded_stable_observed,quorum_drain_seconds,all_followers_drain_seconds
use1-az4,udp,64,4,231100,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-6ca67c298c17e123-r0,2,leader,tail,0,2152405990849543937,5981929321149614286,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '231100', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-6ca67c298c17e123-r0.csv', '2152405990849543937', '5981929321149614286']",1789411852.7222648,2000000,2000000,500064,8645147586,8645870946,0,64,7.95703,1768985,428.656,657.5183611946964,101.87149192846138,1609.645,503.40184,530.077,581.594,637.376,714.749,797.4116000000001,849.7877999999998,954.618,1144.140328000005,0.5046961958411179,0.0,0.0,0.0,7.645147586,1768985,231388.0772216135,231386.63840046892,156,145,5,0.000629154,99.49530380415888,3.999653473602094,4,1768985,2.237,15.18021263210259,22.266041653983052,910.627,3.577,3.922,7.377,11.931,17.52,24.52,30.53,76.67867999999807,314.3184480000017,0.0,0.0,0.0,0.0,1768985,423.158,642.3381485625938,96.50882905212204,1126.995,491.0952,517.513,568.526,623.938,700.043,780.2786000000001,828.2573999999995,913.221,995.827,0.09044734692493153,0.0,0.0,0.0,44,224,3.52,3.24,True,tail-6ca67c298c17e123-r0.csv.gz,1789411887.6339529,2000000,True,0.000629154,0.00072336
use1-az4,tcp,64,1,3500,50,56000,4096,8900,nvme,direct-dsync,raw,good,express,tail-4ee02dd7d1b5e8fb-r0,2,leader,tail,0,3086367988813021194,5807383342855653865,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '56000', '64', '1', '3500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-4ee02dd7d1b5e8fb-r0.csv', '3086367988813021194', '5807383342855653865']",1789411891.540002,56000,56000,56000,15979663093,15980205705,0,12,0.905807,52330,380.538,436.75572214790753,58.433408981228816,904.226,386.798,389.86145,397.683,412.3555,452.99275,518.0455999999999,566.4014499999998,645.69859,725.100537,0.0,0.0,0.0,0.0,14.979663093,52330,3493.4030007960473,3493.4030007960473,1,1,1,0.000432859,100.0,1.0,1,52330,0.778,3.197750544620676,0.8217560438924626,77.977,0.954,2.401,2.895,3.188,3.47,3.7010999999999985,4.05,5.771,7.696684000000008,0.0,0.0,0.0,0.0,52330,379.141,433.55797160328683,58.45787503196252,901.39,383.71058,386.7188,394.43025,409.0985,449.88125,514.8685,563.28655,642.48281,722.2050180000003,0.0,0.0,0.0,0.0,1,8,0.0,0.04,True,tail-4ee02dd7d1b5e8fb-r0.csv.gz,1789411908.504813,56000,True,0.000432859,0.000542612
use1-az4,udp,64,1,4000,50,64000,4096,8900,nvme,direct-dsync,raw,good,express,tail-b48cd7bd172128da-r0,2,leader,tail,0,9726528552017783613,16042813208378728619,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '64000', '64', '1', '4000', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-b48cd7bd172128da-r0.csv', '9726528552017783613', '16042813208378728619']",1789411909.731488,64000,64000,64000,16028591269,16029062425,0,12,0.961602,60066,379.492,430.32896552125993,41.433449613274846,779.046,385.753,390.91325,402.566,419.9,441.496,481.50800000000004,512.2180000000001,596.4440499999994,678.4632449999995,0.0,0.0,0.0,0.0,15.028591269,60066,3996.7152559334136,3996.7817957695233,1,2,1,0.000436778,100.0,1.0,1,60066,0.833,3.2362726167881997,1.0100455451997956,146.422,1.0006499999999998,2.08125,2.945,3.243,3.528,3.754,4.121,5.335,7.357829999999958,0.0,0.0,0.0,0.0,60066,376.782,427.0926929044718,41.4519979590945,777.999,382.57595,387.67924999999997,399.307,416.66700000000003,438.20425,478.3015,509.0145,593.08985,675.4074449999987,0.0,0.0,0.0,0.0,1,8,0.04,0.08,True,tail-b48cd7bd172128da-r0.csv.gz,1789411926.8720798,64000,True,0.000436778,0.000471156
use1-az4,udp,64,4,190300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-5be1fecaa62aad3e-r0,2,leader,tail,0,5313532548771491433,18302407609063659438,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '190300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-5be1fecaa62aad3e-r0.csv', '5313532548771491433', '18302407609063659438']",1789411933.7105227,2000000,2000000,500000,10501446478,10502258952,584,64,8.35944,1809381,478.334,740.6083354738444,83.22798605815422,2488.587,578.7208,616.004,682.852,737.433,795.206,844.188,871.373,917.9531999999999,1039.2353600000033,0.1406558375488634,0.022217542905557205,0.0,0.0,9.501446478,1809381,190431.6362976412,190432.16253330559,167,172,4,0.000753207,99.85934416245114,4.0,4,1809381,3.345,14.645686861418353,21.678224833817456,1288.016,3.575,3.988,7.123,12.013,18.333,26.246,31.49,44.54819999999995,218.77238000001108,0.016248650781676165,0.0,0.0,0.0,1809381,471.893,725.962648612426,79.23633296605577,2472.036,565.321,602.131,668.835,723.317,781.217,829.33,856.052,899.955,960.185,0.04156117478850502,0.009506013382477212,0.0,0.0,10,196,2.32,2.92,True,tail-5be1fecaa62aad3e-r0.csv.gz,1789411970.8499453,2000000,True,0.000753207,0.000812474
use1-az4,tcp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,express,tail-a9405efcb1d87e04-r0,2,leader,tail,0,5430935950512775300,9268355120018298189,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '16000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-a9405efcb1d87e04-r0.csv', '5430935950512775300', '9268355120018298189']",1789411974.7716832,16000,16000,16000,15925407008,15925853034,0,6,0.277818,14989,385.086,421.07424864900923,36.67755489426881,738.708,390.97388,394.779,403.602,411.01,422.494,448.12620000000004,488.49439999999976,606.073,671.7785360000015,0.0,0.0,0.0,0.0,14.925407008,14989,1004.1937209461993,1004.2607207941408,0,1,1,0.00041507,100.0,1.0,1,14989,0.783,3.244343451864701,2.2407015469797074,184.849,1.5374,2.6124,2.932,3.209,3.466,3.723,3.872,4.822479999999996,7.071024000000001,0.0,0.0,0.0,0.0,14989,382.26,417.82990519714457,36.64427558925255,734.32,387.84976,391.5976,400.345,407.717,419.205,444.9782,485.09879999999987,602.8674799999995,668.5519040000016,0.0,0.0,0.0,0.0,1,3,0.0,0.04,True,tail-a9405efcb1d87e04-r0.csv.gz,1789411991.056377,16000,True,0.00041507,0.000446026
use1-az4,tcp,16,64,264300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-2a792f04cc2e17bc-r0,2,leader,tail,0,14821531389352964164,8897776097259915483,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '264300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-2a792f04cc2e17bc-r0.csv', '14821531389352964164', '8897776097259915483']",1789411997.8135843,2000000,2000000,124396,7569149277,7570048159,0,16,5.2816,1735729,497.677,710.3017630920496,71.70822245920758,1301.203,576.86628,609.2174,660.981,704.124,750.279,795.84,831.082,941.1668799999999,1078.1516160000033,0.41181543893084693,0.0,0.0,0.0,6.569149277,1735729,264227.51665535034,264224.31989438256,213,192,1,0.000608604,99.58818456106916,17.178530173777126,64,1735729,3.196,45.77236897061696,24.082716882333028,315.034,11.927,16.542,29.168,43.888,58.468,66.741,72.592,147.9880399999998,217.34054400000022,0.0,0.0,0.0,0.0,1735729,486.515,664.5293941214326,62.725754538419515,1090.608,541.54424,574.749,620.045,658.267,703.187,745.431,771.613,843.011,926.624,0.016246775850377565,0.0,0.0,0.0,52,265,12.16,13.44,True,tail-2a792f04cc2e17bc-r0.csv.gz,1789412028.7304783,2000000,True,0.000608604,0.000898882
use1-az4,tcp,16,64,264300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-ad00e0ea0afe392a-r0,2,leader,tail,0,147767176998394591,8897776097259915483,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '264300', '100', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-ad00e0ea0afe392a-r0.csv', '147767176998394591', '8897776097259915483']",1789412038.36142,2000000,2000000,69709,7569149277,7569976149,0,16,4.9409,1735729,494.092,760.1733313455038,71.13318316394032,1050.472,613.01456,640.898,713.469,758.534,804.218,856.5772,888.245,924.63272,995.7606320000007,0.08267419625990002,0.0,0.0,0.0,6.569149277,1735729,264230.8656430308,264224.31989438256,209,166,13,0.000660645,99.9173258037401,29.155313415861578,58,1735729,9.383,78.77642794641329,31.08979712815424,204.078,23.344,30.281,52.206,78.86,105.524,121.233,126.41859999999986,133.677,141.60781600000035,0.0,0.0,0.0,0.0,1735729,482.946,681.3969033990905,62.45987196039363,918.642,567.101,582.821,654.703,681.212,706.331,778.06,791.871,816.845,893.603,0.0,0.0,0.0,0.0,43,268,19.52,21.4,True,tail-ad00e0ea0afe392a-r0.csv.gz,1789412068.7685475,2000000,True,0.000660645,0.000826872
use1-az4,tcp,64,4,129600,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-92a8ea7cb937b426-r0,2,leader,tail,0,7147213212713007479,7040028937183455300,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '129600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-92a8ea7cb937b426-r0.csv', '7147213212713007479', '7040028937183455300']",1789412078.490808,2000000,2000000,505660,15445751120,15446545835,0,64,9.08552,1870721,469.075,711.4616616550518,79.53615870452775,1034.246,553.8614,588.482,649.709,708.764,770.433,818.314,844.376,889.189,929.6438400000008,0.00016036597654059585,0.0,0.0,0.0,14.44575112,1870721,129498.83910224808,129499.7390208395,76,89,2,0.00073992,99.99983963402346,3.9714879984775924,4,1870721,1.697,17.254858477025703,12.15262852772581,119.227,3.329,4.174,7.003,14.08,24.031,34.819,42.295,54.473,56.73156000000006,0.0,0.0,0.0,0.0,1870721,460.479,694.2068031780261,79.02398004941756,980.742,537.354,572.335,632.513,691.531,753.149,799.58,826.338,871.0982000000002,909.557,0.0,0.0,0.0,0.0,5,125,2.12,2.0,True,tail-92a8ea7cb937b426-r0.csv.gz,1789412121.622221,2000000,True,0.00073992,0.000794715
use1-az4,udp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,express,tail-c6888c1c964d5102-r0,2,leader,tail,0,11089085928171130212,9268355120018298189,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '16000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-c6888c1c964d5102-r0.csv', '11089085928171130212', '9268355120018298189']",1789412125.5411909,16000,16000,16000,15925407008,15925912213,1,6,0.255067,14989,380.723,424.33573193675363,52.68859506067644,2443.724,386.53152,390.3892,399.208,407.751,422.562,474.38960000000014,541.4669999999999,641.6601999999998,678.6023080000017,0.006671559143371806,0.006671559143371806,0.0,0.0,14.925407008,14989,1004.1937209461993,1004.2607207941408,0,1,1,0.000408856,99.99332844085663,1.0,1,14989,0.842,3.309410167456135,4.553285560718124,549.609,1.55644,2.679,2.982,3.262,3.523,3.767,3.915,4.861,7.140252000000013,0.0,0.0,0.0,0.0,14989,377.525,421.02632176929745,52.524620697702595,2440.947,383.43144,387.216,395.924,404.434,419.292,470.8772000000002,538.3241999999997,638.0933199999996,674.5079000000003,0.006671559143371806,0.006671559143371806,0.0,0.0,1,3,0.0,0.04,True,tail-c6888c1c964d5102-r0.csv.gz,1789412141.8362222,16000,True,0.000408856,0.000505205
use1-az4,tcp,16,64,320900,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-3d95a3a584950789-r0,2,leader,tail,0,17508175128487680709,12091070170056656910,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '320900', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-3d95a3a584950789-r0.csv', '17508175128487680709', '12091070170056656910']",1789412148.9340136,2000000,2000000,77698,6232262324,6233296145,0,16,4.82526,1679695,542.849,969.0150713641465,187.89303499089596,2015.52,650.2429400000001,703.958,822.4805,951.358,1090.769,1217.9492000000002,1299.5451999999993,1480.2774200000003,1762.6489500000073,40.67857557473232,0.001012088504162958,0.0,0.0,5.232262324,1679695,321015.2503813951,321026.5265744348,210,269,87,0.000900926,59.3213053560319,29.45953461789194,64,1679695,5.151,73.83838819964339,56.230636181977054,589.572,15.45694,21.316,38.347,57.347,84.358,151.889,197.8,280.7,378.8612840000014,0.0,0.0,0.0,0.0,1679695,527.89,895.1766831645032,170.99871185622925,1948.724,607.112,657.37,767.464,873.499,994.36,1123.646,1210.721,1390.385,1640.842,24.105923992153336,0.0,0.0,0.0,129,592,31.72,27.56,True,tail-3d95a3a584950789-r0.csv.gz,1789412177.7603412,2000000,True,0.000900926,0.001033821
use1-az4,udp,16,16,190300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-35e024d9e8756e85-r0,2,leader,tail,0,4209307510056650770,18302407609063659438,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '16', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-35e024d9e8756e85-r0.csv', '4209307510056650770', '18302407609063659438']",1789412187.4683921,2000000,2000000,175329,10501446478,10502207086,0,16,7.1035,1809381,485.789,760.7284527951825,112.61825948183483,1611.311,573.5808000000001,612.568,682.845,741.843,817.937,910.171,974.471,1108.1784,1314.000600000009,3.7330446158106003,0.0,0.0,0.0,9.501446478,1809381,190435.8461829563,190432.16253330559,171,136,9,0.000641191,96.2669553841894,12.330274276119845,16,1809381,2.731,48.360861548231135,35.90574199074258,731.204,9.999,14.376,27.661,43.749,59.015,72.928,104.291,173.35919999999996,485.83940000000223,0.0,0.0,0.0,0.0,1809381,473.167,712.3675912469513,101.91035174495534,1314.568,540.569,575.523,642.218,697.108,765.836,851.247,907.05,1024.144,1169.306,1.3716293030599969,0.0,0.0,0.0,83,257,7.36,9.68,True,tail-35e024d9e8756e85-r0.csv.gz,1789412222.207312,2000000,True,0.000641191,0.000760608
use1-az4,tcp,64,1,3500,50,56000,4096,8900,nvme,direct-dsync,raw,good,express,tail-4ee02dd7d1b5e8fb-r1,2,leader,tail,1,4718088109872671971,11157815937315680491,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '56000', '64', '1', '3500', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-4ee02dd7d1b5e8fb-r1.csv', '4718088109872671971', '11157815937315680491']",1789412226.197263,56000,56000,56000,16048954440,16049450008,0,12,0.900122,52478,381.123,438.69734906055874,52.61516386353389,870.042,387.583,392.074,403.3395,421.77099999999996,453.70575,506.8313,546.5903,641.97592,737.0951300000004,0.0,0.0,0.0,0.0,15.04895444,52478,3487.01966035057,3487.152559948876,1,3,1,0.000399284,100.0,1.0,1,52478,0.774,3.144808567399672,0.8491635434920336,85.097,0.939,2.426,2.839,3.138,3.418,3.63,3.954,5.6432299999999955,7.494644000000029,0.0,0.0,0.0,0.0,52478,378.333,435.55254049315903,52.63384140339781,867.672,384.50308,388.886,400.182,418.631,450.62275,503.73900000000003,543.4416499999999,638.9026099999996,734.0538610000004,0.0,0.0,0.0,0.0,1,6,0.0,0.04,True,tail-4ee02dd7d1b5e8fb-r1.csv.gz,1789412243.2232912,56000,True,0.000399284,0.000495568
use1-az4,tcp,16,64,320900,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-3d95a3a584950789-r1,2,leader,tail,1,15123899977538650560,6867811572813374372,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '320900', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-3d95a3a584950789-r1.csv', '15123899977538650560', '6867811572813374372']",1789412250.057451,2000000,2000000,83958,6223979883,6225020698,0,16,4.79591,1677885,533.311,2495.2215374748566,7185.668036127784,51793.1,629.477,675.4342,761.124,856.282,1018.155,1240.538,12485.27019999998,43237.38271999997,50567.19812399999,26.996903840251267,6.175810618725359,5.838898375037622,5.293926580188749,5.223979883,1677885,324868.4026373767,321189.02399685985,19589,368,18,0.000963274,73.00297696206832,26.425424865232124,64,1677885,4.449,1599.9162239331063,6939.382731022047,49196.812,14.978,20.351,35.396,52.663,69.72,148.74320000000017,10012.686199999956,40933.71907999988,47978.08903599999,6.1271183662765925,5.974426137667361,5.574041129159626,5.0008790828930465,1677885,518.126,895.3053135417505,331.7426200299205,2833.679,588.861,635.511,712.47,802.321,946.967,1146.04,1532.315,2490.603,2692.43,18.895156700250613,3.0053907150966843,0.0,0.0,18629,19589,2739.68,19.48,True,tail-3d95a3a584950789-r1.csv.gz,1789412278.8037755,2000000,True,0.000963274,0.001040815
use1-az4,tcp,16,64,264300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-2a792f04cc2e17bc-r1,2,leader,tail,1,5724305896971212400,5579906322428191222,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '64', '264300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-2a792f04cc2e17bc-r1.csv', '5724305896971212400', '5579906322428191222']",1789412288.4526715,2000000,2000000,110909,7567456686,7568305250,0,16,5.14407,1735554,511.527,870.9818093698035,154.34332527608706,1911.859,624.96106,672.611,761.99,843.196,949.375,1076.901,1164.7193499999998,1358.90347,1612.7310919999973,17.51786461268275,0.0,0.0,0.0,6.567456686,1735554,264271.5564001818,264265.7702942634,216,178,8,0.0005567,82.48207776882771,21.08971083584838,64,1735554,3.612,57.30756651478433,42.8607101530152,581.802,12.354,17.364650000000008,31.922,48.574,64.334,101.584,145.02134999999984,238.39234999999985,343.53868199999954,0.0,0.0,0.0,0.0,1735554,503.451,813.6742428550192,137.88893616453922,1809.994,588.817,633.081,716.901,787.621,888.291,997.403,1057.966,1256.149,1507.503,9.659163586958401,0.0,0.0,0.0,72,401,13.6,18.32,True,tail-2a792f04cc2e17bc-r1.csv.gz,1789412319.0045998,2000000,True,0.0005567,0.000848564
use1-az4,udp,16,16,190300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-35e024d9e8756e85-r1,2,leader,tail,1,5995081700190845631,2067412894768323297,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '16', '16', '190300', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-35e024d9e8756e85-r1.csv', '5995081700190845631', '2067412894768323297']",1789412328.6035528,2000000,2000000,181813,10510533050,10511365675,462,16,7.15628,1809695,488.788,740.8019164174074,74.34053450760076,1137.536,585.21076,623.759,685.654,738.504,794.049,839.128,865.398,911.27506,960.4812240000005,0.010388490878297171,0.0,0.0,0.0,9.51053305,1809695,190284.07666382066,190283.235491201,129,121,5,0.000778198,99.9896115091217,11.765268733129064,16,1809695,2.546,39.97151959860639,17.37292172012523,315.329,9.638,13.697,25.495,39.982,54.438,61.665,64.258,73.193,122.66575400000089,0.0,0.0,0.0,0.0,1809695,470.723,700.830396818801,71.6055376517831,978.542,550.549,589.677,648.409,699.959,754.001,793.662,820.057,864.406,910.571,0.0,0.0,0.0,0.0,21,195,7.76,7.56,True,tail-35e024d9e8756e85-r1.csv.gz,1789412363.3555603,2000000,True,0.000778198,0.000832625
use1-az4,udp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,express,tail-c6888c1c964d5102-r1,2,leader,tail,1,15527275111905242745,16746428728522654391,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'udp', '172.31.91.95', '172.31.8.92', '43001', '16000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-c6888c1c964d5102-r1.csv', '15527275111905242745', '16746428728522654391']",1789412367.2660697,16000,16000,16000,16069738865,16070177275,0,6,0.260736,14990,379.344,408.81549853235487,23.24608555198397,745.099,386.47569,389.8259,397.31975,403.74850000000004,412.07275,426.80060000000003,444.94275,513.1778600000004,634.7540990000005,0.0,0.0,0.0,0.0,15.069738865,14990,994.7750345440376,994.7086763935109,2,1,1,0.000394746,100.0,1.0,1,14990,0.845,3.297062374916611,1.795868780459674,213.612,1.3932400000000003,2.696,3.011,3.278,3.54375,3.7881,3.931,4.767430000000007,6.9839240000000355,0.0,0.0,0.0,0.0,14990,377.961,405.5184361574383,23.217335283264756,741.68,383.28657,386.5947,394.003,400.401,408.78,423.4379,441.9127,509.90039000000013,631.7057140000005,0.0,0.0,0.0,0.0,1,3,0.0,0.04,True,tail-c6888c1c964d5102-r1.csv.gz,1789412383.6939702,16000,True,0.000394746,0.00043841
use1-az4,tcp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,express,tail-a9405efcb1d87e04-r1,2,leader,tail,1,6762711106491314812,16746428728522654391,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '16000', '16', '1', '1000', '0', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-a9405efcb1d87e04-r1.csv', '6762711106491314812', '16746428728522654391']",1789412385.2000015,16000,16000,16000,16069738865,16070267382,0,6,0.279642,14990,384.959,417.55478318879256,31.478728625004145,1415.247,390.11839000000003,393.7097,401.19425,409.177,422.13599999999997,447.2827,471.04834999999997,532.1792100000001,649.7280040000005,0.0200133422281521,0.0,0.0,0.0,15.069738865,14990,994.7750345440376,994.7086763935109,2,1,1,0.000404104,99.97998665777185,1.0,1,14990,0.785,3.307368045363576,7.121561502961264,724.501,1.45956,2.607,2.927,3.201,3.4697500000000003,3.72,3.877,5.028660000000003,7.341418000000016,0.0,0.0,0.0,0.0,14990,382.682,414.2474151434289,30.50373528624289,1410.823,386.91813,390.57315,397.92375,405.9085,418.80925,444.0516,468.1565999999999,528.8850900000001,641.0637060000001,0.0133422281521014,0.0,0.0,0.0,1,3,0.0,0.04,True,tail-a9405efcb1d87e04-r1.csv.gz,1789412401.6308882,16000,True,0.000404104,0.000528517
use1-az4,tcp,64,4,129600,50,2000000,4096,8900,nvme,direct-dsync,raw,good,express,tail-92a8ea7cb937b426-r1,2,leader,tail,1,12009952749538480267,8551185435133767305,"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_throughput_bench', 'leader', 'tcp', '172.31.91.95', '172.31.8.92', '43001', '2000000', '64', '4', '129600', '50', '/dev/nvme1n1', 'raw', '/opt/sixdb/jobs/20260914T182950Z-9cb6f629/results/tail-92a8ea7cb937b426-r1.csv', '12009952749538480267', '8551185435133767305']",1789412408.432055,2000000,2000000,505618,15442529234,15443413019,0,64,8.98848,1870879,469.395,722.5386938588761,77.78114519736671,1016.53,558.6367799999999,600.81,664.579,718.355,780.002,829.234,853.855,891.21322,925.671122,0.0005879589219826616,0.0,0.0,0.0,14.442529234,1870879,129539.36043249695,129539.56815234652,100,103,4,0.000596843,99.99941204107802,3.971727727982408,4,1870879,1.663,17.221115150685854,12.140190363070882,167.033,3.328,4.199,6.948,14.04,24.042,34.756,42.176,54.457,56.438,0.0,0.0,0.0,0.0,1870879,454.226,705.3175787081901,77.20987159898341,963.741,541.426,584.4889000000001,647.602,701.013,762.997,810.994,835.883,872.07122,904.72,0.0,0.0,0.0,0.0,7,124,1.88,2.08,True,tail-92a8ea7cb937b426-r1.csv.gz,1789412451.8848734,2000000,True,0.000596843,0.000883785
