case,control,scope,native_ns,control_ns,native_over_control,separated,first_edge,second_edge,edges_agree,native_samples,control_samples
census1881_srt/inline/3/37,specialized,count,1064.8111429585624,1066.734958400943,0.998196538486688,overlap,0.996328526726117,0.9995531366787448,True,"[1064.5298549107838, 1064.6586850649403, 1065.671798904334, 1064.9636008521843, 1065.7392704954189, 1064.503449675282]","[1068.5819551542427, 1069.8025314529154, 1067.8232548701421, 1065.138113839218, 1065.6466619317441, 1065.4397067781524]"
census1881_srt/inline/3/37,materialized,count,1064.8111429585624,1105.881532411563,0.9628618543222802,win,0.9617377904814893,0.963020757125716,True,"[1064.5298549107838, 1064.6586850649403, 1065.671798904334, 1064.9636008521843, 1065.7392704954189, 1064.503449675282]","[1105.6573321370386, 1107.9081503381547, 1107.0155458193278, 1105.8573690880064, 1105.9056957351197, 1105.5419657940586]"
census1881_srt/split/3/37,specialized,count,1141.3502197263183,1145.0786675349132,0.9967439374129453,win,0.9972933895372139,0.9963761281527477,True,"[1141.0881890191938, 1141.4098849824645, 1141.9717068141915, 1141.290554470172, 1140.7805718314912, 1141.42724609347]","[1144.0107080419505, 1144.5076212849729, 1146.3279611013556, 1146.7411295571246, 1145.4414876298688, 1144.7158474399575]"
census1881_srt/split/3/37,materialized,count,1141.3502197263183,1147.7040537588655,0.994463874191489,win,0.9924488864046758,0.9957432138903309,True,"[1141.0881890191938, 1141.4098849824645, 1141.9717068141915, 1141.290554470172, 1140.7805718314912, 1141.42724609347]","[1149.045700393564, 1150.7600797639645, 1150.094378278187, 1146.3624071241672, 1146.0881228148385, 1146.169553103147]"
census1881_srt/inline/15/18,specialized,count,516.3471587559038,518.1939094641011,0.9964361782829382,win,0.9974748935181984,0.9956626670572164,True,"[516.2754766116688, 516.4188409001389, 516.719548447314, 516.2387603186648, 516.6834340602392, 516.2000540488194]","[517.9345579509431, 517.7261545688389, 517.7068581882853, 518.589608880691, 518.4876137261043, 518.4532609772591]"
census1881_srt/inline/15/18,materialized,count,516.3471587559038,538.5779828127851,0.9587231101784401,win,0.9578065864569464,0.9599893723073445,True,"[516.2754766116688, 516.4188409001389, 516.719548447314, 516.2387603186648, 516.6834340602392, 516.2000540488194]","[539.1681871915714, 539.096859580539, 539.8612895766328, 537.6067366802953, 538.0591060450312, 537.7546618853494]"
census1881_srt/split/15/18,specialized,count,548.6729189527873,548.682587792561,0.999982378081629,overlap,0.9990554003181948,1.001350565544402,False,"[547.3462844899702, 547.9310592600118, 547.4507995400592, 549.7102213540087, 549.4147786455628, 549.6352213540945]","[548.5560592600193, 547.7706286580286, 547.9684103260925, 549.3120819396335, 548.8939041596043, 548.8091163251028]"
census1881_srt/split/15/18,materialized,count,548.6729189527873,553.716731450193,0.9908909877362819,win,0.9888470935994325,0.9924650609694928,True,"[547.3462844899702, 547.9310592600118, 547.4507995400592, 549.7102213540087, 549.4147786455628, 549.6352213540945]","[554.3010328388372, 553.3791578389591, 553.6253310381104, 553.5171294340404, 554.0963497677112, 553.8081318622758]"
census1881_srt/inline/15/2,specialized,count,66.55936470810946,66.51587599539226,1.000653809516396,overlap,0.9988840978746782,1.0018818835021284,False,"[66.44620481470109, 66.44706074068102, 66.48865462992023, 66.65360449733224, 66.63562493638179, 66.63007478629866]","[66.52129199179382, 66.4905106784536, 66.5221612788822, 66.53543051188657, 66.51045999899071, 66.49671678422644]"
census1881_srt/inline/15/2,materialized,count,66.55936470810946,69.42082360193633,0.9587809716831556,win,0.9573053763761431,0.958521509616843,True,"[66.44620481470109, 66.44706074068102, 66.48865462992023, 66.65360449733224, 66.63562493638179, 66.63007478629866]","[69.41461628491463, 69.40350587178906, 69.41051662345699, 69.42703091895804, 69.52771451271785, 69.5191753839917]"
census1881_srt/split/15/2,specialized,count,66.74176159480028,67.00885719476754,0.9960140254415782,win,0.9962842914050519,0.9964893022538434,True,"[66.7648345251447, 66.8428943149453, 66.72904844004694, 66.74637821657188, 66.73714497302868, 66.73353590315541]","[67.0038759689907, 67.01383842054439, 67.19361198235327, 66.94453029414275, 66.97226435053912, 67.06957171440048]"
census1881_srt/split/15/2,materialized,count,66.74176159480028,69.79103058511237,0.9563085834275881,win,0.9570795449319702,0.9559926564669957,True,"[66.7648345251447, 66.8428943149453, 66.72904844004694, 66.74637821657188, 66.73714497302868, 66.73353590315541]","[69.75891907698266, 69.6984411553612, 69.90977077573652, 69.80926529254431, 69.84455618351035, 69.77279587768041]"
census1881_srt/inline/127/2,specialized,count,66.67254168466233,66.55676584672902,1.0017395051646578,overlap,0.9999420535320269,1.0017693458614667,False,"[66.58502445375676, 66.68629954268161, 66.70333936738191, 66.70726924252384, 66.65878382664306, 66.62990581843557]","[66.76760592466276, 66.69016400213408, 66.57164052968514, 66.51101990361572, 66.5418911637729, 66.54104969574624]"
census1881_srt/inline/127/2,materialized,count,66.67254168466233,69.71960806311648,0.956295417270624,win,0.9544724764464135,0.9581501827470141,True,"[66.58502445375676, 66.68629954268161, 66.70333936738191, 66.70726924252384, 66.65878382664306, 66.62990581843557]","[69.83639461435935, 69.86717918882341, 69.99453789892628, 69.54858626218304, 69.60282151187361, 69.57028765107835]"
census1881_srt/split/127/2,specialized,count,66.77308211344982,66.95929250013052,0.9972190508631743,win,0.9973863717470148,0.9970517533616383,True,"[66.81328761455948, 66.75721423115975, 66.77961908095007, 66.7439928295479, 66.80239587571171, 66.76654514594958]","[66.9394571093424, 66.96634505049123, 66.9546135505936, 66.970322687459, 66.96397144966741, 66.95200278884087]"
census1881_srt/split/127/2,materialized,count,66.77308211344982,69.91961703758463,0.9549978238232709,win,0.9535175169713234,0.954993507469079,True,"[66.81328761455948, 66.75721423115975, 66.77961908095007, 66.7439928295479, 66.80239587571171, 66.76654514594958]","[70.14423012580045, 70.03502074410075, 69.8633799518007, 69.92614605544641, 69.91308801972286, 69.86219682836706]"
census1881_srt/inline/255/1,specialized,count,56.68068496956681,56.71631302298997,0.9993718200016154,overlap,0.9988781300052487,0.9996151293444889,True,"[56.678723077084015, 56.682646862049616, 56.64469176235109, 56.67374038958057, 56.76567494165798, 56.687792901288034]","[56.74238065136754, 56.71691978950481, 56.75431956690731, 56.71570625647514, 56.680219311486965, 56.70961876943761]"
census1881_srt/inline/255/1,materialized,count,56.68068496956681,58.53666722371023,0.9682936808299935,win,0.9680120249679218,0.9686634150501485,True,"[56.678723077084015, 56.682646862049616, 56.64469176235109, 56.67374038958057, 56.76567494165798, 56.687792901288034]","[58.4976673908264, 58.55167251559943, 58.5758327762998, 58.49631656638301, 58.521661931821036, 58.58517713903635]"
census1881_srt/split/255/1,specialized,count,56.69720085816277,57.37337554582892,0.9882144865761641,win,0.9869647412885779,0.9892309312939077,True,"[56.61958117444452, 56.667644915802185, 56.60614340457819, 56.72675680052336, 56.79292827074563, 56.76144888814473]","[57.42801806913606, 57.333704772608115, 57.3673798118889, 57.36412240675963, 57.37937127976894, 57.46701708028347]"
census1881_srt/split/255/1,materialized,count,56.69720085816277,59.337363089753666,0.9555059056534517,win,0.9544530255944093,0.9563329333653411,True,"[56.61958117444452, 56.667644915802185, 56.60614340457819, 56.72675680052336, 56.79292827074563, 56.76144888814473]","[59.37704289947123, 59.32149582655812, 59.30580155174847, 59.35323035294922, 59.37999226093575, 59.289861826647616]"
dimension_003/refill/g0,specialized,refill,2.05814925339755,2.122607830078868,0.9696323664843339,win,0.9694435434493278,0.9689917577609956,True,"[2.0595139899961428, 2.05748902169837, 2.060609863250866, 2.0561114495830695, 2.0557387004763306, 2.0588094850967296]","[2.1244290128214076, 2.1251322382170765, 2.1203654764145354, 2.120545901360684, 2.1233075705223503, 2.1219080896353866]"
dimension_003/refill/g0,materialized,refill,2.05814925339755,4.542600498572217,0.4530773186073585,win,0.45336743265175183,0.4526695887561451,True,"[2.0595139899961428, 2.05748902169837, 2.060609863250866, 2.0561114495830695, 2.0557387004763306, 2.0588094850967296]","[4.5441970747006355, 4.542571751822218, 4.542703868140725, 4.54116213099914, 4.542190376059711, 4.542629245322215]"
dimension_003/refill/g128,specialized,refill,2.059283723482406,2.120268033001855,0.9712374527322813,win,0.973129901193083,0.9698454223582167,True,"[2.0624580316191836, 2.0619244686952296, 2.0600547405125287, 2.0571729170582613, 2.055923181490489, 2.0585127064522832]","[2.1182753132659986, 2.1203873895303578, 2.1188584033511413, 2.123382538348794, 2.120148676473352, 2.1211348423506147]"
dimension_003/refill/g128,materialized,refill,2.059283723482406,4.545320659599091,0.45305576387300256,win,0.45241841128711996,0.4532588330543327,True,"[2.0624580316191836, 2.0619244686952296, 2.0600547405125287, 2.0571729170582613, 2.055923181490489, 2.0585127064522832]","[4.5413962652847655, 4.560826479466831, 4.557560915412576, 4.549245053913417, 4.538627307482975, 4.5370364286498175]"
dimension_003/refill/g240,specialized,refill,2.058807229626125,2.1217144580496994,0.9703507565851254,win,0.9708815405856448,0.9586015991600552,True,"[2.0597411457222674, 2.0596044693466724, 2.0598875706994866, 2.056465036508846, 2.058009989905578, 2.057029839218545]","[2.119400735555333, 2.121516435959646, 2.1219124801397533, 2.1566202497047717, 2.1458652280790615, 2.1212062380778867]"
dimension_003/refill/g240,materialized,refill,2.058807229626125,4.552768714235251,0.45220993176938756,win,0.4533104748400767,0.45174506668487036,True,"[2.0597411457222674, 2.0596044693466724, 2.0598875706994866, 2.056465036508846, 2.058009989905578, 2.057029839218545]","[4.55418583560344, 4.539901539132112, 4.543775756447991, 4.552018218368107, 4.553519210102396, 4.554748079594692]"
dimension_003/inline/0/256,specialized,count,7196.373131794558,7197.513586955874,0.9998415487310252,overlap,0.9998703893336914,0.9995656260427771,True,"[7192.594259510026, 7192.957710598092, 7195.894191575551, 7198.562500001215, 7196.852072013564, 7199.226392661868]","[7193.392493206559, 7193.890115489311, 7194.808933423789, 7200.2182404879595, 7206.37669837171, 7201.690726900954]"
dimension_003/inline/0/256,materialized,count,7196.373131794558,7432.558504972466,0.9682228706279409,win,0.9680113749200884,0.9682693431798989,True,"[7192.594259510026, 7192.957710598092, 7195.894191575551, 7198.562500001215, 7196.852072013564, 7199.226392661868]","[7435.107421874506, 7430.391335227038, 7430.654119319504, 7434.4628906254275, 7429.990056817548, 7435.425248578855]"
dimension_003/split/0/256,specialized,count,7688.34421503122,7694.554315475023,0.9991929226581306,win,0.9994327148174362,0.9991326586091476,True,"[7689.291852678145, 7686.429315476162, 7688.460379465113, 7688.228050597328, 7682.774181547829, 7690.547433040048]","[7691.31380208334, 7694.675223214531, 7692.824404761999, 7694.433407735514, 7694.902157737293, 7698.532924107387]"
dimension_003/split/0/256,materialized,count,7688.34421503122,7709.252883185215,0.9972878476720359,win,0.9974639134166018,0.9969790497440204,True,"[7689.291852678145, 7686.429315476162, 7688.460379465113, 7688.228050597328, 7682.774181547829, 7690.547433040048]","[7705.263020833335, 7708.008556550099, 7709.301153275521, 7713.8270089287325, 7709.204613094909, 7711.5241815475665]"
dimension_003/inline/3/37,specialized,count,1065.2467912946909,1064.9436764406094,1.0002846299393924,overlap,1.000698537062732,0.9997697551290514,False,"[1065.4107903814584, 1065.294338473998, 1065.8643212256513, 1065.1992441153839, 1065.064275568223, 1065.0533938715246]","[1064.6569348620087, 1064.667080965933, 1064.7167715097305, 1066.337383319478, 1065.3095576298397, 1065.1705813714882]"
dimension_003/inline/3/37,materialized,count,1065.2467912946909,1100.7117633178977,0.9677799645601096,win,0.9677893987642677,0.9677537027846931,True,"[1065.4107903814584, 1065.294338473998, 1065.8643212256513, 1065.1992441153839, 1065.064275568223, 1065.0533938715246]","[1100.8704907718968, 1099.771523699445, 1101.0949035235149, 1100.524958053501, 1100.5530358638985, 1101.2359742028884]"
dimension_003/split/3/37,specialized,count,1142.0225558810466,1142.4435763889278,0.9996314736967475,overlap,0.999378101555373,0.9998954646103427,True,"[1142.1133083768427, 1141.830105251733, 1142.8438313800434, 1141.4671495227965, 1141.9318033852508, 1142.4239095049934]","[1142.0631239149807, 1142.824028862875, 1145.7756890191358, 1142.9016113283076, 1142.0511881512127, 1141.9190538191874]"
dimension_003/split/3/37,materialized,count,1142.0225558810466,1145.347041630269,0.9970973987547999,win,0.9975944435670534,0.9968562437190397,True,"[1142.1133083768427, 1141.830105251733, 1142.8438313800434, 1141.4671495227965, 1141.9318033852508, 1142.4239095049934]","[1145.6901223776467, 1144.7589324739063, 1144.8673513988708, 1145.1610030593567, 1145.533080201181, 1145.9193072554046]"
dimension_003/inline/15/18,specialized,count,517.006420051269,517.3330695802383,0.9993685895061099,overlap,0.9990958393402054,0.9999267676357674,True,"[517.3795470228865, 517.3006703470159, 517.072961849322, 516.9398782532159, 516.7922417193029, 516.7428405953823]","[517.8899349369078, 517.7688165418014, 517.6994405559917, 516.5115836280318, 516.9666986044848, 516.83009040873]"
dimension_003/inline/15/18,materialized,count,517.006420051269,535.4034733741264,0.9656388980689297,win,0.9666066761153204,0.9649297145405273,True,"[517.3795470228865, 517.3006703470159, 517.072961849322, 516.9398782532159, 516.7922417193029, 516.7428405953823]","[535.1342884772132, 535.1718368281781, 535.4571075937474, 535.7808032067135, 535.5750102124122, 535.3498391545053]"
dimension_003/split/15/18,specialized,count,547.6298828123449,548.2535078741319,0.9988625242650885,win,0.9961196982030526,0.9991721774978697,True,"[547.7026692708257, 547.5274088540908, 547.7820833333739, 547.8104687498911, 547.2469401042919, 547.5570963538642]","[549.8361996644103, 549.9798788800737, 548.339896182891, 548.1671195653728, 548.0107519857673, 547.8252247073517]"
dimension_003/split/15/18,materialized,count,547.6298828123449,553.1216942039655,0.9900712420988582,win,0.9904615404484275,0.9897447040329572,True,"[547.7026692708257, 547.5274088540908, 547.7820833333739, 547.8104687498911, 547.2469401042919, 547.5570963538642]","[553.4867555765803, 552.9752604166606, 552.977220117861, 553.230640308262, 553.0127480996691, 553.2458166174204]"
dimension_003/inline/15/2,specialized,count,66.46055785814184,66.49543633672772,0.9994754756039308,overlap,0.9997149333080724,0.9990418800267571,True,"[66.5982436917293, 66.46202529641921, 66.4683256485657, 66.45909041986445, 66.45245707553143, 66.43557061639063]","[66.50333622567774, 66.47326744274152, 66.4872789572333, 66.4875364477777, 66.51618756337987, 66.52445803752089]"
dimension_003/inline/15/2,materialized,count,66.46055785814184,69.33582922264983,0.9585312327444014,win,0.9585861395879819,0.9588320945332268,True,"[66.5982436917293, 66.46202529641921, 66.4683256485657, 66.45909041986445, 66.45245707553143, 66.43557061639063]","[69.35915348603383, 69.33169732596299, 69.33996111933666, 69.27964494036199, 69.30562447211514, 69.34536495722955]"
dimension_003/split/15/2,specialized,count,66.93099431337214,66.98365244739907,0.9992138658896171,overlap,1.002017777833059,0.9981294317686957,False,"[66.95652624132514, 67.17106571166315, 67.11139025539504, 66.8613400585363, 66.85715376780155, 66.90546238541916]","[66.9762470687183, 66.9449604277088, 67.06660857208287, 66.98664314512529, 67.00466867855269, 66.98066174967285]"
dimension_003/split/15/2,materialized,count,66.93099431337214,69.7279395651693,0.959887739846621,win,0.9614422089100312,0.9590153923761895,True,"[66.95652624132514, 67.17106571166315, 67.11139025539504, 66.8613400585363, 66.85715376780155, 66.90546238541916]","[69.83426291771545, 69.71472900701431, 69.80283332003694, 69.73714407138257, 69.71873505895601, 69.70258214248646]"
dimension_003/inline/127/2,specialized,count,66.48826046403917,66.47758221019107,1.0001606293955507,overlap,0.999587255840205,1.0006845611342308,False,"[66.63110778138713, 66.45762171118925, 66.44074753657307, 66.44467096258991, 66.51889921688911, 66.55230509934695]","[66.57658564580157, 66.48506303266959, 66.45067883776225, 66.46927568908936, 66.48177030556444, 66.47339411481771]"
dimension_003/inline/127/2,materialized,count,66.48826046403917,69.3294758288423,0.9590186521557237,win,0.9587765690502477,0.9592283809414962,True,"[66.63110778138713, 66.45762171118925, 66.44074753657307, 66.44467096258991, 66.51889921688911, 66.55230509934695]","[69.34392680573045, 69.28908398107488, 69.31502485195415, 69.29312057721377, 69.34625844952572, 69.36700431718386]"
dimension_003/split/127/2,specialized,count,66.83568402417355,67.00119437423206,0.9975297403038211,win,0.9974236140876588,0.9979552380774948,True,"[66.81167067797209, 66.83296881366672, 66.83124808985878, 66.83839923468037, 66.85930325251681, 66.87457589285742]","[67.00387593188194, 66.99851281658216, 67.00409932853374, 66.99629472491927, 66.99538395774505, 67.0067103281932]"
dimension_003/split/127/2,materialized,count,66.83568402417355,69.79776621152949,0.957561934312066,win,0.9553570747595446,0.9581812580788069,True,"[66.81167067797209, 66.83296881366672, 66.83124808985878, 66.83839923468037, 66.85930325251681, 66.87457589285742]","[69.79423985770347, 69.9542085943935, 70.0427214979752, 69.77730224714735, 69.71815401880544, 69.80129256535551]"
dimension_003/inline/255/1,specialized,count,56.64539413320981,56.6619286923963,0.9997081892627367,overlap,0.9995961180750381,0.9966052837189708,True,"[56.636286971063925, 56.67843803971934, 56.61952855137837, 56.618826910627504, 56.6545012953557, 56.66311123701574]","[56.66468679884568, 56.65917058594692, 56.637530473336305, 56.64975710620499, 56.862066780991725, 56.84748236929025]"
dimension_003/inline/255/1,materialized,count,56.64539413320981,58.4166794928706,0.9696784313138346,win,0.9691645025594094,0.971261559344339,True,"[56.636286971063925, 56.67843803971934, 56.61952855137837, 56.618826910627504, 56.6545012953557, 56.66311123701574]","[58.43523459804513, 58.45472263116907, 58.43825978097267, 58.39812438769608, 58.33083864000646, 58.27045806241524]"
dimension_003/split/255/1,specialized,count,56.93550500747878,57.73731333806714,0.9861128222940759,win,0.9873081331608978,0.985252563808135,True,"[57.00630018445664, 56.90449218749907, 56.931864420576815, 56.88117097888896, 56.93914559438075, 56.980653404121725]","[57.64572577987834, 57.71312747143894, 57.66372473637756, 57.87229503578879, 57.79142088633925, 57.76149920469533]"
dimension_003/split/255/1,materialized,count,56.93550500747878,58.75588179778583,0.9690179649320547,win,0.970419769823412,0.9688808022634361,True,"[57.00630018445664, 56.90449218749907, 56.931864420576815, 56.88117097888896, 56.93914559438075, 56.980653404121725]","[58.74847926758687, 58.667255337282285, 58.65695500314086, 58.770684097416186, 58.763284327984785, 58.76795727747235]"
dimension_008/refill/g0,specialized,refill,2.0594905933625958,2.13413138069341,0.9650252144708342,win,0.9638727209422,0.9689935129752719,True,"[2.059242101243175, 2.0592911176566493, 2.0596900690685427, 2.0588633089110058, 2.063538949496541, 2.0653551370004473]","[2.1395793845500592, 2.1335241945700396, 2.136476189142132, 2.1295694159607867, 2.12298174805366, 2.1347385668167806]"
dimension_008/refill/g0,materialized,refill,2.0594905933625958,4.542191059264505,0.4534134664287061,win,0.45355458228529727,0.4538913891489865,True,"[2.059242101243175, 2.0592911176566493, 2.0596900690685427, 2.0588633089110058, 2.063538949496541, 2.0653551370004473]","[4.540338027852408, 4.540756465845766, 4.540142482947243, 4.543625652683244, 4.54632759913231, 4.555426420839466]"
dimension_008/refill/g128,specialized,refill,2.062315702837532,2.13002272902537,0.9682130029575701,win,0.9683782191093893,0.9689867316022417,True,"[2.0597760788008643, 2.0640237444453002, 2.0632476036673353, 2.0645112531335608, 2.0613838020077293, 2.058071827275775]","[2.1334744492063904, 2.1298547500682172, 2.1306216547960877, 2.1273404610586093, 2.127360194704817, 2.1301907079825235]"
dimension_008/refill/g128,materialized,refill,2.062315702837532,4.552803808473206,0.45297706415535943,win,0.4521551123752978,0.45326689901368283,True,"[2.0597760788008643, 2.0640237444453002, 2.0632476036673353, 2.0645112531335608, 2.0613838020077293, 2.058071827275775]","[4.57212336235098, 4.56314115929933, 4.555516641471927, 4.541441592055769, 4.547836620087058, 4.550090975474483]"
dimension_008/refill/g240,specialized,refill,2.05860686351657,2.1282396101632077,0.9672815286802703,win,0.967364067922673,0.9668965203632366,True,"[2.0606528402515676, 2.0586680607421277, 2.0591302804339846, 2.057439888010379, 2.0560591846261156, 2.058545666291012]","[2.1285990959492436, 2.125578148498727, 2.1328521540183183, 2.1348680546060845, 2.1278801243771723, 2.123486654014434]"
dimension_008/refill/g240,materialized,refill,2.05860686351657,4.545362482179524,0.45290268302858383,win,0.4533759741974097,0.4524368583297785,True,"[2.0606528402515676, 2.0586680607421277, 2.0591302804339846, 2.057439888010379, 2.0560591846261156, 2.058545666291012]","[4.539917282976078, 4.5444444949378076, 4.541771945633349, 4.546280469421241, 4.552342840335841, 4.547463032975805]"
dimension_008/inline/0/256,specialized,count,7200.923063859728,7213.9937160323425,0.9981881530970056,overlap,0.9969448568519901,1.000445638423206,False,"[7199.914232337182, 7200.198029891479, 7201.014775814787, 7202.36328125133, 7200.83135190467, 7204.591542121834]","[7222.263077445662, 7221.896229619392, 7226.320652173565, 7198.8068953795455, 7199.155061141466, 7206.091202445294]"
dimension_008/inline/0/256,materialized,count,7200.923063859728,7439.155628550949,0.9679758595482395,win,0.9680064068015874,0.9681359650285755,True,"[7199.914232337182, 7200.198029891479, 7201.014775814787, 7202.36328125133, 7200.83135190467, 7204.591542121834]","[7445.810369319492, 7438.1718750001055, 7437.948153408349, 7439.412997159697, 7438.898259942202, 7440.187144887942]"
dimension_008/split/0/256,specialized,count,7690.509300595756,7701.515625000208,0.9985708885185243,overlap,0.9998296475006,0.9980589345767521,True,"[7685.832217262696, 7685.923177083059, 7685.372767856927, 7696.455357142362, 7695.095424108453, 7697.857886901361]","[7684.983816964269, 7687.141741071529, 7694.401599702456, 7714.026041663469, 7711.423735118614, 7708.62965029796]"
dimension_008/split/0/256,materialized,count,7690.509300595756,7713.738467262669,0.9969885981012323,win,0.997494617338254,0.9970257526016496,True,"[7685.832217262696, 7685.923177083059, 7685.372767856927, 7696.455357142362, 7695.095424108453, 7697.857886901361]","[7702.716517859239, 7709.267671132537, 7705.136532738205, 7722.714657738762, 7719.414806547524, 7718.209263392801]"
dimension_008/inline/3/37,specialized,count,1066.1060267857097,1065.7160485998274,1.0003659306683002,overlap,1.0001749813807221,1.0008773527858095,True,"[1065.8026582790774, 1065.7856889204388, 1065.3742644074741, 1066.9174868099747, 1066.409395292342, 1067.1599786929694]","[1065.3440797483188, 1065.5992288960701, 1065.8328683035845, 1065.986581777983, 1065.9822443182986, 1065.170074066612]"
dimension_008/inline/3/37,materialized,count,1066.1060267857097,1102.1404283766365,0.9673050723273053,win,0.9678630391013281,0.9676267867562494,True,"[1065.8026582790774, 1065.7856889204388, 1065.3742644074741, 1066.9174868099747, 1066.409395292342, 1067.1599786929694]","[1100.8149381292467, 1102.5769452600518, 1101.1740771814502, 1102.726378984954, 1101.7039114932213, 1102.6125996228102]"
dimension_008/split/3/37,specialized,count,1142.3678792319795,1142.1683620876613,1.0001746827796503,overlap,1.000992118745454,1.0004386003992032,True,"[1141.2292209202433, 1143.7652994792056, 1145.682915581573, 1142.222357856166, 1141.6898600263846, 1142.513400607793]","[1141.3849555121324, 1143.252088758757, 1142.6316731770971, 1141.6879611548927, 1141.7215983073695, 1142.615125867953]"
dimension_008/split/3/37,materialized,count,1142.3678792319795,1146.6768056162564,0.99624224858899,win,0.9978957224389511,0.9956978616551314,True,"[1141.2292209202433, 1143.7652994792056, 1145.682915581573, 1142.222357856166, 1141.6898600263846, 1142.513400607793]","[1146.1771743882573, 1146.416766826998, 1145.8013002623386, 1147.1575885052814, 1146.9368444055146, 1147.8771033651728]"
dimension_008/inline/15/18,specialized,count,517.5949735401139,517.2337108414429,1.0006984515724686,overlap,1.0019659188264498,0.9993739264477187,False,"[518.0686931368703, 518.1528629351111, 518.47353392013, 517.10352178622, 517.1212539433576, 516.9487504929972]","[517.1867015526901, 516.9675584709518, 517.1362151139796, 517.2807201301955, 517.4274694400602, 517.6181116914322]"
dimension_008/inline/15/18,materialized,count,517.5949735401139,536.3721660539302,0.9649922316962131,win,0.966657081173125,0.9637304412722729,True,"[518.0686931368703, 518.1528629351111, 518.47353392013, 517.10352178622, 517.1212539433576, 516.9487504929972]","[535.769684436321, 536.3045726101976, 536.0255182802636, 536.6273999182932, 536.5644786560478, 536.4397594976626]"
dimension_008/split/15/18,specialized,count,547.7702955164643,548.3074923139026,0.9990202636203798,overlap,1.0006594062674627,0.9986942378080826,False,"[549.446004912215, 547.8561872910193, 548.1204927884258, 547.5120714882767, 547.6844037419095, 547.6676682693699]","[547.7592968750055, 548.2524088541718, 547.683398437517, 548.4791100541864, 548.383727006758, 548.3625757736334]"
dimension_008/split/15/18,materialized,count,547.7702955164643,554.3835682494812,0.9880709438162122,win,0.9887773796390273,0.987811149151721,True,"[549.446004912215, 547.8561872910193, 548.1204927884258, 547.5120714882767, 547.6844037419095, 547.6676682693699]","[553.5434422347537, 554.341658775131, 554.6787536826743, 554.2330685177711, 554.5497782940436, 554.4254777238315]"
dimension_008/inline/15/2,specialized,count,66.51615815383485,66.51217504704715,1.0000598853786526,overlap,1.000382674536712,0.9984957867748533,False,"[66.54313507451016, 66.53329658353483, 66.50827028841596, 66.52404601925373, 66.44383081898391, 66.45988209941493]","[66.50784572448451, 66.51573891251716, 66.48860716636268, 66.56740460192344, 66.50861118157712, 66.56000253549462]"
dimension_008/inline/15/2,materialized,count,66.51615815383485,69.36939757165504,0.9588689030364875,win,0.9599271014833244,0.9576186492196296,True,"[66.54313507451016, 66.53329658353483, 66.50827028841596, 66.52404601925373, 66.44383081898391, 66.45988209941493]","[69.46906972275526, 69.3107804548121, 69.29669940096491, 69.40397300656302, 69.40119864371226, 69.33759649959781]"
dimension_008/split/15/2,specialized,count,66.86402730714322,66.99981436984646,0.9979733218072264,win,0.9989026170883196,0.9977581875306076,True,"[66.84210819659795, 66.92848043211563, 66.94048900580445, 66.84742534654336, 66.88062926774307, 66.79334775017682]","[67.00200728996393, 66.95066368015792, 67.03605315813684, 66.997621449729, 66.97171440792633, 67.02632368715545]"
dimension_008/split/15/2,materialized,count,66.86402730714322,69.70451109171184,0.9592496419517048,win,0.9607133434212162,0.9582442347187834,True,"[66.84210819659795, 66.92848043211563, 66.94048900580445, 66.84742534654336, 66.88062926774307, 66.79334775017682]","[69.66747880793928, 69.6654011213951, 69.65847716039211, 69.76032093337992, 69.7415433754844, 69.79393825701881]"
dimension_008/inline/127/2,specialized,count,66.60929332242313,66.53083418873385,1.0011792897931613,loss,1.0007020578398802,1.0012514014984852,True,"[66.59745617378461, 66.57039983485153, 66.63540713922394, 66.61152875053318, 66.60705789431309, 66.71173207219626]","[66.55073370943411, 66.5691303245421, 66.49268667596505, 66.49773481854854, 66.53339321017052, 66.52827516729718]"
dimension_008/inline/127/2,materialized,count,66.60929332242313,69.33778702083448,0.9606492532334281,win,0.9608997688119723,0.9597110456928928,True,"[66.59745617378461, 66.57039983485153, 66.63540713922394, 66.61152875053318, 66.60705789431309, 66.71173207219626]","[69.30739119244842, 69.31789913693012, 69.27723487647178, 69.35767490473884, 69.45081796412049, 69.40790048158813]"
dimension_008/split/127/2,specialized,count,67.0536573112134,67.03090976410462,1.0003393590686571,overlap,0.9998823427357018,1.001112412080679,False,"[67.01380836228718, 67.02405847721556, 66.92283280547578, 67.08325614521124, 67.11524395699283, 67.14438752040711]","[67.0246439590967, 67.00805315432063, 67.02169395144614, 67.03717556911253, 67.040667109004, 67.08405375920414]"
dimension_008/split/127/2,materialized,count,67.0536573112134,69.8381144588508,0.9601298349874835,win,0.9594988251063509,0.9610722023024207,True,"[67.01380836228718, 67.02405847721556, 66.92283280547578, 67.08325614521124, 67.11524395699283, 67.14438752040711]","[69.78669980857089, 69.84507091395852, 69.84251216238786, 69.80157081115657, 69.83371675531373, 69.84477227391834]"
dimension_008/inline/255/1,specialized,count,56.774957638566526,56.706307398340854,1.0012106279420283,overlap,0.9996831835518062,1.0028259468748424,False,"[56.67734644861475, 56.69633122840597, 56.67022074698362, 56.87105039239504, 56.87516936568097, 56.853584048727086]","[56.69530845486867, 56.70500329004036, 56.65540861235365, 56.707611506641356, 56.710788716252495, 56.72980733857124]"
