case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
get16/local/k5/ikea2-range,970.4044378834701,969.4059141024879,970.6410942474357,get16/local/k5/prior,1.0303103375174403
get16/local/k5/ikea2-region,927.2970275164829,927.2625767413144,928.4051941167928,get16/local/k5/prior,0.984541780830309
get16/striped/k5/ikea2-range,1007.4854270872942,1007.3692525971474,1008.4550307811102,get16/striped/k5/prior,0.9572508038542141
get16/striped/k5/ikea2-region,1040.9317078132976,1039.276245200983,1045.2343952606984,get16/striped/k5/prior,0.9890294065516866
get16/local/k6/ikea2-range,970.4617904937273,969.1578910937085,971.0764651591985,get16/local/k6/prior,1.0341117159574238
get16/local/k6/ikea2-region,925.9054801185996,925.5848113582383,927.1089831483199,get16/local/k6/prior,0.9866330794669408
get16/striped/k6/ikea2-range,1665.190197396857,1665.0284425808552,1667.0629376162278,get16/striped/k6/prior,0.9732424754743682
get16/striped/k6/ikea2-region,1660.3148491423358,1659.0520212973508,1661.5568526919883,get16/striped/k6/prior,0.9703930135862022
get16/local/k7/ikea2-range,975.4373562016756,975.1733482070206,976.0051128310049,get16/local/k7/prior,1.028709976653078
get16/local/k7/ikea2-region,931.7352771363404,931.5307781133074,933.1924853437797,get16/local/k7/prior,0.9826211484477977
get16/striped/k7/ikea2-range,1109.3139782655544,1109.2306094182504,1112.0108139783224,get16/striped/k7/prior,1.0646449617585731
get16/striped/k7/ikea2-region,1060.1654672587345,1059.6599295667593,1066.0469045068667,get16/striped/k7/prior,1.0174755258310106
get16/local/k56/ikea2-range,1052.600471154379,1051.666933988364,1052.8144704526478,get16/local/k56/prior,1.104472574397831
get16/local/k56/ikea2-region,967.609523590238,967.0925879020342,969.0039604873552,get16/local/k56/prior,1.0152932768114151
get16-ends/local/k1/ikea2-range,505.4142991171334,505.3571651951938,505.42344054462666,get16-ends/local/k1/prior,1.1860727353780147
get16-ends/local/k1/ikea2-region,358.9593086310045,358.738294292962,359.5140434325519,get16-ends/local/k1/prior,0.8423818831819507
get16-ends/striped/k1/ikea2-range,460.7160999681208,460.56926499906916,461.4807300444026,get16-ends/striped/k1/prior,1.0843350095765871
get16-ends/striped/k1/ikea2-region,413.3562300162198,412.8733730139413,413.69377736234253,get16-ends/striped/k1/prior,0.97286947789364
get16-ends/local/k2/ikea2-range,494.01845684801305,493.634193245712,494.1650211069288,get16-ends/local/k2/prior,1.3099668331660823
get16-ends/local/k2/ikea2-region,354.32204549483004,354.14102899811365,354.6585689307357,get16-ends/local/k2/prior,0.9395400544732864
get16-ends/striped/k2/ikea2-range,450.6314762394702,450.5267091267366,451.2826385314723,get16-ends/striped/k2/prior,1.0387269650691753
get16-ends/striped/k2/ikea2-region,409.36769398393886,409.22516343680724,409.37168262124044,get16-ends/striped/k2/prior,0.9436119862682133
get16-ends/local/k3/ikea2-range,527.7481001650569,527.6169075854204,528.6232214646865,get16-ends/local/k3/prior,1.1724886632793479
get16-ends/local/k3/ikea2-region,411.029773323384,411.0091218729186,411.36597110758186,get16-ends/local/k3/prior,0.9131776113286274
get16-ends/striped/k3/ikea2-range,627.1122210318288,626.001478776526,628.8958066122915,get16-ends/striped/k3/prior,1.0252195091695486
get16-ends/striped/k3/ikea2-region,613.9164144184153,606.7243401330982,624.1845872633645,get16-ends/striped/k3/prior,1.0036466583693513
get16-ends/local/k4/ikea2-range,495.81367996794563,495.65622127418226,496.38772479790657,get16-ends/local/k4/prior,1.315849194726022
get16-ends/local/k4/ikea2-region,354.66776022476347,354.55805952324226,354.73236427263663,get16-ends/local/k4/prior,0.9412593995333255
get16-ends/striped/k4/ikea2-range,453.59012914831686,452.59959715207714,453.812126369312,get16-ends/striped/k4/prior,1.0468403765294323
get16-ends/striped/k4/ikea2-region,396.49098166204953,396.04740746317685,396.67623413790017,get16-ends/striped/k4/prior,0.9150612896117611
get16-ends/local/k5/ikea2-range,521.4905742225318,521.2652479456473,522.0340468251961,get16-ends/local/k5/prior,1.1603965381357302
get16-ends/local/k5/ikea2-region,370.7441357101597,370.3628028929704,370.96162915513605,get16-ends/local/k5/prior,0.8249625839423365
get16-ends/striped/k5/ikea2-range,616.8609099623931,616.037666838729,617.0439348131213,get16-ends/striped/k5/prior,0.9544701066280535
get16-ends/striped/k5/ikea2-region,686.119177536483,681.4380120909972,690.1426492750279,get16-ends/striped/k5/prior,1.0616335610935763
get16-ends/local/k6/ikea2-range,522.8800417894943,522.5706005994253,522.999937813297,get16-ends/local/k6/prior,1.1500765179303645
get16-ends/local/k6/ikea2-region,411.1322051824252,411.09518773133993,411.4016981020997,get16-ends/local/k6/prior,0.9042867525159686
get16-ends/striped/k6/ikea2-range,1497.930635838156,1497.645186612397,1502.296938557049,get16-ends/striped/k6/prior,1.0068394155265896
get16-ends/striped/k6/ikea2-region,1509.9649122807048,1507.5026603392369,1510.2377768189422,get16-ends/striped/k6/prior,1.0149282973277964
get16-ends/local/k7/ikea2-range,525.2446133236361,525.106156022646,525.265158438972,get16-ends/local/k7/prior,1.145280652088258
get16-ends/local/k7/ikea2-region,411.8046104693962,411.7284246743434,411.8427525190525,get16-ends/local/k7/prior,0.8979280145815397
get16-ends/striped/k7/ikea2-range,743.3440315213983,742.8113907046665,745.3366884570868,get16-ends/striped/k7/prior,1.0818418426664826
get16-ends/striped/k7/ikea2-region,669.0990240771741,663.9895166465708,674.9277356286344,get16-ends/striped/k7/prior,0.9737877623803292
get16-ends/local/k56/ikea2-range,626.5770655355776,626.3512455941164,627.1822390823678,get16-ends/local/k56/prior,1.2510089558904558
get16-ends/local/k56/ikea2-region,515.699587311387,515.4563966738423,516.3187434555429,get16-ends/local/k56/prior,1.0296336041666454
sum/local/k5/all/ikea2-native,80.99442191743928,80.96640424806584,81.01790655121185,sum/local/k5/all/ikea-materialized,0.2617473930895386
sum/local/k5/prefilter75/ikea2-native,84.92399073428193,84.90574252216699,85.00050374775716,sum/local/k5/prefilter75/ikea-materialized,0.16333828678482568
sum/local/k7/all/ikea2-native,82.77893467906617,82.7501349280463,82.79416086574375,sum/local/k7/all/ikea-materialized,0.2662518742451635
sum/local/k7/prefilter75/ikea2-native,84.69532139812763,84.64591274967889,84.72174927982606,sum/local/k7/prefilter75/ikea-materialized,0.1626858978600823
