input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-avx512,cross/8/unit2/draw2/stride3/compact/sum/packet,1,3,"[363.05774720984334,362.7740721513963,362.9492862702856]",362.9492862702856,"[363.0583181939085,362.7746171782455,363.00949909478624]",363.00949909478624,"[0.35454858125961264,0.354271554835348,0.3544426623733258]",0.3544426623733258,1024.0,2.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit2/draw2/stride3/compact/sum/window,1,3,"[342.79387138750894,341.7510496721743,340.5582291845898]",341.7510496721743,"[342.9564171141467,342.4503646215748,340.55876936629977]",342.4503646215748,"[0.33475964002686415,0.3337412594454827,0.33257639568807595]",0.3337412594454827,1024.0,2.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit2/draw2/stride3/compact/update/packet,1,3,"[823.848078168002,825.1478015186669,823.4901995411569]",823.848078168002,"[823.8499028868333,825.1496262236966,823.4920242432588]",823.8499028868333,"[0.8045391388359394,0.8058083999205732,0.8041896479894111]",0.8045391388359394,1024.0,2.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit2/draw2/stride3/compact/update/window,1,3,"[813.4953692982807,809.3716716834712,809.4938643206895]",809.4938643206895,"[813.7703750800046,809.3734660736845,809.4956587084349]",809.4956587084349,"[0.7944290715803523,0.7904020231283898,0.7905213518756733]",0.7905213518756733,1024.0,2.0,2.0,2.0,23.0,3.0
crossover-avx512,cross/8/unit2/draw2/stride64/compact/sum/packet,1,3,"[419.2649030406024,418.43263705994667,418.2124132152535]",418.43263705994667,"[419.322659806482,418.4329662449806,418.21334091134014]",418.4329662449806,"[0.40943838187558823,0.40862562212885417,0.408410559780521]",0.40862562212885417,1024.0,2.0,2.0,2.0,450.0,64.0
crossover-avx512,cross/8/unit2/draw2/stride64/compact/update/packet,1,3,"[897.4354942232849,899.7987804880717,896.5985879330166]",897.4354942232849,"[897.6037869018937,900.4759948706607,896.6878690689169]",897.6037869018937,"[0.8764018498274265,0.8787097465703824,0.8755845585283364]",0.8764018498274265,1024.0,2.0,2.0,2.0,450.0,64.0
crossover-avx512,cross/8/unit24/draw2/stride24/compact/sum/packet,1,3,"[362.61179680362403,361.71014681047643,362.5133428611531]",362.5133428611531,"[362.6126023111304,361.71069247849545,362.64744705954996]",362.6126023111304,"[0.35411308281603915,0.3532325652446059,0.3540169363878448]",0.3540169363878448,1024.0,24.0,2.0,2.0,170.0,24.0
crossover-avx512,cross/8/unit24/draw2/stride24/compact/update/packet,1,3,"[824.4353765532527,823.9412942359713,825.726667843861]",824.4353765532527,"[825.6278042773164,823.942530771115,825.7284932077739]",825.6278042773164,"[0.8051126724152858,0.8046301701523157,0.8063736990662705]",0.8051126724152858,1024.0,24.0,2.0,2.0,170.0,24.0
crossover-avx512,cross/8/unit24/draw2/stride24/spread/sum/packet,1,3,"[700.3814566893525,699.6330802278308,699.3204116301428]",699.6330802278308,"[700.4614347074107,699.6341292853646,699.3214606770281]",699.6341292853646,"[0.6839662662981958,0.683235429909991,0.6829300894825614]",0.683235429909991,1024.0,24.0,2.0,24.0,192.0,24.0
crossover-avx512,cross/8/unit24/draw2/stride24/spread/update/packet,1,3,"[1335.6494766889575,1334.7749762128644,1335.6627973357104]",1335.6494766889575,"[1335.9293054104799,1334.9539486244248,1336.556327326674]",1335.9293054104799,"[1.3043451920790599,1.3034911877078752,1.3043582005231547]",1.3043451920790599,1024.0,24.0,2.0,24.0,192.0,24.0
crossover-avx512,cross/8/unit24/draw2/stride25/compact/sum/packet,1,3,"[362.7156244271559,363.2726749206303,363.05722063705673]",363.05722063705673,"[362.716435878008,363.9626992637968,363.0957254629176]",363.0957254629176,"[0.3542144769796444,0.35475847160217805,0.3545480670283757]",0.3545480670283757,1024.0,24.0,2.0,2.0,177.0,25.0
crossover-avx512,cross/8/unit24/draw2/stride25/compact/update/packet,1,3,"[826.7023598814563,826.7188790560261,826.1968141594622]",826.7023598814563,"[826.7041888016902,827.21280235797,826.3260176986571]",826.7041888016902,"[0.8073265233217348,0.8073426553281505,0.8068328263275998]",0.8073265233217348,1024.0,24.0,2.0,2.0,177.0,25.0
crossover-avx512,cross/8/unit24/draw2/stride25/spread/sum/packet,1,3,"[698.9801268291891,699.0560243674059,699.9668447594895]",699.0560243674059,"[698.9817246715238,699.0575722812256,700.065261892967]",699.0575722812256,"[0.68259778010663,0.6826718987962949,0.6835613718354391]",0.6826718987962949,1024.0,24.0,2.0,24.0,199.0,25.0
crossover-avx512,cross/8/unit24/draw2/stride25/spread/update/packet,1,3,"[1335.5225337288605,1334.9999999999684,1334.4996651028412]",1334.9999999999684,"[1335.5235862513073,1335.0020093802873,1334.5025356411031]",1335.0020093802873,"[1.3042212243445903,1.3037109374999691,1.3032223292019933]",1.3037109374999691,1024.0,24.0,2.0,24.0,199.0,25.0
