machine,profile,width,head_bits,input_bits,values,scope,arm,median_ns_per_value,ratio_to_separate,samples,input_page_offset,head0_page_offset,head1_page_offset,entry_mod64
gnr,avx2,56,16,64,8192,heads_only,joint_fulltile_control_avx2,0.1943791955,1.000652880058525,"[0.19453679,0.194540672,0.195270516,0.193912677,0.194649361,0.194276899,0.194305353,0.194212012,0.194398038,0.194347471,0.194362484,0.193870582,0.194533877,0.194726154,0.194395907,0.193842463]",2048,2176,2240,48
gnr,avx2,56,16,64,8192,with_payload,separate_avx2,0.3654035705,1.0,"[0.365278602,0.366126284,0.365129143,0.365563884,0.366709232,0.365116581,0.365253881,0.365682825,0.366436779,0.365392834,0.365414307,0.365235493,0.36570704,0.365383059,0.365080133,0.36543119]",2048,2176,2240,48
gnr,avx2,56,16,64,8192,with_payload,joint_tile_avx2,0.3631923495,0.993948551195123,"[0.363205716,0.362877086,0.363023117,0.36307241,0.36279127,0.363429591,0.363430113,0.363259301,0.364180654,0.363694489,0.363049507,0.362936199,0.363328353,0.363178983,0.363052502,0.36348848]",2048,2176,2240,16
gnr,avx2,56,16,64,8192,with_payload,joint_compact16_avx2,0.2815971075,0.7706468415584352,"[0.281630799,0.280900136,0.280274883,0.282327518,0.281490952,0.282459125,0.282097012,0.282530621,0.282119766,0.281563416,0.280679256,0.281194046,0.281666875,0.280598804,0.280929536,0.282624289]",2048,2176,2240,48
gnr,avx2,56,16,64,8192,with_payload,joint_fulltile_control_avx2,0.36324056250000003,0.9940804957186373,"[0.363332376,0.363086417,0.36305891,0.362754494,0.365139395,0.36416468,0.364302665,0.363148749,0.363692269,0.363795117,0.363105983,0.363068178,0.363904297,0.362795129,0.364381567,0.362850189]",2048,2176,2240,16
gnr,avx2,17,16,64,65536,heads_only,separate_avx2,0.21916271399999998,1.0,"[0.218823209,0.219114125,0.219545737,0.219690256,0.218758479,0.219211303,0.21951513,0.219060674,0.219079643,0.21881067,0.253792003,0.220532537,0.218348138,0.218676835,0.219867177,0.219702855]",64,2112,2176,32
gnr,avx2,17,16,64,65536,heads_only,joint_tile_avx2,0.20441483700000002,0.9327080928556124,"[0.203846768,0.204545654,0.204155199,0.203552619,0.204338595,0.204971254,0.203976832,0.203808077,0.204503872,0.204964779,0.204491079,0.204695314,0.204683632,0.20466949,0.20414494,0.203872882]",64,2112,2176,48
gnr,avx2,17,16,64,65536,heads_only,joint_compact16_avx2,0.1093333885,0.4988685643854548,"[0.109340504,0.10967394,0.10826128,0.109604493,0.109107211,0.109585397,0.109326273,0.109411888,0.109258465,0.109522797,0.10926529,0.109842025,0.109190293,0.109579593,0.108384408,0.109049723]",64,2112,2176,16
gnr,avx2,17,16,64,65536,heads_only,joint_fulltile_control_avx2,0.194564667,0.8877635408366042,"[0.194996007,0.194671474,0.194435634,0.194340818,0.194609359,0.194572166,0.194309212,0.194249444,0.194602437,0.194557168,0.202775531,0.194539525,0.194720663,0.194553204,0.195710689,0.194297008]",64,2112,2176,48
gnr,avx2,17,16,64,65536,with_payload,separate_avx2,0.3005022555,1.0,"[0.300940335,0.301999658,0.302311048,0.301340386,0.300606072,0.30032146,0.299814925,0.300354809,0.299664229,0.300398439,0.299680308,0.301037043,0.299841061,0.299544573,0.300866306,0.300967649]",2048,2176,2240,32
gnr,avx2,17,16,64,65536,with_payload,joint_tile_avx2,0.2810934035,0.9354119589960949,"[0.282148257,0.280560076,0.281074032,0.281223938,0.282822132,0.280875042,0.280473575,0.281627461,0.282708019,0.281281248,0.280433148,0.280749291,0.281896427,0.280665189,0.281112775,0.280465662]",2048,2176,2240,16
gnr,avx2,17,16,64,65536,with_payload,joint_compact16_avx2,0.1917455645,0.6380836116552876,"[0.191746235,0.191861942,0.191229314,0.191863865,0.191425204,0.191744894,0.191829324,0.191683233,0.19113411,0.191574201,0.19193013,0.191295713,0.191270381,0.191843688,0.192902267,0.19200857]",2048,2176,2240,32
gnr,avx2,17,16,64,65536,with_payload,joint_fulltile_control_avx2,0.27651789,0.9201857388388222,"[0.276643962,0.278825805,0.27664794,0.275210425,0.276463777,0.276547655,0.276791543,0.275856003,0.276549235,0.276428044,0.276743323,0.275070205,0.276342154,0.276664361,0.276488125,0.275174156]",2048,2176,2240,32
gnr,avx2,23,16,64,65536,heads_only,separate_avx2,0.2194576785,1.0,"[0.219588324,0.219794571,0.219411463,0.219688199,0.219591334,0.219496831,0.218803674,0.219245516,0.218879268,0.21882534,0.219277598,0.219807938,0.219418526,0.218722261,0.21969036,0.219894625]",2048,2176,2240,48
gnr,avx2,23,16,64,65536,heads_only,joint_tile_avx2,0.2015082315,0.9182099841633019,"[0.201491848,0.201571457,0.203496508,0.203718759,0.200749271,0.201330021,0.201380484,0.201412804,0.201188952,0.201658793,0.201636866,0.201524615,0.201551385,0.200911783,0.20269876,0.20133353]",2048,2176,2240,0
gnr,avx2,23,16,64,65536,heads_only,joint_compact16_avx2,0.10832003500000001,0.49358051967181454,"[0.108186536,0.108309247,0.109110884,0.107184879,0.109313726,0.108275034,0.110221483,0.109064959,0.108521871,0.108330823,0.108430624,0.107077323,0.107987113,0.10881108,0.108072899,0.108134314]",2048,2176,2240,32
gnr,avx2,23,16,64,65536,heads_only,joint_fulltile_control_avx2,0.19455775250000001,0.8865388252979265,"[0.195174441,0.194846518,0.19421047,0.194659278,0.194473609,0.194495231,0.194500268,0.193976358,0.19455488,0.194561251,0.19449804,0.194744796,0.194755711,0.194560625,0.194758698,0.194240265]",2048,2176,2240,0
gnr,avx2,23,16,64,65536,with_payload,separate_avx2,0.302566357,1.0,"[0.303538904,0.300520316,0.303480759,0.303265423,0.302552432,0.302623644,0.303177506,0.301514253,0.302580282,0.303549469,0.301805139,0.301462531,0.302349076,0.301546291,0.304825738,0.302040815]",2048,2176,2240,48
gnr,avx2,23,16,64,65536,with_payload,joint_tile_avx2,0.282973923,0.93524582774416,"[0.283393279,0.282202631,0.283910975,0.283792704,0.282893553,0.282432869,0.283252999,0.28297095,0.284512416,0.282328635,0.282519326,0.282675058,0.283925772,0.282976896,0.283559501,0.282206908]",2048,2176,2240,48
gnr,avx2,23,16,64,65536,with_payload,joint_compact16_avx2,0.1922112705,0.6352698046333023,"[0.192700595,0.192550093,0.192574069,0.19199042,0.192267016,0.192334503,0.192748532,0.192196906,0.192225635,0.191808075,0.191738755,0.19200331,0.1916769,0.192188576,0.192572713,0.189927235]",2048,2176,2240,0
gnr,avx2,23,16,64,65536,with_payload,joint_fulltile_control_avx2,0.2765593825,0.9140453857531821,"[0.276628554,0.276350662,0.276584595,0.275252387,0.276619956,0.276763186,0.276683837,0.275447682,0.277066559,0.277276605,0.277408317,0.275448933,0.27653417,0.276427314,0.27638711,0.275268853]",2048,2176,2240,16
gnr,avx2,56,16,64,65536,heads_only,separate_avx2,0.1942514475,1.0,"[0.194033407,0.193986587,0.194258682,0.19406651,0.194446988,0.194361873,0.194144078,0.194397829,0.194244213,0.19417984,0.194574185,0.194043405,0.194596231,0.194315754,0.194028929,0.196113594]",2048,2176,2240,48
gnr,avx2,56,16,64,65536,heads_only,joint_tile_avx2,0.1941185665,0.9993159330254154,"[0.194439523,0.193867609,0.194478504,0.194136739,0.193987422,0.194493443,0.194129325,0.19389537,0.193977304,0.193912327,0.194074146,0.194282822,0.193902306,0.194112621,0.194388323,0.194124512]",2048,2176,2240,32
gnr,avx2,56,16,64,65536,heads_only,joint_compact16_avx2,0.1078425315,0.5551697703565375,"[0.107903697,0.108795069,0.107920073,0.10792952,0.109196767,0.107643396,0.107471213,0.108662851,0.108150847,0.107685305,0.107781366,0.107554585,0.107266389,0.107052512,0.107616067,0.108598366]",2048,2176,2240,32
gnr,avx2,56,16,64,65536,heads_only,joint_fulltile_control_avx2,0.19436842199999999,1.0006021808408916,"[0.194388941,0.194352359,0.194213629,0.194130406,0.194496602,0.194608733,0.194436394,0.194242202,0.194269404,0.19450064,0.194663599,0.1942738,0.194384485,0.194711789,0.194240578,0.193991721]",2048,2176,2240,48
gnr,avx2,56,16,64,65536,with_payload,separate_avx2,0.3634290025,1.0,"[0.362902507,0.363969445,0.363649458,0.362972349,0.363942668,0.363452688,0.363009468,0.363405317,0.363467246,0.363079309,0.365438297,0.362984776,0.364773005,0.363209888,0.362974793,0.36451149]",2048,2176,2240,48
gnr,avx2,56,16,64,65536,with_payload,joint_tile_avx2,0.3637279195,1.0008224907697068,"[0.363456652,0.363984406,0.363168746,0.36386849,0.363214493,0.363322109,0.364009291,0.363763526,0.36401847,0.364479825,0.362858653,0.36407657,0.363532349,0.363692313,0.364128485,0.36292471]",2048,2176,2240,16
gnr,avx2,56,16,64,65536,with_payload,joint_compact16_avx2,0.283439383,0.7799030375953554,"[0.28470479,0.28332682,0.284849077,0.283551946,0.284998178,0.280951098,0.28214854,0.283081442,0.283641011,0.282626018,0.283582404,0.282490313,0.285726577,0.28286688,0.282994673,0.285046399]",2048,2176,2240,48
gnr,avx2,56,16,64,65536,with_payload,joint_fulltile_control_avx2,0.3643421455,1.0025125760292066,"[0.364935011,0.364620164,0.363933817,0.363428593,0.363934621,0.363532037,0.36482051,0.363802865,0.364693016,0.364971206,0.363924369,0.364449739,0.365060449,0.364045143,0.364732251,0.364234552]",2048,2176,2240,16
gnr,avx512,17,16,64,256,heads_only,separate_avx2,0.15046867,1.0,"[0.150341533,0.150574945,0.150557816,0.150590524,0.150388092,0.150476903,0.150358118,0.150558315,0.150375046,0.150722533,0.150386989,0.150460437,0.150439255,0.150671341,0.150359131,0.150484703]",704,2944,3264,0
gnr,avx512,17,16,64,256,heads_only,joint_tile_avx2,0.13697653250000003,0.910332579533002,"[0.137224592,0.136891,0.137585789,0.136927567,0.136956021,0.137162715,0.13716922,0.137049705,0.136942506,0.136906326,0.136930943,0.13702558,0.137074441,0.136926264,0.136997044,0.136893652]",704,2944,3264,16
gnr,avx512,17,16,64,256,heads_only,joint_compact16_avx2,0.1297238395,0.8621318943006541,"[0.1298315,0.129707269,0.129277945,0.129708707,0.129738972,0.129708074,0.129887223,0.129659563,0.129660867,0.129618436,0.129347093,0.129856266,0.129841253,0.129741758,0.129906647,0.129784785]",704,2944,3264,16
gnr,avx512,17,16,64,256,heads_only,joint_fulltile_control_avx2,0.1369792485,0.910350629802204,"[0.136934929,0.137040742,0.136936285,0.13687291,0.137260243,0.137147367,0.136966154,0.136980593,0.13694936,0.137053899,0.136966236,0.136982553,0.136930771,0.137221947,0.136983946,0.136977904]",704,2944,3264,16
gnr,avx512,17,16,64,256,heads_only,separate_avx512,0.129269663,1.0,"[0.129389934,0.129271127,0.129398689,0.129243672,0.129243731,0.129336156,0.129759446,0.129330069,0.129279457,0.129260115,0.129249707,0.129169874,0.129542574,0.129268199,0.129241772,0.129229791]",704,2944,3264,16
gnr,avx512,17,16,64,256,heads_only,joint_tile_avx512,0.12922588000000002,0.9996613049111145,"[0.129172601,0.130659424,0.12909697,0.129375838,0.129238144,0.12946564,0.129314877,0.129104808,0.129238173,0.129168212,0.129096769,0.129113391,0.129313737,0.129431754,0.129213616,0.129175201]",704,2944,3264,0
gnr,avx512,17,16,64,256,heads_only,joint_compact32_avx512,0.12110062299999999,0.9368062095125906,"[0.121156931,0.121043064,0.121083379,0.121041298,0.121095091,0.121153131,0.121040806,0.121172853,0.121160664,0.121227734,0.121036738,0.12115325,0.121037051,0.121106155,0.121045381,0.121149547]",704,2944,3264,16
gnr,avx512,17,16,64,256,heads_only,joint_fulltile_control_avx512,0.12921177550000001,0.9995521957847141,"[0.129339211,0.129164778,0.129359774,0.129189074,0.129247025,0.129191428,0.129168741,0.129250363,0.129164204,0.129172921,0.129251614,0.12915881,0.129171275,0.129232123,0.129842579,0.129301019]",704,2944,3264,16
gnr,avx512,17,16,64,256,with_payload,separate_avx2,0.24026136850000002,1.0,"[0.240366958,0.240146622,0.240185104,0.240238592,0.240429126,0.240266517,0.240379877,0.240164764,0.240106471,0.240482554,0.240202688,0.24025622,0.240269475,0.240311198,0.24053397,0.240198202]",2048,2944,3264,32
gnr,avx512,17,16,64,256,with_payload,joint_tile_avx2,0.2266756555,0.9434544426146477,"[0.226844691,0.226624466,0.226996392,0.226555914,0.226545677,0.226640314,0.226675749,0.226675741,0.22667557,0.226630196,0.22679732,0.226603448,0.226860851,0.22658743,0.22673928,0.226768278]",2048,2944,3264,48
gnr,avx512,17,16,64,256,with_payload,joint_compact16_avx2,0.2098933235,0.8736041287469816,"[0.210080728,0.209883846,0.210007071,0.209880874,0.209878385,0.209961057,0.209817745,0.209860869,0.209877782,0.209873006,0.210062176,0.209918886,0.210007787,0.209971003,0.209902801,0.20986408]",2048,2944,3264,32
gnr,avx512,17,16,64,256,with_payload,joint_fulltile_control_avx2,0.2221879845,0.924776154764972,"[0.222067975,0.222152054,0.222191378,0.222191915,0.222233288,0.222576231,0.222321749,0.222184591,0.222136833,0.222161308,0.222151607,0.222314,0.222146489,0.222159088,0.222231828,0.222513251]",2048,2944,3264,0
gnr,avx512,17,16,64,256,with_payload,separate_avx512,0.218061108,1.0,"[0.21818088,0.218146816,0.21799501,0.218076944,0.218048602,0.218071401,0.218086071,0.21805989,0.218146898,0.217985697,0.218062326,0.2178929,0.217879586,0.217898756,0.217943668,0.218123488]",2048,2944,3264,32
gnr,avx512,17,16,64,256,with_payload,joint_tile_avx512,0.218063075,1.000009020407252,"[0.218162388,0.218426332,0.218264364,0.218447633,0.218104869,0.217959501,0.218018718,0.217875063,0.217977136,0.218006715,0.218244694,0.218021281,0.217954405,0.217986643,0.218135752,0.218168616]",2048,2944,3264,16
gnr,avx512,17,16,64,256,with_payload,joint_compact32_avx512,0.2099436185,0.9627742444562833,"[0.209880918,0.210081957,0.209805377,0.209811337,0.209876947,0.210001215,0.209960334,0.210012071,0.210122675,0.209934309,0.210009523,0.209937267,0.20981548,0.20988857,0.209978819,0.20994997]",2048,2944,3264,16
gnr,avx512,17,16,64,256,with_payload,joint_fulltile_control_avx512,0.217986867,0.9996595403890179,"[0.218015857,0.217940181,0.218129069,0.217989467,0.21794381,0.217887156,0.217974506,0.217967264,0.217984267,0.218013078,0.217935756,0.217996828,0.21805422,0.217893466,0.218132384,0.21812804]",2048,2944,3264,48
gnr,avx512,23,16,64,256,heads_only,separate_avx2,0.151204884,1.0,"[0.151192598,0.150625922,0.151217192,0.151380569,0.15121717,0.150782593,0.152129561,0.151085958,0.152008638,0.151487961,0.151114121,0.150817022,0.15117833,0.152302496,0.151327133,0.150907949]",2048,3264,704,32
gnr,avx512,23,16,64,256,heads_only,joint_tile_avx2,0.1370021775,0.9060697900472579,"[0.136926405,0.137005612,0.136898421,0.137225911,0.137025811,0.137120619,0.136899501,0.136998743,0.136998609,0.137094907,0.136939108,0.137031958,0.136879332,0.137046404,0.136886202,0.137066744]",2048,3264,704,0
gnr,avx512,23,16,64,256,heads_only,joint_compact16_avx2,0.1297132785,0.857864343191454,"[0.130103566,0.12963067,0.129322588,0.129890487,0.129664794,0.129737258,0.12968912,0.129731014,0.129716456,0.129605792,0.12927182,0.129710101,0.12973915,0.129787534,0.129777193,0.12968348]",2048,3264,704,16
gnr,avx512,23,16,64,256,heads_only,joint_fulltile_control_avx2,0.13692964600000002,0.905590099854182,"[0.136906758,0.136891834,0.136884019,0.136893749,0.136986561,0.137013704,0.136904791,0.136951827,0.13695918,0.136897631,0.136952907,0.136934161,0.137035467,0.136925131,0.136911094,0.136985175]",2048,3264,704,32
gnr,avx512,23,16,64,256,heads_only,separate_avx512,0.1364968045,1.0,"[0.136555523,0.136779495,0.136563227,0.13654241,0.136470765,0.136853769,0.136341892,0.136488348,0.136359945,0.136337496,0.136505261,0.136375338,0.136386521,0.13675414,0.136633344,0.136358276]",2048,3264,704,48
gnr,avx512,23,16,64,256,heads_only,joint_tile_avx512,0.1292052455,0.9465807347892895,"[0.129161522,0.129277691,0.129161343,0.129174508,0.129218109,0.129261158,0.129159674,0.12915428,0.129338831,0.129172288,0.1292454,0.129192382,0.129382841,0.129257083,0.129306883,0.129115604]",2048,3264,704,48
gnr,avx512,23,16,64,256,heads_only,joint_compact32_avx512,0.121099107,0.8871937144872867,"[0.121042423,0.121154711,0.121132419,0.121099085,0.121032365,0.121198744,0.121039703,0.121100396,0.121113494,0.121043056,0.121035248,0.121154048,0.121033639,0.121099129,0.121112227,0.121043608]",2048,3264,704,16
gnr,avx512,23,16,64,256,heads_only,joint_fulltile_control_avx512,0.129214056,0.946645282087904,"[0.129176714,0.129400454,0.129178204,0.129153423,0.129360415,0.129151627,0.129311681,0.129250646,0.129102468,0.1291859,0.129614502,0.12926583,0.129234247,0.129193865,0.129254051,0.129143879]",2048,3264,704,32
gnr,avx512,23,16,64,256,with_payload,separate_avx2,0.23114167200000002,1.0,"[0.230644099,0.230633788,0.231074661,0.231158406,0.231266811,0.23170463,0.231826693,0.232362173,0.230961144,0.231779456,0.23216553,0.231630504,0.230755441,0.231029809,0.231089257,0.231124938]",2048,3264,704,0
gnr,avx512,23,16,64,256,with_payload,joint_tile_avx2,0.22326393449999998,0.96591814261861,"[0.223116226,0.223015107,0.223614171,0.223067723,0.222985342,0.224498831,0.223061778,0.222916104,0.223374434,0.222888023,0.223747581,0.2232017,0.223326169,0.223754011,0.223756604,0.223530971]",2048,3264,704,16
gnr,avx512,23,16,64,256,with_payload,joint_compact16_avx2,0.209995441,0.9085139827144626,"[0.20992329,0.210038804,0.210410342,0.209908806,0.209986895,0.210075863,0.210096508,0.209915765,0.209834054,0.20990584,0.210409105,0.209914111,0.210003264,0.209987618,0.21026887,0.212010905]",2048,3264,704,16
gnr,avx512,23,16,64,256,with_payload,joint_fulltile_control_avx2,0.22353807850000001,0.9671041857826485,"[0.223542564,0.223355502,0.223552771,0.223383814,0.223602578,0.223635502,0.223345824,0.223533593,0.22366789,0.224036716,0.223991692,0.223762333,0.223516531,0.223503791,0.223510884,0.223500319]",2048,3264,704,48
gnr,avx512,23,16,64,256,with_payload,separate_avx512,0.218079552,1.0,"[0.218034118,0.218135834,0.217967898,0.217972986,0.217980325,0.21824415,0.218183488,0.21792236,0.217877798,0.218000233,0.218341224,0.218232192,0.217981078,0.218358263,0.21813865,0.218124986]",2048,3264,704,16
gnr,avx512,23,16,64,256,with_payload,joint_tile_avx512,0.2179908195,0.999593118661579,"[0.218221694,0.217924036,0.217880629,0.217939235,0.21794147,0.218136415,0.218235955,0.218065485,0.218019769,0.217933558,0.217895463,0.217916317,0.217997283,0.21802713,0.218106292,0.217984356]",2048,3264,704,0
gnr,avx512,23,16,64,256,with_payload,joint_compact32_avx512,0.209934626,0.962651583216752,"[0.210053228,0.210024945,0.209931292,0.209850274,0.20993796,0.21000389,0.210170835,0.209834225,0.209903546,0.209927551,0.2102056,0.209946685,0.210047513,0.209922731,0.209929049,0.209879026]",2048,3264,704,16
gnr,avx512,23,16,64,256,with_payload,joint_fulltile_control_avx512,0.2180286125,0.9997664178070211,"[0.217910349,0.218242235,0.217979714,0.218165591,0.217935823,0.218062051,0.217868634,0.218649395,0.218032457,0.21818281,0.218016163,0.217886314,0.217873618,0.218132749,0.218024768,0.218034975]",2048,3264,704,48
gnr,avx512,56,16,64,256,heads_only,separate_avx2,0.157681994,1.0,"[0.15775013,0.158260465,0.157923818,0.157331027,0.157107331,0.158190168,0.157821737,0.156327344,0.15736042,0.155097976,0.158030659,0.157739341,0.156840719,0.157114521,0.15820621,0.157624647]",2048,2944,3264,48
gnr,avx512,56,16,64,256,heads_only,joint_tile_avx2,0.1349262745,0.8556859986182063,"[0.134973913,0.13482251,0.135986857,0.135066964,0.134938322,0.134786017,0.135145403,0.134881914,0.134920068,0.134842716,0.135075353,0.134915709,0.134932481,0.13487111,0.135152861,0.134895764]",2048,2944,3264,48
gnr,avx512,56,16,64,256,heads_only,joint_compact16_avx2,0.129625507,0.8220691767761384,"[0.129630484,0.129658073,0.129847191,0.129546709,0.129709318,0.129587732,0.12973576,0.129688926,0.129609786,0.12962053,0.129255764,0.129665621,0.12957748,0.129549488,0.129606016,0.129668541]",2048,2944,3264,32
gnr,avx512,56,16,64,256,heads_only,joint_fulltile_control_avx2,0.1349497885,0.8558351215421591,"[0.134935848,0.134956136,0.134827703,0.135185368,0.134943441,0.134957962,0.134978607,0.13506449,0.134795442,0.134883814,0.135097094,0.135082275,0.134849265,0.134918444,0.134892762,0.134960867]",2048,2944,3264,16
gnr,avx512,56,16,64,256,heads_only,separate_avx512,0.133268211,1.0,"[0.133496501,0.133137286,0.133587927,0.133254513,0.133587852,0.133119948,0.133332096,0.133235797,0.133311577,0.133197926,0.133346066,0.133158252,0.133595042,0.133281909,0.133208238,0.133110672]",2048,2944,3264,0
gnr,avx512,56,16,64,256,heads_only,joint_tile_avx512,0.1298845335,0.9746100178383876,"[0.129800543,0.129921921,0.129872613,0.130046874,0.12987791,0.129237659,0.129759125,0.129893132,0.12991631,0.130500421,0.129891157,0.130122051,0.130043194,0.129366897,0.129773654,0.129844181]",2048,2944,3264,16
gnr,avx512,56,16,64,256,heads_only,joint_compact32_avx512,0.12113903849999999,0.9089867537878181,"[0.121098526,0.12118116,0.121477805,0.121034756,0.121334784,0.121177383,0.121683881,0.121094495,0.12103498,0.121257864,0.12103422,0.121161409,0.121116668,0.121102132,0.121699542,0.121036232]",2048,2944,3264,0
gnr,avx512,56,16,64,256,heads_only,joint_fulltile_control_avx512,0.12924480049999998,0.9698096757673139,"[0.129332192,0.129128121,0.129377432,0.129319988,0.129270099,0.129232794,0.129246235,0.129144415,0.129212253,0.129247822,0.129444025,0.129096895,0.129478462,0.129099652,0.129243366,0.129096657]",2048,2944,3264,48
gnr,avx512,56,16,64,256,with_payload,separate_avx2,0.3168701825,1.0,"[0.317003533,0.317402691,0.316724688,0.316847369,0.316711858,0.31707792,0.31693393,0.316719249,0.317262277,0.317099944,0.316789836,0.316892996,0.3167824,0.316717535,0.316935971,0.316795886]",2048,2944,3264,32
gnr,avx512,56,16,64,256,with_payload,joint_tile_avx2,0.2978489325,0.9399714739647363,"[0.29896386,0.298158437,0.297883689,0.298079431,0.297836006,0.297709197,0.297853172,0.297840893,0.297844693,0.298053816,0.29821451,0.297822475,0.297705606,0.298322991,0.297699183,0.297712922]",2048,2944,3264,0
gnr,avx512,56,16,64,256,with_payload,joint_compact16_avx2,0.2875687855,0.9075287022312363,"[0.287736982,0.287356421,0.287852198,0.287525699,0.287377745,0.287849247,0.287516236,0.287354335,0.287503004,0.287805423,0.287511081,0.28749387,0.287801325,0.287646621,0.287611872,0.287665561]",2048,2944,3264,16
gnr,avx512,56,16,64,256,with_payload,joint_fulltile_control_avx2,0.2979928255,0.9404255810658361,"[0.297974214,0.297729447,0.2982613,0.298213154,0.297859102,0.298060939,0.298176691,0.298019707,0.298270464,0.297924832,0.297970995,0.29787083,0.29775086,0.298011437,0.297870904,0.298150837]",2048,2944,3264,16
gnr,avx512,56,16,64,256,with_payload,separate_avx512,0.199446797,1.0,"[0.199345574,0.199344382,0.199543536,0.200234815,0.199008763,0.19910042,0.199471682,0.199676201,0.200169802,0.199567929,0.200084448,0.198783442,0.198955849,0.199421912,0.19923383,0.19977355]",2048,2944,3264,32
gnr,avx512,56,16,64,256,with_payload,joint_tile_avx512,0.181360297,0.9093166685449453,"[0.180745214,0.18207632,0.181803182,0.180697784,0.181463644,0.181980342,0.182108879,0.180707112,0.181244329,0.18125695,0.181926921,0.180943429,0.182324126,0.181199133,0.181964591,0.180955857]",2048,2944,3264,32
gnr,avx512,56,16,64,256,with_payload,joint_compact32_avx512,0.1592093705,0.7982548373539435,"[0.15918684,0.15923053,0.15927574,0.159303293,0.159188211,0.159066767,0.159076601,0.15982163,0.159425527,0.159100845,0.159082741,0.159128129,0.159094676,0.159596071,0.159239352,0.159401536]",2048,2944,3264,48
gnr,avx512,56,16,64,256,with_payload,joint_fulltile_control_avx512,0.1819810495,0.9124290399108289,"[0.182452068,0.182522058,0.181723148,0.182652622,0.181953177,0.182899639,0.181332573,0.181314677,0.183311895,0.18233119,0.183439672,0.18184711,0.181841046,0.182008922,0.181870952,0.181160673]",2048,2944,3264,48
gnr,avx512,17,16,64,8192,heads_only,separate_avx2,0.1807351035,1.0,"[0.180731378,0.180738829,0.180720806,0.180751756,0.180784434,0.180707559,0.180723235,0.180656083,0.180904783,0.180900156,0.180719174,0.180704862,0.180752687,0.180883758,0.180839375,0.180664033]",2048,2112,2176,0
gnr,avx512,17,16,64,8192,heads_only,joint_tile_avx2,0.1811599285,1.0023505395010328,"[0.180695422,0.181311198,0.181131922,0.18116276,0.181157097,0.181149147,0.181184761,0.181282356,0.181020759,0.181282736,0.181203298,0.181177497,0.181089342,0.181110337,0.181175932,0.181147307]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,heads_only,joint_compact16_avx2,0.1294992455,0.7165140749760326,"[0.129456319,0.129469246,0.129626699,0.129631482,0.129497953,0.129463911,0.129458115,0.129424527,0.129538536,0.129427627,0.129608303,0.129500538,0.129647069,0.129694358,0.129693896,0.129427232]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,heads_only,joint_fulltile_control_avx2,0.17141551500000002,0.9484350946798779,"[0.171454519,0.171367824,0.171282649,0.171419084,0.171469837,0.171758123,0.171411946,0.171366192,0.171321236,0.17149049,0.171583422,0.17134849,0.171321832,0.171383388,0.171497606,0.171443768]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,heads_only,separate_avx512,0.1341434755,1.0,"[0.13422624,0.134197019,0.134145439,0.134134732,0.134029552,0.134245165,0.134288423,0.134503923,0.134196259,0.134141512,0.134117879,0.134109862,0.134593494,0.134080365,0.134095259,0.134132832]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,heads_only,joint_tile_avx512,0.13421647650000001,1.0005442008992829,"[0.134293176,0.134234913,0.13419804,0.134305768,0.134258501,0.134154797,0.134176239,0.13416405,0.134149395,0.134248011,0.134145446,0.134121142,0.134250961,0.134280235,0.1342595,0.134145625]",2048,2112,2176,0
gnr,avx512,17,16,64,8192,heads_only,joint_compact32_avx512,0.121615749,0.906609498126504,"[0.121645123,0.12155547,0.121560387,0.121608332,0.121601984,0.121838577,0.121856339,0.121590033,0.121399097,0.121640094,0.121623166,0.121556543,0.121601231,0.121785074,0.122102566,0.121684425]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,heads_only,joint_fulltile_control_avx512,0.1291846895,0.9630337145991122,"[0.129209816,0.129178613,0.129232369,0.129119553,0.129168533,0.129159831,0.129203044,0.129603051,0.129172385,0.129190266,0.129179113,0.129230008,0.129159719,0.129258431,0.129111186,0.129384205]",2048,2112,2176,16
gnr,avx512,17,16,64,8192,with_payload,separate_avx2,0.27584405999999995,1.0,"[0.275985897,0.275867134,0.275785938,0.275787041,0.275898881,0.276037082,0.27577395,0.275850177,0.275635399,0.275874659,0.275553554,0.276011184,0.275837943,0.275868915,0.27558051,0.275733411]",2048,2112,2176,32
gnr,avx512,17,16,64,8192,with_payload,joint_tile_avx2,0.2706195935,0.9810600724916826,"[0.27060163,0.270587124,0.270637557,0.270572372,0.270578839,0.270506889,0.270742714,0.27047696,0.270646922,0.270589359,0.27058398,0.270648696,0.270657122,0.270647384,0.270798139,0.270641282]",2048,2112,2176,48
gnr,avx512,17,16,64,8192,with_payload,joint_compact16_avx2,0.2245251205,0.8139566989406988,"[0.225142829,0.225183107,0.223946191,0.223917887,0.224580273,0.224143617,0.225207448,0.224787697,0.224762186,0.224210747,0.223914385,0.224561714,0.224641405,0.224350981,0.224488527,0.224177413]",2048,2112,2176,32
