input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item
06-before,scan_grain/k4/bound/decode/8192,1,5,"[144.67848581743166,144.02053223310995,143.6717421351212,143.28914904589988,143.49772666322855]",143.6717421351212,"[144.67513357384814,144.0217142858646,143.6683713253701,143.28995152132416,143.5373532750475]",143.6683713253701,"[0.0176609479757607,0.01758063137611205,0.017538054459853663,0.017491351201892075,0.01751681233681989]",0.017538054459853663
06-before,scan_grain/k4/bound/encode/256,1,5,"[6.685105192969515,6.741323078152309,6.742287497645799,6.743112852014542,6.734247212514721]",6.741323078152309,"[6.6851390556156485,6.741166606109619,6.742130930482662,6.743090118387603,6.734089979509131]",6.741166606109619,"[0.026113692160037165,0.026333293274032457,0.026337060537678904,0.026340284578181807,0.026305653173885633]",0.026333293274032457
06-before,scan_grain/k4/bound/encode/65536,1,5,"[1027.979699380561,1027.6257816399025,1028.758359510317,1028.3209347385725,1028.1573848457274]",1028.1573848457274,"[1027.9553474437153,1027.6328714443723,1028.7630126533659,1028.2970818775552,1028.1335173069378]",1028.1335173069378,"[0.015685725393380142,0.015680325037229957,0.015697606804051467,0.015690932231728707,0.015688436658412592]",0.015688436658412592
06-before,scan_grain/k4/bound/encode/8192,1,5,"[114.69507433203043,114.78180434718321,114.73534313032673,114.86695996292427,114.7296683900695]",114.73534313032673,"[114.69238569170213,114.77913378466323,114.74399410994008,114.86978993773222,114.72699125355994]",114.74399410994008,"[0.014000863565921682,0.014011450725974513,0.01400577919071371,0.014021845698599154,0.014005086473397156]",0.01400577919071371
06-before,scan_grain/k4/native/decode/256,1,5,"[5.008658512683248,5.017681247302509,5.009726002524645,5.015497142022817,5.009363511887208]",5.009726002524645,"[5.008541072924966,5.017564528927914,5.009611015441778,5.015381794256852,5.009359327908949]",5.009611015441778,"[0.01956507231516894,0.01960031737227542,0.01956924219736189,0.01959178571102663,0.019567826218309402]",0.01956924219736189
06-before,scan_grain/k4/native/decode/65536,1,5,"[1189.9191546747236,1189.3220839521364,1182.3577781191875,1185.2610744097865,1185.684556426148]",1185.684556426148,"[1189.9361055627746,1189.2942592296374,1182.3672863210868,1185.2338642218874,1185.6566804932445]",1185.6566804932445,"[0.018156725382609918,0.018147614806398565,0.01804134793272686,0.01808564871841105,0.018092110541170475]",0.018092110541170475
06-before,scan_grain/k4/native/decode/8192,1,5,"[142.57194874179987,142.50069356049485,141.64651465452513,141.14101716766277,141.34801845686815]",141.64651465452513,"[142.573123714755,142.5284930972009,141.64321412251576,141.13777171252534,141.34477300158935]",141.64321412251576,"[0.017403802336645492,0.017395104194396344,0.01729083430841371,0.01722912807222446,0.01725439678428566]",0.01729083430841371
06-before,scan_grain/k4/native/encode/256,1,5,"[3.723353633917384,3.739728970011737,3.7348458551137993,3.7187985899125513,3.7382277423006447]",3.7348458551137993,"[3.723373113796454,3.7396431734093163,3.734757556996704,3.7187103450171044,3.7381397635240328]",3.734757556996704,"[0.014544350132489779,0.014608316289108348,0.014589241621538278,0.014526556991845902,0.014602452118361893]",0.014589241621538278
06-before,scan_grain/k4/native/encode/65536,1,5,"[1013.283965852657,1016.8531025871775,1013.5426551293605,1013.3724701646274,1013.0947036789792]",1013.3724701646274,"[1013.3251981770893,1016.8294520746289,1013.5189175065965,1013.349066466066,1013.07124190517]",1013.349066466066,"[0.015461486295359147,0.015515946999926417,0.015465433580465095,0.015462836763986626,0.015458598383773487]",0.015462836763986626
06-before,scan_grain/k4/native/encode/8192,1,5,"[112.94340262635099,112.77910549013895,112.65083103164179,112.60488604609824,112.2146613687394]",112.65083103164179,"[112.9499313530444,112.77645975679394,112.64819498960863,112.60224838886316,112.21624751649063]",112.64819498960863,"[0.01378703645341199,0.013766980650651727,0.013751322147417212,0.0137457136286741,0.013698078780363696]",0.013751322147417212
06-before,scan_grain/k4/predecessor256/decode/256,1,5,"[3.981415777406399,3.9788672068283812,3.9891765062796227,3.984481328135806,3.9843864375746687]",3.9843864375746687,"[3.9814476729198294,3.9787727710997483,3.9891493865659644,3.9847678760279677,3.984412192773796]",3.984412192773796,"[0.015552405380493746,0.015542450026673364,0.015582720727654775,0.015564380188030493,0.015564009521776051]",0.015564009521776051
06-before,scan_grain/k4/predecessor256/decode/65536,1,5,"[1158.2635608084868,1151.0967821254721,1167.4584200776926,1162.031309935574,1160.8353851450001]",1160.8353851450001,"[1158.2368080264189,1151.0700621280391,1167.4310607680554,1162.0378669914448,1160.808452043669]",1160.808452043669,"[0.01767369935315684,0.0175643429889751,0.017814001771205026,0.017731190642327487,0.017712942278213507]",0.017712942278213507
06-before,scan_grain/k4/predecessor256/decode/8192,1,5,"[135.38997880539208,129.86748874847933,134.9570394667182,134.2446628938519,138.55507901534025]",134.9570394667182,"[135.38681659369774,129.8645422782771,134.95390721917727,134.24144075407082,138.55485927863234]",134.95390721917727,"[0.016527097022142584,0.015852964935117106,0.01647424798177712,0.016387287950909657,0.016913461793864777]",0.01647424798177712
06-before,scan_grain/k4/predecessor256/encode/256,1,5,"[3.0016847833719003,3.012905926142358,3.0029192465104146,2.9943152529345682,3.000103696102417]",3.0016847833719003,"[3.0016140542403553,3.0131043701721603,3.0029645011691826,2.9942448663120342,3.0000330097857297]",3.0016140542403553,"[0.011725331185046485,0.011769163773993587,0.011730153306681305,0.011696543956775659,0.011719155062900066]",0.011725331185046485
06-before,scan_grain/k4/predecessor256/encode/65536,1,5,"[885.45194279205,887.2003417288917,885.6072142766704,885.1313631185956,885.1326161245466]",885.45194279205,"[885.4309707625929,887.1796354883838,885.6065181613427,885.1101885840542,885.1278952032709]",885.4309707625929,"[0.013510924420044708,0.013537602870619076,0.013513293674875953,0.013506032762429742,0.013506051881783243]",0.013510924420044708
06-before,scan_grain/k4/predecessor256/encode/8192,1,5,"[87.12242232317452,87.1247699227541,87.13326124038124,87.17872100776952,87.12249225167287]",87.1247699227541,"[87.1203681734879,87.12486482580687,87.13357217245341,87.18220744288529,87.12046182787171]",87.12486482580687,"[0.01063506131874689,0.010635347890961195,0.010636384428757476,0.01064193371676874,0.010635069854940535]",0.010635347890961195
06-before,scan_grain/k6/bound/decode/256,1,5,"[6.920206958976253,6.920262014951626,6.92052897701936,6.917643885474422,6.91944607747465]",6.920206958976253,"[6.920776332818303,6.9204697621351565,6.920366482670779,6.9174802028720315,6.919287643014498]",6.920366482670779,"[0.027032058433500986,0.02703227349590479,0.027033316316481874,0.027022046427634457,0.027029086240135353]",0.027032058433500986
06-before,scan_grain/k6/bound/decode/65536,1,5,"[1560.0918538010276,1558.5029101532145,1559.081417389566,1559.3862364248744,1559.3067368374227]",1559.3067368374227,"[1560.0961354056953,1558.4672970127767,1559.0456258503636,1559.3498650847678,1559.4284949712703]",1559.3498650847678,"[0.023805112515274465,0.023780867159320283,0.023789694479210907,0.023794345648572912,0.02379313258113743]",0.02379313258113743
06-before,scan_grain/k6/bound/decode/8192,1,5,"[159.03493959536885,159.02401910108037,158.61708736165153,158.78431390607378,158.69983261228387]",158.78431390607378,"[159.03123496211091,159.02519104533238,158.61341726518262,158.7806553216525,158.69606581311322]",158.7806553216525,"[0.019413444774825296,0.01941211170667485,0.0193624374220766,0.019382850818612518,0.019372538160679183]",0.019382850818612518
06-before,scan_grain/k6/bound/encode/256,1,5,"[9.144288019805606,9.150355551326822,9.147485383806043,9.140773929612802,9.145425747404975]",9.145425747404975,"[9.144509859022374,9.15014352800921,9.147274014874236,9.140561121019386,9.145846652958266]",9.145846652958266,"[0.03571987507736564,0.0357435763723704,0.03573236478049235,0.03570614816255,0.03572431932580068]",0.03572431932580068
06-before,scan_grain/k6/bound/encode/65536,1,5,"[1406.8735562799332,1407.1320375065186,1406.7071914362732,1407.136464244022,1406.5319328745713]",1406.8735562799332,"[1406.8787677562575,1407.0990985552082,1406.7045353938786,1407.3774598577731,1406.4993762335837]",1406.8787677562575,"[0.02146718683288472,0.021471130943397806,0.021464648306827903,0.0214711984900516,0.021461974073403493]",0.02146718683288472
06-before,scan_grain/k6/bound/encode/8192,1,5,"[175.03703564934074,175.22434456367375,175.2649821153828,175.64579711448022,175.68706662270566]",175.2649821153828,"[175.03579171900452,175.22029804379872,175.2608806423854,175.64168565050056,175.68298763047883]",175.2608806423854,"[0.021366825640788668,0.02138969049849533,0.021394651137131685,0.0214411373430762,0.021446175124842]",0.021394651137131685
06-before,scan_grain/k6/native/decode/256,1,5,"[5.748305373161263,5.748903046589794,5.749787314040414,5.749576312478171,5.74779660303917]",5.748903046589794,"[5.7481703748920125,5.748768376973807,5.749653959079808,5.749441478539785,5.747799807502122]",5.748768376973807,"[0.022454317863911184,0.02245665252574138,0.022460106695470366,0.022459282470617858,0.022452330480621757]",0.02245665252574138
06-before,scan_grain/k6/native/decode/65536,1,5,"[1557.9837615393244,1557.776265154031,1558.3568012457022,1558.0331442553897,1557.5975975975807]",1557.9837615393244,"[1557.9477477484895,1557.7396730074092,1558.5252585925593,1557.9969080184076,1557.5611611609745]",1557.9477477484895,"[0.023772945580128848,0.023769779436554426,0.023778637714320407,0.023773699100576622,0.02376705318599824]",0.023772945580128848
06-before,scan_grain/k6/native/decode/8192,1,5,"[157.10013840193835,157.27082365977753,157.1525090679071,156.9639235267601,156.9765255056638]",157.10013840193835,"[157.09649778048953,157.26714490472256,157.14887741898823,156.96386520491467,156.97284226447334]",157.09649778048953,"[0.019177262988517865,0.019198098591281437,0.0191836558920785,0.01916063519613771,0.0191621735236406]",0.019177262988517865
06-before,scan_grain/k6/native/encode/256,1,5,"[5.5817753774820265,5.581258729652783,5.580209316177644,5.58088634425992,5.580448929062783]",5.58088634425992,"[5.581644121007094,5.581129388157597,5.5803573288011945,5.580757641097554,5.580317672591536]",5.580757641097554,"[0.021803810068289166,0.02180179191270618,0.02179769264131892,0.02180033728226531,0.021798628629151495]",0.02180033728226531
06-before,scan_grain/k6/native/encode/65536,1,5,"[1226.4907855090955,1226.019567654677,1225.876094877702,1225.8466996005925,1225.8111554901739]",1225.876094877702,"[1226.6201912970284,1225.9908906185967,1225.8477506826412,1225.8181802251127,1225.7823032728654]",1225.8477506826412,"[0.018714764183183224,0.018707573969340162,0.018705384748500087,0.018704936212167244,0.018704393852083955]",0.018705384748500087
06-before,scan_grain/k6/native/encode/8192,1,5,"[152.65059391547743,152.3987244240932,152.32915926364404,152.19182094790764,151.62688095061137]",152.32915926364404,"[152.64709066543824,152.3952102603968,152.32555342626583,152.19268311845647,151.62332968079775]",152.32555342626583,"[0.018634105702572932,0.018603359915050435,0.0185948680741753,0.01857810314305513,0.018509140741041426]",0.0185948680741753
06-before,scan_grain/k6/predecessor256/decode/256,1,5,"[6.19881069343476,6.188839580826369,6.205166380784915,6.19448747431031,6.1991042771061595]",6.19881069343476,"[6.1986667398612205,6.188693143776247,6.2052096644199395,6.194344585098148,6.198956598311679]",6.1986667398612205,"[0.024214104271229536,0.024175154612603007,0.02423893117494107,0.024197216696524648,0.024215251082445932]",0.024214104271229536
06-before,scan_grain/k6/predecessor256/decode/65536,1,5,"[1491.0520595818944,1491.2240927397788,1488.6058559038447,1490.4442858055857,1490.526455984823]",1490.526455984823,"[1491.0172395429734,1491.1900185371737,1488.5716112261357,1490.4094870763602,1490.5759797143876]",1490.5759797143876,"[0.022751648858366308,0.022754273876034223,0.022714322752439037,0.022742374966515894,0.022743628783948103]",0.022743628783948103
06-before,scan_grain/k6/predecessor256/decode/8192,1,5,"[183.6778637974035,183.62869964571453,183.5102689935691,183.5271880330666,183.6019236320669]",183.6019236320669,"[183.67843065205867,183.62445085949204,183.50599396432105,183.52285264411285,183.61514499437564]",183.61514499437564,"[0.022421614233081477,0.02241561274972101,0.02240115588300404,0.0224032211954427,0.022412344193367538]",0.022412344193367538
06-before,scan_grain/k6/predecessor256/encode/256,1,5,"[5.234822006501503,5.233888996569716,5.233923544184474,5.234091496441114,5.233877480698129]",5.233923544184474,"[5.234892746853672,5.2337666591342416,5.233802627531957,5.233970505011666,5.233755068479347]",5.233802627531957,"[0.0204485234628965,0.020444878892850453,0.0204450138444706,0.020445669907973106,0.02044483390897707]",0.0204450138444706
06-before,scan_grain/k6/predecessor256/encode/65536,1,5,"[1311.9710066056055,1311.9110493919798,1312.2912100285075,1313.4398738928282,1311.8360231196411]",1311.9710066056055,"[1311.9403993398303,1311.8799542106701,1312.2597958263364,1313.3987764601097,1311.8620890264513]",1311.9403993398303,"[0.020019088845910728,0.02001817397143524,0.020023974762397877,0.020041501982007263,0.020017029161371477]",0.020019088845910728
06-before,scan_grain/k6/predecessor256/encode/8192,1,5,"[161.26159188949813,161.49417104147284,161.48154472034327,161.48453101905156,161.4057867935615]",161.48154472034327,"[161.26264833033355,161.4904526478981,161.4815470370667,161.49615650132148,161.40804099739097]",161.4815470370667,"[0.019685252916198503,0.019713643925961043,0.019712102626995024,0.019712467165411564,0.019702854833198426]",0.019712102626995024
