input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:metadata_bytes,counter:selected_blocks,counter:original_blocks,counter:body_bytes,counter:issued_bytes,counter:blocks_per_call,counter:output_body_bytes
zen5,count/random129/series_folded_local/cp16/point/shared/last,1,5,"[87.92543810267786,87.9026730208828,87.8260097314651,87.82287015154466,87.8376299297859]",87.8376299297859,"[87.96333821036974,87.90343602585939,87.82676022846496,87.82363315714338,87.83838042767454]",87.83838042767454,,,288.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp16/point/shared/masked25,1,5,"[1651.013688930844,1650.0861458583115,1651.5756431441093,1651.7689402867004,1652.517111163852]",1651.5756431441093,"[1651.025489730921,1650.0979466466497,1653.2369601211542,1651.7807410968394,1652.5289119756678]",1651.7807410968394,,,288.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp16/point/shared/range37,1,5,"[1559.1102449887376,1559.8808463255004,1557.099331848996,1558.0100222723406,1562.0167037860065]",1559.1102449887376,"[1559.1236079998066,1560.6314031060972,1557.110244994167,1558.0256124946486,1562.992204912258]",1559.1236079998066,,,288.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp16/point/shared/scan,1,5,"[5275.2400600129295,5274.384846208013,5281.309827458612,5281.369842461998,5274.294823705599]",5275.2400600129295,"[5275.277569388047,5274.4298574698805,5281.354088562188,5285.578394569791,5274.332333011422]",5275.277569388047,,,288.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp16/point/shared/sparse17,1,5,"[306.00327367957885,306.23203841099127,307.1796158884769,307.04604975995244,306.9522479268394]",306.9522479268394,"[306.0058926231781,306.23417721751,308.457267567524,307.1185072062517,308.48083805960715]",307.1185072062517,,,288.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/buffered16/shared/crossing15,1,5,"[121.02053715215335,120.97709051241958,120.95923738935956,121.04079724319097,120.95890837936771]",120.97709051241958,"[121.05014805437281,121.01534225681989,121.45552303991028,121.07871997870679,121.12235709714537]",121.07871997870679,,,264.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/buffered16/shared/last,1,5,"[107.00101154083883,107.03704384882424,107.01649117961452,107.01526506960924,107.0074639447157]",107.01526506960924,"[107.00208438599083,107.0379327782214,107.20653823075796,107.48396094786844,107.00835287335056]",107.0379327782214,,,264.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/buffered16/shared/masked25,1,5,"[1445.337307297428,1439.5220966074642,1439.828365878274,1441.5284686543846,1439.028776977531]",1439.828365878274,"[1454.286947585211,1439.5323741064485,1439.838643362653,1441.5385406042362,1439.0411099824462]",1439.838643362653,,,264.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/buffered16/shared/range37,1,5,"[1225.9590192648661,1225.3301225919683,1226.8134851133998,1225.5877408051674,1224.1935201406598]",1225.5877408051674,"[1225.9658493849122,1225.3388791576297,1227.2775831905121,1225.5963222450655,1225.7959719814662]",1225.7959719814662,,,264.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/buffered16/shared/scan,1,5,"[4100.05565318929,4097.308728764206,4097.824253072731,4100.957820738574,4102.738722907784]",4100.05565318929,"[4100.084944345785,4097.33743411214,4097.852958433152,4100.987111874257,4102.768014055953]",4100.084944345785,,,264.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/buffered16/shared/sparse17,1,5,"[447.4260166742092,446.18697893466276,446.38865907185817,446.8239674155618,445.7694902313179]",446.38865907185817,"[447.7309234358215,446.1907337856083,446.39184114929856,446.8271494979764,445.77324508362]",446.39184114929856,,,264.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/native16/shared/crossing15,1,5,"[94.9047567435365,94.57946647518793,94.57975098569841,94.77076587504708,94.61821408726543]",94.61821408726543,"[95.372437712399,94.72863123432955,94.58055032456835,95.23505981517332,94.61889149283941]",94.72863123432955,,,264.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/native16/shared/last,1,5,"[97.57013587297341,97.6218178770948,97.5806091242631,97.68883272122096,97.62907933134612]",97.6218178770948,"[97.57097373374336,97.62264177328045,97.58144698384238,97.84216112037598,97.62990322693645]",97.62264177328045,,,264.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/native16/shared/masked25,1,5,"[1243.0501417433168,1243.1458185686263,1243.4046775345448,1244.9264705885068,1242.5221474134307]",1243.1458185686263,"[1243.0607724924523,1243.154677538409,1243.4135365055865,1254.7742735597342,1242.5327781663432]",1243.154677538409,,,264.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/native16/shared/range37,1,5,"[1161.6676636755499,1162.3786972407245,1163.4903622467757,1164.9544699226835,1163.696410767217]",1163.4903622467757,"[1161.677301432115,1162.3886673300995,1164.1566965803001,1164.9626121638944,1164.356098363078]",1164.1566965803001,,,264.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/native16/shared/scan,1,5,"[3885.4386160731237,3888.540736605796,3889.534040180109,3895.4274553566165,3893.318080356549]",3889.534040180109,"[3885.465959831334,3888.563058028284,3889.5619419879577,3916.9397321181523,3893.351004448574]",3889.5619419879577,,,264.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/native16/shared/sparse17,1,5,"[305.54656135463216,305.66831035080804,305.7949031241931,305.83936987274024,306.65190260091043]",305.7949031241931,"[305.8899895282178,305.6709286099406,305.7974777421232,305.84198813342306,309.5062838211923]",305.84198813342306,,,264.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/point/shared/crossing15,1,5,"[111.74987646048334,111.87757639521595,111.57373312288301,111.62824988437625,112.23910860315625]",111.74987646048334,"[111.75084883549322,111.99599891673877,111.5746895572614,111.6292063185281,113.012704637721]",111.75084883549322,,,264.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/point/shared/last,1,5,"[88.02975165045075,87.90160326942322,88.00358377864684,87.90186733730356,87.83231688148041]",87.90186733730356,"[88.03049355463527,87.90235774956639,88.14102483601532,87.90260924300702,87.83307136099815]",87.90260924300702,,,264.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/point/shared/masked25,1,5,"[2855.542109566721,2846.1304170057792,2862.4100572367315,2856.07318070509,2855.509403107394]",2855.542109566721,"[2855.565821725695,2846.146361393045,2862.426410488182,2856.0895339013473,2855.5294358024394]",2855.565821725695,,,264.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/point/shared/range37,1,5,"[2332.4759535647186,2301.2421227175837,2340.565837479721,2333.1595356554485,2334.250414593616]",2333.1595356554485,"[2332.495854087445,2302.369817573303,2340.582421252587,2344.532338303626,2336.801326704605]",2336.801326704605,,,264.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/point/shared/scan,1,5,"[9531.661246611357,9532.70325203579,9518.529810303267,9516.02303523029,9502.799457993167]",9518.529810303267,"[9531.727642304877,9532.771002641879,9559.695121983006,9516.090785855635,9502.865853744455]",9531.727642304877,,,264.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_local/cp64/point/shared/sparse17,1,5,"[540.9055301327512,539.3077639030802,539.0813619792852,538.9525323819165,538.0753897462733]",539.0813619792852,"[542.3109439171188,539.311641980632,539.085084931685,538.9571085058443,538.0791902637291]",539.085084931685,,,264.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/buffered16/shared/crossing15,1,5,"[118.57131263948853,118.57469398788969,118.60950497056677,118.65584635155972,118.64265909247085]",118.60950497056677,"[118.57231013911506,118.57569148643505,118.61035030703638,118.73867248184561,118.64384256321596]",118.61035030703638,,,372.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/buffered16/shared/last,1,5,"[105.400445675732,105.56921524933142,105.13769272466678,105.57495181882597,105.60715791367952]",105.56921524933142,"[105.40134907300656,105.57013370359451,105.1385961207645,105.57584015772116,105.66256624814874]",105.57013370359451,,,372.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/buffered16/shared/masked25,1,5,"[1443.4058568783407,1452.5605279436882,1450.124974221969,1448.5823881215927,1440.976696225689]",1448.5823881215927,"[1445.5673334854434,1537.0175294032067,1504.4871107677627,1495.210765111479,1440.9888636787748]",1495.210765111479,,,372.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/buffered16/shared/range37,1,5,"[1222.5559636242076,1220.646379852853,1224.0075201120562,1219.3835257085614,1222.751836307016]",1222.5559636242076,"[1222.564707932427,1220.6549492915096,1237.241343129164,1219.393844005631,1223.4443861435454]",1222.564707932427,,,372.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/buffered16/shared/scan,1,5,"[4099.733450496982,4101.280023430882,4099.247803161838,4097.155828937708,4097.560046868201]",4099.247803161838,"[4099.756883426341,4103.04393667313,4099.276508518097,4097.185120123341,4097.5893380371845]",4099.276508518097,,,372.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/buffered16/shared/sparse17,1,5,"[445.77310068181157,446.57874291524416,446.70731707305316,445.89154938527406,445.37005667739106]",445.89154938527406,"[445.7762847879281,446.58186333450533,447.3492326348335,445.8947334918431,445.37317710027213]",445.8947334918431,,,372.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/native16/shared/crossing15,1,5,"[91.78401592125678,91.87617838071155,91.93025295902872,91.76647114273617,91.79147899862957]",91.79147899862957,"[91.78465748526737,91.87709489906538,92.27212736914568,91.79028752463006,92.26924688382113]",91.87709489906538,,,372.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/native16/shared/last,1,5,"[95.10094372785507,95.0623969065433,95.00913982854895,95.1164922527148,95.13392012112864]",95.10094372785507,"[95.22234390623456,95.06320813361319,95.01007274064962,95.11742516395084,95.18869148941003]",95.11742516395084,,,372.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/native16/shared/masked25,1,5,"[1231.546540218273,1233.1515630492245,1235.50842992573,1231.4885844755822,1231.1828240250209]",1231.546540218273,"[1236.1266245115226,1233.9102564035506,1236.1531436535545,1231.4971900203802,1231.191605191425]",1233.9102564035506,,,372.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/native16/shared/range37,1,5,"[1160.1916376301642,1161.4196117474444,1159.936120789361,1157.8670980592497,1158.8677617390365]",1159.936120789361,"[1160.1999336298202,1161.4294010209787,1160.3442840542496,1157.8770532640242,1158.8775510255389]",1160.1999336298202,,,372.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/native16/shared/scan,1,5,"[3877.39190687293,3875.7294900198253,3874.581485586748,3869.021618625245,3875.507760531151]",3875.507760531151,"[3877.4196230732928,3891.527161849788,3874.609201763478,3869.0493348649943,3875.5404656040946]",3875.5404656040946,,,372.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/native16/shared/sparse17,1,5,"[297.79180146415376,297.66069300204157,298.0502298653705,297.3359015834297,297.87140303087904]",297.79180146415376,"[297.7947812006711,297.6632470586729,298.3583773203663,297.338455643993,297.8735314179081]",297.7947812006711,,,372.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/point/shared/crossing15,1,5,"[100.39030656175888,100.45087261034087,101.03674148913576,100.36519030945419,100.51990642399373]",100.45087261034087,"[100.39102416913074,100.45173373998254,101.71371777967576,100.49507721398513,100.52076755292155]",100.49507721398513,,,372.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/point/shared/last,1,5,"[88.39278260542481,88.49588282175634,88.43540899830377,88.55949354286885,88.56785438722932]",88.49588282175634,"[88.393415044991,88.49662910022874,88.43616792515408,88.56037895673364,88.63070618185101]",88.49662910022874,,,372.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/point/shared/masked25,1,5,"[1722.7287260205615,1721.127889819137,1721.1251844565047,1720.0946876541152,1719.4653221838441]",1721.1251844565047,"[1723.6337924228847,1721.1399409786827,1721.1374815291945,1720.104525326247,1719.4773733398945]",1721.1374815291945,,,372.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/point/shared/range37,1,5,"[1633.343050373404,1631.3143656722477,1634.9848414181445,1633.7838152987908,1626.3353544788577]",1633.343050373404,"[1633.3570429052468,1631.328125002573,1634.9944029769858,1633.7954757442028,1626.3465485112918]",1633.3570429052468,,,372.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/point/shared/scan,1,5,"[5612.546465451786,5614.078633833541,5608.590150913607,5615.2629070654875,5621.95869738183]",5614.078633833541,"[5618.678316188424,5614.119142145804,5608.637807838876,5615.301826860418,5679.8141382767235]",5615.301826860418,,,372.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp16/point/shared/sparse17,1,5,"[330.01445373396484,330.9709035947216,330.8514005007121,330.86750743960704,331.1806244391732]",330.86750743960704,"[330.01724056439883,331.49331632871633,330.8542345637285,330.8698219254219,332.7398327906862]",330.8698219254219,,,372.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/buffered16/shared/crossing15,1,5,"[119.31116369329543,119.38403922105134,119.34912501700117,119.26622293341926,119.7054337464317]",119.34912501700117,"[119.31201484387977,119.38506060143804,119.35014639702503,119.2672443134431,121.2676358444693]",119.35014639702503,,,348.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/buffered16/shared/last,1,5,"[105.976521857117,105.44620534701818,105.53937904299522,105.22588476549987,105.25952621495334]",105.44620534701818,"[106.56762217706637,105.99327472660356,105.54028378824538,105.22663871962499,105.26056667121958]",105.54028378824538,,,348.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/buffered16/shared/masked25,1,5,"[1441.1272427308566,1440.351825117829,1441.0094864922385,1440.0257785104127,1439.2691276557027]",1440.351825117829,"[1441.1394101854075,1440.361930308911,1442.6325015331786,1440.0360899054217,1439.2792328306657]",1440.361930308911,,,348.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/buffered16/shared/range37,1,5,"[1223.0913847233057,1222.8315312174652,1221.58092082332,1221.9628531561523,1222.2036972447695]",1222.2036972447695,"[1223.1016742160841,1225.6042901935743,1221.5898151380509,1223.0266829359914,1222.2139867474611]",1223.0266829359914,,,348.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/buffered16/shared/scan,1,5,"[4098.240632317739,4101.373536302376,4098.755854801203,4100.4888758762745,4105.711943793555]",4100.4888758762745,"[4098.269906320685,4101.4028103178025,4098.785128812469,4103.398711949645,4105.734777512857]",4101.4028103178025,,,348.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/buffered16/shared/sparse17,1,5,"[445.68346928345557,446.268544481194,445.4451312770313,446.1034284986765,446.3730563344116]",446.1034284986765,"[445.6872928827227,446.2716670932845,445.4489548826377,446.41830231386183,446.3768162175747]",446.2716670932845,,,348.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/native16/shared/crossing15,1,5,"[92.01809614318896,91.92332567782084,92.02431298012425,92.00806472894385,91.92556954668319]",92.00806472894385,"[92.01887489697695,92.27138935072132,92.02494654420823,92.00884348385726,91.9263615012489]",92.01887489697695,,,348.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/native16/shared/last,1,5,"[95.08293048278168,94.9714032818199,95.07695240696982,95.03921835627794,94.97998229721152]",95.03921835627794,"[95.19362701734073,94.97220671296039,95.07775583801356,95.04017158097366,94.98079934637015]",95.04017158097366,,,348.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/native16/shared/masked25,1,5,"[1230.2858147304023,1229.2520653883423,1232.6393039193304,1232.9611531017406,1230.8217612939518]",1230.8217612939518,"[1230.2944278447646,1229.2608542811604,1233.3160485152016,1233.6447530336602,1230.8305501917657]",1230.8305501917657,,,348.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/native16/shared/range37,1,5,"[1158.6171693735732,1159.5750745777789,1158.3485250256174,1158.6153463710282,1158.7066622476282]",1158.6171693735732,"[1158.6252900280188,1160.1367252217183,1158.3584686778975,1158.6252900091774,1158.7131256206094]",1158.6252900280188,,,348.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/native16/shared/scan,1,5,"[3871.044321327907,3877.2166204978002,3875.8808864274497,3876.390581717179,3872.3745152355305]",3875.8808864274497,"[3871.077562288522,3877.243767316419,3875.908587272577,3878.9556787091183,3872.4016620541493]",3875.908587272577,,,348.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/native16/shared/sparse17,1,5,"[298.4676574544884,298.37094919716543,298.640931737977,297.6359919942411,298.3820210363766]",298.3820210363766,"[298.4701699085486,299.8546182365235,298.8287271615368,297.63850445193225,298.7146020512038]",298.7146020512038,,,348.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/point/shared/crossing15,1,5,"[117.07498954062216,117.1554681615985,117.0729646054811,117.0873734415054,117.05457283918525]",117.07498954062216,"[117.07614425633939,117.15647226140017,117.07396870635294,117.08819345728877,117.05556020368701]",117.07614425633939,,,348.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/point/shared/last,1,5,"[88.49664617464111,88.45666755756723,88.64594549874793,88.6097852787556,88.53252637873715]",88.53252637873715,"[88.4973843980389,88.45741850918228,88.64656916981816,88.61054895813572,88.53329005902167]",88.53329005902167,,,348.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/point/shared/masked25,1,5,"[2850.9674267121627,2851.3253257342,2846.968648208039,2848.874592833472,2848.291938109872]",2848.874592833472,"[2850.9873778582187,2852.9173452883883,2850.8815146746356,2848.894543988207,2848.3122964322106]",2850.8815146746356,,,348.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/point/shared/range37,1,5,"[2286.445998697573,2278.08588158688,2278.5543266114278,2278.495445673133,2289.9333116467933]",2278.5543266114278,"[2286.459336382177,2288.544242035922,2278.5702667616615,2278.5117111243467,2289.9531555081844]",2286.459336382177,,,348.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/point/shared/scan,1,5,"[9817.605337081937,9818.5603932609,9814.432584274893,9798.771067417469,9801.678370779318]",9814.432584274893,"[9817.675561727014,9818.64466298069,9822.212078666893,9798.855337087363,9801.748595414416]",9817.675561727014,,,348.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_folded_scan/cp64/point/shared/sparse17,1,5,"[556.317483074461,558.2680207086809,558.3548387098693,560.6456391874341,562.2457984870509]",558.3548387098693,"[556.3221823952821,562.3253683852588,558.3588211884315,560.648745517849,562.8519315077941]",560.648745517849,,,348.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/buffered16/shared/crossing15,1,5,"[120.27998073241017,120.46992034959943,120.73397099548285,120.47213955171911,120.47181269240407]",120.47181269240407,"[120.2810301223409,120.47096973928569,120.81572020774783,120.47318894336115,120.56025391799878]",120.47318894336115,,,306.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/buffered16/shared/last,1,5,"[104.82590379446391,104.77046608908651,104.7462653121797,104.88028084858323,104.68172990741333]",104.77046608908651,"[104.82681505862303,104.77139229215719,104.74734090245552,105.4139079780409,104.68250672380961]",104.77139229215719,,,306.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/buffered16/shared/masked25,1,5,"[1439.037075180654,1439.010504634822,1440.7322348096616,1439.5849639550765,1438.291658083937]",1439.037075180654,"[1439.0477857920882,1439.0210092752106,1442.3719876625803,1439.5954685852207,1438.302162717008]",1439.0477857920882,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/buffered16/shared/range37,1,5,"[1227.4969400253967,1225.6662003844567,1226.629830389297,1227.1437314218451,1225.8812729487493]",1226.629830389297,"[1230.0956461016663,1225.6752928851402,1226.6387480236613,1227.1545724801133,1229.9190417992693]",1227.1545724801133,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/buffered16/shared/scan,1,5,"[4106.916227299534,4108.333333332132,4105.954891620374,4101.64967779463,4101.649091977744]",4105.954891620374,"[4106.946104243778,4108.363796093262,4111.093731687122,4101.679554759687,4101.679554759687]",4106.946104243778,,,306.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/buffered16/shared/sparse17,1,5,"[446.58739255023914,446.24673670801536,445.2687679085639,446.0156001276388,444.952244507746]",446.0156001276388,"[446.5913403415142,446.2506844970282,445.2726520219988,446.334097423868,444.9561922981161]",446.2506844970282,,,306.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/cps/crossing15,1,5,"[100.20057856442294,100.31284012147111,100.2651515152041,100.17752191095715,100.42397032705443]",100.2651515152041,"[100.20143781876317,100.37645357204214,100.26603941023296,100.1783954856417,100.42485822279559]",100.26603941023296,,,306.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/cps/last,1,5,"[97.79654260890611,97.64045650980432,97.6992125763644,97.71346452398046,97.91487992841108]",97.71346452398046,"[97.7974097538735,97.6413096689088,97.70006573576701,97.71431768209116,97.97097861433153]",97.71431768209116,,,306.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/cps/masked25,1,5,"[1554.1235855349516,1553.4138007545348,1551.7517195479488,1554.2766807186972,1554.9092522751575]",1554.1235855349516,"[1554.134901270914,1553.4251164810382,1551.763257144456,1554.2882183262402,1554.9183492290997]",1554.134901270914,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/cps/range37,1,5,"[1512.2636815915369,1514.2582738474562,1512.5665152497997,1512.2701708847408,1515.2424832368108]",1512.5665152497997,"[1512.277092792881,1520.6504434337076,1512.5775470628478,1512.2835820906957,1516.8347393432832]",1512.5775470628478,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/cps/scan,1,5,"[5182.70583832503,5182.586077841397,5175.685628740387,5180.542664668862,5184.816616767282]",5182.586077841397,"[5182.7514969821905,5185.932634677436,5175.730538945017,5182.744760441391,5184.854790447068]",5182.7514969821905,,,306.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/cps/sparse17,1,5,"[348.0269047143189,347.79620051715426,348.0816093097909,348.127362243845,348.1696837077303]",348.0816093097909,"[348.2234434075143,347.79923414028264,349.2782474655948,348.13039586449986,348.1727173220246]",348.1727173220246,,,306.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/inline/crossing15,1,5,"[101.06651359593667,101.19099192768984,101.38609943825028,101.52168262354978,101.1492584730907]",101.19099192768984,"[101.06769772804186,101.19203165357087,101.38698031741812,101.52257794423272,101.18712183476708]",101.19203165357087,,,306.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/inline/last,1,5,"[96.54495998690624,96.62541109410651,96.42300208287573,96.38312595922973,96.23418658189378]",96.42300208287573,"[96.62336932692729,96.62626068749296,96.42383797336919,96.3839755537846,96.23515950501712]",96.42383797336919,,,306.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/inline/masked25,1,5,"[1238.9876215745865,1238.2802829354862,1239.4528735628921,1238.2944297081676,1237.2157382858643]",1238.2944297081676,"[1238.9966401310353,1238.2910698625506,1240.2028293540827,1238.305393459226,1237.2249336763591]",1238.305393459226,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/inline/range37,1,5,"[1153.134431631188,1153.827841844785,1154.3187808900868,1153.3090609561368,1155.1606260295396]",1153.827841844785,"[1153.1428336058923,1154.6980230785362,1154.3288302985093,1153.3191103856295,1155.1691927647064]",1154.3288302985093,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/inline/scan,1,5,"[3849.1886688664054,3852.1815181546895,3848.660616060426,3851.333883389477,3851.9724972509384]",3851.333883389477,"[3849.2172717290578,3854.4042904184575,3848.68921894262,3853.9471947277375,3851.994499472521]",3851.994499472521,,,306.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/inline/sparse17,1,5,"[329.2904318372107,329.09093047339104,328.9780317999681,329.44472669097786,329.79179602955116]",329.2904318372107,"[329.4508890772459,329.09384702269625,328.9809013046459,329.4471257904938,330.0327876582904]",329.4471257904938,,,306.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/materialized/crossing15,1,5,"[94.29618448184067,94.0867690068277,94.2616952168432,94.20630214156915,94.27276035425345]",94.2616952168432,"[94.6587732659239,94.0877124405103,94.26266560646611,94.2072590527431,94.27358249089708]",94.26266560646611,,,306.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/materialized/last,1,5,"[96.77297909681225,97.03161050550806,96.83903234274868,96.88405797106547,96.75778173831003]",96.83903234274868,"[96.77382185924002,97.12821044327282,96.83973694775383,96.88491454932384,96.75848634184268]",96.83973694775383,,,306.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/materialized/masked25,1,5,"[1221.4731707314306,1220.4277003489233,1221.5374564467027,1221.7188153312525,1221.7865853661324]",1221.5374564467027,"[1221.4803136021621,1220.4367595794088,1225.6684669072383,1222.2782229891955,1222.1005226384393]",1222.1005226384393,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/materialized/range37,1,5,"[1147.821774062234,1148.4745040177984,1148.3776028860204,1148.6038694871836,1148.1137891457877]",1148.3776028860204,"[1147.8303000519713,1148.4845056564914,1148.3876045247134,1149.2174126939867,1148.1221511643037]",1148.3876045247134,,,306.0,37.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/materialized/scan,1,5,"[3846.8471687744523,3845.1599780093684,3846.5283122608453,3846.660252882855,3844.329851567895]",3846.5283122608453,"[3846.8752061111218,3845.1880153772877,3846.556899340406,3848.601979114371,3846.77680043438]",3846.77680043438,,,306.0,129.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/materialized/sparse17,1,5,"[302.82018586560315,302.597147179603,302.6222606441323,302.37281175694915,302.607953317462]",302.607953317462,"[302.82243354369797,302.59978387454765,302.624897343684,302.3750594341226,302.61059001609226]",302.61059001609226,,,306.0,8.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/shared/crossing15,1,5,"[94.55595604272565,94.40581850698447,94.54824591113993,94.49321806535076,94.65935852788888]",94.54824591113993,"[94.55679616209858,94.40664507570018,94.54905893006496,94.494058184146,94.66003604380415]",94.54905893006496,,,306.0,2.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/shared/last,1,5,"[97.72322573451414,97.62941127269981,97.72585995425372,97.75639739083866,97.67540558627152]",97.72322573451414,"[98.06094943379891,97.63027540865409,97.72672409060411,97.75723365085493,97.67613034530882]",97.72672409060411,,,306.0,1.0,129.0,5066.0,,,
zen5,count/random129/series_local/cp16/native16/shared/masked25,1,5,"[1247.2619893420197,1247.6156305506988,1246.4928952042062,1247.468028419037,1246.819893427929]",1247.2619893420197,"[1247.2730017838956,1247.6246891691683,1246.5021314406908,1248.4948490126183,1246.828774423335]",1247.2730017838956,,,306.0,37.0,129.0,5066.0,,,
