scope,case,category,unit,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
small,bulk/series/avx512/local/k62/h0/u64/encode,ordinary-encode,ns/value,0.11313149474558665,0.07908882533675932,0.6990876016852472,0.10384213006972258,0.12254575746447495,0.07614093467528274,0.08212588127247725,True,False,True,"[0.12242116515447213, 0.08211900160034767, 0.07619167673526475, 0.10386894814103298]"
small,bulk/series/avx512/local/k62/h16/u64/encode,ordinary-encode,ns/value,0.17477337344457858,0.14131482853959473,0.8085603988436276,0.14879112782686,0.20136145527084182,0.141040640351022,0.14176641127384473,True,False,True,"[0.20092249987939687, 0.1415480127057722, 0.1410539921379046, 0.1488394598991115]"
small,bulk/series/avx512/local/k62/h8/u64/encode,ordinary-encode,ns/value,0.12232962313119256,0.11347225380321677,0.9275942400437489,0.12000767813798972,0.1248947116671118,0.10505819652653542,0.12182581088360411,False,False,False,"[0.12478595251860432, 0.10531253762826201, 0.12164116313286752, 0.12004326015677454]"
small,bulk/series/avx512/local/k63/h0/u64/encode,ordinary-encode,ns/value,0.1136501796359359,0.08156181360374842,0.7176567064391932,0.1041822792143799,0.12293050214956114,0.08136378861182972,0.08178894613391997,True,False,True,"[0.1044248605607773, 0.08170221522605665, 0.08141796535789746, 0.12289674538575174]"
small,bulk/series/avx512/local/k63/h16/u64/encode,ordinary-encode,ns/value,0.14594911066982527,0.1398871692223517,0.9584653759132027,0.14487609974413773,0.14716744749851807,0.1398197848593905,0.1399826434486846,True,False,True,"[0.14489838822492618, 0.13986888864558464, 0.13990544979911876, 0.14702335431001232]"
small,bulk/series/avx512/local/k63/h8/u64/encode,ordinary-encode,ns/value,0.12441147457243174,0.12118275225226219,0.9740480343049884,0.1240024255643317,0.12479495859470252,0.12088596979638233,0.12137443236593289,True,False,True,"[0.12423088113224905, 0.12106706830627059, 0.12127396641228322, 0.1245710552841767]"
small,bulk/series/avx512/local/k64/h0/u64/encode,ordinary-encode,ns/value,0.06545325011343006,0.043264025167733464,0.6609912432577021,0.061321479041500766,0.0697803886347649,0.04142628743803461,0.045223405290243344,True,False,True,"[0.06134239417363032, 0.045192950727696884, 0.04148921352340288, 0.06968681980051367]"
small,bulk/series/avx512/local/k64/h16/u64/encode,ordinary-encode,ns/value,0.10374235770499243,0.0872702190827229,0.8412207030313439,0.10031058525006147,0.10709368172978036,0.08482014099520158,0.08856871160414077,True,False,True,"[0.10708939698927541, 0.08855506247945275, 0.08707729826466315, 0.10044372394104464]"
small,bulk/series/avx512/local/k64/h8/u64/encode,ordinary-encode,ns/value,0.08737725598302314,0.06703923435333536,0.7672389525068248,0.08684265804699656,0.08789078805078461,0.06280864359253395,0.07003694551830199,True,False,True,"[0.0868711703370504, 0.07002041804149917, 0.06296290557358024, 0.08787851952274489]"
small,bulk/series/avx512/local/k7/h0/u64/encode,ordinary-encode,ns/value,0.09314231413543146,0.06353459450269391,0.6821238562992206,0.09287520830908563,0.09331631792306366,0.06270785550458782,0.06425724339061001,True,False,True,"[0.0929505517884052, 0.06424249793609735, 0.06274768286932689, 0.09328513822395801]"
small,bulk/series/avx512/local/k7/h0/u8/encode,ordinary-encode,ns/value,0.06203408841282809,0.03514820356069068,0.5665949876910312,0.061844454017490814,0.06215517221862526,0.035081933548006046,0.035208822534649555,True,False,True,"[0.06203746306696904, 0.035206657507862206, 0.03509461011227757, 0.06203071375868714]"
small,bulk/series/avx512/local/k8/h0/u64/encode,ordinary-encode,ns/value,0.0547550520703909,0.031442302593080805,0.5742356440947192,0.054462171098207064,0.05503657654522196,0.031167479476454287,0.031724498524155584,True,False,True,"[0.05455030369988473, 0.031173018216900862, 0.031687117288644435, 0.054952909173335056]"
small,bulk/series/avx512/local/k8/h0/u8/encode,ordinary-encode,ns/value,0.036231208980679115,0.021920567003534123,0.6050189220907208,0.035772089677911026,0.036435581528235665,0.021902605982021216,0.021978968453622363,True,False,True,"[0.036432176209313896, 0.02193074689140612, 0.021910387115662126, 0.03588076589433753]"
small,bulk/series/avx512/local/k8/h8/u64/encode,ordinary-encode,ns/value,0.05580264273762544,0.029820279836410883,0.534388308034456,0.05545458649818234,0.05614016736535999,0.029781472373106986,0.029851996925744233,True,False,True,"[0.05606284361119522, 0.02983421266842303, 0.029806347004398735, 0.05548387118669746]"
small,bulk/series/avx512/local/k8/h8/u8/encode,ordinary-encode,ns/value,0.04356002123061438,0.030629995095667994,0.7031675887738309,0.043495692507743725,0.04364889322947883,0.030603956423993942,0.03069669028923939,True,False,True,"[0.0435123132135418, 0.03063618161175804, 0.03062380857957795, 0.043562282472664436]"
small,bulk/series/avx512/local/k9/h0/u16/encode,ordinary-encode,ns/value,0.09283112288004378,0.056172238154347326,0.6051013540677839,0.0927593309757658,0.09286336903870585,0.05610370644936367,0.05619548538286996,True,False,True,"[0.0927838679023409, 0.05618396877541363, 0.056119333643593096, 0.09286109013437553]"
small,bulk/series/avx512/local/k9/h0/u64/encode,ordinary-encode,ns/value,0.10866936847551913,0.07022172199901544,0.6461960990859617,0.10858253692977396,0.10871879479810487,0.07015706311420922,0.07025536644763414,True,False,True,"[0.10871224491385115, 0.07021125064637058, 0.0702321933516603, 0.1086166562423843]"
small,bulk/series/avx512/local/k9/h8/u16/encode,ordinary-encode,ns/value,0.06727533186728193,0.036589284039508306,0.5438737056205114,0.0672210684878475,0.06743740955471102,0.0364381122583173,0.036995174861456405,True,False,True,"[0.06723203467278197, 0.03648062148255769, 0.03672894680977549, 0.06739329185490053]"
small,bulk/series/avx512/local/k9/h8/u64/encode,ordinary-encode,ns/value,0.0809472607219767,0.05136024990473343,0.6344902773317619,0.08087134042758543,0.08099241234452001,0.05129092893005929,0.05161943354779302,True,False,True,"[0.08093842097486754, 0.05147058243329038, 0.05133856614012376, 0.08095610046908583]"
small,bulk/series/avx512/striped/k1/h0/u64/encode,ordinary-encode,ns/value,0.06974564911738504,0.028036606279682935,0.40198358800125406,0.06961853746936422,0.06990354770483827,0.027998919418750122,0.02807758840866539,True,False,True,"[0.06989918826252306, 0.028066835209154352, 0.02802482306656683, 0.06965090382277592]"
small,bulk/series/avx512/striped/k1/h0/u8/encode,ordinary-encode,ns/value,0.04391894278691301,0.018854377135317686,0.4292994306988629,0.04322725540225021,0.0443236873695673,0.018827724534111714,0.018968818210033968,True,False,True,"[0.04393967018746678, 0.018840493477912983, 0.01894284532568748, 0.04391865806087844]"
small,bulk/series/avx512/striped/k10/h0/u16/encode,ordinary-encode,ns/value,0.05020060200773398,0.02104474699842163,0.41921304041691465,0.050147735657125735,0.050368474478448146,0.02103262879503341,0.02106897334251597,True,False,True,"[0.05034574353377281, 0.021042676018722124, 0.021046817978121135, 0.05015805205904684]"
