scope,corpus,name,partition,weighting,corpus_windows,occurrence_weight_within_corpus,model,scan,byte_scope,metadata_bytes,suffix_bytes,plain_bytes,minimum_saving_bytes,windows,actual_body_bytes_sum,predicted_body_bytes_sum,actual_total_bytes_sum,predicted_total_bytes_sum,predicted_conversions,actual_beneficial_windows,false_conversions,missed_savings_windows,false_conversion_excess_bytes,missed_savings_bytes,excess_actual_bytes_over_best,chosen_actual_bytes,best_actual_bytes,near_crossover_windows,near_false_conversions,near_missed_savings_windows,near_excess_actual_bytes_over_best,signed_error_mean_bytes,mae_bytes,p95_absolute_error_bytes,max_absolute_error_bytes,min_signed_error_bytes,max_signed_error_bytes,near_signed_error_mean_bytes,near_mae_bytes,near_p95_absolute_error_bytes,near_max_absolute_error_bytes,near_min_signed_error_bytes,near_max_signed_error_bytes,actual_total_bytes_mean,predicted_total_bytes_mean,false_conversion_fraction,missed_savings_fraction,mean_excess_actual_bytes_over_best
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,full,aligned_allocation,512,64,8192,0,42002,5059778,5110529,31587520,31628160,41907,41912,0,5,0,320,320,31476928,31476608,66,0,5,320,1.2082996047807246,1.6867530117613447,6,281,-281,183,85.0909090909091,85.0909090909091,108,112,61,112,752.0479977143946,753.0155706871101,0.0,0.00011904195038331508,0.007618684824532165
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,full,readable_extent,512,64,8192,0,42002,5059778,5110529,29252930,29303681,41911,41916,0,5,0,159,159,29144883,29144724,61,0,5,159,1.2082996047807246,1.6867530117613447,6,281,-281,183,85.75409836065573,85.75409836065573,108,112,61,112,696.4651683253178,697.6734679300986,0.0,0.00011904195038331508,0.0037855340221894197
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,full,aligned_allocation,1024,64,8192,0,42002,5059778,5110529,53092544,53133184,41875,41877,0,2,0,192,192,52928512,52928320,54,0,2,192,1.2082996047807246,1.6867530117613447,6,281,-281,183,77.94444444444444,77.94444444444444,96,97,51,97,1264.0479977143946,1265.01557068711,0.0,4.7616780153326035e-05,0.004571210894719299
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,full,readable_extent,1024,64,8192,0,42002,5059778,5110529,50757954,50808705,41877,41882,0,5,0,163,163,50597654,50597491,54,0,5,163,1.2082996047807246,1.6867530117613447,6,281,-281,183,77.94444444444444,77.94444444444444,96,97,51,97,1208.4651683253178,1209.6734679300985,0.0,0.00011904195038331508,0.0038807675824960716
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,sample32,aligned_allocation,512,64,8192,0,42002,5059778,5103704,31587520,29696704,41905,41912,2,9,0,2176,2176,31478784,31476608,66,2,9,2176,1.0458073425074996,13.766249226227323,56,770,-770,673,58.71212121212121,185.86363636363637,466,673,-466,673,752.0479977143946,707.0307128231989,4.7616780153326035e-05,0.00021427551068996714,0.05180705680681872
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,sample32,readable_extent,512,64,8192,0,42002,5059778,5103704,29252930,29296856,41907,41916,0,9,0,1616,1616,29146340,29144724,61,0,9,1616,1.0458073425074996,13.766249226227323,56,770,-770,673,61.50819672131148,194.327868852459,466,673,-466,673,696.4651683253178,697.5109756678254,0.0,0.00021427551068996714,0.038474358363887434
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,sample32,aligned_allocation,1024,64,8192,0,42002,5059778,5103704,53092544,51201728,41876,41877,5,6,256,1216,1472,52929792,52928320,54,5,6,1472,1.0458073425074996,13.766249226227323,56,770,-770,673,13.833333333333334,221.12962962962962,579,690,-690,580,1264.0479977143946,1219.0307128231989,0.00011904195038331508,0.00014285034045997808,0.03504595019284796
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,cheap,sample32,readable_extent,1024,64,8192,0,42002,5059778,5103704,50757954,50801880,41881,41882,4,5,136,737,873,50598364,50597491,54,4,5,873,1.0458073425074996,13.766249226227323,56,770,-770,673,13.833333333333334,221.12962962962962,579,690,-690,580,1208.4651683253178,1209.5109756678253,9.523356030665207e-05,0.00011904195038331508,0.020784724536926813
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,full,aligned_allocation,512,64,8192,0,42002,5059778,5108963,31587520,31623168,41911,41912,0,1,0,64,64,31476672,31476608,66,0,1,64,1.1710156659206705,1.3356744916908718,6,130,-37,130,18.893939393939394,20.772727272727273,44,48,-20,48,752.0479977143946,752.8967192038474,0.0,2.3808390076663017e-05,0.0015237369649064331
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,full,readable_extent,512,64,8192,0,42002,5059778,5108963,29252930,29302115,41914,41916,0,2,0,2,2,29144726,29144724,61,0,2,2,1.1710156659206705,1.3356744916908718,6,130,-37,130,18.39344262295082,20.42622950819672,44,48,-20,48,696.4651683253178,697.6361839912386,0.0,4.7616780153326035e-05,4.7616780153326035e-05
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,full,aligned_allocation,1024,64,8192,0,42002,5059778,5108963,53092544,53128192,41877,41877,0,0,0,0,0,52928320,52928320,54,0,0,0,1.1710156659206705,1.3356744916908718,6,130,-37,130,19.11111111111111,19.51851851851852,44,45,-5,45,1264.0479977143946,1264.8967192038474,0.0,0.0,0.0
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,full,readable_extent,1024,64,8192,0,42002,5059778,5108963,50757954,50807139,41880,41882,0,2,0,64,64,50597555,50597491,54,0,2,64,1.1710156659206705,1.3356744916908718,6,130,-37,130,19.11111111111111,19.51851851851852,44,45,-5,45,1208.4651683253178,1209.6361839912386,0.0,4.7616780153326035e-05,0.0015237369649064331
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,sample32,aligned_allocation,512,64,8192,0,42002,5059778,5100624,31587520,29691520,41908,41912,3,7,512,1408,1920,31478528,31476608,66,3,7,1920,0.9724775010713775,13.746154945002619,57,786,-786,592,-12.196969696969697,177.77272727272728,522,569,-538,569,752.0479977143946,706.9072901290415,7.142517022998904e-05,0.0001666587305366411,0.04571210894719299
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,sample32,readable_extent,512,64,8192,0,42002,5059778,5100624,29252930,29293776,41912,41916,1,5,466,582,1048,29145772,29144724,61,1,5,1048,0.9724775010713775,13.746154945002619,57,786,-786,592,-10.62295081967213,185.18032786885246,522,569,-538,569,696.4651683253178,697.4376458263893,2.3808390076663017e-05,0.00011904195038331508,0.02495119280034284
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,sample32,aligned_allocation,1024,64,8192,0,42002,5059778,5100624,53092544,51196544,41881,41877,7,3,256,576,832,52929152,52928320,54,7,3,832,0.9724775010713775,13.746154945002619,57,786,-786,592,-50.46296296296296,227.2037037037037,522,722,-722,524,1264.0479977143946,1218.9072901290415,0.0001666587305366411,7.142517022998904e-05,0.01980858054378363
corpus,real-roaring,real-roaring,mixed_comparison,window_occurrence,42002,1.0,quadrants,sample32,readable_extent,1024,64,8192,0,42002,5059778,5100624,50757954,50798800,41890,41882,12,4,2008,635,2643,50600134,50597491,54,12,4,2643,0.9724775010713775,13.746154945002619,57,786,-786,592,-50.46296296296296,227.2037037037037,522,722,-722,524,1208.4651683253178,1209.4376458263891,0.00028570068091995617,9.523356030665207e-05,0.06292557497262036
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,full,aligned_allocation,512,64,8192,0,1075,6814862,6908512,7458752,7552320,599,605,0,6,0,640,640,6419008,6418368,79,0,6,640,87.11627906976744,104.26232558139534,512,768,-512,768,90.63291139240506,90.63291139240506,137,137,0,137,6938.3739534883725,7025.4139534883725,0.0,0.005581395348837209,0.5953488372093023
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,full,readable_extent,512,64,8192,0,1075,6814862,6908512,7434062,7527712,605,611,0,6,0,338,338,6401143,6400805,73,0,6,338,87.11627906976744,104.26232558139534,512,768,-512,768,91.53424657534246,91.53424657534246,137,137,0,137,6915.406511627907,7002.522790697674,0.0,0.005581395348837209,0.3144186046511628
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,full,aligned_allocation,1024,64,8192,0,1075,6814862,6908512,8009152,8102720,562,568,0,6,0,640,640,6720896,6720256,80,0,6,640,87.11627906976744,104.26232558139534,512,768,-512,768,82.85,82.85,126,127,0,127,7450.3739534883725,7537.4139534883725,0.0,0.005581395348837209,0.5953488372093023
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,full,readable_extent,1024,64,8192,0,1075,6814862,6908512,7984462,8078112,568,574,0,6,0,336,336,6704220,6703884,74,0,6,336,87.11627906976744,104.26232558139534,512,768,-512,768,83.8108108108108,83.8108108108108,127,127,0,127,7427.406511627907,7514.522790697674,0.0,0.005581395348837209,0.3125581395348837
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,sample32,aligned_allocation,512,64,8192,0,1075,6814862,6883952,7458752,7523648,623,605,21,3,6464,6272,12736,6431104,6418368,79,20,2,3712,64.26976744186047,223.3413953488372,512,10528,-10528,10528,33.45569620253165,184.08860759493672,417,488,-488,449,6938.3739534883725,6998.742325581396,0.01953488372093023,0.0027906976744186047,11.847441860465116
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,sample32,readable_extent,512,64,8192,0,1075,6814862,6883952,7434062,7503152,623,611,17,5,5977,6417,12394,6413199,6400805,73,16,4,3370,64.26976744186047,223.3413953488372,512,10528,-10528,10528,18.465753424657535,181.4794520547945,412,488,-488,417,6915.406511627907,6979.676279069768,0.01581395348837209,0.004651162790697674,11.529302325581396
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,sample32,aligned_allocation,1024,64,8192,0,1075,6814862,6883952,8009152,8074048,565,568,1,4,3456,5824,9280,6729536,6720256,80,0,3,256,64.26976744186047,223.3413953488372,512,10528,-10528,10528,31.85,168.7,431,550,-550,449,7450.3739534883725,7510.742325581396,0.0009302325581395349,0.0037209302325581397,8.632558139534884
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,cheap,sample32,readable_extent,1024,64,8192,0,1075,6814862,6883952,7984462,8053552,565,574,1,10,3424,6130,9554,6713438,6703884,74,0,9,530,64.26976744186047,223.3413953488372,512,10528,-10528,10528,37.472972972972975,164.77027027027026,449,550,-550,449,7427.406511627907,7491.676279069768,0.0009302325581395349,0.009302325581395349,8.887441860465117
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,full,aligned_allocation,512,64,8192,0,1075,6814862,6840838,7458752,7484608,608,605,7,4,832,384,1216,6419584,6418368,79,7,4,1216,24.163720930232557,186.57488372093025,768,768,-512,768,-38.55696202531646,148.9367088607595,338,344,-344,86,6938.3739534883725,6962.426046511628,0.0065116279069767444,0.0037209302325581397,1.1311627906976744
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,full,readable_extent,512,64,8192,0,1075,6814862,6840838,7434062,7460038,614,611,7,4,1302,146,1448,6402253,6400805,73,7,4,1448,24.163720930232557,186.57488372093025,768,768,-512,768,-37.342465753424655,149.06849315068493,338,344,-344,86,6915.406511627907,6939.57023255814,0.0065116279069767444,0.0037209302325581397,1.3469767441860465
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,full,aligned_allocation,1024,64,8192,0,1075,6814862,6840838,8009152,8035008,573,568,7,2,832,128,960,6721216,6720256,80,7,2,960,24.163720930232557,186.57488372093025,768,768,-512,768,-40.75,139.85,316,324,-324,77,7450.3739534883725,7474.426046511628,0.0065116279069767444,0.0018604651162790699,0.8930232558139535
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,full,readable_extent,1024,64,8192,0,1075,6814862,6840838,7984462,8010438,576,574,6,4,945,146,1091,6704975,6703884,74,6,4,1091,24.163720930232557,186.57488372093025,768,768,-512,768,-39.91891891891892,140.24324324324326,318,324,-324,77,7427.406511627907,7451.57023255814,0.005581395348837209,0.0037209302325581397,1.0148837209302326
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,sample32,aligned_allocation,512,64,8192,0,1075,6814862,6818608,7458752,7460736,623,605,21,3,6464,6272,12736,6431104,6418368,79,20,2,3712,3.4846511627906978,285.2948837209302,768,10528,-10528,10016,-91.9113924050633,244.9240506329114,528,649,-649,409,6938.3739534883725,6940.219534883721,0.01953488372093023,0.0027906976744186047,11.847441860465116
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,sample32,readable_extent,512,64,8192,0,1075,6814862,6818608,7434062,7437808,633,611,23,1,7868,6112,13980,6414785,6400805,73,22,0,4956,3.4846511627906978,285.2948837209302,768,10528,-10528,10016,-106.46575342465754,245.26027397260273,528,649,-649,371,6915.406511627907,6918.891162790697,0.021395348837209303,0.0009302325581395349,13.004651162790697
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,sample32,aligned_allocation,1024,64,8192,0,1075,6814862,6818608,8009152,8011136,570,568,6,4,3840,5824,9664,6729920,6720256,80,5,3,640,3.4846511627906978,285.2948837209302,768,10528,-10528,10016,-88.45,211.75,476,582,-582,409,7450.3739534883725,7452.219534883721,0.005581395348837209,0.0037209302325581397,8.989767441860465
corpus,structural,structural,structural_comparison,window_occurrence,1075,1.0,quadrants,sample32,readable_extent,1024,64,8192,0,1075,6814862,6818608,7984462,7988208,570,574,4,8,3685,6069,9754,6713638,6703884,74,3,7,730,3.4846511627906978,285.2948837209302,768,10528,-10528,10016,-82.74324324324324,214.2027027027027,503,582,-582,409,7427.406511627907,7430.891162790697,0.0037209302325581397,0.0074418604651162795,9.073488372093022
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,full,aligned_allocation,512,64,8192,0,2160,11147939,11128575,12463744,12442816,1311,1307,4,0,0,0,0,11512128,11512128,373,4,0,0,-8.964814814814815,16.630555555555556,51,123,-123,84,-26.77479892761394,28.60857908847185,57,84,-84,19,5770.251851851852,5760.562962962963,0.001851851851851852,0.0,0.0
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,full,readable_extent,512,64,8192,0,2160,11147939,11128575,12392099,12372735,1319,1314,5,0,84,0,84,11467696,11467612,354,5,0,84,-8.964814814814815,16.630555555555556,51,123,-123,84,-26.35593220338983,28.28813559322034,57,84,-84,19,5737.08287037037,5728.118055555556,0.0023148148148148147,0.0,0.03888888888888889
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,full,aligned_allocation,1024,64,8192,0,2160,11147939,11128575,13569664,13548736,1134,1123,11,0,0,0,0,12124480,12124480,233,11,0,0,-8.964814814814815,16.630555555555556,51,123,-123,84,-37.09871244635193,37.11587982832618,59,84,-84,2,6282.251851851852,6272.562962962963,0.005092592592592593,0.0,0.0
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,full,readable_extent,1024,64,8192,0,2160,11147939,11128575,13498019,13478655,1155,1142,13,0,197,0,197,12085970,12085773,232,13,0,197,-8.964814814814815,16.630555555555556,51,123,-123,84,-36.92672413793103,36.94396551724138,57,84,-84,2,6249.08287037037,6240.118055555556,0.0060185185185185185,0.0,0.0912037037037037
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,sample32,aligned_allocation,512,64,8192,0,2160,11147939,11124984,12463744,12430656,1297,1307,11,21,576,2048,2624,11514752,11512128,373,11,21,2624,-10.627314814814815,76.48472222222222,198,430,-341,430,-31.238605898123325,94.20375335120643,227,331,-331,293,5770.251851851852,5754.933333333333,0.005092592592592593,0.009722222222222222,1.2148148148148148
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,sample32,readable_extent,512,64,8192,0,2160,11147939,11124984,12392099,12369144,1317,1314,13,10,1345,1162,2507,11470119,11467612,354,13,10,2507,-10.627314814814815,76.48472222222222,198,430,-341,430,-29.923728813559322,94.37005649717514,229,331,-331,293,5737.08287037037,5726.455555555555,0.0060185185185185185,0.004629629629629629,1.160648148148148
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,sample32,aligned_allocation,1024,64,8192,0,2160,11147939,11124984,13569664,13536576,1139,1123,21,5,768,320,1088,12125568,12124480,233,21,5,1088,-10.627314814814815,76.48472222222222,198,430,-341,430,-47.738197424892704,99.82403433476395,235,331,-331,293,6282.251851851852,6266.933333333333,0.009722222222222222,0.0023148148148148147,0.5037037037037037
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,cheap,sample32,readable_extent,1024,64,8192,0,2160,11147939,11124984,13498019,13475064,1148,1142,13,7,878,283,1161,12086934,12085773,232,13,7,1161,-10.627314814814815,76.48472222222222,198,430,-341,430,-47.633620689655174,99.94396551724138,235,331,-331,293,6249.08287037037,6238.455555555555,0.0060185185185185185,0.0032407407407407406,0.5375
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,full,aligned_allocation,512,64,8192,0,2160,11147939,11148013,12463744,12461312,1313,1307,6,0,0,0,0,11512128,11512128,373,6,0,0,0.03425925925925926,15.687962962962963,42,67,-67,53,-31.008042895442358,31.254691689008045,52,67,-67,22,5770.251851851852,5769.125925925926,0.002777777777777778,0.0,0.0
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,full,readable_extent,512,64,8192,0,2160,11147939,11148013,12392099,12392173,1318,1314,4,0,50,0,50,11467662,11467612,354,4,0,50,0.03425925925925926,15.687962962962963,42,67,-67,53,-31.031073446327685,31.2909604519774,52,67,-67,22,5737.08287037037,5737.11712962963,0.001851851851851852,0.0,0.023148148148148147
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,full,aligned_allocation,1024,64,8192,0,2160,11147939,11148013,13569664,13567232,1134,1123,11,0,0,0,0,12124480,12124480,233,11,0,0,0.03425925925925926,15.687962962962963,42,67,-67,53,-36.91416309012875,36.91416309012875,53,67,-67,-6,6282.251851851852,6281.125925925926,0.005092592592592593,0.0,0.0
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,full,readable_extent,1024,64,8192,0,2160,11147939,11148013,13498019,13498093,1155,1142,13,0,176,0,176,12085949,12085773,232,13,0,176,0.03425925925925926,15.687962962962963,42,67,-67,53,-36.91379310344828,36.91379310344828,53,67,-67,-6,6249.08287037037,6249.11712962963,0.0060185185185185185,0.0,0.08148148148148149
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,sample32,aligned_allocation,512,64,8192,0,2160,11147939,11145304,12463744,12450944,1292,1307,9,24,448,2240,2688,11514816,11512128,373,9,24,2688,-1.2199074074074074,74.91527777777777,197,414,-371,414,-35.76407506702413,92.64343163538874,213,347,-347,285,5770.251851851852,5764.325925925926,0.004166666666666667,0.011111111111111112,1.2444444444444445
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,sample32,readable_extent,512,64,8192,0,2160,11147939,11145304,12392099,12389464,1316,1314,12,10,1014,1194,2208,11469820,11467612,354,12,10,2208,-1.2199074074074074,74.91527777777777,197,414,-371,414,-35.121468926553675,93.08757062146893,219,347,-347,285,5737.08287037037,5735.862962962963,0.005555555555555556,0.004629629629629629,1.0222222222222221
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,sample32,aligned_allocation,1024,64,8192,0,2160,11147939,11145304,13569664,13556864,1138,1123,20,5,704,320,1024,12125504,12124480,233,20,5,1024,-1.2199074074074074,74.91527777777777,197,414,-371,414,-48.836909871244636,99.41201716738198,213,347,-347,285,6282.251851851852,6276.325925925926,0.009259259259259259,0.0023148148148148147,0.4740740740740741
family,msmarco-keyset,msmarco,train_family_comparison,window_occurrence,2160,1.0,quadrants,sample32,readable_extent,1024,64,8192,0,2160,11147939,11145304,13498019,13495384,1146,1142,13,9,773,459,1232,12087005,12085773,232,13,9,1232,-1.2199074074074074,74.91527777777777,197,414,-371,414,-48.73706896551724,99.53017241379311,213,347,-347,285,6249.08287037037,6247.862962962963,0.0060185185185185185,0.004166666666666667,0.5703703703703704
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,full,aligned_allocation,512,64,8192,0,1001,906002,911786,1520576,1525824,959,959,0,0,0,0,0,1443264,1443264,8,0,0,0,5.778221778221778,11.128871128871129,75,183,-92,183,82.0,82.0,91,91,72,91,1519.056943056943,1524.2997002997004,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,full,readable_extent,512,64,8192,0,1001,906002,911786,1482578,1488362,959,959,0,0,0,0,0,1406614,1406614,6,0,0,0,5.778221778221778,11.128871128871129,75,183,-92,183,82.66666666666667,82.66666666666667,91,91,72,91,1481.0969030969031,1486.8751248751248,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,full,aligned_allocation,1024,64,8192,0,1001,906002,911786,2033088,2038336,956,957,0,1,0,64,64,1934336,1934272,3,0,1,64,5.778221778221778,11.128871128871129,75,183,-92,183,74.0,74.0,82,82,62,82,2031.056943056943,2036.2997002997004,0.0,0.000999000999000999,0.06393606393606394
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,full,readable_extent,1024,64,8192,0,1001,906002,911786,1995090,2000874,957,959,0,2,0,64,64,1897686,1897622,3,0,2,64,5.778221778221778,11.128871128871129,75,183,-92,183,74.0,74.0,82,82,62,82,1993.0969030969031,1998.8751248751248,0.0,0.001998001998001998,0.06393606393606394
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,sample32,aligned_allocation,512,64,8192,0,1001,906002,919896,1520576,1523136,959,959,0,0,0,0,0,1443264,1443264,8,0,0,0,13.88011988011988,47.14685314685315,162,381,-283,381,63.875,67.125,198,198,-13,198,1519.056943056943,1521.6143856143856,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,sample32,readable_extent,512,64,8192,0,1001,906002,919896,1482578,1496472,959,959,0,0,0,0,0,1406614,1406614,6,0,0,0,13.88011988011988,47.14685314685315,162,381,-283,381,79.83333333333333,84.16666666666667,198,198,-13,198,1481.0969030969031,1494.977022977023,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,sample32,aligned_allocation,1024,64,8192,0,1001,906002,919896,2033088,2035648,956,957,0,1,0,64,64,1934336,1934272,3,0,1,64,13.88011988011988,47.14685314685315,162,381,-283,381,50.0,50.0,118,118,10,118,2031.056943056943,2033.6143856143856,0.0,0.000999000999000999,0.06393606393606394
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,cheap,sample32,readable_extent,1024,64,8192,0,1001,906002,919896,1995090,2008984,958,959,0,1,0,102,102,1897724,1897622,3,0,1,102,13.88011988011988,47.14685314685315,162,381,-283,381,50.0,50.0,118,118,10,118,1993.0969030969031,2006.977022977023,0.0,0.000999000999000999,0.1018981018981019
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,full,aligned_allocation,512,64,8192,0,1001,906002,911298,1520576,1524928,959,959,0,0,0,0,0,1443264,1443264,8,0,0,0,5.290709290709291,7.456543456543456,30,130,-37,130,30.5,30.5,42,42,21,42,1519.056943056943,1523.4045954045955,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,full,readable_extent,512,64,8192,0,1001,906002,911298,1482578,1487874,959,959,0,0,0,0,0,1406614,1406614,6,0,0,0,5.290709290709291,7.456543456543456,30,130,-37,130,26.833333333333332,26.833333333333332,34,34,21,34,1481.0969030969031,1486.3876123876123,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,full,aligned_allocation,1024,64,8192,0,1001,906002,911298,2033088,2037440,957,957,0,0,0,0,0,1934272,1934272,3,0,0,0,5.290709290709291,7.456543456543456,30,130,-37,130,36.0,36.0,42,42,25,42,2031.056943056943,2035.4045954045955,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,full,readable_extent,1024,64,8192,0,1001,906002,911298,1995090,2000386,957,959,0,2,0,64,64,1897686,1897622,3,0,2,64,5.290709290709291,7.456543456543456,30,130,-37,130,36.0,36.0,42,42,25,42,1993.0969030969031,1998.3876123876123,0.0,0.001998001998001998,0.06393606393606394
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,sample32,aligned_allocation,512,64,8192,0,1001,906002,918952,1520576,1521664,959,959,0,0,0,0,0,1443264,1443264,8,0,0,0,12.937062937062937,45.28471528471528,152,397,-231,397,12.875,53.125,131,131,-45,131,1519.056943056943,1520.143856143856,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,sample32,readable_extent,512,64,8192,0,1001,906002,918952,1482578,1495528,959,959,0,0,0,0,0,1406614,1406614,6,0,0,0,12.937062937062937,45.28471528471528,152,397,-231,397,29.166666666666668,58.833333333333336,131,131,-45,131,1481.0969030969031,1494.033966033966,0.0,0.0,0.0
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,sample32,aligned_allocation,1024,64,8192,0,1001,906002,918952,2033088,2034176,958,957,2,1,0,64,64,1934336,1934272,3,2,1,64,12.937062937062937,45.28471528471528,152,397,-231,397,4.666666666666667,52.666666666666664,86,86,-38,86,2031.056943056943,2032.143856143856,0.001998001998001998,0.000999000999000999,0.06393606393606394
family,real-roaring,census-income,test_comparison,window_occurrence,42002,0.02383219846673968,quadrants,sample32,readable_extent,1024,64,8192,0,1001,906002,918952,1995090,2008040,959,959,0,0,0,0,0,1897622,1897622,3,0,0,0,12.937062937062937,45.28471528471528,152,397,-231,397,4.666666666666667,52.666666666666664,86,86,-38,86,1993.0969030969031,2006.033966033966,0.0,0.0,0.0
family,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.09523356030665206,cheap,full,aligned_allocation,512,64,8192,0,4000,962342,975240,3475008,3486976,4000,4000,0,0,0,0,0,3475008,3475008,0,0,0,0,3.2245,3.5885,28,53,-29,53,,,,,,,868.752,871.744,0.0,0.0,0.0
family,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.09523356030665206,cheap,full,readable_extent,512,64,8192,0,4000,962342,975240,3266342,3279240,4000,4000,0,0,0,0,0,3266342,3266342,0,0,0,0,3.2245,3.5885,28,53,-29,53,,,,,,,816.5855,819.81,0.0,0.0,0.0
family,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.09523356030665206,cheap,full,aligned_allocation,1024,64,8192,0,4000,962342,975240,5523008,5534976,4000,4000,0,0,0,0,0,5523008,5523008,0,0,0,0,3.2245,3.5885,28,53,-29,53,,,,,,,1380.752,1383.744,0.0,0.0,0.0
family,real-roaring,census1881,validation_comparison,window_occurrence,42002,0.09523356030665206,cheap,full,readable_extent,1024,64,8192,0,4000,962342,975240,5314342,5327240,4000,4000,0,0,0,0,0,5314342,5314342,0,0,0,0,3.2245,3.5885,28,53,-29,53,,,,,,,1328.5855,1331.81,0.0,0.0,0.0
