host,family,context,change,seed,baseline_ns,candidate_ns,candidate_over_baseline,baseline_allocated_bytes,candidate_allocated_bytes
gnr,prefix,rows262144/scalar_tuplepack,63 to 64 padding,712367,4.081984329,3.931641006,0.9631690592411385,18612480,18874624
gnr,prefix,rows262144/full_string_rare,63 to 64 padding,712367,35.634584427,33.389526367,0.9369977762867093,18612480,18874624
gnr,prefix,rows262144/equality_mismatch7,63 to 64 padding,712367,5.337135315,6.382705053,1.1959046710060788,18612480,18874624
gnr,prefix,rows262144/equality_mismatch8,63 to 64 padding,712367,15.345888774,15.458930969,1.00736628530708,18612480,18874624
gnr,prefix,rows262144/equality_mismatch17,63 to 64 padding,712367,9.35402832,9.655344963,1.0322125006138532,18612480,18874624
gnr,prefix,rows262144/update_tuplepack_effects,63 to 64 padding,712367,5.533404759,4.86673975,0.8795199270547344,18612480,18874624
gnr,prefix,rows262144/all_fields,rare byte plane,712367,59.314746857,55.584533691,0.9371115386365375,19136768,19136640
gnr,prefix,rows262144/scalar_tuplepack,rare byte plane,712367,4.051836014,3.913615417,0.9658869222440353,19136768,19136640
gnr,prefix,rows262144/full_string_rare,rare byte plane,712367,36.757019043,33.546749115,0.9126623972350836,19136768,19136640
gnr,prefix,rows262144/equality_mismatch7,rare byte plane,712367,5.35629797,6.271224431,1.1708132120588506,19136768,19136640
gnr,prefix,rows262144/equality_mismatch8,rare byte plane,712367,15.436511993,15.71709315,1.018176460921174,19136768,19136640
gnr,prefix,rows262144/equality_mismatch17,rare byte plane,712367,9.421867371,9.593988419,1.0182682520590112,19136768,19136640
gnr,prefix,rows262144/update_tuplepack_effects,rare byte plane,712367,5.476166316,4.861821175,0.8878147401759813,19136768,19136640
gnr,prefix,rows262144/all_fields,separate prefix,712367,58.574539185,61.578037262,1.0512765122660863,18612480,18612352
gnr,prefix,rows262144/scalar_tuplepack,separate prefix,712367,4.081984329,3.995500565,0.9788133032786075,18612480,18612352
gnr,prefix,rows262144/full_string_rare,separate prefix,712367,35.634584427,47.007312775,1.3191486173017635,18612480,18612352
gnr,prefix,rows262144/equality_mismatch7,separate prefix,712367,5.337135315,3.549956929,0.665142762826878,18612480,18612352
gnr,prefix,rows262144/equality_mismatch8,separate prefix,712367,15.345888774,18.670902252,1.2166712874677845,18612480,18612352
gnr,prefix,rows262144/equality_mismatch17,separate prefix,712367,9.35402832,9.290398407,0.9931975924357689,18612480,18612352
gnr,prefix,rows262144/update_tuplepack_effects,separate prefix,712367,5.533404759,5.364443779,0.9694652772824567,18612480,18612352
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N8 padding,712367,70.805938721,59.090244293,0.8345379689948902,4217216,4284160
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N8 padding,712367,54.432987213,46.457313538,0.853477200437473,4217216,4284160
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N8 padding,712367,63.800926208,53.950069427,0.8456000975771917,4217216,4284160
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N8 padding,712367,75.049121857,62.345703125,0.8307319470545527,4217216,4284160
gnr,bucket,rows262144/load50_uniform/hit/seriespack_tuplepack,N8 padding,712367,58.215332031,55.44090271,0.9523419480022445,4217216,4284160
gnr,bucket,rows262144/load50_uniform/miss/seriespack_tuplepack,N8 padding,712367,43.264526367,41.78401947,0.9657801200817199,4217216,4284160
gnr,bucket,rows262144/load50_uniform/mixed/seriespack_tuplepack,N8 padding,712367,50.358070374,47.631389618,0.9458541454080855,4217216,4284160
gnr,bucket,rows262144/load50_uniform/update/seriespack_tuplepack,N8 padding,712367,63.10717392,59.581054688,0.9441249066790726,4217216,4284160
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,59.090244293,44.907241821,0.7599772578080176,4284160,4284160
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,46.457313538,35.814386368,0.7709095434178611,4284160,4284160
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,53.950069427,40.937343597,0.7588005730445341,4284160,4284160
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,62.345703125,54.634914398,0.876322050429999,4284160,4284160
gnr,bucket,rows262144/load50_uniform/hit/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,55.44090271,51.66570282,0.9319058726415892,4284160,4284160
gnr,bucket,rows262144/load50_uniform/miss/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,41.78401947,39.86183548,0.9539971497624808,4284160,4284160
gnr,bucket,rows262144/load50_uniform/mixed/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,47.631389618,46.004924774,0.9658530885400548,4284160,4284160
gnr,bucket,rows262144/load50_uniform/update/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,59.581054688,55.581794739,0.9328769863181782,4284160,4284160
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N9 padding,712367,74.692218781,80.08738327,1.0722319483481781,4505472,5691008
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N9 padding,712367,58.380184174,63.195529938,1.0824825380757286,4505472,5691008
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N9 padding,712367,67.075752258,71.098007202,1.0599658566411423,4505472,5691008
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N9 padding,712367,78.43983078,84.337375641,1.0751855887800272,4505472,5691008
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N9 split,712367,74.692218781,73.502082825,0.9840661319823755,4505472,4505344
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N9 split,712367,58.380184174,58.371040344,0.9998433744235417,4505472,4505344
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N9 split,712367,67.075752258,66.667190552,0.9939089508168539,4505472,4505344
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N9 split,712367,78.43983078,76.954357147,0.9810622534721384,4505472,4505344
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N16 padding,712367,58.739093781,62.046218872,1.0563019426777356,3946624,4209664
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N16 padding,712367,44.19303894,47.011405945,1.0637740031597835,3946624,4209664
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N16 padding,712367,51.579242706,54.644126892,1.059420883774307,3946624,4209664
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N16 padding,712367,61.125679016,63.786327362,1.0435275057689513,3946624,4209664
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,62.046218872,78.063556671,1.2581517148054329,4209664,4209664
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,47.011405945,66.625087738,1.417211129910614,4209664,4209664
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,54.644126892,72.785079956,1.331983583521322,4209664,4209664
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,63.786327362,80.789466858,1.2665640145654384,4209664,4209664
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N16 split,712367,58.739093781,58.582607269,0.9973359052391336,3946624,3946496
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N16 split,712367,44.19303894,41.537769318,0.9399165641085465,3946624,3946496
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N16 split,712367,51.579242706,52.012447357,1.008398817591589,3946624,3946496
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N16 split,712367,61.125679016,60.617671967,0.9916891385555484,3946624,3946496
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,58.582607269,72.369720459,1.2353448204633886,3946496,4209664
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,41.537769318,54.58322525,1.3140625061526081,3946496,4209664
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,52.012447357,65.741802216,1.2639628695947578,3946496,4209664
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,60.617671967,75.195114136,1.2404817225071907,3946496,4209664
gnr,bucket,rows262144/load50_uniform/hit/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,50.633563995,56.921905518,1.1241931443660764,3946496,4209664
gnr,bucket,rows262144/load50_uniform/miss/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,36.442148209,38.200374603,1.0482470567848077,3946496,4209664
gnr,bucket,rows262144/load50_uniform/mixed/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,43.84135437,49.309677124,1.12472978612499,3946496,4209664
gnr,bucket,rows262144/load50_uniform/update/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,54.286621094,61.132434845,1.126104988909627,3946496,4209664
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N8 padding,712367,69.229095459,59.183547974,0.8548941392575417,2981632,3028992
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N8 padding,712367,64.168804169,54.199432373,0.8446383421803548,2981632,3028992
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N8 padding,712367,67.872146606,57.710163116,0.8502775586428606,2981632,3028992
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N8 padding,712367,72.335845947,62.06476593,0.8580084343725578,2981632,3028992
gnr,bucket,rows262144/load90_uniform/hit/seriespack_tuplepack,N8 padding,712367,56.121032715,52.124607086,0.9287891644956876,2981632,3028992
gnr,bucket,rows262144/load90_uniform/miss/seriespack_tuplepack,N8 padding,712367,50.563671112,48.772884369,0.9645835299609999,2981632,3028992
gnr,bucket,rows262144/load90_uniform/mixed/seriespack_tuplepack,N8 padding,712367,53.531215668,51.02381134,0.9531599591619422,2981632,3028992
gnr,bucket,rows262144/load90_uniform/update/seriespack_tuplepack,N8 padding,712367,60.851589203,57.214679718,0.9402331223779986,2981632,3028992
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,59.183547974,45.85779953,0.7748403247156769,3028992,3028992
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,54.199432373,39.973873138,0.7375330587025372,3028992,3028992
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,57.710163116,43.186237335,0.7483298435354228,3028992,3028992
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,62.06476593,49.206356049,0.7928227120762461,3028992,3028992
gnr,bucket,rows262144/load90_uniform/hit/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,52.124607086,51.445129395,0.9869643585057835,3028992,3028992
gnr,bucket,rows262144/load90_uniform/miss/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,48.772884369,46.094898224,0.9450927256067281,3028992,3028992
gnr,bucket,rows262144/load90_uniform/mixed/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,51.02381134,49.315067291,0.9665108504416949,3028992,3028992
gnr,bucket,rows262144/load90_uniform/update/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,57.214679718,54.55242157,0.9534689670357022,3028992,3028992
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N9 padding,712367,73.245006561,78.713890076,1.074665615743312,3191168,4030848
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N9 padding,712367,70.780960083,76.731903076,1.084075477162527,3191168,4030848
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N9 padding,712367,72.612541199,79.159908295,1.0901685437238238,3191168,4030848
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N9 padding,712367,78.790046692,81.630859375,1.0360554765769474,3191168,4030848
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N9 split,712367,73.245006561,70.804267883,0.966677063835508,3191168,3191040
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N9 split,712367,70.780960083,67.158344269,0.9488193461949088,3191168,3191040
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N9 split,712367,72.612541199,69.972537994,0.9636426000053506,3191168,3191040
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N9 split,712367,78.790046692,73.509449005,0.9329788734909307,3191168,3191040
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N16 padding,712367,52.34393692,58.788803101,1.1231253619850954,2799744,2986368
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N16 padding,712367,52.525520325,57.095466614,1.0870043030649406,2799744,2986368
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N16 padding,712367,53.653820038,58.714374542,1.0943186244784788,2799744,2986368
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N16 padding,712367,55.836250305,60.922336578,1.0910893236063983,2799744,2986368
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,58.788803101,71.398147583,1.2144854771126563,2986368,2986368
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,57.095466614,77.924304962,1.3648072182125348,2986368,2986368
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,58.714374542,76.266689301,1.2989440813415178,2986368,2986368
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,60.922336578,73.979476929,1.2143243526827423,2986368,2986368
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N16 split,712367,52.34393692,53.682003021,1.0255629625842826,2799744,2799744
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N16 split,712367,52.525520325,47.717983246,0.9084723568799792,2799744,2799744
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N16 split,712367,53.653820038,52.116439819,0.9713463045518258,2799744,2799744
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N16 split,712367,55.836250305,55.7615242,0.9986616919189268,2799744,2799744
gnr,bucket,rows262144/load90_uniform/hit/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,53.682003021,69.297462463,1.2908881666708925,2799744,2986368
gnr,bucket,rows262144/load90_uniform/miss/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,47.717983246,68.272029877,1.4307400529699241,2799744,2986368
gnr,bucket,rows262144/load90_uniform/mixed/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,52.116439819,70.73771286,1.3573013257557796,2799744,2986368
gnr,bucket,rows262144/load90_uniform/update/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,55.7615242,71.238014221,1.2775478296735656,2799744,2986368
gnr,bucket,rows262144/load90_uniform/hit/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,46.984069824,53.136615753,1.130949616583815,2799744,2986368
gnr,bucket,rows262144/load90_uniform/miss/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,39.412220001,41.179473877,1.044840251981623,2799744,2986368
gnr,bucket,rows262144/load90_uniform/mixed/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,43.921722412,49.668434143,1.1308398536171687,2799744,2986368
gnr,bucket,rows262144/load90_uniform/update/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,49.658496857,56.817325592,1.1441612047906937,2799744,2986368
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N8 padding,712367,142.02085495,132.052082062,0.9298076828821401,4197632,4264192
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N8 padding,712367,208.886173248,203.927650452,0.976262082267585,4197632,4264192
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N8 padding,712367,174.329418182,169.647006989,0.9731404415741721,4197632,4264192
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N8 padding,712367,143.208610535,136.067760468,0.950136726832813,4197632,4264192
gnr,bucket,rows262144/load90_skew/hit/seriespack_tuplepack,N8 padding,712367,99.286598206,95.795459747,0.9648377674119061,4197632,4264192
gnr,bucket,rows262144/load90_skew/miss/seriespack_tuplepack,N8 padding,712367,140.583450317,136.670520782,0.9721664994977945,4197632,4264192
gnr,bucket,rows262144/load90_skew/mixed/seriespack_tuplepack,N8 padding,712367,122.326663971,118.683300018,0.9702161095976284,4197632,4264192
gnr,bucket,rows262144/load90_skew/update/seriespack_tuplepack,N8 padding,712367,105.750431061,100.215389252,0.9476593924633061,4197632,4264192
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,132.052082062,75.937072754,0.5750539602877799,4264192,4264192
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,203.927650452,108.95930481,0.5343037325664015,4264192,4264192
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,169.647006989,93.221622467,0.5495034903447754,4264192,4264192
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N8 fingerprint 7 to 8,712367,136.067760468,78.819919586,0.5792696176882887,4264192,4264192
gnr,bucket,rows262144/load90_skew/hit/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,95.795459747,90.861507416,0.9484949250827671,4264192,4264192
gnr,bucket,rows262144/load90_skew/miss/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,136.670520782,127.021209717,0.929397275946644,4264192,4264192
gnr,bucket,rows262144/load90_skew/mixed/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,118.683300018,111.371265411,0.9383903665815576,4264192,4264192
gnr,bucket,rows262144/load90_skew/update/seriespack_tuplepack,N8 fingerprint 7 to 8,712367,100.215389252,95.869037628,0.9566298982976484,4264192,4264192
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N9 padding,712367,161.153335571,174.250530243,1.0812716325454503,4502912,5687936
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N9 padding,712367,236.460090637,276.485836029,1.16927061680546,4502912,5687936
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N9 padding,712367,205.990699768,228.498344421,1.1092653439128541,4502912,5687936
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N9 padding,712367,164.258235931,177.814674377,1.082531255551135,4502912,5687936
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N9 split,712367,161.153335571,159.715686798,0.9910790008292033,4502912,4502912
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N9 split,712367,236.460090637,242.778060913,1.0267189708799485,4502912,4502912
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N9 split,712367,205.990699768,207.915634155,1.0093447635702386,4502912,4502912
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N9 split,712367,164.258235931,164.252643585,0.9999659539385145,4502912,4502912
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N16 padding,712367,125.450847626,127.039104462,1.0126603914286414,4003968,4270848
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N16 padding,712367,189.470939636,194.031131744,1.024068029201527,4003968,4270848
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N16 padding,712367,169.176101685,173.072917938,1.0230340823212474,4003968,4270848
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N16 padding,712367,119.904140472,119.68737793,0.9981922013606309,4003968,4270848
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,127.039104462,181.989944458,1.4325505932107458,4270848,4270848
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,194.031131744,310.485790253,1.6001854313907085,4270848,4270848
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,173.072917938,242.766796112,1.4026850590163766,4270848,4270848
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N16 fingerprint 8 to 12,712367,119.68737793,186.394737244,1.55734665148245,4270848,4270848
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N16 split,712367,125.450847626,126.914859772,1.0116700060119528,4003968,4003968
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N16 split,712367,189.470939636,196.329177856,1.0361967815918136,4003968,4003968
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N16 split,712367,169.176101685,173.269561768,1.0241964440735363,4003968,4003968
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N16 split,712367,119.904140472,119.236865997,0.9944349338365357,4003968,4003968
gnr,bucket,rows262144/load90_skew/hit/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,126.914859772,181.643184662,1.431220780516311,4003968,4270848
gnr,bucket,rows262144/load90_skew/miss/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,196.329177856,301.294086456,1.534637335857372,4003968,4270848
gnr,bucket,rows262144/load90_skew/mixed/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,173.269561768,237.673820496,1.3716997842600558,4003968,4270848
gnr,bucket,rows262144/load90_skew/update/rawfp_tuplepack,N16 split fingerprint 8 to 12,712367,119.236865997,183.561187744,1.5394667262440327,4003968,4270848
gnr,bucket,rows262144/load90_skew/hit/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,79.466758728,95.003791809,1.1955161293815995,4003968,4270848
gnr,bucket,rows262144/load90_skew/miss/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,110.284416199,126.776950836,1.149545468030954,4003968,4270848
gnr,bucket,rows262144/load90_skew/mixed/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,97.85842514,110.854946136,1.1328094231785018,4003968,4270848
gnr,bucket,rows262144/load90_skew/update/seriespack_tuplepack,N16 split fingerprint 8 to 12,712367,84.220691681,99.299602509,1.1790404534447887,4003968,4270848
gnr,prefix,rows262144/all_fields,7-byte prefix,918273,59.362796783,56.100730896,0.9450486489219091,19136768,19136768
gnr,prefix,rows262144/scalar_tuplepack,7-byte prefix,918273,4.097010803,3.882024384,0.9475260307240152,19136768,19136768
gnr,prefix,rows262144/full_string_rare,7-byte prefix,918273,35.108709335,34.286928177,0.9765932392968726,19136768,19136768
gnr,prefix,rows262144/equality_mismatch7,7-byte prefix,918273,5.330442905,15.483539581,2.9047379095790165,19136768,19136768
gnr,prefix,rows262144/equality_mismatch8,7-byte prefix,918273,15.573006948,15.671655019,1.0063345551266623,19136768,19136768
gnr,prefix,rows262144/equality_mismatch17,7-byte prefix,918273,9.27029953,14.045504252,1.5151079214373562,19136768,19136768
gnr,prefix,rows262144/update_tuplepack_effects,7-byte prefix,918273,5.063938618,4.779077053,0.943747034376079,19136768,19136768
gnr,prefix,rows262144/all_fields,9-byte prefix,918273,57.7237854,55.717319489,0.9652402229497583,18612480,18612480
gnr,prefix,rows262144/scalar_tuplepack,9-byte prefix,918273,4.069270325,3.91103096,0.9611135775306352,18612480,18612480
gnr,prefix,rows262144/full_string_rare,9-byte prefix,918273,36.441797256,32.735618591,0.8982986860125348,18612480,18612480
gnr,prefix,rows262144/equality_mismatch7,9-byte prefix,918273,5.352808952,6.299279349,1.176817518706018,18612480,18612480
gnr,prefix,rows262144/equality_mismatch8,9-byte prefix,918273,15.313727061,6.580712001,0.4297263477915398,18612480,18612480
gnr,prefix,rows262144/equality_mismatch17,9-byte prefix,918273,9.32909317,8.514179993,0.9126481896846573,18612480,18612480
gnr,prefix,rows262144/update_tuplepack_effects,9-byte prefix,918273,4.981257439,4.78764677,0.9611321696637972,18612480,18612480
gnr,prefix,rows262144/all_fields,63 to 64 padding,918273,57.7237854,54.277366638,0.9402946508424931,18612480,18874624
gnr,prefix,rows262144/scalar_tuplepack,63 to 64 padding,918273,4.069270325,3.902496719,0.9590163364239018,18612480,18874624
gnr,prefix,rows262144/full_string_rare,63 to 64 padding,918273,36.441797256,33.224712372,0.9117199170666501,18612480,18874624
gnr,prefix,rows262144/equality_mismatch7,63 to 64 padding,918273,5.352808952,6.304691315,1.1778285702956657,18612480,18874624
gnr,prefix,rows262144/equality_mismatch8,63 to 64 padding,918273,15.313727061,15.308095296,0.9996322407355461,18612480,18874624
gnr,prefix,rows262144/equality_mismatch17,63 to 64 padding,918273,9.32909317,9.693332672,1.039043398469993,18612480,18874624
gnr,prefix,rows262144/update_tuplepack_effects,63 to 64 padding,918273,4.981257439,4.795397282,0.96268810450453,18612480,18874624
gnr,prefix,rows262144/all_fields,rare byte plane,918273,59.362796783,56.686985016,0.9549244322705785,19136768,19136640
gnr,prefix,rows262144/scalar_tuplepack,rare byte plane,918273,4.097010803,3.892809296,0.9501584162652256,19136768,19136640
gnr,prefix,rows262144/full_string_rare,rare byte plane,918273,35.108709335,34.456346512,0.9814187751313986,19136768,19136640
gnr,prefix,rows262144/equality_mismatch7,rare byte plane,918273,5.330442905,6.266469683,1.1756001883299414,19136768,19136640
gnr,prefix,rows262144/equality_mismatch8,rare byte plane,918273,15.573006948,15.621279399,1.0030997514584812,19136768,19136640
gnr,prefix,rows262144/equality_mismatch17,rare byte plane,918273,9.27029953,9.655481339,1.0415500931500106,19136768,19136640
gnr,prefix,rows262144/update_tuplepack_effects,rare byte plane,918273,5.063938618,4.782811165,0.9444844272004562,19136768,19136640
gnr,prefix,rows262144/all_fields,separate prefix,918273,57.7237854,60.353149414,1.0455507897789393,18612480,18612352
gnr,prefix,rows262144/scalar_tuplepack,separate prefix,918273,4.069270325,3.971590424,0.975995720805302,18612480,18612352
gnr,prefix,rows262144/full_string_rare,separate prefix,918273,36.441797256,47.375579834,1.3000341201942172,18612480,18612352
gnr,prefix,rows262144/equality_mismatch7,separate prefix,918273,5.352808952,3.526657451,0.6588423914666925,18612480,18612352
gnr,prefix,rows262144/equality_mismatch8,separate prefix,918273,15.313727061,17.846459707,1.1653896948738365,18612480,18612352
gnr,prefix,rows262144/equality_mismatch17,separate prefix,918273,9.32909317,9.214515686,0.9877182613666619,18612480,18612352
gnr,prefix,rows262144/update_tuplepack_effects,separate prefix,918273,4.981257439,4.949675083,0.9936597623417872,18612480,18612352
gnr,bucket,rows262144/load50_uniform/hit/rawfp_tuplepack,N8 padding,918273,71.326686859,58.512542725,0.8203457261469154,4217216,4284160
gnr,bucket,rows262144/load50_uniform/miss/rawfp_tuplepack,N8 padding,918273,54.107334137,46.602302551,0.8612936359607511,4217216,4284160
gnr,bucket,rows262144/load50_uniform/mixed/rawfp_tuplepack,N8 padding,918273,62.817840576,53.955627441,0.8589220346681915,4217216,4284160
gnr,bucket,rows262144/load50_uniform/update/rawfp_tuplepack,N8 padding,918273,74.696208954,62.541099548,0.8372727401268054,4217216,4284160
gnr,bucket,rows262144/load50_uniform/hit/seriespack_tuplepack,N8 padding,918273,58.128334045,55.326339722,0.9517964110096319,4217216,4284160
gnr,bucket,rows262144/load50_uniform/miss/seriespack_tuplepack,N8 padding,918273,43.510120392,41.807918549,0.9608780249821379,4217216,4284160
gnr,bucket,rows262144/load50_uniform/mixed/seriespack_tuplepack,N8 padding,918273,50.371501923,47.854187012,0.9500250178196379,4217216,4284160
gnr,bucket,rows262144/load50_uniform/update/seriespack_tuplepack,N8 padding,918273,62.120258331,59.13690567,0.9519745612598134,4217216,4284160
