dataset,first,count,layout,execution,repetition,windows,passes,calls,logical_blocks,metadata_bytes,body_bytes,query_bytes,body_suffix_bytes,checksum,elapsed_ns,ns_per_call,ns_per_block,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
census-income,0,256,scan128,inline,3,8,256,2048,524288,4096,15265,65536,512,3120640,14236082,6951.21,27.1532,54670956,67109415,14232987,14232987,available,0,0,unestablished
census-income,0,256,scan128,inline,4,8,256,2048,524288,4096,15265,65536,512,3120640,14198778,6933,27.082,54692558,67109415,14192582,14192582,available,0,0,unestablished
census-income,0,256,scan128,split,0,8,256,2048,524288,4096,15265,65536,512,3120640,14467454,7064.19,27.5945,55799215,75794982,14473779,14473779,available,0,0,unestablished
census-income,0,256,scan128,split,1,8,256,2048,524288,4096,15265,65536,512,3120640,14469526,7065.2,27.5984,55830915,75794982,14475450,14475450,available,0,0,unestablished
census-income,0,256,scan128,split,2,8,256,2048,524288,4096,15265,65536,512,3120640,14498530,7079.36,27.6538,55918270,75794983,14505355,14505355,available,0,0,unestablished
census-income,0,256,scan128,split,3,8,256,2048,524288,4096,15265,65536,512,3120640,14486376,7073.43,27.6306,55829002,75794983,14481602,14481602,available,0,0,unestablished
census-income,0,256,scan128,split,4,8,256,2048,524288,4096,15265,65536,512,3120640,14476520,7068.61,27.6118,55804400,75794983,14482659,14482659,available,0,0,unestablished
census-income,3,37,direct32,inline,0,8,2048,16384,606208,8192,15265,65536,512,5009408,15808067,964.848,26.077,61079587,73828648,15832682,15832682,available,0,0,unestablished
census-income,3,37,direct32,inline,1,8,2048,16384,606208,8192,15265,65536,512,5009408,15859318,967.976,26.1615,61078431,73828648,15842979,15842979,available,0,0,unestablished
census-income,3,37,direct32,inline,2,8,2048,16384,606208,8192,15265,65536,512,5009408,15855248,967.728,26.1548,61077374,73828649,15849305,15849305,available,0,0,unestablished
census-income,3,37,direct32,inline,3,8,2048,16384,606208,8192,15265,65536,512,5009408,15815698,965.314,26.0896,61079912,73828648,15821832,15821832,available,0,0,unestablished
census-income,3,37,direct32,inline,4,8,2048,16384,606208,8192,15265,65536,512,5009408,15813377,965.172,26.0857,61038697,73828648,15820515,15820515,available,0,0,unestablished
census-income,3,37,direct32,split,0,8,2048,16384,606208,8192,15265,65536,512,5009408,16400241,1000.99,27.0538,63197668,84166953,16394676,16394676,available,0,0,unestablished
census-income,3,37,direct32,split,1,8,2048,16384,606208,8192,15265,65536,512,5009408,16473916,1005.49,27.1754,63229403,84166953,16475921,16475921,available,0,0,unestablished
census-income,3,37,direct32,split,2,8,2048,16384,606208,8192,15265,65536,512,5009408,16409588,1001.56,27.0692,63252887,84166952,16415926,16415926,available,0,0,unestablished
census-income,3,37,direct32,split,3,8,2048,16384,606208,8192,15265,65536,512,5009408,16476848,1005.67,27.1802,63226671,84166954,16471267,16471267,available,0,0,unestablished
census-income,3,37,direct32,split,4,8,2048,16384,606208,8192,15265,65536,512,5009408,16494750,1006.76,27.2097,63280209,84166952,16501790,16501790,available,0,0,unestablished
census-income,3,37,local16,inline,0,8,2048,16384,606208,4096,15265,65536,512,5009408,17442964,1064.63,28.7739,66663674,79497518,17390881,17390881,available,0,0,unestablished
census-income,3,37,local16,inline,1,8,2048,16384,606208,4096,15265,65536,512,5009408,17328053,1057.62,28.5843,66622308,79497514,17308335,17308335,available,0,0,unestablished
census-income,3,37,local16,inline,2,8,2048,16384,606208,4096,15265,65536,512,5009408,17338312,1058.25,28.6013,66583869,79497515,17335211,17335211,available,0,0,unestablished
census-income,3,37,local16,inline,3,8,2048,16384,606208,4096,15265,65536,512,5009408,17310708,1056.56,28.5557,66610824,79497513,17317777,17317777,available,0,0,unestablished
census-income,3,37,local16,inline,4,8,2048,16384,606208,4096,15265,65536,512,5009408,17548079,1071.05,28.9473,66620716,79497515,17358728,17358728,available,0,0,unestablished
census-income,3,37,local16,split,0,8,2048,16384,606208,4096,15265,65536,512,5009408,17351519,1059.05,28.623,66803144,89344297,17357733,17357733,available,0,0,unestablished
census-income,3,37,local16,split,1,8,2048,16384,606208,4096,15265,65536,512,5009408,17367958,1060.06,28.6502,66826660,89344297,17375585,17375585,available,0,0,unestablished
census-income,3,37,local16,split,2,8,2048,16384,606208,4096,15265,65536,512,5009408,17376925,1060.6,28.665,66817754,89344299,17364062,17364062,available,0,0,unestablished
census-income,3,37,local16,split,3,8,2048,16384,606208,4096,15265,65536,512,5009408,17278066,1054.57,28.5019,66735534,89344297,17284124,17284124,available,0,0,unestablished
census-income,3,37,local16,split,4,8,2048,16384,606208,4096,15265,65536,512,5009408,17389905,1061.4,28.6864,66801274,89344300,17359847,17359847,available,0,0,unestablished
census-income,3,37,scan128,inline,0,8,2048,16384,606208,4096,15265,65536,512,5009408,16956358,1034.93,27.9712,65406520,80972073,16962640,16962640,available,0,0,unestablished
census-income,3,37,scan128,inline,1,8,2048,16384,606208,4096,15265,65536,512,5009408,16946305,1034.32,27.9546,65396385,80972073,16953290,16953290,available,0,0,unestablished
census-income,3,37,scan128,inline,2,8,2048,16384,606208,4096,15265,65536,512,5009408,17028881,1039.36,28.0908,65449617,80972074,17013556,17013556,available,0,0,unestablished
census-income,3,37,scan128,inline,3,8,2048,16384,606208,4096,15265,65536,512,5009408,17011634,1038.31,28.0624,65371121,80972073,17001856,17001856,available,0,0,unestablished
census-income,3,37,scan128,inline,4,8,2048,16384,606208,4096,15265,65536,512,5009408,16921389,1032.8,27.9135,65337740,80972073,16927395,16927395,available,0,0,unestablished
census-income,3,37,scan128,split,0,8,2048,16384,606208,4096,15265,65536,512,5009408,17415363,1062.95,28.7284,66605243,90589482,17336871,17336871,available,0,0,unestablished
census-income,3,37,scan128,split,1,8,2048,16384,606208,4096,15265,65536,512,5009408,17254277,1053.12,28.4626,66575383,90589481,17261311,17261311,available,0,0,unestablished
census-income,3,37,scan128,split,2,8,2048,16384,606208,4096,15265,65536,512,5009408,17245471,1052.58,28.4481,66585356,90589482,17252116,17252116,available,0,0,unestablished
census-income,3,37,scan128,split,3,8,2048,16384,606208,4096,15265,65536,512,5009408,17278782,1054.61,28.5031,66586477,90589481,17267157,17267157,available,0,0,unestablished
census-income,3,37,scan128,split,4,8,2048,16384,606208,4096,15265,65536,512,5009408,17252220,1052.99,28.4592,66540329,90589481,17260887,17260887,available,0,0,unestablished
census-income,15,18,direct32,inline,0,8,4096,32768,589824,8192,15265,65536,512,3366912,15236848,464.992,25.8329,58820741,70979879,15261913,15261913,available,0,0,unestablished
census-income,15,18,direct32,inline,1,8,4096,32768,589824,8192,15265,65536,512,3366912,15244909,465.238,25.8465,58818245,70979880,15251376,15251376,available,0,0,unestablished
census-income,15,18,direct32,inline,2,8,4096,32768,589824,8192,15265,65536,512,3366912,15273778,466.119,25.8955,58855211,70979880,15268765,15268765,available,0,0,unestablished
census-income,15,18,direct32,inline,3,8,4096,32768,589824,8192,15265,65536,512,3366912,15344978,468.292,26.0162,58820408,70979879,15335886,15335886,available,0,0,unestablished
census-income,15,18,direct32,inline,4,8,4096,32768,589824,8192,15265,65536,512,3366912,15348443,468.397,26.0221,58912045,70979880,15354364,15354364,available,0,0,unestablished
census-income,15,18,direct32,split,0,8,4096,32768,589824,8192,15265,65536,512,3366912,15614566,476.519,26.4733,60117326,81105191,15613130,15613130,available,0,0,unestablished
census-income,15,18,direct32,split,1,8,4096,32768,589824,8192,15265,65536,512,3366912,15587590,475.695,26.4275,60001127,81105193,15581287,15581287,available,0,0,unestablished
census-income,15,18,direct32,split,2,8,4096,32768,589824,8192,15265,65536,512,3366912,15597074,475.985,26.4436,60029805,81105192,15604012,15604012,available,0,0,unestablished
census-income,15,18,direct32,split,3,8,4096,32768,589824,8192,15265,65536,512,3366912,15575604,475.33,26.4072,60008855,81105191,15587292,15587292,available,0,0,unestablished
census-income,15,18,direct32,split,4,8,4096,32768,589824,8192,15265,65536,512,3366912,15571213,475.196,26.3998,59967532,81105193,15567627,15567627,available,0,0,unestablished
census-income,15,18,local16,inline,0,8,4096,32768,589824,4096,15265,65536,512,3366912,16737328,510.783,28.3768,64555432,78025001,16743942,16743942,available,0,0,unestablished
census-income,15,18,local16,inline,1,8,4096,32768,589824,4096,15265,65536,512,3366912,16766478,511.672,28.4262,64554569,78025000,16774350,16774350,available,0,0,unestablished
census-income,15,18,local16,inline,2,8,4096,32768,589824,4096,15265,65536,512,3366912,16736397,510.754,28.3752,64592035,78025001,16761017,16761017,available,0,0,unestablished
census-income,15,18,local16,inline,3,8,4096,32768,589824,4096,15265,65536,512,3366912,16755108,511.325,28.407,64548965,78025001,16763444,16763444,available,0,0,unestablished
census-income,15,18,local16,inline,4,8,4096,32768,589824,4096,15265,65536,512,3366912,16733199,510.657,28.3698,64556690,78025001,16740166,16740166,available,0,0,unestablished
census-income,15,18,local16,split,0,8,4096,32768,589824,4096,15265,65536,512,3366912,16761691,511.526,28.4181,64491460,87724331,16756837,16756837,available,0,0,unestablished
census-income,15,18,local16,split,1,8,4096,32768,589824,4096,15265,65536,512,3366912,16753089,511.264,28.4035,64449604,87724328,16744712,16744712,available,0,0,unestablished
census-income,15,18,local16,split,2,8,4096,32768,589824,4096,15265,65536,512,3366912,16769851,511.775,28.432,64546557,87724330,16752696,16752696,available,0,0,unestablished
census-income,15,18,local16,split,3,8,4096,32768,589824,4096,15265,65536,512,3366912,16774094,511.905,28.4392,64508596,87724330,16769893,16769893,available,0,0,unestablished
census-income,15,18,local16,split,4,8,4096,32768,589824,4096,15265,65536,512,3366912,16701874,509.701,28.3167,64451417,87724329,16709204,16709204,available,0,0,unestablished
census-income,15,18,scan128,inline,0,8,4096,32768,589824,4096,15265,65536,512,3366912,16430800,501.428,27.8571,63357336,80974120,16428411,16428411,available,0,0,unestablished
census-income,15,18,scan128,inline,1,8,4096,32768,589824,4096,15265,65536,512,3366912,16498819,503.504,27.9724,63359184,80974122,16484857,16484857,available,0,0,unestablished
census-income,15,18,scan128,inline,2,8,4096,32768,589824,4096,15265,65536,512,3366912,16462344,502.391,27.9106,63355562,80974120,16469830,16469830,available,0,0,unestablished
census-income,15,18,scan128,inline,3,8,4096,32768,589824,4096,15265,65536,512,3366912,16421149,501.134,27.8408,63315474,80974121,16429057,16429057,available,0,0,unestablished
census-income,15,18,scan128,inline,4,8,4096,32768,589824,4096,15265,65536,512,3366912,16473586,502.734,27.9297,63355312,80974121,16458659,16458659,available,0,0,unestablished
census-income,15,18,scan128,split,0,8,4096,32768,589824,4096,15265,65536,512,3366912,16667040,508.638,28.2576,64263356,90214697,16674081,16674081,available,0,0,unestablished
census-income,15,18,scan128,split,1,8,4096,32768,589824,4096,15265,65536,512,3366912,16709012,509.919,28.3288,64267807,90214697,16715770,16715770,available,0,0,unestablished
census-income,15,18,scan128,split,2,8,4096,32768,589824,4096,15265,65536,512,3366912,16681702,509.085,28.2825,64303543,90214697,16676328,16676328,available,0,0,unestablished
census-income,15,18,scan128,split,3,8,4096,32768,589824,4096,15265,65536,512,3366912,16653228,508.216,28.2342,64276149,90214697,16659224,16659224,available,0,0,unestablished
census-income,15,18,scan128,split,4,8,4096,32768,589824,4096,15265,65536,512,3366912,16730816,510.584,28.3658,64356274,90214698,16708438,16708438,available,0,0,unestablished
census-income,255,1,direct32,inline,0,8,32768,262144,262144,8192,15265,65536,512,1277952,13731674,52.3822,52.3822,52661369,65306917,13737256,13737256,available,0,0,unestablished
census-income,255,1,direct32,inline,1,8,32768,262144,262144,8192,15265,65536,512,1277952,13734721,52.3938,52.3938,52671404,65306919,13728941,13728941,available,0,0,unestablished
census-income,255,1,direct32,inline,2,8,32768,262144,262144,8192,15265,65536,512,1277952,13644692,52.0504,52.0504,52660358,65306918,13651073,13651073,available,0,0,unestablished
census-income,255,1,direct32,inline,3,8,32768,262144,262144,8192,15265,65536,512,1277952,13667165,52.1361,52.1361,52630312,65306917,13673332,13673332,available,0,0,unestablished
census-income,255,1,direct32,inline,4,8,32768,262144,262144,8192,15265,65536,512,1277952,13633391,52.0073,52.0073,52661985,65306917,13639401,13639401,available,0,0,unestablished
census-income,255,1,direct32,split,0,8,32768,262144,262144,8192,15265,65536,512,1277952,13980494,53.3314,53.3314,53606937,71336231,13974860,13974860,available,0,0,unestablished
census-income,255,1,direct32,split,1,8,32768,262144,262144,8192,15265,65536,512,1277952,13963118,53.2651,53.2651,53567536,71336230,13970345,13970345,available,0,0,unestablished
census-income,255,1,direct32,split,2,8,32768,262144,262144,8192,15265,65536,512,1277952,13968127,53.2842,53.2842,53547831,71336231,13947213,13947213,available,0,0,unestablished
census-income,255,1,direct32,split,3,8,32768,262144,262144,8192,15265,65536,512,1277952,13990137,53.3681,53.3681,53546422,71336233,13962634,13962634,available,0,0,unestablished
census-income,255,1,direct32,split,4,8,32768,262144,262144,8192,15265,65536,512,1277952,13965252,53.2732,53.2732,53526255,71336231,13931484,13931484,available,0,0,unestablished
census-income,255,1,local16,inline,0,8,32768,262144,262144,4096,15265,65536,512,1277952,16833919,64.2163,64.2163,64815748,75792682,16828904,16828904,available,0,0,unestablished
census-income,255,1,local16,inline,1,8,32768,262144,262144,4096,15265,65536,512,1277952,16872788,64.3646,64.3646,64859171,75792681,16863398,16863398,available,0,0,unestablished
census-income,255,1,local16,inline,2,8,32768,262144,262144,4096,15265,65536,512,1277952,16806072,64.1101,64.1101,64749454,75792682,16800794,16800794,available,0,0,unestablished
census-income,255,1,local16,inline,3,8,32768,262144,262144,4096,15265,65536,512,1277952,16792104,64.0568,64.0568,64787030,75792681,16798421,16798421,available,0,0,unestablished
census-income,255,1,local16,inline,4,8,32768,262144,262144,4096,15265,65536,512,1277952,16772399,63.9816,63.9816,64748856,75792680,16778775,16778775,available,0,0,unestablished
census-income,255,1,local16,split,0,8,32768,262144,262144,4096,15265,65536,512,1277952,17201743,65.6194,65.6194,66186087,81559851,17196481,17196481,available,0,0,unestablished
census-income,255,1,local16,split,1,8,32768,262144,262144,4096,15265,65536,512,1277952,17141571,65.3899,65.3899,66138678,81559849,17147656,17147656,available,0,0,unestablished
census-income,255,1,local16,split,2,8,32768,262144,262144,4096,15265,65536,512,1277952,17261498,65.8474,65.8474,66256905,81559851,17224344,17224344,available,0,0,unestablished
census-income,255,1,local16,split,3,8,32768,262144,262144,4096,15265,65536,512,1277952,17147497,65.4125,65.4125,66211996,81559849,17153744,17153744,available,0,0,unestablished
census-income,255,1,local16,split,4,8,32768,262144,262144,4096,15265,65536,512,1277952,17166805,65.4862,65.4862,66176718,81559850,17172833,17172833,available,0,0,unestablished
census-income,255,1,scan128,inline,0,8,32768,262144,262144,4096,15265,65536,512,1277952,16410425,62.6008,62.6008,63233936,85754153,16404967,16404967,available,0,0,unestablished
census-income,255,1,scan128,inline,1,8,32768,262144,262144,4096,15265,65536,512,1277952,16421017,62.6412,62.6412,63308267,85754152,16418087,16418087,available,0,0,unestablished
census-income,255,1,scan128,inline,2,8,32768,262144,262144,4096,15265,65536,512,1277952,16372730,62.457,62.457,63198403,85754153,16379693,16379693,available,0,0,unestablished
census-income,255,1,scan128,inline,3,8,32768,262144,262144,4096,15265,65536,512,1277952,16454760,62.7699,62.7699,63232398,85754152,16429030,16429030,available,0,0,unestablished
census-income,255,1,scan128,inline,4,8,32768,262144,262144,4096,15265,65536,512,1277952,16393478,62.5362,62.5362,63231663,85754153,16399665,16399665,available,0,0,unestablished
census-income,255,1,scan128,split,0,8,32768,262144,262144,4096,15265,65536,512,1277952,16796098,64.072,64.072,64836887,88899881,16798423,16798423,available,0,0,unestablished
census-income,255,1,scan128,split,1,8,32768,262144,262144,4096,15265,65536,512,1277952,16846477,64.2642,64.2642,64811993,88899881,16841757,16841757,available,0,0,unestablished
census-income,255,1,scan128,split,2,8,32768,262144,262144,4096,15265,65536,512,1277952,16787634,64.0397,64.0397,64835139,88899880,16795435,16795435,available,0,0,unestablished
census-income,255,1,scan128,split,3,8,32768,262144,262144,4096,15265,65536,512,1277952,16803452,64.1001,64.1001,64805677,88899881,16811658,16811658,available,0,0,unestablished
census-income,255,1,scan128,split,4,8,32768,262144,262144,4096,15265,65536,512,1277952,16871377,64.3592,64.3592,64867744,88899882,16866362,16866362,available,0,0,unestablished
census-income_srt,0,256,direct32,inline,0,8,256,2048,524288,8192,1855,65536,512,8125952,13268217,6478.62,25.3071,51300940,61708837,13288053,13288053,available,0,0,unestablished
census-income_srt,0,256,direct32,inline,1,8,256,2048,524288,8192,1855,65536,512,8125952,13337138,6512.27,25.4386,51336347,61708838,13330758,13330758,available,0,0,unestablished
census-income_srt,0,256,direct32,inline,2,8,256,2048,524288,8192,1855,65536,512,8125952,13349160,6518.14,25.4615,51262909,61708838,13355841,13355841,available,0,0,unestablished
census-income_srt,0,256,direct32,inline,3,8,256,2048,524288,8192,1855,65536,512,8125952,13277543,6483.18,25.3249,51255902,61708837,13286049,13286049,available,0,0,unestablished
census-income_srt,0,256,direct32,inline,4,8,256,2048,524288,8192,1855,65536,512,8125952,13361234,6524.04,25.4845,51303702,61708837,13368372,13368372,available,0,0,unestablished
census-income_srt,0,256,direct32,split,0,8,256,2048,524288,8192,1855,65536,512,8125952,13939717,6806.5,26.5879,53302147,70871591,13911493,13911493,available,0,0,unestablished
census-income_srt,0,256,direct32,split,1,8,256,2048,524288,8192,1855,65536,512,8125952,13830948,6753.39,26.3804,53326426,70871590,13837619,13837619,available,0,0,unestablished
census-income_srt,0,256,direct32,split,2,8,256,2048,524288,8192,1855,65536,512,8125952,13791113,6733.94,26.3045,53245355,70871590,13797825,13797825,available,0,0,unestablished
census-income_srt,0,256,direct32,split,3,8,256,2048,524288,8192,1855,65536,512,8125952,13852650,6763.99,26.4218,53311896,70871591,13848112,13848112,available,0,0,unestablished
census-income_srt,0,256,direct32,split,4,8,256,2048,524288,8192,1855,65536,512,8125952,13803981,6740.23,26.329,53292612,70871590,13811299,13811299,available,0,0,unestablished
census-income_srt,0,256,local16,inline,0,8,256,2048,524288,4096,1855,65536,512,8125952,14421459,7041.73,27.5068,55579461,66275878,14429040,14429040,available,0,0,unestablished
census-income_srt,0,256,local16,inline,1,8,256,2048,524288,4096,1855,65536,512,8125952,14393616,7028.13,27.4536,55549762,66275879,14401001,14401001,available,0,0,unestablished
census-income_srt,0,256,local16,inline,2,8,256,2048,524288,4096,1855,65536,512,8125952,14436775,7049.21,27.536,55589491,66275879,14431774,14431774,available,0,0,unestablished
census-income_srt,0,256,local16,inline,3,8,256,2048,524288,4096,1855,65536,512,8125952,14396068,7029.33,27.4583,55550383,66275879,14402787,14402787,available,0,0,unestablished
census-income_srt,0,256,local16,inline,4,8,256,2048,524288,4096,1855,65536,512,8125952,14401382,7031.92,27.4685,55605987,66275878,14408816,14408816,available,0,0,unestablished
census-income_srt,0,256,local16,split,0,8,256,2048,524288,4096,1855,65536,512,8125952,14497561,7078.89,27.6519,55806784,75004456,14492371,14492371,available,0,0,unestablished
census-income_srt,0,256,local16,split,1,8,256,2048,524288,4096,1855,65536,512,8125952,14473238,7067.01,27.6055,55847725,75004455,14480041,14480041,available,0,0,unestablished
census-income_srt,0,256,local16,split,2,8,256,2048,524288,4096,1855,65536,512,8125952,14480369,7070.49,27.6191,55809546,75004455,14487645,14487645,available,0,0,unestablished
census-income_srt,0,256,local16,split,3,8,256,2048,524288,4096,1855,65536,512,8125952,14558219,7108.51,27.7676,55882858,75004455,14546136,14546136,available,0,0,unestablished
census-income_srt,0,256,local16,split,4,8,256,2048,524288,4096,1855,65536,512,8125952,14643255,7150.03,27.9298,55805709,75004456,14623825,14623825,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,0,8,256,2048,524288,4096,1855,65536,512,8125952,14145611,6907.04,26.9806,54556038,67109414,14152177,14152177,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,1,8,256,2048,524288,4096,1855,65536,512,8125952,14153373,6910.83,26.9954,54592837,67109414,14160543,14160543,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,2,8,256,2048,524288,4096,1855,65536,512,8125952,14176723,6922.23,27.04,54596441,67109416,14172206,14172206,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,3,8,256,2048,524288,4096,1855,65536,512,8125952,14214694,6940.77,27.1124,54665910,67109414,14211887,14211887,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,4,8,256,2048,524288,4096,1855,65536,512,8125952,14167849,6917.9,27.023,54590281,67109414,14173834,14173834,available,0,0,unestablished
census-income_srt,0,256,scan128,split,0,8,256,2048,524288,4096,1855,65536,512,8125952,14470266,7065.56,27.5998,55690789,75794983,14477300,14477300,available,0,0,unestablished
census-income_srt,0,256,scan128,split,1,8,256,2048,524288,4096,1855,65536,512,8125952,14543467,7101.3,27.7395,55736866,75794983,14539047,14539047,available,0,0,unestablished
census-income_srt,0,256,scan128,split,2,8,256,2048,524288,4096,1855,65536,512,8125952,14461644,7061.35,27.5834,55698064,75794983,14468427,14468427,available,0,0,unestablished
census-income_srt,0,256,scan128,split,3,8,256,2048,524288,4096,1855,65536,512,8125952,14457792,7059.47,27.576,55688804,75794982,14455906,14455906,available,0,0,unestablished
census-income_srt,0,256,scan128,split,4,8,256,2048,524288,4096,1855,65536,512,8125952,14465033,7063,27.5899,55723653,75794984,14460334,14460334,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,0,8,2048,16384,606208,8192,1855,65536,512,10381312,15972108,974.86,26.3476,61085957,73828650,15946011,15946011,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,1,8,2048,16384,606208,8192,1855,65536,512,10381312,15877194,969.067,26.191,61063051,73828648,15873016,15873016,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,2,8,2048,16384,606208,8192,1855,65536,512,10381312,15809969,964.964,26.0801,61040573,73828648,15818201,15818201,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,3,8,2048,16384,606208,8192,1855,65536,512,10381312,15858460,967.924,26.1601,61004676,73828649,15854149,15854149,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,4,8,2048,16384,606208,8192,1855,65536,512,10381312,15801161,964.426,26.0656,60999010,73828647,15807387,15807387,available,0,0,unestablished
census-income_srt,3,37,direct32,split,0,8,2048,16384,606208,8192,1855,65536,512,10381312,16382966,999.937,27.0253,63268072,84166952,16419025,16419025,available,0,0,unestablished
census-income_srt,3,37,direct32,split,1,8,2048,16384,606208,8192,1855,65536,512,10381312,16436236,1003.19,27.1132,63267508,84166953,16430485,16430485,available,0,0,unestablished
census-income_srt,3,37,direct32,split,2,8,2048,16384,606208,8192,1855,65536,512,10381312,16460976,1004.7,27.154,63283903,84166953,16467305,16467305,available,0,0,unestablished
census-income_srt,3,37,direct32,split,3,8,2048,16384,606208,8192,1855,65536,512,10381312,16388364,1000.27,27.0342,63274173,84166952,16395002,16395002,available,0,0,unestablished
census-income_srt,3,37,direct32,split,4,8,2048,16384,606208,8192,1855,65536,512,10381312,16517634,1008.16,27.2475,63301962,84166957,16468447,16468447,available,0,0,unestablished
census-income_srt,3,37,local16,inline,0,8,2048,16384,606208,4096,1855,65536,512,10381312,17216182,1050.79,28.3998,66223411,79497515,17198933,17198933,available,0,0,unestablished
census-income_srt,3,37,local16,inline,1,8,2048,16384,606208,4096,1855,65536,512,10381312,17150119,1046.76,28.2908,66183160,79497513,17159811,17159811,available,0,0,unestablished
census-income_srt,3,37,local16,inline,2,8,2048,16384,606208,4096,1855,65536,512,10381312,17220691,1051.07,28.4072,66239893,79497515,17212690,17212690,available,0,0,unestablished
census-income_srt,3,37,local16,inline,3,8,2048,16384,606208,4096,1855,65536,512,10381312,17133285,1045.73,28.263,66163296,79497513,17139211,17139211,available,0,0,unestablished
census-income_srt,3,37,local16,inline,4,8,2048,16384,606208,4096,1855,65536,512,10381312,17195476,1049.53,28.3656,66237016,79497513,17187544,17187544,available,0,0,unestablished
census-income_srt,3,37,local16,split,0,8,2048,16384,606208,4096,1855,65536,512,10381312,17261121,1053.54,28.4739,66449266,89344298,17246534,17246534,available,0,0,unestablished
census-income_srt,3,37,local16,split,1,8,2048,16384,606208,4096,1855,65536,512,10381312,17251980,1052.98,28.4588,66465571,89344298,17258211,17258211,available,0,0,unestablished
census-income_srt,3,37,local16,split,2,8,2048,16384,606208,4096,1855,65536,512,10381312,17261003,1053.53,28.4737,66461059,89344298,17244793,17244793,available,0,0,unestablished
census-income_srt,3,37,local16,split,3,8,2048,16384,606208,4096,1855,65536,512,10381312,17250635,1052.9,28.4566,66455510,89344298,17244805,17244805,available,0,0,unestablished
census-income_srt,3,37,local16,split,4,8,2048,16384,606208,4096,1855,65536,512,10381312,17222149,1051.16,28.4096,66489226,89344297,17228720,17228720,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,0,8,2048,16384,606208,4096,1855,65536,512,10381312,16899965,1031.49,27.8782,65248020,80972073,16906914,16906914,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,1,8,2048,16384,606208,4096,1855,65536,512,10381312,16913903,1032.34,27.9012,65207059,80972073,16909599,16909599,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,2,8,2048,16384,606208,4096,1855,65536,512,10381312,16906508,1031.89,27.889,65173229,80972073,16903547,16903547,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,3,8,2048,16384,606208,4096,1855,65536,512,10381312,16946012,1034.3,27.9541,65230329,80972073,16952101,16952101,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,4,8,2048,16384,606208,4096,1855,65536,512,10381312,16963632,1035.38,27.9832,65286050,80972074,16958282,16958282,available,0,0,unestablished
census-income_srt,3,37,scan128,split,0,8,2048,16384,606208,4096,1855,65536,512,10381312,17152063,1046.88,28.294,66203271,90589481,17158781,17158781,available,0,0,unestablished
census-income_srt,3,37,scan128,split,1,8,2048,16384,606208,4096,1855,65536,512,10381312,17242556,1052.4,28.4433,66249655,90589482,17225631,17225631,available,0,0,unestablished
census-income_srt,3,37,scan128,split,2,8,2048,16384,606208,4096,1855,65536,512,10381312,17214312,1050.68,28.3967,66246007,90589483,17197584,17197584,available,0,0,unestablished
census-income_srt,3,37,scan128,split,3,8,2048,16384,606208,4096,1855,65536,512,10381312,17182378,1048.73,28.344,66223882,90589481,17188240,17188240,available,0,0,unestablished
census-income_srt,3,37,scan128,split,4,8,2048,16384,606208,4096,1855,65536,512,10381312,17159805,1047.35,28.3068,66222322,90589481,17166962,17166962,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,0,8,4096,32768,589824,8192,1855,65536,512,9691136,15221373,464.519,25.8066,58795789,70979880,15246651,15246651,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,1,8,4096,32768,589824,8192,1855,65536,512,9691136,15276257,466.194,25.8997,58849808,70979880,15273046,15273046,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,2,8,4096,32768,589824,8192,1855,65536,512,9691136,15280577,466.326,25.907,58775661,70979879,15286786,15286786,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,3,8,4096,32768,589824,8192,1855,65536,512,9691136,15319391,467.511,25.9728,58794121,70979880,15326764,15326764,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,4,8,4096,32768,589824,8192,1855,65536,512,9691136,15368207,469,26.0556,58802226,70979880,15362243,15362243,available,0,0,unestablished
census-income_srt,15,18,direct32,split,0,8,4096,32768,589824,8192,1855,65536,512,9691136,15571914,475.217,26.401,60043869,81105192,15578326,15578326,available,0,0,unestablished
census-income_srt,15,18,direct32,split,1,8,4096,32768,589824,8192,1855,65536,512,9691136,15648007,477.539,26.53,60042276,81105191,15644874,15644874,available,0,0,unestablished
census-income_srt,15,18,direct32,split,2,8,4096,32768,589824,8192,1855,65536,512,9691136,15611178,476.415,26.4675,60127535,81105192,15602487,15602487,available,0,0,unestablished
