input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:query_bytes,counter:values_per_item,counter:bulk_input_output_bytes,counter:queries_per_iteration,counter:payload_stride,counter:head0_stride,counter:head1_stride,counter:query_hash_lo,counter:query_hash_hi
zen-avx512,head-placement/avx2/local/k23/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[43.71752773222607,43.61720100586113,43.6451343964958]",43.6451343964958,"[43.72044051398085,43.61760954389531,43.645552290320424]",43.645552290320424,"[43.71752773222606,43.61720100586113,43.645134396495806]",43.645134396495806,257.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[44.01232060340171,43.96013061094786,44.418064849473076]",44.01232060340171,"[44.01273268498448,43.96055210515851,44.418500986368464]",44.01273268498448,"[44.01232060340171,43.96013061094786,44.418064849473076]",44.01232060340171,257.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[44.46301151631749,44.45405872083365,44.48279230489262]",44.46301151631749,"[44.46343682938916,44.4544840340259,44.48321761856719]",44.46343682938916,"[44.46301151631749,44.45405872083365,44.48279230489261]",44.46301151631749,257.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n257/payloadgap11/headgap13-17/encode-bound,1,3,"[44.095372833910965,44.15088552873858,44.36553166026004]",44.15088552873858,"[44.09696647965618,44.15130874177311,44.36662188239788]",44.15130874177311,"[44.095372833910965,44.15088552873858,44.36553166026005]",44.15088552873858,257.0,,,,,,18.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n8193/payloadgap0/headgap0-0/encode-bound,1,3,"[1140.2771740597746,1137.850681553439,1136.675103655215]",1137.850681553439,"[1140.287824171318,1137.8615755736366,1136.6862686663726]",1137.8615755736366,"[1140.2771740597746,1137.8506815534388,1136.6751036552153]",1137.8506815534388,8193.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n8193/payloadgap0/headgap0-17/encode-bound,1,3,"[1214.6325135415404,1218.607195620509,1215.9039135597618]",1215.9039135597618,"[1214.6438399809422,1218.6185510274788,1215.9158483213905]",1215.9158483213905,"[1214.6325135415404,1218.6071956205087,1215.9039135597618]",1215.9039135597618,8193.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n8193/payloadgap0/headgap13-0/encode-bound,1,3,"[1195.3203789297904,1196.7710437710996,1195.3683159276022]",1195.3683159276022,"[1195.3315642292255,1196.78251440192,1195.3795012254157]",1195.3795012254157,"[1195.3203789297902,1196.7710437710996,1195.368315927602]",1195.368315927602,8193.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n8193/payloadgap0/headgap13-17/encode-bound,1,3,"[1276.444107938052,1272.3761470678746,1273.79475453543]",1273.79475453543,"[1276.4566461701315,1272.3883521567884,1273.8072322021287]",1273.8072322021287,"[1276.4441079380517,1272.3761470678746,1273.7947545354302]",1273.7947545354302,8193.0,,,,,,7.0,,,,
zen-avx512,head-placement/avx2/local/k23/h16/n8193/payloadgap11/headgap13-17/encode-bound,1,3,"[1352.9882155975454,1351.585356430743,1352.1449867985623]",1352.1449867985623,"[1353.0012235105924,1351.5986541247971,1352.2220039976573]",1352.2220039976573,"[1352.9882155975454,1351.5853564307429,1352.1449867985623]",1352.1449867985623,8193.0,,,,,,18.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n257/payloadgap0/headgap0-0/encode-bound,1,3,"[61.1795288928438,61.21297053505342,61.12245900516065]",61.1795288928438,"[61.1801148980036,61.21354196279772,61.123059587073065]",61.1801148980036,"[61.17952889284379,61.21297053505342,61.12245900516064]",61.17952889284379,257.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[61.04184120454429,61.024901228200804,61.15551801111801]",61.04184120454429,"[61.042424691436395,61.02550213266257,61.156118915084754]",61.042424691436395,"[61.04184120454428,61.024901228200804,61.15551801111802]",61.04184120454428,257.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[63.77416154447309,63.72543403380631,63.621131108355655]",63.72543403380631,"[63.77621091709288,63.726044453043706,63.62398326569798]",63.726044453043706,"[63.77416154447308,63.725434033806316,63.621131108355655]",63.725434033806316,257.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[61.44404117103789,61.47227047683798,61.46049082615431]",61.46049082615431,"[61.444628030960615,61.47285880057043,61.461064515200235]",61.461064515200235,"[61.44404117103789,61.47227047683798,61.46049082615431]",61.46049082615431,257.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n257/payloadgap11/headgap13-17/encode-bound,1,3,"[62.92423232330466,63.07975418765247,62.819183791494]",62.92423232330466,"[62.92669374303645,63.08037291316092,62.819771056622976]",62.92669374303645,"[62.92423232330465,63.079754187652476,62.819183791494]",62.92423232330465,257.0,,,,,,51.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n8193/payloadgap0/headgap0-0/encode-bound,1,3,"[1897.4367108661584,1897.8114223643051,1896.1944607867542]",1897.4367108661584,"[1897.4553106877552,1897.830022175612,1896.212608029575]",1897.4553106877552,"[1897.4367108661581,1897.811422364305,1896.1944607867542]",1897.4367108661581,8193.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n8193/payloadgap0/headgap0-17/encode-bound,1,3,"[1972.6246593347291,1973.6504557836713,1971.5576073682867]",1972.6246593347291,"[1972.6440654033531,1973.7153932812291,1971.5769194617747]",1972.6440654033531,"[1972.624659334729,1973.6504557836715,1971.5576073682864]",1972.624659334729,8193.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n8193/payloadgap0/headgap13-0/encode-bound,1,3,"[1955.3845688229883,1955.6280964817377,1957.8952784509793]",1955.6280964817377,"[1955.4028217540356,1955.6463493995507,1957.9144626469424]",1955.6463493995507,"[1955.3845688229883,1955.6280964817379,1957.8952784509793]",1955.6280964817379,8193.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n8193/payloadgap0/headgap13-17/encode-bound,1,3,"[2027.9276404709838,2026.8468333640874,2028.0183433105292]",2027.9276404709838,"[2028.243917747434,2026.9410600455963,2028.0373141457728]",2028.0373141457728,"[2027.9276404709838,2026.8468333640876,2028.018343310529]",2027.9276404709838,8193.0,,,,,,40.0,,,,
zen-avx512,head-placement/avx2/local/k56/h16/n8193/payloadgap11/headgap13-17/encode-bound,1,3,"[2027.1999518084717,2020.2080963854423,2020.995566265054]",2020.995566265054,"[2027.2188433530143,2020.2274216822536,2021.0144578315128]",2021.0144578315128,"[2027.1999518084717,2020.2080963854423,2020.995566265054]",2020.995566265054,8193.0,,,,,,51.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n257/payloadgap0/headgap0-0/encode-bound,1,3,"[46.5311114844967,46.56626763455621,53.217208941558766]",46.56626763455621,"[46.531556625555176,46.56671277574121,53.21772975685654]",46.56671277574121,"[46.53111148449669,46.56626763455621,53.21720894155876]",46.56626763455621,257.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[53.07668847744982,52.96597820272354,53.032831541385455]",53.032831541385455,"[53.07720945203185,52.96649917737762,53.033325896891895]",53.033325896891895,"[53.07668847744983,52.965978202723534,53.03283154138545]",53.03283154138545,257.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[47.8609940701816,47.549739314861306,53.87680908208361]",47.8609940701816,"[47.86144076419201,47.55019510191146,53.87732511024744]",47.86144076419201,"[47.8609940701816,47.549739314861306,53.876809082083604]",47.8609940701816,257.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[47.60919798765006,47.402050552846504,47.4456341262782]",47.4456341262782,"[47.609654620578986,47.4024936221164,47.4490283553175]",47.4490283553175,"[47.60919798765006,47.402050552846504,47.44563412627819]",47.44563412627819,257.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n257/payloadgap32/headgap13-17/encode-bound,1,3,"[56.31536291511179,56.29081633332897,56.33990815929328]",56.31536291511179,"[56.315888597837095,56.29272109809124,56.340460594805734]",56.315888597837095,"[56.31536291511179,56.290816333328976,56.33990815929328]",56.31536291511179,257.0,,,,,,256.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n8193/payloadgap0/headgap0-0/encode-bound,1,3,"[1383.5968739730924,1385.1868706812902,1381.8407041788835]",1383.5968739730924,"[1383.6101349217183,1385.3860151293322,1381.8990128317914]",1383.6101349217183,"[1383.5968739730927,1385.1868706812904,1381.8407041788835]",1383.5968739730927,8193.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n8193/payloadgap0/headgap0-17/encode-bound,1,3,"[1390.0977786590656,1391.708911807654,1388.187491736839]",1390.0977786590656,"[1390.1719555664429,1391.7225968475918,1388.2011106717816]",1390.1719555664429,"[1390.0977786590656,1391.708911807654,1388.1874917368393]",1390.0977786590656,8193.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n8193/payloadgap0/headgap13-0/encode-bound,1,3,"[1391.3915056888338,1388.7357105058745,1389.2533739096525]",1389.2533739096525,"[1391.4048359406167,1388.7487099726563,1389.2667041482734]",1389.2667041482734,"[1391.3915056888338,1388.7357105058745,1389.2533739096525]",1389.2533739096525,8193.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n8193/payloadgap0/headgap13-17/encode-bound,1,3,"[1392.0541741271968,1393.425435978357,1391.1464093899149]",1392.0541741271968,"[1392.0675353177262,1393.438465618084,1391.159439022103]",1392.0675353177262,"[1392.0541741271968,1393.4254359783572,1391.1464093899149]",1392.0541741271968,8193.0,,,,,,224.0,,,,
zen-avx512,head-placement/avx2/striped/k23/h16/n8193/payloadgap32/headgap13-17/encode-bound,1,3,"[1397.8872062847447,1398.2889236503972,1395.8942621311958]",1397.8872062847447,"[1397.9005857699326,1398.3026359607454,1395.9079411633793]",1397.9005857699326,"[1397.887206284745,1398.2889236503972,1395.8942621311958]",1397.887206284745,8193.0,,,,,,256.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n257/payloadgap0/headgap0-0/encode-bound,1,3,"[41.59686039608261,41.50917623762623,42.60678217819266]",41.59686039608261,"[41.59725841544617,41.50957425772143,42.60945742595987]",41.59725841544617,"[41.59686039608261,41.50917623762623,42.60678217819266]",41.59686039608261,257.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[42.24724273848824,42.25484963546107,41.90079786512944]",42.24724273848824,"[42.252902446366164,42.2688386493735,41.901199761598285]",42.252902446366164,"[42.24724273848824,42.25484963546107,41.90079786512944]",42.24724273848824,257.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[41.92474141886796,41.9357630572961,40.97538043142967]",41.92474141886796,"[41.925153264830016,41.937067736924455,40.97577323825892]",41.925153264830016,"[41.92474141886796,41.93576305729609,40.97538043142967]",41.92474141886796,257.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[37.77046923231886,37.89882687437105,41.31648144729366]",37.89882687437105,"[37.77083023533814,37.89918966884806,41.31687738618263]",37.89918966884806,"[37.77046923231886,37.89882687437106,41.31648144729367]",37.89882687437106,257.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n257/payloadgap32/headgap13-17/encode-bound,1,3,"[42.897928247041214,42.71090570085843,42.51650788715437]",42.71090570085843,"[42.898330216479735,42.71132514720633,42.51690525749977]",42.71132514720633,"[42.897928247041214,42.71090570085844,42.51650788715437]",42.71090570085844,257.0,,,,,,128.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n8193/payloadgap0/headgap0-0/encode-bound,1,3,"[1114.1182750128987,1114.8046144469968,1114.0652962839922]",1114.1182750128987,"[1114.1286588408855,1114.8155545638247,1114.348282164389]",1114.348282164389,"[1114.1182750128985,1114.804614446997,1114.065296283992]",1114.1182750128985,8193.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n8193/payloadgap0/headgap0-17/encode-bound,1,3,"[1121.9996254277612,1122.1499892982788,1124.4057148969785]",1122.1499892982788,"[1122.0106485432104,1122.1607448560626,1124.4684021785235]",1122.1607448560626,"[1121.9996254277612,1122.1499892982788,1124.4057148969782]",1122.1499892982788,8193.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n8193/payloadgap0/headgap13-0/encode-bound,1,3,"[1222.285655976441,1223.3241399416177,1224.6057725954868]",1223.3241399416177,"[1222.2970553921186,1223.3358600618985,1224.6175218650067]",1223.3358600618985,"[1222.285655976441,1223.324139941618,1224.605772595487]",1223.324139941618,8193.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n8193/payloadgap0/headgap13-17/encode-bound,1,3,"[1133.9609417220852,1135.0532219700506,1133.374121526881]",1133.9609417220852,"[1133.9717807369261,1135.0640880037995,1133.3852308352823]",1133.9717807369261,"[1133.9609417220854,1135.0532219700506,1133.374121526881]",1133.9609417220854,8193.0,,,,,,96.0,,,,
zen-avx512,head-placement/avx2/striped/k28/h16/n8193/payloadgap32/headgap13-17/encode-bound,1,3,"[1142.5925451617811,1145.17667093422,1145.2450614413349]",1145.17667093422,"[1142.629356155066,1145.1876243161114,1145.2957957515603]",1145.1876243161114,"[1142.5925451617811,1145.17667093422,1145.2450614413349]",1145.17667093422,8193.0,,,,,,128.0,,,,
zen-avx512,head-placement/avx512/local/k16/h16/n257/payloadgap0/headgap0-0/encode-bound,1,3,"[14.37953162908743,14.368296238765032,14.384875628083302]",14.37953162908743,"[14.379676255631345,14.368441207231292,14.385017177267807]",14.379676255631345,"[14.379531629087428,14.368296238765033,14.3848756280833]",14.379531629087428,257.0,,,,,,0.0,,,,
zen-avx512,head-placement/avx512/local/k16/h16/n257/payloadgap0/headgap0-17/encode-bound,1,3,"[16.119651722892243,16.13438283718747,16.131606543030355]",16.131606543030355,"[16.1206190741743,16.134537352706715,16.131761441827866]",16.131761441827866,"[16.119651722892243,16.13438283718747,16.131606543030355]",16.131606543030355,257.0,,,,,,0.0,,,,
zen-avx512,head-placement/avx512/local/k16/h16/n257/payloadgap0/headgap13-0/encode-bound,1,3,"[23.113665925379767,23.09099225532333,23.118275853691284]",23.113665925379767,"[23.11389338538854,23.092113544379437,23.11850331363729]",23.11389338538854,"[23.11366592537977,23.09099225532333,23.118275853691287]",23.11366592537977,257.0,,,,,,0.0,,,,
zen-avx512,head-placement/avx512/local/k16/h16/n257/payloadgap0/headgap13-17/encode-bound,1,3,"[15.848924627398997,15.845215325731768,15.83452034260321]",15.845215325731768,"[15.849073090127272,15.845370588272283,15.834671827398681]",15.845370588272283,"[15.848924627398997,15.845215325731768,15.83452034260321]",15.845215325731768,257.0,,,,,,0.0,,,,
zen-avx512,head-placement/avx512/local/k16/h16/n257/payloadgap11/headgap13-17/encode-bound,1,3,"[28.665487202033162,28.55239146506591,28.612394258704143]",28.612394258704143,"[28.665767929505524,28.552657883449942,28.613709998702923]",28.613709998702923,"[28.665487202033162,28.552391465065906,28.612394258704143]",28.612394258704143,257.0,,,,,,11.0,,,,
