input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:bulk_input_output_bytes
gnr-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[796.66042493952,796.5791455566224,796.8774932676057,796.3442192706221,796.9886233967791]",796.66042493952,"[796.7528070656498,796.7212675119486,796.9911908357502,796.3919964416468,797.5007188813522]",796.7528070656498,"[0.09724858702875,0.0972386652290799,0.09727508462739329,0.09720998770393335,0.09728865031698963]",0.09724858702875,8192.0,12288.0,32768.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1990.8347262493583,1990.8524361817033,1990.0900847120274,1988.9502814259017,1987.2808573540424]",1990.0900847120274,"[1991.2314514726531,1991.7935925851446,1990.6915117468466,1989.3744101427867,1987.3992267878161]",1990.6915117468466,"[0.24302181716911112,0.24302397902608683,0.24293091854394863,0.24279178240062277,0.24258799528247588]",0.24293091854394863,8192.0,12288.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[2012.5564216884743,2011.9328059830066,2013.0933410039,2007.7811016827106,2001.2648353228735]",2011.9328059830066,"[2013.059111167823,2012.7870847034806,2013.6105853535191,2007.9439378680277,2001.5755788821882]",2012.7870847034806,"[0.2456733913193938,0.2455972663553475,0.24573893322801516,0.24509046651400274,0.24429502384312426]",0.2455972663553475,8192.0,12288.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[1838.755812429572,1834.3693743283284,1834.7611858142545,1834.454457288132,1835.2708710125562]",1834.7611858142545,"[1838.868103060875,1834.6490524490362,1834.9645356616318,1834.6189090802718,1835.6794317411864]",1834.9645356616318,"[0.22445749663446923,0.22392204276468855,0.22396987131521665,0.22393242886818016,0.2240320887466499]",0.22396987131521665,8192.0,20480.0,65536.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[1586.2384284420448,1584.1261548913099,1584.2800271739184,1585.9338768115924,1585.470652173919]",1585.470652173919,"[1586.634171195226,1584.223867745965,1584.4351675751284,1586.9483242788056,1586.0672554364444]",1586.0672554364444,"[0.19363262065942932,0.19337477476700557,0.1933935580046287,0.19359544394672762,0.1935388979704491]",0.1935388979704491,8192.0,20480.0,65536.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[2331.5313624850055,2332.509165444583,2331.413244900679,2331.2366351153273,2331.5961538461597]",2331.5313624850055,"[2331.736401806763,2332.9037794965748,2332.1533129019017,2332.2302359686123,2332.7791627780844]",2332.2302359686123,"[0.28461076202209534,0.2847301227349344,0.2845963433716649,0.2845747845599765,0.28461867112379885]",0.28461076202209534,8192.0,20480.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[2912.9531973470166,2904.733450131405,2909.7007049597228,2913.7562257539507,2909.7663621574266]",2909.7663621574266,"[2914.4574312653817,2904.984273988757,2910.5197931128937,2913.9317148360988,2909.999874868831]",2910.5197931128937,"[0.35558510709802443,0.3545817199867437,0.35518807433590366,0.3556831330266053,0.35519608913054523]",0.35519608913054523,8192.0,20480.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[1891.9227629088948,1891.7981616653153,1895.798486077317,1893.6031630170312,1895.081481481481]",1893.6031630170312,"[1892.1302243887903,1892.1447418199332,1898.0500405508808,1893.7736144981366,1895.5236009640241]",1893.7736144981366,"[0.23094760289415217,0.23093239278141062,0.23142071363248498,0.23115272986047747,0.23133318865740737]",0.23115272986047747,8192.0,3072.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[1259.0829735952227,1258.435067271027,1258.1117526440753,1258.21420605799,1258.1818116411248]",1258.21420605799,"[1260.4007122828486,1259.2702352669357,1258.2531297200333,1258.3543420386195,1258.4129793521852]",1258.4129793521852,"[0.15369665205019808,0.1536175619227328,0.153578094805185,0.15359060132543825,0.15358664692884821]",0.15359060132543825,8192.0,3072.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[465.02224567131987,464.4562685408262,464.6663149302165,464.9134661967998,464.6296679740646]",464.6663149302165,"[465.0958050460353,464.50720396029175,464.70435555914617,464.9930382711685,464.68406102999205]",464.70435555914617,"[0.056765410848549795,0.05669632184336258,0.056721962271754946,0.05675213210410153,0.05671748876636531]",0.056721962271754946,8192.0,3072.0,16384.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[609.1810213214007,609.1505922611212,611.0515574273937,607.1853557953831,608.6348688251283]",609.1505922611212,"[609.2436693870632,609.2614723169188,611.1422128595599,607.5772922727705,608.9081688176256]",609.2436693870632,"[0.07436291764177255,0.07435920315687515,0.07459125456877364,0.0741193061273661,0.07429624863587991]",0.07435920315687515,8192.0,3072.0,16384.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[1502.7341332016942,1503.2616170505,1502.7261273636568,1502.5955227404488,1502.6842308600337]",1502.7261273636568,"[1502.911141643091,1504.2466785390784,1503.3472773720646,1502.691657181702,1502.9017621410248]",1502.911141643091,"[0.18343922524434744,0.1835036153626099,0.18343824796919642,0.18342230502202747,0.18343313364990646]",0.18343824796919642,8192.0,4096.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[1064.0928243764624,1063.9534435094324,1063.7430507032827,1063.7593644621313,1063.5017923869095]",1063.7593644621313,"[1064.9037427466974,1065.0131694899057,1063.8909074381752,1064.0073366371391,1063.5970167361338]",1064.0073366371391,"[0.1298941436006424,0.1298771293346475,0.12985144661905304,0.12985343804469376,0.12982199614098017]",0.12985343804469376,8192.0,4096.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[426.85058789790486,426.73017103039115,426.8360475687824,426.7935187840545,427.1431456656629]",426.8360475687824,"[426.90651599487825,426.7560360955901,426.950283423354,426.8204577481279,427.427441745014]",426.90651599487825,"[0.052105784655505964,0.05209108533085829,0.05210400971298614,0.052098818210944156,0.0521414972736405]",0.05210400971298614,8192.0,4096.0,16384.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[442.2272184639882,442.42767450527157,442.64740176479285,442.31341784624703,442.27377636291476]",442.31341784624703,"[442.29175904370015,442.4916781940993,443.95657501504286,442.4942679035566,442.6397715997327]",442.4942679035566,"[0.05398281475390481,0.05400728448550678,0.05403410666074132,0.05399333713943446,0.05398849809117611]",0.05399333713943446,8192.0,4096.0,16384.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[1911.6974700472217,1911.396004475855,1914.0700854234312,1913.935291067379,1911.1110504625995]",1911.6974700472217,"[1912.118009873056,1911.9841434401292,1915.034687919748,1914.3919925740577,1911.2690701655172]",1912.118009873056,"[0.23336150757412377,0.233324707577619,0.23365113347453992,0.23363467908537344,0.23328992315217278]",0.23336150757412377,8192.0,5120.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[1338.358593779884,1338.4425423664015,1338.39824413757,1338.5308136643616,1338.5295321525643]",1338.4425423664015,"[1338.4741593623119,1338.522684676092,1338.7104739697897,1338.6110898591085,1338.8587085418253]",1338.6110898591085,"[0.16337385177977098,0.16338409940996113,0.16337869191132448,0.1633948747148879,0.16339471828034235]",0.16338409940996113,8192.0,5120.0,131072.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[511.7074320170954,511.72421918449686,511.89634253432075,511.6962210578724,511.77370986155177]",511.72421918449686,"[511.76635541589815,511.75532008218045,511.9984632497991,511.73483739654074,511.86638322083155]",511.76635541589815,"[0.06246428613489935,0.06246633534967002,0.062487346500771576,0.06246291760960356,0.062472376692083956]",0.06246633534967002,8192.0,5120.0,16384.0
gnr-n8192-02-candidate,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[680.3475616875539,680.4032361640859,681.507550400869,681.1403926986793,679.4589982097001]",680.4032361640859,"[680.446670428146,680.5123180505784,681.8291137992751,681.3887872657999,679.5598096811062]",680.5123180505784,"[0.08305023946381275,0.08305703566456127,0.0831918396485436,0.08314702059310049,0.08294177224239503]",0.08305703566456127,8192.0,5120.0,16384.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[1527.5496023074943,1527.0919281531335,1526.3733283803754,1527.3219124202333,1526.0105759986002]",1527.0919281531335,"[1527.9790446559903,1527.1843151822952,1526.6726684684086,1527.415435713976,1526.1794205099895]",1527.1843151822952,"[0.18646845731292655,0.18641258888588055,0.18632486918705754,0.18644066313723548,0.18628058789045412]",0.18641258888588055,8192.0,12288.0,32768.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[797.1481781191899,796.2173719782493,796.8572584597468,796.9584449332655,797.1961613421701]",796.9584449332655,"[797.2445776684476,796.3349137794517,796.9681897449013,797.0647716522546,797.6229612831712]",797.0647716522546,"[0.09730812721181516,0.09719450341531363,0.09727261455807458,0.09728496642251776,0.0973139845388391]",0.09728496642251776,8192.0,12288.0,32768.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1988.2896545847138,1989.6994659697712,1988.9246392455339,1989.4221679354466,1988.9636404953894]",1988.9636404953894,"[1988.415890238088,1990.1733325767987,1989.0774627786298,1990.456056124966,1989.2903363250657]",1989.2903363250657,"[0.24271113947567308,0.24288323559201308,0.24278865225165208,0.24284938573430745,0.24279341314640984]",0.24279341314640984,8192.0,12288.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[2004.1954837599067,1998.4072936990617,2001.088201537927,2001.9539768162451,2001.1659876047127]",2001.1659876047127,"[2005.9214105318754,1999.043842533771,2001.4136348018237,2002.2845460854373,2001.4900722965654]",2001.4900722965654,"[0.24465276901366048,0.24394620284412374,0.24427346210179776,0.24437914756057683,0.2442829574712784]",0.2442829574712784,8192.0,12288.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[1835.2593378941583,1835.0797095751009,1838.2367434667478,1835.077612644496,1834.832481455269]",1835.0797095751009,"[1837.1711095424307,1836.3897669852818,1838.4433697622471,1835.189143139132,1835.098713009]",1836.3897669852818,"[0.224030680895283,0.22400875361024183,0.22439413372396824,0.22400849763726755,0.22397857439639515]",0.22400875361024183,8192.0,20480.0,65536.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[1584.4873516800108,1584.4076275608486,1583.4703813780436,1584.1972457290772,1585.3233205526567]",1584.4076275608486,"[1584.5936429441651,1584.86791297021,1583.5675295496512,1584.438119649358,1585.6192118324525]",1584.5936429441651,"[0.1934188661718763,0.19340913422373637,0.19329472428931196,0.19338345284778774,0.19352091315340048]",0.19340913422373637,8192.0,20480.0,65536.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[2347.547665698271,2332.3692318086773,2333.0176677251443,2332.441355313843,2331.851091142481]",2332.441355313843,"[2397.215492194087,2332.906931972587,2334.4605094258945,2335.0601648575116,2332.1240794614564]",2334.4605094258945,"[0.28656587716043347,0.2847130409922701,0.28479219576722953,0.2847218451310843,0.2846497913992286]",0.2847218451310843,8192.0,20480.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[2919.7273599465884,2918.6927793767995,2920.5562924957144,2936.6246193634324,2933.205439452702]",2920.5562924957144,"[2920.497476328253,2919.391982653907,2930.195011046712,2970.6358820265286,2995.081716930122]",2930.195011046712,"[0.35641203124348003,0.3562857396700195,0.35651321929879326,0.3584746849808877,0.3580573046206912]",0.35651321929879326,8192.0,20480.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[1892.6880492568084,1892.664180318975,1892.5837311489618,1890.3192741673015,1889.714223717045]",1892.5837311489618,"[1892.8933763735042,1893.6277530731315,1894.0141315008955,1890.4392155733276,1889.9231311700462]",1892.8933763735042,"[0.23104102163779403,0.23103810794909366,0.23102828749376975,0.23075186452237567,0.23067800582483458]",0.23102828749376975,8192.0,3072.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[1258.654514357728,1259.395373120893,1258.1604644882527,1258.4079755153482,1258.2184355027455]",1258.4079755153482,"[1259.2017643332877,1261.813250521114,1258.324565674575,1258.5493023639126,1258.3915563984424]",1258.5493023639126,"[0.15364434989718362,0.1537347867579215,0.15358404107522616,0.15361425482365088,0.15359111761508124]",0.15361425482365088,8192.0,3072.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[464.71666611345347,464.7488100375087,464.6783018554782,464.4094931456823,464.5621734656626]",464.6783018554782,"[464.86134696506133,464.7975835645771,464.78707471510955,464.47245991813554,464.63041789499476]",464.78707471510955,"[0.05672810865642741,0.056732032475281816,0.05672342551946756,0.05669061195626004,0.056709249690632645]",0.05672342551946756,8192.0,3072.0,16384.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[607.8749824536783,604.5528846153849,605.8919409741717,605.2996209994383,602.7968837731614]",605.2996209994383,"[608.0296181916242,604.5900126352301,605.9972890936746,605.4149091095219,603.9767598963537]",605.4149091095219,"[0.07420348906905253,0.07379795954777649,0.07396141857594869,0.07388911389153299,0.07358360397621598]",0.07388911389153299,8192.0,3072.0,16384.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[1503.9919443191407,1504.5760563682823,1503.9313011535805,1504.3919142445986,1504.177482760842]",1504.177482760842,"[1504.2083091605502,1504.7316061944484,1504.1671285256373,1505.540009879234,1505.5287748912417]",1504.7316061944484,"[0.1835927666405201,0.18366406938089383,0.18358536391034921,0.18364159109431138,0.18361541537607937]",0.18361541537607937,8192.0,4096.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[1064.547070621123,1064.235960860582,1063.96917163,1063.7310532393321,1063.9204144888765]",1063.96917163,"[1065.1977938541293,1064.8700012112427,1064.0318007801473,1063.7950954148998,1064.123070375435]",1064.123070375435,"[0.12994959358168007,0.12991161631598902,0.12987904927124022,0.1298499820848794,0.12987309747178669]",0.12987904927124022,8192.0,4096.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[427.0824173476783,426.86429578453533,426.89960268295965,426.9833200080568,427.3094861732429]",426.9833200080568,"[427.1299245052924,426.8897033242,426.95321912222545,427.03764441431986,427.3533680405841]",427.03764441431986,"[0.05213408414888652,0.05210745798151065,0.052111767905634716,0.052121987305671004,0.052161802511382194]",0.052121987305671004,8192.0,4096.0,16384.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[442.38474861253485,442.4025486403464,442.1383737247333,442.71789231488884,442.3891354091601]",442.3891354091601,"[442.4446783224122,442.4301209859281,442.21224131194236,442.9712709083775,442.58902542277116]",442.4446783224122,"[0.05400204450836608,0.05400421736332355,0.05397196944881998,0.05404271146421983,0.05400258000600098]",0.05400258000600098,8192.0,4096.0,16384.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[1914.6990463699235,1912.8778861655387,1912.3257370822705,1912.054594638915,1912.2378337022192]",1912.3257370822705,"[1914.8594420288487,1914.0522993662078,1913.0378992829828,1912.2370959328605,1912.6098587244906]",1913.0378992829828,"[0.23372791093382855,0.23350560133856674,0.23343820032742557,0.2334051018846332,0.23342746993435295]",0.23343820032742557,8192.0,5120.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[1338.7581891371142,1338.8546273155664,1338.7638933933647,1337.8956826983613,1337.9938569548028]",1338.7581891371142,"[1339.2564244407833,1339.4152851188005,1339.4719842802842,1338.0949119619047,1338.2009080977145]",1339.2564244407833,"[0.16342263050990163,0.16343440274848223,0.16342332683024471,0.16331734407938978,0.16332932824155308]",0.16342263050990163,8192.0,5120.0,131072.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[512.208578366831,511.68428713537685,511.77982825711706,511.8205257614282,511.73929167032225]",511.77982825711706,"[512.491222681616,511.73013400080015,511.8589923618174,511.87693466874475,511.78087422032655]",511.8589923618174,"[0.0625254612264198,0.062461460831955175,0.06247312356654262,0.06247809152361184,0.06246817525272488]",0.06247312356654262,8192.0,5120.0,16384.0
gnr-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[679.8531841635526,680.5148405723569,678.787550110709,680.6747461545208,678.8857232035815]",679.8531841635526,"[679.8969597065155,680.6473961929958,678.8426694526642,680.7749090436828,679.0824400377645]",679.8969597065155,"[0.08298989064496491,0.08307065924955528,0.08285980836312366,0.08309017897394054,0.0828717923832497]",0.08298989064496491,8192.0,5120.0,16384.0
gnr-n8192-04-before,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[1528.161329028312,1527.5451590383448,1526.3608359876157,1527.1993760635291,1526.130655787764]",1527.1993760635291,"[1531.531022299086,1528.8605960116686,1526.5534272812179,1527.5110606974663,1526.3192983982628]",1527.5110606974663,"[0.18654313098490138,0.18646791492167294,0.18632334423676947,0.18642570508588005,0.18629524606784229]",0.18642570508588005,8192.0,12288.0,32768.0
gnr-n8192-04-before,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[861.589890201974,860.5388729374325,860.763607684636,861.4716755597652,861.458588522341]",861.458588522341,"[861.7901268038759,860.5908021010735,860.8584825454819,861.582508717558,861.5505797981137]",861.5505797981137,"[0.10517454714379565,0.1050462491378702,0.10507368257869092,0.10516011664547915,0.10515851910673107]",0.10515851910673107,8192.0,12288.0,32768.0
gnr-n8192-04-before,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1994.0138766206123,1993.5844422282241,1994.2882461889274,1995.1809944436573,1994.1485396780347]",1994.1485396780347,"[1994.4066106266098,1993.7046587932864,1994.5974355208223,1996.3888303186711,1994.9101011532896]",1994.5974355208223,"[0.2434098970484146,0.24335747585793752,0.24344338942735927,0.243552367485798,0.24342633540991634]",0.24342633540991634,8192.0,12288.0,131072.0
gnr-n8192-04-before,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[2078.0513777777833,2079.5869925925736,2077.216118518521,2075.8307851851987,2073.912444444422]",2077.216118518521,"[2078.2431703722705,2080.3439407447713,2078.367674079749,2077.098340736551,2074.465422224926]",2078.2431703722705,"[0.25366838107638956,0.25385583405671064,0.25356642071759294,0.25339731264467763,0.25316314019096947]",0.25356642071759294,8192.0,12288.0,131072.0
