name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations
collision/ids/natural/churn/manual_time,4,1,121,450066.51239669404,2167516.5206611445,ns,512.0
collision/ids/natural/churn/manual_time,5,1,121,420544.1487603304,2065444.2148760254,ns,512.0
collision/ids/natural/churn/manual_time,6,1,121,440170.86776859505,2136037.5289256037,ns,512.0
collision/ids/natural1024/points/manual_time,0,1,438,116138.6324200913,116214.7054794451,ns,2048.0
collision/ids/natural1024/points/manual_time,1,1,438,110967.81506849299,110900.30136985755,ns,2048.0
collision/ids/natural1024/points/manual_time,2,1,438,110024.58219178084,110089.61187214368,ns,2048.0
collision/ids/natural1024/points/manual_time,3,1,438,112890.63698630138,112497.71461187306,ns,2048.0
collision/ids/natural1024/points/manual_time,4,1,438,111174.69863013695,111235.73059360692,ns,2048.0
collision/ids/natural1024/points/manual_time,5,1,438,111588.12100456622,111605.78310502088,ns,2048.0
collision/ids/natural1024/points/manual_time,6,1,438,111554.65068493159,111545.85159817687,ns,2048.0
collision/ids/natural1024/scan256_after/manual_time,0,1,1790,26626.56033519555,26578.864245811485,ns,256.0
collision/ids/natural1024/scan256_after/manual_time,1,1,1790,26644.90391061451,26677.39776536388,ns,256.0
collision/ids/natural1024/scan256_after/manual_time,2,1,1790,26248.277094972076,26225.3960893862,ns,256.0
collision/ids/natural1024/scan256_after/manual_time,3,1,1790,27090.097206704,27125.209497206146,ns,256.0
collision/ids/natural1024/scan256_after/manual_time,4,1,1790,26861.73351955312,26832.7284916197,ns,256.0
collision/ids/natural1024/scan256_after/manual_time,5,1,1790,27271.569832402198,27304.77206703972,ns,256.0
collision/ids/natural1024/scan256_after/manual_time,6,1,1790,26817.193854748646,26851.955307261218,ns,256.0
collision/ids/natural1024/churn/manual_time,0,1,71,722371.1267605633,814522.2957746472,ns,512.0
collision/ids/natural1024/churn/manual_time,1,1,71,710848.1830985916,799512.3239436793,ns,512.0
collision/ids/natural1024/churn/manual_time,2,1,71,890574.0281690141,1009383.2112676041,ns,512.0
collision/ids/natural1024/churn/manual_time,3,1,71,719800.0845070423,811003.5070422794,ns,512.0
collision/ids/natural1024/churn/manual_time,4,1,71,713028.943661972,803895.5352112263,ns,512.0
collision/ids/natural1024/churn/manual_time,5,1,71,723779.5211267604,815866.1971831078,ns,512.0
collision/ids/natural1024/churn/manual_time,6,1,71,723014.3239436621,814779.9295774645,ns,512.0
collision/ids/gapped/points/manual_time,0,1,404,119651.13118811884,119353.23762376305,ns,2048.0
collision/ids/gapped/points/manual_time,1,1,404,120126.30198019785,119976.27722772447,ns,2048.0
collision/ids/gapped/points/manual_time,2,1,404,119043.01237623773,118840.55198020041,ns,2048.0
collision/ids/gapped/points/manual_time,3,1,404,119287.56930693079,119357.6732673251,ns,2048.0
collision/ids/gapped/points/manual_time,4,1,404,119757.23762376221,119462.97277228218,ns,2048.0
collision/ids/gapped/points/manual_time,5,1,404,120952.5371287129,121018.2549504955,ns,2048.0
collision/ids/gapped/points/manual_time,6,1,404,120911.53712871285,120979.57673267442,ns,2048.0
collision/ids/gapped/scan256_after/manual_time,0,1,580,83280.62758620687,83351.65172413836,ns,256.0
collision/ids/gapped/scan256_after/manual_time,1,1,580,83052.19655172397,82911.20689654938,ns,256.0
collision/ids/gapped/scan256_after/manual_time,2,1,580,84007.95517241386,83910.2017241432,ns,256.0
collision/ids/gapped/scan256_after/manual_time,3,1,580,83764.90689655177,83825.93275861806,ns,256.0
collision/ids/gapped/scan256_after/manual_time,4,1,580,83120.54137931035,83189.22413793119,ns,256.0
collision/ids/gapped/scan256_after/manual_time,5,1,580,84110.74137931032,83796.55172413608,ns,256.0
collision/ids/gapped/scan256_after/manual_time,6,1,580,83625.78620689658,83686.27758620773,ns,256.0
collision/ids/gapped/churn/manual_time,0,1,273,176591.49450549454,289042.5824175839,ns,512.0
collision/ids/gapped/churn/manual_time,1,1,273,176356.29670329674,286435.282051294,ns,512.0
collision/ids/gapped/churn/manual_time,2,1,273,175243.19780219794,285582.72161172616,ns,512.0
collision/ids/gapped/churn/manual_time,3,1,273,176197.19413919424,287553.87912087847,ns,512.0
collision/ids/gapped/churn/manual_time,4,1,273,173470.76190476175,282742.21611722186,ns,512.0
collision/ids/gapped/churn/manual_time,5,1,273,175565.34065934067,286558.91208791157,ns,512.0
collision/ids/gapped/churn/manual_time,6,1,273,174638.17948717967,281573.8681318694,ns,512.0
collision/ids/gapped_tail/points/manual_time,0,1,416,122678.31971153844,122756.31009615553,ns,2048.0
collision/ids/gapped_tail/points/manual_time,1,1,416,121526.05048076928,121488.07932692402,ns,2048.0
collision/ids/gapped_tail/points/manual_time,2,1,416,119805.63942307697,119488.08173077265,ns,2048.0
collision/ids/gapped_tail/points/manual_time,3,1,416,121850.09374999993,121920.67307692512,ns,2048.0
collision/ids/gapped_tail/points/manual_time,4,1,416,123558.84615384617,123631.70913461866,ns,2048.0
collision/ids/gapped_tail/points/manual_time,5,1,416,125075.52163461536,124661.6586538454,ns,2048.0
collision/ids/gapped_tail/points/manual_time,6,1,416,123812.95913461536,123405.14663461849,ns,2048.0
collision/ids/gapped_tail/scan256_after/manual_time,0,1,586,92051.4112627986,92126.27986348441,ns,256.0
collision/ids/gapped_tail/scan256_after/manual_time,1,1,586,82400.91979522191,82459.96928327654,ns,256.0
collision/ids/gapped_tail/scan256_after/manual_time,2,1,586,95768.21843003406,95855.16211603886,ns,256.0
collision/ids/gapped_tail/scan256_after/manual_time,3,1,586,88034.81228668937,87821.10238908077,ns,256.0
collision/ids/gapped_tail/scan256_after/manual_time,4,1,586,83778.39249146757,83843.43003412892,ns,256.0
collision/ids/gapped_tail/scan256_after/manual_time,5,1,586,85925.7832764505,85990.18771330977,ns,256.0
collision/ids/gapped_tail/scan256_after/manual_time,6,1,586,86170.61945392498,86236.20477815942,ns,256.0
collision/ids/gapped_tail/churn/manual_time,0,1,261,179781.83141762455,294754.46743294434,ns,512.0
collision/ids/gapped_tail/churn/manual_time,1,1,261,177513.79310344812,288206.8888888887,ns,512.0
collision/ids/gapped_tail/churn/manual_time,2,1,261,175229.97318007654,284837.0038314187,ns,512.0
collision/ids/gapped_tail/churn/manual_time,3,1,261,175907.01149425295,288564.17624520755,ns,512.0
collision/ids/gapped_tail/churn/manual_time,4,1,261,175608.14559386973,288848.33716475155,ns,512.0
collision/ids/gapped_tail/churn/manual_time,5,1,261,206796.95402298856,356543.2605363972,ns,512.0
collision/ids/gapped_tail/churn/manual_time,6,1,261,174744.94636015332,285548.8505747133,ns,512.0
collision/ids/blocked/points/manual_time,0,1,329,145622.74772036477,145166.91793313192,ns,2048.0
collision/ids/blocked/points/manual_time,1,1,329,153674.19756838898,153319.02127659693,ns,2048.0
collision/ids/blocked/points/manual_time,2,1,329,146384.28267477202,146452.884498485,ns,2048.0
collision/ids/blocked/points/manual_time,3,1,329,145722.30091185402,145793.4376899764,ns,2048.0
collision/ids/blocked/points/manual_time,4,1,329,146222.39817629175,145906.40729483526,ns,2048.0
collision/ids/blocked/points/manual_time,5,1,329,148114.92705167175,148192.37689969354,ns,2048.0
collision/ids/blocked/points/manual_time,6,1,329,146570.96352583586,146640.95744681382,ns,2048.0
collision/ids/blocked/scan256_after/manual_time,0,1,1136,43425.12235915495,43487.97007042239,ns,256.0
collision/ids/blocked/scan256_after/manual_time,1,1,1136,43968.46742957741,43907.64436619764,ns,256.0
collision/ids/blocked/scan256_after/manual_time,2,1,1136,43477.382042253426,43464.788732393274,ns,256.0
collision/ids/blocked/scan256_after/manual_time,3,1,1136,43560.68221830985,43592.208626762935,ns,256.0
collision/ids/blocked/scan256_after/manual_time,4,1,1136,43761.74119718307,43814.25968310014,ns,256.0
collision/ids/blocked/scan256_after/manual_time,5,1,1136,44008.56161971829,43903.75528169094,ns,256.0
collision/ids/blocked/scan256_after/manual_time,6,1,1136,43712.241197183146,43767.605633803396,ns,256.0
collision/ids/blocked/churn/manual_time,0,1,255,192458.36470588244,285220.5843137126,ns,512.0
collision/ids/blocked/churn/manual_time,1,1,255,189534.5137254903,282195.09803920693,ns,512.0
collision/ids/blocked/churn/manual_time,2,1,255,189537.7647058824,283553.5882352823,ns,512.0
collision/ids/blocked/churn/manual_time,3,1,255,191992.52941176467,286685.94509803277,ns,512.0
collision/ids/blocked/churn/manual_time,4,1,255,190182.06274509814,284619.60784313735,ns,512.0
collision/ids/blocked/churn/manual_time,5,1,255,190106.74509803913,283482.51372549095,ns,512.0
collision/ids/blocked/churn/manual_time,6,1,255,190651.03921568615,283437.5764705907,ns,512.0
collision/ids/indirect/points/manual_time,0,1,413,118195.75302663438,118266.4430992708,ns,2048.0
collision/ids/indirect/points/manual_time,1,1,413,119169.76029055688,119242.63438256802,ns,2048.0
collision/ids/indirect/points/manual_time,2,1,413,119793.83777239706,119646.99273608168,ns,2048.0
collision/ids/indirect/points/manual_time,3,1,413,118654.28571428577,118466.00242130866,ns,2048.0
collision/ids/indirect/points/manual_time,4,1,413,118497.38256658605,118563.35593220794,ns,2048.0
collision/ids/indirect/points/manual_time,5,1,413,118967.21791767547,118947.23486682696,ns,2048.0
collision/ids/indirect/points/manual_time,6,1,413,118047.95157384984,118117.2324455162,ns,2048.0
collision/ids/indirect/scan256_after/manual_time,0,1,1007,49546.644488579856,49446.78848063679,ns,256.0
collision/ids/indirect/scan256_after/manual_time,1,1,1007,49137.857994041704,49197.989076466205,ns,256.0
collision/ids/indirect/scan256_after/manual_time,2,1,1007,49024.108242303846,49003.80635551272,ns,256.0
collision/ids/indirect/scan256_after/manual_time,3,1,1007,49437.31777557099,49496.02681231417,ns,256.0
collision/ids/indirect/scan256_after/manual_time,4,1,1007,48871.57497517372,48758.0268123147,ns,256.0
collision/ids/indirect/scan256_after/manual_time,5,1,1007,49135.51241310826,49190.334657401385,ns,256.0
collision/ids/indirect/scan256_after/manual_time,6,1,1007,48770.62562065539,48831.016881827374,ns,256.0
collision/ids/indirect/churn/manual_time,0,1,269,185725.90706319694,241320.94052045298,ns,512.0
collision/ids/indirect/churn/manual_time,1,1,269,186769.87732342,242211.58736059844,ns,512.0
collision/ids/indirect/churn/manual_time,2,1,269,182841.91078066916,238497.67657992887,ns,512.0
collision/ids/indirect/churn/manual_time,3,1,269,184303.02230483264,240239.15613383325,ns,512.0
collision/ids/indirect/churn/manual_time,4,1,269,183139.628252788,238989.1561338195,ns,512.0
collision/ids/indirect/churn/manual_time,5,1,269,182853.8587360596,238562.88475836115,ns,512.0
collision/ids/indirect/churn/manual_time,6,1,269,182638.41635687725,237892.19330855008,ns,512.0
hot/deps/natural/points/manual_time,0,1,820,60444.717073170774,60362.19512194975,ns,2048.0
hot/deps/natural/points/manual_time,1,1,820,59091.931707317075,59093.343902435015,ns,2048.0
hot/deps/natural/points/manual_time,2,1,820,59705.02317073162,59647.66219512212,ns,2048.0
hot/deps/natural/points/manual_time,3,1,820,59684.119512195124,59723.83170731563,ns,2048.0
hot/deps/natural/points/manual_time,4,1,820,60022.72317073169,60065.954878050004,ns,2048.0
hot/deps/natural/points/manual_time,5,1,820,59464.89268292683,59509.85731707465,ns,2048.0
hot/deps/natural/points/manual_time,6,1,820,59268.01463414624,59312.09268292934,ns,2048.0
hot/deps/natural/scan256_after/manual_time,0,1,510,92823.06862745105,92864.05294117554,ns,256.0
hot/deps/natural/scan256_after/manual_time,1,1,510,92302.74509803928,92343.95490196334,ns,256.0
hot/deps/natural/scan256_after/manual_time,2,1,510,93399.3901960784,93123.93725489957,ns,256.0
hot/deps/natural/scan256_after/manual_time,3,1,510,92855.97450980394,92899.91764705778,ns,256.0
hot/deps/natural/scan256_after/manual_time,4,1,510,92136.13529411762,92084.96470588371,ns,256.0
hot/deps/natural/scan256_after/manual_time,5,1,510,92424.39607843132,92461.68431372344,ns,256.0
hot/deps/natural/scan256_after/manual_time,6,1,510,103371.29019607845,93576.47254901736,ns,256.0
hot/deps/natural/churn/manual_time,0,1,43,1119328.8372093022,1385048.4418604977,ns,2048.0
hot/deps/natural/churn/manual_time,1,1,43,1103528.488372093,1365405.0465116838,ns,2048.0
hot/deps/natural/churn/manual_time,2,1,43,1114617.6046511629,1375982.5348837553,ns,2048.0
hot/deps/natural/churn/manual_time,3,1,43,1107878.3488372094,1374512.5813953772,ns,2048.0
hot/deps/natural/churn/manual_time,4,1,43,1123439.3488372094,1397032.9534883874,ns,2048.0
hot/deps/natural/churn/manual_time,5,1,43,1105154.441860465,1368758.720930248,ns,2048.0
hot/deps/natural/churn/manual_time,6,1,43,1121553.7209302324,1385661.8372092752,ns,2048.0
hot/deps/natural1024/points/manual_time,0,1,803,59562.73225404722,59604.452054791494,ns,2048.0
hot/deps/natural1024/points/manual_time,1,1,803,59718.63511830649,59760.53300124639,ns,2048.0
hot/deps/natural1024/points/manual_time,2,1,803,59899.740971357445,59864.103362391674,ns,2048.0
hot/deps/natural1024/points/manual_time,3,1,803,58857.5716064758,58897.67496886956,ns,2048.0
hot/deps/natural1024/points/manual_time,4,1,803,59235.368617683715,59273.34993773466,ns,2048.0
hot/deps/natural1024/points/manual_time,5,1,803,58892.514321295224,58929.06849315394,ns,2048.0
hot/deps/natural1024/points/manual_time,6,1,803,59953.24906600232,59998.75466998889,ns,2048.0
hot/deps/natural1024/scan256_after/manual_time,0,1,527,97412.34155597724,97464.89563567271,ns,256.0
hot/deps/natural1024/scan256_after/manual_time,1,1,527,91267.83681214419,91236.32258064902,ns,256.0
hot/deps/natural1024/scan256_after/manual_time,2,1,527,92434.06451612912,92313.33017077939,ns,256.0
hot/deps/natural1024/scan256_after/manual_time,3,1,527,92238.24857685012,92284.70967741891,ns,256.0
hot/deps/natural1024/scan256_after/manual_time,4,1,527,93173.7305502847,93212.91840607405,ns,256.0
hot/deps/natural1024/scan256_after/manual_time,5,1,527,93387.93168880454,93431.1366223881,ns,256.0
hot/deps/natural1024/scan256_after/manual_time,6,1,527,92870.18785578747,92910.89373814307,ns,256.0
hot/deps/natural1024/churn/manual_time,0,1,45,1114490.1333333333,1379742.5777778155,ns,2048.0
hot/deps/natural1024/churn/manual_time,1,1,45,1105044.711111111,1368144.4444444757,ns,2048.0
hot/deps/natural1024/churn/manual_time,2,1,45,1116288.2888888891,1379031.488888829,ns,2048.0
hot/deps/natural1024/churn/manual_time,3,1,45,1131996.6,1396205.555555557,ns,2048.0
hot/deps/natural1024/churn/manual_time,4,1,45,1104723.4888888889,1369333.333333363,ns,2048.0
hot/deps/natural1024/churn/manual_time,5,1,45,1127310.4666666666,1396418.533333351,ns,2048.0
hot/deps/natural1024/churn/manual_time,6,1,45,1110033.777777778,1374018.5111110746,ns,2048.0
hot/deps/gapped/points/manual_time,0,1,416,118298.7427884614,118367.38701923673,ns,2048.0
hot/deps/gapped/points/manual_time,1,1,416,116975.99759615383,117036.75961538541,ns,2048.0
hot/deps/gapped/points/manual_time,2,1,416,118175.72836538452,118111.87980769445,ns,2048.0
hot/deps/gapped/points/manual_time,3,1,416,118352.48798076926,118425.88221154206,ns,2048.0
hot/deps/gapped/points/manual_time,4,1,416,118400.77644230773,118467.94951923065,ns,2048.0
hot/deps/gapped/points/manual_time,5,1,416,117087.47355769227,117059.59615384905,ns,2048.0
hot/deps/gapped/points/manual_time,6,1,416,117340.35817307697,117408.15384615638,ns,2048.0
hot/deps/gapped/scan256_after/manual_time,0,1,572,85903.53846153834,85972.17307692129,ns,256.0
hot/deps/gapped/scan256_after/manual_time,1,1,572,85237.56818181819,85297.78496503402,ns,256.0
hot/deps/gapped/scan256_after/manual_time,2,1,572,85439.83391608404,85497.96153845845,ns,256.0
hot/deps/gapped/scan256_after/manual_time,3,1,572,87028.1800699301,87097.75699299572,ns,256.0
hot/deps/gapped/scan256_after/manual_time,4,1,572,85387.02622377619,85452.65209789533,ns,256.0
hot/deps/gapped/scan256_after/manual_time,5,1,572,86153.12062937052,86212.48601398629,ns,256.0
hot/deps/gapped/scan256_after/manual_time,6,1,572,85501.00699300703,85562.35314684876,ns,256.0
hot/deps/gapped/churn/manual_time,0,1,40,1249054.5500000003,1371614.5749999243,ns,2048.0
hot/deps/gapped/churn/manual_time,1,1,40,1256132.7,1383466.650000109,ns,2048.0
hot/deps/gapped/churn/manual_time,2,1,40,1259786.8500000003,1386403.1249999797,ns,2048.0
hot/deps/gapped/churn/manual_time,3,1,40,1278389.9499999997,1403663.5500000115,ns,2048.0
hot/deps/gapped/churn/manual_time,4,1,40,1252262.85,1380395.824999958,ns,2048.0
hot/deps/gapped/churn/manual_time,5,1,40,1260850.3000000003,1385541.6750001127,ns,2048.0
hot/deps/gapped/churn/manual_time,6,1,40,1233623.2500000002,1352101.0499999875,ns,2048.0
hot/deps/gapped_tail/points/manual_time,0,1,413,119168.71428571438,118826.16949152027,ns,2048.0
hot/deps/gapped_tail/points/manual_time,1,1,413,118888.25423728809,118954.90314770513,ns,2048.0
hot/deps/gapped_tail/points/manual_time,2,1,413,119859.38014527844,119660.61501210235,ns,2048.0
hot/deps/gapped_tail/points/manual_time,3,1,413,119272.58353510893,119339.68765132892,ns,2048.0
hot/deps/gapped_tail/points/manual_time,4,1,413,118563.44067796612,118636.60290556087,ns,2048.0
hot/deps/gapped_tail/points/manual_time,5,1,413,119225.7869249395,119287.42857142875,ns,2048.0
hot/deps/gapped_tail/points/manual_time,6,1,413,146538.84745762713,130233.75544794409,ns,2048.0
hot/deps/gapped_tail/scan256_after/manual_time,0,1,577,85648.18890814557,85709.05545927906,ns,256.0
hot/deps/gapped_tail/scan256_after/manual_time,1,1,577,86343.45753899489,86407.06239168672,ns,256.0
hot/deps/gapped_tail/scan256_after/manual_time,2,1,577,86017.77469670707,85998.7729636131,ns,256.0
hot/deps/gapped_tail/scan256_after/manual_time,3,1,577,86608.20450606593,86672.3708838767,ns,256.0
hot/deps/gapped_tail/scan256_after/manual_time,4,1,577,85596.7816291162,85660.7452339746,ns,256.0
hot/deps/gapped_tail/scan256_after/manual_time,5,1,577,85417.84922010399,85397.59965337832,ns,256.0
hot/deps/gapped_tail/scan256_after/manual_time,6,1,577,85901.59098786842,85963.45927210194,ns,256.0
hot/deps/gapped_tail/churn/manual_time,0,1,39,1248472.5897435897,1370413.461538479,ns,2048.0
hot/deps/gapped_tail/churn/manual_time,1,1,39,1252267.4615384617,1377509.6153845713,ns,2048.0
hot/deps/gapped_tail/churn/manual_time,2,1,39,1281588.0256410257,1408938.0512820946,ns,2048.0
hot/deps/gapped_tail/churn/manual_time,3,1,39,1266994.9743589745,1397680.5641026984,ns,2048.0
hot/deps/gapped_tail/churn/manual_time,4,1,39,1260364.5897435902,1390530.974358939,ns,2048.0
hot/deps/gapped_tail/churn/manual_time,5,1,39,1236443.692307692,1355248.9230770576,ns,2048.0
hot/deps/gapped_tail/churn/manual_time,6,1,39,1270874.3333333335,1394477.564102677,ns,2048.0
hot/deps/blocked/points/manual_time,0,1,330,145431.86363636347,145369.82121212513,ns,2048.0
hot/deps/blocked/points/manual_time,1,1,330,145733.88484848491,145807.57575757275,ns,2048.0
hot/deps/blocked/points/manual_time,2,1,330,143356.9030303031,143183.2060606079,ns,2048.0
hot/deps/blocked/points/manual_time,3,1,330,144594.7151515151,144673.1060606036,ns,2048.0
hot/deps/blocked/points/manual_time,4,1,330,144263.9424242424,144342.92727271855,ns,2048.0
hot/deps/blocked/points/manual_time,5,1,330,146527.45151515157,146594.31818183127,ns,2048.0
hot/deps/blocked/points/manual_time,6,1,330,145081.32424242434,145150.8818181787,ns,2048.0
hot/deps/blocked/scan256_after/manual_time,0,1,1057,45787.263008514725,45844.84389782077,ns,256.0
hot/deps/blocked/scan256_after/manual_time,1,1,1057,45316.23935666983,45300.811731317335,ns,256.0
hot/deps/blocked/scan256_after/manual_time,2,1,1057,45487.2062440871,45511.03595080664,ns,256.0
hot/deps/blocked/scan256_after/manual_time,3,1,1057,45431.02175969725,45460.737937564365,ns,256.0
hot/deps/blocked/scan256_after/manual_time,4,1,1057,45762.123935666896,45818.748344369655,ns,256.0
hot/deps/blocked/scan256_after/manual_time,5,1,1057,45749.485335856196,45810.74550614826,ns,256.0
hot/deps/blocked/scan256_after/manual_time,6,1,1057,45528.84484389782,45584.55534531879,ns,256.0
hot/deps/blocked/churn/manual_time,0,1,49,1021213.7346938775,1126615.63265312,ns,2048.0
hot/deps/blocked/churn/manual_time,1,1,49,1010604.8367346941,1117306.9795918355,ns,2048.0
hot/deps/blocked/churn/manual_time,2,1,49,1033331.93877551,1138637.7346938173,ns,2048.0
hot/deps/blocked/churn/manual_time,3,1,49,1015152.5102040814,1122576.530612207,ns,2048.0
hot/deps/blocked/churn/manual_time,4,1,49,1008417.7551020405,1113607.1224490367,ns,2048.0
hot/deps/blocked/churn/manual_time,5,1,49,1011456.8775510206,1116863.9387754665,ns,2048.0
hot/deps/blocked/churn/manual_time,6,1,49,1023671.2040816325,1136270.3877552184,ns,2048.0
hot/deps/indirect/points/manual_time,0,1,415,119975.44819277101,120043.07228916201,ns,2048.0
hot/deps/indirect/points/manual_time,1,1,415,118449.81686746977,118513.75421687303,ns,2048.0
hot/deps/indirect/points/manual_time,2,1,415,119119.21445783126,118980.02168674837,ns,2048.0
hot/deps/indirect/points/manual_time,3,1,415,119005.95903614456,119076.60722892139,ns,2048.0
hot/deps/indirect/points/manual_time,4,1,415,118665.99759036163,118732.73012048252,ns,2048.0
hot/deps/indirect/points/manual_time,5,1,415,118301.43614457833,118365.86265060469,ns,2048.0
hot/deps/indirect/points/manual_time,6,1,415,119473.42650602406,119542.5686747007,ns,2048.0
hot/deps/indirect/scan256_after/manual_time,0,1,923,53418.51354279525,53438.96749728564,ns,256.0
hot/deps/indirect/scan256_after/manual_time,1,1,923,52914.01625135429,52983.0260021651,ns,256.0
hot/deps/indirect/scan256_after/manual_time,2,1,923,53507.90682556891,53477.24702058255,ns,256.0
hot/deps/indirect/scan256_after/manual_time,3,1,923,53127.59588299029,53190.00541712113,ns,256.0
hot/deps/indirect/scan256_after/manual_time,4,1,923,53768.53629469121,53828.27735644684,ns,256.0
hot/deps/indirect/scan256_after/manual_time,5,1,923,53150.64788732393,53211.2221018413,ns,256.0
hot/deps/indirect/scan256_after/manual_time,6,1,923,52966.61213434455,53025.73131094466,ns,256.0
hot/deps/indirect/churn/manual_time,0,1,64,743991.7968749998,801632.156249954,ns,2048.0
hot/deps/indirect/churn/manual_time,1,1,64,734863.5000000001,792804.0312499274,ns,2048.0
hot/deps/indirect/churn/manual_time,2,1,64,745097.9062500001,803782.5625000217,ns,2048.0
hot/deps/indirect/churn/manual_time,3,1,64,738073.8593749999,795662.1093749838,ns,2048.0
hot/deps/indirect/churn/manual_time,4,1,64,737248.9531249998,793867.8437500179,ns,2048.0
hot/deps/indirect/churn/manual_time,5,1,64,744864.7968749999,802785.1562500965,ns,2048.0
hot/deps/indirect/churn/manual_time,6,1,64,743636.2343749999,802393.2343750318,ns,2048.0
hot/ids/natural/points/manual_time,0,1,818,59783.77995110025,59820.90464547293,ns,2048.0
hot/ids/natural/points/manual_time,1,1,818,59742.8716381417,59787.69315403168,ns,2048.0
hot/ids/natural/points/manual_time,2,1,818,59961.21882640588,59881.265281173706,ns,2048.0
hot/ids/natural/points/manual_time,3,1,818,60159.87897310523,60207.365525674366,ns,2048.0
hot/ids/natural/points/manual_time,4,1,818,59593.117359413314,59633.09902200615,ns,2048.0
hot/ids/natural/points/manual_time,5,1,818,59448.882640586846,59485.88997555384,ns,2048.0
hot/ids/natural/points/manual_time,6,1,818,59672.39486552577,59666.97188264749,ns,2048.0
hot/ids/natural/scan256_after/manual_time,0,1,510,93908.73921568634,93978.02156863511,ns,256.0
hot/ids/natural/scan256_after/manual_time,1,1,510,93879.1999999999,93927.4509803883,ns,256.0
hot/ids/natural/scan256_after/manual_time,2,1,510,92011.06470588232,91920.26274509063,ns,256.0
hot/ids/natural/scan256_after/manual_time,3,1,510,92011.37450980386,92051.63333333541,ns,256.0
hot/ids/natural/scan256_after/manual_time,4,1,510,92313.58235294116,92357.76274508669,ns,256.0
hot/ids/natural/scan256_after/manual_time,5,1,510,92228.46078431376,92270.75098038437,ns,256.0
hot/ids/natural/scan256_after/manual_time,6,1,510,91351.23725490196,91392.7294117586,ns,256.0
hot/ids/natural/churn/manual_time,0,1,44,1114054.4090909085,1377727.2727272755,ns,2048.0
hot/ids/natural/churn/manual_time,1,1,44,1122673.6590909094,1390822.886363678,ns,2048.0
hot/ids/natural/churn/manual_time,2,1,44,1107427.2954545454,1367519.8863635724,ns,2048.0
hot/ids/natural/churn/manual_time,3,1,44,1138497.3636363638,1409265.1363636253,ns,2048.0
hot/ids/natural/churn/manual_time,4,1,44,1108273.0227272732,1368381.6363635773,ns,2048.0
hot/ids/natural/churn/manual_time,5,1,44,1117194.3863636365,1382139.2045454609,ns,2048.0
hot/ids/natural/churn/manual_time,6,1,44,1123851.5681818181,1388866.4772728665,ns,2048.0
hot/ids/natural1024/points/manual_time,0,1,835,59769.78083832327,59810.280239524065,ns,2048.0
hot/ids/natural1024/points/manual_time,1,1,835,60165.70179640711,60206.28742514853,ns,2048.0
hot/ids/natural1024/points/manual_time,2,1,835,59447.79880239522,59385.6790419148,ns,2048.0
hot/ids/natural1024/points/manual_time,3,1,835,59753.46107784438,59729.7904191637,ns,2048.0
hot/ids/natural1024/points/manual_time,4,1,835,59494.29221556888,59533.73293413099,ns,2048.0
hot/ids/natural1024/points/manual_time,5,1,835,59040.22395209581,59078.592814375064,ns,2048.0
hot/ids/natural1024/points/manual_time,6,1,835,59556.20359281427,59592.41556886654,ns,2048.0
hot/ids/natural1024/scan256_after/manual_time,0,1,512,93957.15234375004,94007.65039062341,ns,256.0
hot/ids/natural1024/scan256_after/manual_time,1,1,512,92990.66210937519,93024.41210937151,ns,256.0
hot/ids/natural1024/scan256_after/manual_time,2,1,512,93111.83789062499,92993.7343750048,ns,256.0
hot/ids/natural1024/scan256_after/manual_time,3,1,512,93171.77929687497,93041.91015624408,ns,256.0
hot/ids/natural1024/scan256_after/manual_time,4,1,512,91802.52734375004,91846.43554688287,ns,256.0
hot/ids/natural1024/scan256_after/manual_time,5,1,512,91977.30468749997,92018.39257812206,ns,256.0
hot/ids/natural1024/scan256_after/manual_time,6,1,512,93474.14453124991,93429.76757811816,ns,256.0
hot/ids/natural1024/churn/manual_time,0,1,43,1127058.4883720933,1398631.7674418855,ns,2048.0
hot/ids/natural1024/churn/manual_time,1,1,43,1116358.8372093022,1389395.3488372562,ns,2048.0
hot/ids/natural1024/churn/manual_time,2,1,43,1108664.046511628,1369307.1860465482,ns,2048.0
hot/ids/natural1024/churn/manual_time,3,1,43,1110723.1860465116,1375873.0465116089,ns,2048.0
hot/ids/natural1024/churn/manual_time,4,1,43,1119745.465116279,1389549.4186046396,ns,2048.0
hot/ids/natural1024/churn/manual_time,5,1,43,1123831.7906976745,1391531.0000000247,ns,2048.0
hot/ids/natural1024/churn/manual_time,6,1,43,1115531.3255813958,1383085.2790698006,ns,2048.0
hot/ids/gapped/points/manual_time,0,1,409,118618.43031784844,118592.09290951988,ns,2048.0
hot/ids/gapped/points/manual_time,1,1,409,118032.25916870404,118095.76039118477,ns,2048.0
hot/ids/gapped/points/manual_time,2,1,409,118457.14669926652,118347.69926651474,ns,2048.0
hot/ids/gapped/points/manual_time,3,1,409,118354.96577017105,118418.50122249118,ns,2048.0
hot/ids/gapped/points/manual_time,4,1,409,118976.20293398529,119053.27872860774,ns,2048.0
hot/ids/gapped/points/manual_time,5,1,409,119022.03178484096,119087.30562346561,ns,2048.0
hot/ids/gapped/points/manual_time,6,1,409,119174.75550122258,119235.22738386554,ns,2048.0
hot/ids/gapped/scan256_after/manual_time,0,1,584,86478.97089041091,86550.94178081803,ns,256.0
hot/ids/gapped/scan256_after/manual_time,1,1,584,84663.8476027398,84743.72089041333,ns,256.0
