condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,0,40,136.297,142.964,157.779
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,0,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,0,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:cold,33554432,0,1,1,8,1,40,136.297,144.446,168.15
isolated,spatial,offset-parity1:trained,33554432,0,1,1,8,1,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:hot,33554432,0,1,1,8,1,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,0,40,135.557,143.705,168.15
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,0,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,0,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:cold,33554432,0,1,1,16,1,40,135.557,143.705,148.149
isolated,spatial,offset-parity1:trained,33554432,0,1,1,16,1,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:hot,33554432,0,1,1,16,1,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,0,40,137.038,141.483,160.742
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,0,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,0,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:cold,33554432,0,1,1,32,1,40,137.038,146.668,162.224
isolated,spatial,offset-parity1:trained,33554432,0,1,1,32,1,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:hot,33554432,0,1,1,32,1,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,0,40,135.557,142.964,161.483
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,0,40,135.557,144.446,156.298
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,0,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,1,40,136.297,148.149,176.298
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,1,40,135.557,140.001,187.409
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,1,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:cold,33554432,0,1,1,128,0,40,135.557,143.705,202.965
isolated,spatial,offset-parity1:trained,33554432,0,1,1,128,0,40,135.557,143.705,157.779
isolated,spatial,offset-parity1:hot,33554432,0,1,1,128,0,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:cold,33554432,0,1,1,128,1,40,135.557,143.705,149.631
isolated,spatial,offset-parity1:trained,33554432,0,1,1,128,1,40,135.557,143.705,181.483
isolated,spatial,offset-parity1:hot,33554432,0,1,1,128,1,40,23.7039,24.4446,25.1854
isolated,spatial,offset-parity1:cold,33554432,0,1,1,256,0,40,135.557,141.483,165.927
isolated,spatial,offset-parity1:trained,33554432,0,1,1,256,0,40,134.816,144.446,165.187
isolated,spatial,offset-parity1:hot,33554432,0,1,1,256,0,40,23.7039,24.4446,24.4446
isolated,spatial,offset-parity1:cold,33554432,0,1,1,256,1,40,135.557,146.668,151.853
isolated,spatial,offset-parity1:trained,33554432,0,1,1,256,1,40,135.557,143.705,261.484
isolated,spatial,offset-parity1:hot,33554432,0,1,1,256,1,40,23.7039,24.4446,24.4446
isolated,adjacent,parity1:cold,33554432,0,1,1,-2,0,40,134.816,144.446,156.298
isolated,adjacent,parity1:trained,33554432,0,1,1,-2,0,40,136.297,143.705,200.002
isolated,adjacent,parity1:hot,33554432,0,1,1,-2,0,40,23.7039,24.4446,24.4446
isolated,adjacent,parity1:cold,33554432,0,1,1,-2,1,40,135.557,143.705,176.298
isolated,adjacent,parity1:trained,33554432,0,1,1,-2,1,40,136.297,143.705,185.187
isolated,adjacent,parity1:hot,33554432,0,1,1,-2,1,40,23.7039,24.4446,25.1854
isolated,adjacent,parity1:cold,33554432,0,1,1,-1,0,40,135.557,144.446,198.52
isolated,adjacent,parity1:trained,33554432,0,1,1,-1,0,40,135.557,144.446,149.631
isolated,adjacent,parity1:hot,33554432,0,1,1,-1,0,40,23.7039,24.4446,25.1854
isolated,adjacent,parity1:cold,33554432,0,1,1,-1,1,40,135.557,140.001,151.112
isolated,adjacent,parity1:trained,33554432,0,1,1,-1,1,40,134.816,143.705,234.076
isolated,adjacent,parity1:hot,33554432,0,1,1,-1,1,40,23.7039,24.4446,24.4446
isolated,adjacent,parity1:cold,33554432,0,1,1,1,0,40,135.557,143.705,149.631
isolated,adjacent,parity1:trained,33554432,0,1,1,1,0,40,135.557,144.446,174.816
isolated,adjacent,parity1:hot,33554432,0,1,1,1,0,40,23.7039,24.4446,24.4446
isolated,adjacent,parity1:cold,33554432,0,1,1,1,1,40,136.297,143.705,214.076
isolated,adjacent,parity1:trained,33554432,0,1,1,1,1,40,135.557,142.964,148.149
isolated,adjacent,parity1:hot,33554432,0,1,1,1,1,40,23.7039,24.4446,25.1854
isolated,adjacent,parity1:cold,33554432,0,1,1,2,0,40,135.557,143.705,177.779
isolated,adjacent,parity1:trained,33554432,0,1,1,2,0,40,135.557,143.705,181.483
isolated,adjacent,parity1:hot,33554432,0,1,1,2,0,40,23.7039,24.4446,25.1854
isolated,adjacent,parity1:cold,33554432,0,1,1,2,1,40,135.557,143.705,163.705
isolated,adjacent,parity1:trained,33554432,0,1,1,2,1,40,136.297,143.705,156.298
