input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-neon,cross/4/unit32/draw8/stride32/spread/sum/point,1,3,"[7615.81689373518,7618.839237053937,7615.179836510163]",7615.81689373518,"[7615.533515034838,7618.555858365212,7616.190190778471]",7616.190190778471,"[7.437321185288262,7.440272692435485,7.436699059091956]",7.437321185288262,1024.0,32.0,8.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw8/stride32/spread/update/packet,1,3,"[12222.517935258116,12185.167979004995,12260.606299215424]",12222.517935258116,"[12227.723534441866,12184.722659754285,12260.192475800306]",12227.723534441866,"[11.936052671150504,11.899578104497063,11.973248339077562]",11.936052671150504,1024.0,32.0,8.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw8/stride32/spread/update/point,1,3,"[21016.14608433359,20998.724397589755,21002.75753012185]",21002.75753012185,"[21026.030120231237,20998.10692758424,21005.57228918222]",21005.57228918222,"[20.523580160482023,20.506566794521245,20.51050540050962]",20.51050540050962,1024.0,32.0,8.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw8/stride33/spread/sum/packet,1,3,"[2702.1260374439453,2704.541980312469,2702.6873190509964]",2702.6873190509964,"[2702.0208454031463,2705.801968731716,2702.605095557161]",2702.605095557161,"[2.638794958441353,2.6411542776488957,2.6393430850107387]",2.6393430850107387,1024.0,32.0,8.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw8/stride33/spread/sum/point,1,3,"[7619.3761567776455,7625.888949375496,7613.622754492962]",7619.3761567776455,"[7619.075666889305,7629.293957573232,7613.40609686566]",7619.075666889305,"[7.4407970281031695,7.447157177124507,7.435178471184535]",7.4407970281031695,1024.0,32.0,8.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw8/stride33/spread/update/packet,1,3,"[12374.065602841309,12353.148936169951,12381.224290781613]",12374.065602841309,"[12373.69858171702,12352.6879432807,12387.602836939383]",12373.69858171702,"[12.084048440274714,12.06362200797847,12.091039346466419]",12.084048440274714,1024.0,32.0,8.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw8/stride33/spread/update/point,1,3,"[20998.10225564069,20996.58345865076,21008.828571425478]",20998.10225564069,"[20997.33383455119,20995.875187974234,21018.821052734038]",20997.33383455119,"[20.50595923402411,20.504476033838632,20.516434151782693]",20.50595923402411,1024.0,32.0,8.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw8/stride64/spread/sum/packet,1,3,"[2673.7803523554353,2674.707200305541,2675.592301798979]",2674.707200305541,"[2676.3423975628543,2675.5919187875984,2675.5072769122353]",2675.5919187875984,"[2.611113625347105,2.61201875029838,2.6128831072255654]",2.61201875029838,1024.0,32.0,8.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw8/stride64/spread/sum/point,1,3,"[7673.388190268403,7697.377802075935,7671.589939855237]",7673.388190268403,"[7676.985237835808,7847.828321436153,7671.38217600938]",7676.985237835808,"[7.493543154558988,7.516970509839779,7.491787050639881]",7.493543154558988,1024.0,32.0,8.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw8/stride64/spread/update/packet,1,3,"[12305.069747169066,12302.578029643353,12284.879686136162]",12302.578029643353,"[12324.882301709373,12302.176983545154,12284.436791623079]",12302.176983545154,"[12.016669674969792,12.014236357073587,11.996952818492346]",12.014236357073587,1024.0,32.0,8.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw8/stride64/spread/update/point,1,3,"[21004.27409637863,21024.399096379784,21008.381024102902]",21008.381024102902,"[21003.45632510357,21037.54668660916,21007.69578330172]",21007.69578330172,"[20.511986422244753,20.53163974255838,20.51599709385049]",20.51599709385049,1024.0,32.0,8.0,32.0,224.0,64.0
crossover-neon,cross/4/unit64/draw2/stride64/spread/sum/packet,1,3,"[2669.3237602904715,2673.31342140566,2673.354394026068]",2673.31342140566,"[2669.2264981589215,2673.210223997588,2674.6151636744275]",2673.210223997588,"[2.6067614846586635,2.610657638091465,2.610697650416082]",2.610657638091465,1024.0,64.0,2.0,64.0,256.0,64.0
crossover-neon,cross/4/unit64/draw2/stride64/spread/sum/point,1,3,"[3598.5280040726834,3600.770366599166,3600.013492871862]",3600.013492871862,"[3598.9129328123922,3600.6339103851074,3599.8778004134615]",3599.8778004134615,"[3.5141875039772303,3.516377311131998,3.5156381766326783]",3.5156381766326783,1024.0,64.0,2.0,64.0,256.0,64.0
crossover-neon,cross/4/unit64/draw2/stride64/spread/update/packet,1,3,"[10789.254211334208,10778.527565088132,10772.516079636796]",10778.527565088132,"[10794.274885135703,10781.013782449776,10772.104134705676]",10781.013782449776,"[10.536381065756062,10.52590582528138,10.520035234020309]",10.52590582528138,1024.0,64.0,2.0,64.0,256.0,64.0
crossover-neon,cross/4/unit64/draw2/stride64/spread/update/point,1,3,"[7436.74707757833,7433.970244418885,7444.019659937072]",7436.74707757833,"[7441.269925567482,7433.693411245426,7459.994686574766]",7441.269925567482,"[7.262448317947588,7.2597365668153175,7.269550449157297]",7.262448317947588,1024.0,64.0,2.0,64.0,256.0,64.0
crossover-neon,cross/4/unit64/draw2/stride65/spread/sum/packet,1,3,"[2790.333399800561,2796.3214356924445,2795.131006979268]",2795.131006979268,"[2802.707876346261,2798.3700897425683,2799.91206383528]",2799.91206383528,"[2.7249349607427353,2.7307826520434024,2.7296201240031914]",2.7296201240031914,1024.0,64.0,2.0,64.0,259.0,65.0
crossover-neon,cross/4/unit64/draw2/stride65/spread/sum/point,1,3,"[3596.7174250265443,3610.3469493273988,3605.751551189773]",3605.751551189773,"[3596.579110628806,3612.359358822332,3605.6403826529136]",3605.6403826529136,"[3.512419360377485,3.525729442702538,3.5212417492087633]",3.5212417492087633,1024.0,64.0,2.0,64.0,259.0,65.0
crossover-neon,cross/4/unit64/draw2/stride65/spread/update/packet,1,3,"[10815.83615384847,10814.423076920522,10803.563076918339]",10814.423076920522,"[10815.430000023367,10813.993076925937,10812.509230723103]",10813.993076925937,"[10.562339993992646,10.560960036055198,10.550354567303064]",10.560960036055198,1024.0,64.0,2.0,64.0,259.0,65.0
