corpus,operation,cells,rounds,repetition,cells_per_call,ns_per_cell
msmarco-keyset--numbers/partial,bec_decode,752,1329,3,1,83.591470150
msmarco-keyset--numbers/partial,bec_decode,752,1329,4,1,83.552003786
msmarco-keyset--numbers/partial,calico_decode,752,1329,0,1,85.022422274
msmarco-keyset--numbers/partial,calico_decode,752,1329,1,1,84.967353673
msmarco-keyset--numbers/partial,calico_decode,752,1329,2,1,84.896558763
msmarco-keyset--numbers/partial,calico_decode,752,1329,3,1,84.977753830
msmarco-keyset--numbers/partial,calico_decode,752,1329,4,1,85.271185542
msmarco-keyset--numbers/all,bec_encode,1024,976,0,1,25.159437836
msmarco-keyset--numbers/all,bec_encode,1024,976,1,1,25.163103948
msmarco-keyset--numbers/all,bec_encode,1024,976,2,1,24.764364274
msmarco-keyset--numbers/all,bec_encode,1024,976,3,1,24.608016217
msmarco-keyset--numbers/all,bec_encode,1024,976,4,1,24.624131500
msmarco-keyset--numbers/all,calico_encode,1024,976,0,1,31.760406994
msmarco-keyset--numbers/all,calico_encode,1024,976,1,1,31.728812796
msmarco-keyset--numbers/all,calico_encode,1024,976,2,1,31.909956135
msmarco-keyset--numbers/all,calico_encode,1024,976,3,1,31.695358527
msmarco-keyset--numbers/all,calico_encode,1024,976,4,1,31.694305920
msmarco-keyset--numbers/all,bec_decode,1024,976,0,1,83.561579470
msmarco-keyset--numbers/all,bec_decode,1024,976,1,1,83.554795562
msmarco-keyset--numbers/all,bec_decode,1024,976,2,1,83.557104892
msmarco-keyset--numbers/all,bec_decode,1024,976,3,1,83.550815270
msmarco-keyset--numbers/all,bec_decode,1024,976,4,1,83.557243973
msmarco-keyset--numbers/all,calico_decode,1024,976,0,1,84.990869741
msmarco-keyset--numbers/all,calico_decode,1024,976,1,1,84.978069368
msmarco-keyset--numbers/all,calico_decode,1024,976,2,1,84.953041952
msmarco-keyset--numbers/all,calico_decode,1024,976,3,1,85.002568479
msmarco-keyset--numbers/all,calico_decode,1024,976,4,1,85.050778248
msmarco-keyset--of/partial,bec_encode,1023,977,0,1,25.183309971
msmarco-keyset--of/partial,bec_encode,1023,977,1,1,25.106299232
msmarco-keyset--of/partial,bec_encode,1023,977,2,1,25.127507451
msmarco-keyset--of/partial,bec_encode,1023,977,3,1,25.148342473
msmarco-keyset--of/partial,bec_encode,1023,977,4,1,25.151423103
msmarco-keyset--of/partial,calico_encode,1023,977,0,1,32.404482971
msmarco-keyset--of/partial,calico_encode,1023,977,1,1,32.411403633
msmarco-keyset--of/partial,calico_encode,1023,977,2,1,32.406913257
msmarco-keyset--of/partial,calico_encode,1023,977,3,1,32.400824036
msmarco-keyset--of/partial,calico_encode,1023,977,4,1,32.396201591
msmarco-keyset--of/partial,bec_decode,1023,977,0,1,83.523353854
msmarco-keyset--of/partial,bec_decode,1023,977,1,1,83.566285565
msmarco-keyset--of/partial,bec_decode,1023,977,2,1,83.552065042
msmarco-keyset--of/partial,bec_decode,1023,977,3,1,83.543955753
msmarco-keyset--of/partial,bec_decode,1023,977,4,1,83.583729793
msmarco-keyset--of/partial,calico_decode,1023,977,0,1,85.022555932
msmarco-keyset--of/partial,calico_decode,1023,977,1,1,85.018066557
msmarco-keyset--of/partial,calico_decode,1023,977,2,1,85.006327347
msmarco-keyset--of/partial,calico_decode,1023,977,3,1,85.051138052
msmarco-keyset--of/partial,calico_decode,1023,977,4,1,84.978968875
msmarco-keyset--of/all,bec_encode,1024,976,0,1,25.129132380
msmarco-keyset--of/all,bec_encode,1024,976,1,1,25.140838123
msmarco-keyset--of/all,bec_encode,1024,976,2,1,25.129776751
msmarco-keyset--of/all,bec_encode,1024,976,3,1,25.154312884
msmarco-keyset--of/all,bec_encode,1024,976,4,1,24.814742292
msmarco-keyset--of/all,calico_encode,1024,976,0,1,32.452516650
msmarco-keyset--of/all,calico_encode,1024,976,1,1,32.448633413
msmarco-keyset--of/all,calico_encode,1024,976,2,1,32.441593358
msmarco-keyset--of/all,calico_encode,1024,976,3,1,32.431732678
msmarco-keyset--of/all,calico_encode,1024,976,4,1,32.448937588
msmarco-keyset--of/all,bec_decode,1024,976,0,1,83.606827533
msmarco-keyset--of/all,bec_decode,1024,976,1,1,83.628767170
msmarco-keyset--of/all,bec_decode,1024,976,2,1,83.598435699
msmarco-keyset--of/all,bec_decode,1024,976,3,1,83.578812396
msmarco-keyset--of/all,bec_decode,1024,976,4,1,83.572437724
msmarco-keyset--of/all,calico_decode,1024,976,0,1,84.930789135
msmarco-keyset--of/all,calico_decode,1024,976,1,1,84.939139945
msmarco-keyset--of/all,calico_decode,1024,976,2,1,84.939721279
msmarco-keyset--of/all,calico_decode,1024,976,3,1,84.967917520
msmarco-keyset--of/all,calico_decode,1024,976,4,1,84.943949715
msmarco-keyset--s/partial,bec_encode,1024,976,0,1,25.091860912
msmarco-keyset--s/partial,bec_encode,1024,976,1,1,25.099369237
msmarco-keyset--s/partial,bec_encode,1024,976,2,1,25.085036981
msmarco-keyset--s/partial,bec_encode,1024,976,3,1,25.129074347
msmarco-keyset--s/partial,bec_encode,1024,976,4,1,25.085485239
msmarco-keyset--s/partial,calico_encode,1024,976,0,1,32.412083360
msmarco-keyset--s/partial,calico_encode,1024,976,1,1,32.372741699
msmarco-keyset--s/partial,calico_encode,1024,976,2,1,32.375623359
msmarco-keyset--s/partial,calico_encode,1024,976,3,1,32.344157235
msmarco-keyset--s/partial,calico_encode,1024,976,4,1,32.399346023
msmarco-keyset--s/partial,bec_decode,1024,976,0,1,83.561866635
msmarco-keyset--s/partial,bec_decode,1024,976,1,1,83.602354956
msmarco-keyset--s/partial,bec_decode,1024,976,2,1,83.565247583
msmarco-keyset--s/partial,bec_decode,1024,976,3,1,83.558627770
msmarco-keyset--s/partial,bec_decode,1024,976,4,1,83.587075155
msmarco-keyset--s/partial,calico_decode,1024,976,0,1,86.311951684
msmarco-keyset--s/partial,calico_decode,1024,976,1,1,84.982773077
msmarco-keyset--s/partial,calico_decode,1024,976,2,1,85.037567639
msmarco-keyset--s/partial,calico_decode,1024,976,3,1,85.086629899
msmarco-keyset--s/partial,calico_decode,1024,976,4,1,85.021541408
msmarco-keyset--s/all,bec_encode,1024,976,0,1,25.109308962
msmarco-keyset--s/all,bec_encode,1024,976,1,1,25.148742676
msmarco-keyset--s/all,bec_encode,1024,976,2,1,25.107786085
msmarco-keyset--s/all,bec_encode,1024,976,3,1,25.037878818
msmarco-keyset--s/all,bec_encode,1024,976,4,1,24.892738217
msmarco-keyset--s/all,calico_encode,1024,976,0,1,32.375330190
msmarco-keyset--s/all,calico_encode,1024,976,1,1,32.360051390
msmarco-keyset--s/all,calico_encode,1024,976,2,1,32.369543857
msmarco-keyset--s/all,calico_encode,1024,976,3,1,32.358291376
msmarco-keyset--s/all,calico_encode,1024,976,4,1,32.347711282
msmarco-keyset--s/all,bec_decode,1024,976,0,1,83.580647453
msmarco-keyset--s/all,bec_decode,1024,976,1,1,83.548043673
msmarco-keyset--s/all,bec_decode,1024,976,2,1,83.571101955
msmarco-keyset--s/all,bec_decode,1024,976,3,1,83.542629555
msmarco-keyset--s/all,bec_decode,1024,976,4,1,83.589526567
msmarco-keyset--s/all,calico_decode,1024,976,0,1,85.023182353
msmarco-keyset--s/all,calico_decode,1024,976,1,1,84.988161181
msmarco-keyset--s/all,calico_decode,1024,976,2,1,85.083999384
msmarco-keyset--s/all,calico_decode,1024,976,3,1,85.009549501
msmarco-keyset--s/all,calico_decode,1024,976,4,1,85.015562964
msmarco-keyset--services/partial,bec_encode,945,1058,0,1,25.042329043
msmarco-keyset--services/partial,bec_encode,945,1058,1,1,25.062032786
msmarco-keyset--services/partial,bec_encode,945,1058,2,1,25.035007651
msmarco-keyset--services/partial,bec_encode,945,1058,3,1,25.090988288
msmarco-keyset--services/partial,bec_encode,945,1058,4,1,25.049649433
msmarco-keyset--services/partial,calico_encode,945,1058,0,1,31.650710635
msmarco-keyset--services/partial,calico_encode,945,1058,1,1,31.629296566
msmarco-keyset--services/partial,calico_encode,945,1058,2,1,31.638984407
msmarco-keyset--services/partial,calico_encode,945,1058,3,1,31.636102860
msmarco-keyset--services/partial,calico_encode,945,1058,4,1,31.619665736
msmarco-keyset--services/partial,bec_decode,945,1058,0,1,83.611454176
msmarco-keyset--services/partial,bec_decode,945,1058,1,1,83.572674808
msmarco-keyset--services/partial,bec_decode,945,1058,2,1,83.582910753
msmarco-keyset--services/partial,bec_decode,945,1058,3,1,83.550764645
msmarco-keyset--services/partial,bec_decode,945,1058,4,1,83.533735410
msmarco-keyset--services/partial,calico_decode,945,1058,0,1,84.919102629
msmarco-keyset--services/partial,calico_decode,945,1058,1,1,84.915080865
msmarco-keyset--services/partial,calico_decode,945,1058,2,1,84.916752183
msmarco-keyset--services/partial,calico_decode,945,1058,3,1,84.888933897
msmarco-keyset--services/partial,calico_decode,945,1058,4,1,84.882193617
msmarco-keyset--services/all,bec_encode,1024,976,0,1,24.906088907
msmarco-keyset--services/all,bec_encode,1024,976,1,1,25.153093182
msmarco-keyset--services/all,bec_encode,1024,976,2,1,25.112826988
msmarco-keyset--services/all,bec_encode,1024,976,3,1,25.080231213
msmarco-keyset--services/all,bec_encode,1024,976,4,1,24.978078373
msmarco-keyset--services/all,calico_encode,1024,976,0,1,31.679022117
msmarco-keyset--services/all,calico_encode,1024,976,1,1,31.644042969
msmarco-keyset--services/all,calico_encode,1024,976,2,1,31.677533259
msmarco-keyset--services/all,calico_encode,1024,976,3,1,31.649519123
msmarco-keyset--services/all,calico_encode,1024,976,4,1,31.638642858
msmarco-keyset--services/all,bec_decode,1024,976,0,1,83.561759574
msmarco-keyset--services/all,bec_decode,1024,976,1,1,83.537103372
msmarco-keyset--services/all,bec_decode,1024,976,2,1,83.564826340
msmarco-keyset--services/all,bec_decode,1024,976,3,1,83.553281690
msmarco-keyset--services/all,bec_decode,1024,976,4,1,83.561078181
