series,variant,case,policy,seed,width,cohort,attempts,complete,failed,historical_omitted_keys,offered,oldest_pending_ticks,p50_ticks,p99_ticks,pending,rejections,program_executions
sensitivity,without-wan-capacity-24,rare_wan_saturated_local,snapshot-wait,7,64,regional,2000,2000,0,0,2000,0,0,1,0,{},
sensitivity,without-wan-capacity-24,rare_wan_saturated_local,ordered-writes,7,64,regional,2000,2000,0,0,2000,0,0,1,0,{},
sensitivity,wide-horizon,wan_reports_fresh,arbitration,7,256,regional,96,96,0,0,96,0,1,21,0,{},
sensitivity,wide-horizon,wan_reports_fresh,arbitration,7,256,report,128,128,0,0,128,0,1622,1745,0,{},
sensitivity,wide-horizon,wan_reports_fresh,arbitration,7,256,wan,64,64,0,0,64,0,754,882,0,{},
sensitivity,wide-capacity,wan_reports_fresh,arbitration,7,256,regional,96,96,0,0,96,0,1,10,0,{},
sensitivity,wide-capacity,wan_reports_fresh,arbitration,7,256,report,128,128,0,0,128,0,236,370,0,{},
sensitivity,wide-capacity,wan_reports_fresh,arbitration,7,256,wan,64,64,0,0,64,0,145,326,0,{},
sensitivity,wide-horizon,wan_reports_fresh,wound-wait,7,256,regional,96,96,0,0,96,0,1,1,0,{},
sensitivity,wide-horizon,wan_reports_fresh,wound-wait,7,256,report,128,55,0,0,128,2679,1481,2619,73,{},
sensitivity,wide-horizon,wan_reports_fresh,wound-wait,7,256,wan,64,31,0,0,64,2676,1330,2645,33,{},
sensitivity,wide-capacity,wan_reports_fresh,wound-wait,7,256,regional,96,96,0,0,96,0,1,1,0,{},
sensitivity,wide-capacity,wan_reports_fresh,wound-wait,7,256,report,128,18,0,0,128,652,325,627,110,{},
sensitivity,wide-capacity,wan_reports_fresh,wound-wait,7,256,wan,64,12,0,0,64,652,232,593,52,{},
sensitivity,wide-horizon,wan_reports_fresh,wait-die,7,256,regional,96,96,0,0,96,0,1,7,0,{},
sensitivity,wide-horizon,wan_reports_fresh,wait-die,7,256,report,2145,128,0,0,128,0,1059,1187,0,{},
sensitivity,wide-horizon,wan_reports_fresh,wait-die,7,256,wan,707,64,0,0,64,0,266,383,0,{},
sensitivity,wide-capacity,wan_reports_fresh,wait-die,7,256,regional,96,96,0,0,96,0,1,8,0,{},
sensitivity,wide-capacity,wan_reports_fresh,wait-die,7,256,report,820,128,0,0,128,0,233,300,0,{},
sensitivity,wide-capacity,wan_reports_fresh,wait-die,7,256,wan,357,64,0,0,64,0,143,248,0,{},
sensitivity,wide-horizon,wan_reports_fresh,occ,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-horizon,wan_reports_fresh,occ,7,256,report,446,54,74,0,128,0,520,563,0,"{""capture_promise"": 392}",
sensitivity,wide-horizon,wan_reports_fresh,occ,7,256,wan,64,64,0,0,64,0,49,51,0,{},
sensitivity,wide-capacity,wan_reports_fresh,occ,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,wan_reports_fresh,occ,7,256,report,446,54,74,0,128,0,194,237,0,"{""capture_promise"": 392}",
sensitivity,wide-capacity,wan_reports_fresh,occ,7,256,wan,64,64,0,0,64,0,49,51,0,{},
sensitivity,wide-horizon,wan_reports_fresh,certification,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-horizon,wan_reports_fresh,certification,7,256,report,446,54,74,0,128,0,520,563,0,"{""capture_promise"": 392}",
sensitivity,wide-horizon,wan_reports_fresh,certification,7,256,wan,64,64,0,0,64,0,49,51,0,{},
sensitivity,wide-capacity,wan_reports_fresh,certification,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,wan_reports_fresh,certification,7,256,report,446,54,74,0,128,0,194,237,0,"{""capture_promise"": 392}",
sensitivity,wide-capacity,wan_reports_fresh,certification,7,256,wan,64,64,0,0,64,0,49,51,0,{},
sensitivity,wide-horizon,wan_reports_fresh,snapshot-wait,7,256,regional,96,96,0,0,96,0,1,28,0,{},
sensitivity,wide-horizon,wan_reports_fresh,snapshot-wait,7,256,report,128,128,0,5834,128,0,921,963,0,{},
sensitivity,wide-horizon,wan_reports_fresh,snapshot-wait,7,256,wan,64,64,0,0,64,0,62,88,0,{},
sensitivity,wide-capacity,wan_reports_fresh,snapshot-wait,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,wan_reports_fresh,snapshot-wait,7,256,report,128,128,0,1704,128,0,94,122,0,{},
sensitivity,wide-capacity,wan_reports_fresh,snapshot-wait,7,256,wan,64,64,0,0,64,0,51,53,0,{},
sensitivity,wide-horizon,wan_reports_fresh,ordered-writes,7,256,regional,96,96,0,0,96,0,1,10,0,{},
sensitivity,wide-horizon,wan_reports_fresh,ordered-writes,7,256,report,128,128,0,7854,128,0,922,954,0,{},
sensitivity,wide-horizon,wan_reports_fresh,ordered-writes,7,256,wan,64,64,0,0,64,0,103,149,0,{},
sensitivity,wide-capacity,wan_reports_fresh,ordered-writes,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,wan_reports_fresh,ordered-writes,7,256,report,128,128,0,1835,128,0,90,102,0,{},
sensitivity,wide-capacity,wan_reports_fresh,ordered-writes,7,256,wan,64,64,0,0,64,0,77,82,0,{},
sensitivity,wide-horizon,bulk_update_reports,arbitration,7,256,bulk,3,3,0,0,3,0,813,1180,0,{},
sensitivity,wide-horizon,bulk_update_reports,arbitration,7,256,point_report,64,64,0,0,64,0,22,106,0,{},
sensitivity,wide-horizon,bulk_update_reports,arbitration,7,256,regional,96,96,0,0,96,0,1,9,0,{},
sensitivity,wide-horizon,bulk_update_reports,arbitration,7,256,report,96,96,0,0,96,0,764,1213,0,{},
sensitivity,wide-capacity,bulk_update_reports,arbitration,7,256,bulk,3,3,0,0,3,0,172,237,0,{},
sensitivity,wide-capacity,bulk_update_reports,arbitration,7,256,point_report,64,64,0,0,64,0,35,161,0,{},
sensitivity,wide-capacity,bulk_update_reports,arbitration,7,256,regional,96,96,0,0,96,0,1,5,0,{},
sensitivity,wide-capacity,bulk_update_reports,arbitration,7,256,report,96,96,0,0,96,0,161,285,0,{},
sensitivity,wide-horizon,bulk_update_reports,wound-wait,7,256,bulk,3,3,0,0,3,0,506,885,0,{},
sensitivity,wide-horizon,bulk_update_reports,wound-wait,7,256,point_report,64,64,0,0,64,0,19,871,0,{},
sensitivity,wide-horizon,bulk_update_reports,wound-wait,7,256,regional,96,96,0,0,96,0,1,6,0,{},
sensitivity,wide-horizon,bulk_update_reports,wound-wait,7,256,report,96,96,0,0,96,0,779,926,0,{},
sensitivity,wide-capacity,bulk_update_reports,wound-wait,7,256,bulk,3,3,0,0,3,0,158,215,0,{},
sensitivity,wide-capacity,bulk_update_reports,wound-wait,7,256,point_report,64,64,0,0,64,0,24,201,0,{},
sensitivity,wide-capacity,bulk_update_reports,wound-wait,7,256,regional,96,96,0,0,96,0,1,5,0,{},
sensitivity,wide-capacity,bulk_update_reports,wound-wait,7,256,report,96,96,0,0,96,0,152,271,0,{},
sensitivity,wide-horizon,bulk_update_reports,wait-die,7,256,bulk,58,3,0,0,3,0,835,878,0,{},
sensitivity,wide-horizon,bulk_update_reports,wait-die,7,256,point_report,122,64,0,0,64,0,6,102,0,{},
sensitivity,wide-horizon,bulk_update_reports,wait-die,7,256,regional,96,96,0,0,96,0,1,9,0,{},
sensitivity,wide-horizon,bulk_update_reports,wait-die,7,256,report,194,96,0,0,96,0,685,759,0,{},
sensitivity,wide-capacity,bulk_update_reports,wait-die,7,256,bulk,10,3,0,0,3,0,174,214,0,{},
sensitivity,wide-capacity,bulk_update_reports,wait-die,7,256,point_report,196,64,0,0,64,0,19,129,0,{},
sensitivity,wide-capacity,bulk_update_reports,wait-die,7,256,regional,96,96,0,0,96,0,1,5,0,{},
sensitivity,wide-capacity,bulk_update_reports,wait-die,7,256,report,381,96,0,0,96,0,139,244,0,{},
sensitivity,wide-horizon,bulk_update_reports,occ,7,256,bulk,6,2,1,0,3,0,317,433,0,"{""capture_promise"": 4}",
sensitivity,wide-horizon,bulk_update_reports,occ,7,256,point_report,122,47,17,0,64,0,1,17,0,"{""capture_promise"": 75}",
sensitivity,wide-horizon,bulk_update_reports,occ,7,256,regional,96,96,0,0,96,0,1,3,0,{},
sensitivity,wide-horizon,bulk_update_reports,occ,7,256,report,269,64,32,5632,96,0,319,397,0,"{""capture_promise"": 205}",
sensitivity,wide-capacity,bulk_update_reports,occ,7,256,bulk,3,3,0,0,3,0,147,153,0,{},
sensitivity,wide-capacity,bulk_update_reports,occ,7,256,point_report,83,62,2,0,64,0,0,17,0,"{""capture_promise"": 21}",
sensitivity,wide-capacity,bulk_update_reports,occ,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_reports,occ,7,256,report,114,96,0,0,96,0,28,74,0,"{""capture_promise"": 18}",
sensitivity,wide-horizon,bulk_update_reports,certification,7,256,bulk,6,2,1,0,3,0,317,433,0,"{""capture_promise"": 4}",
sensitivity,wide-horizon,bulk_update_reports,certification,7,256,point_report,122,47,17,0,64,0,1,17,0,"{""capture_promise"": 75}",
sensitivity,wide-horizon,bulk_update_reports,certification,7,256,regional,96,96,0,0,96,0,1,3,0,{},
sensitivity,wide-horizon,bulk_update_reports,certification,7,256,report,269,64,32,5632,96,0,319,397,0,"{""capture_promise"": 205}",
sensitivity,wide-capacity,bulk_update_reports,certification,7,256,bulk,3,3,0,0,3,0,143,153,0,{},
sensitivity,wide-capacity,bulk_update_reports,certification,7,256,point_report,83,62,2,0,64,0,0,17,0,"{""capture_promise"": 21}",
sensitivity,wide-capacity,bulk_update_reports,certification,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_reports,certification,7,256,report,114,96,0,0,96,0,28,74,0,"{""capture_promise"": 18}",
sensitivity,wide-horizon,bulk_update_reports,snapshot-wait,7,256,bulk,6,3,0,0,3,0,826,1130,0,"{""output_promise"": 2, ""source_changed"": 1}",
sensitivity,wide-horizon,bulk_update_reports,snapshot-wait,7,256,point_report,64,64,0,11,64,0,2,190,0,{},
sensitivity,wide-horizon,bulk_update_reports,snapshot-wait,7,256,regional,96,96,0,0,96,0,1,6,0,{},
sensitivity,wide-horizon,bulk_update_reports,snapshot-wait,7,256,report,96,96,0,23552,96,0,572,655,0,{},
sensitivity,wide-capacity,bulk_update_reports,snapshot-wait,7,256,bulk,3,3,0,0,3,0,143,153,0,{},
sensitivity,wide-capacity,bulk_update_reports,snapshot-wait,7,256,point_report,64,64,0,1,64,0,0,20,0,{},
sensitivity,wide-capacity,bulk_update_reports,snapshot-wait,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_reports,snapshot-wait,7,256,report,96,96,0,512,96,0,28,73,0,{},
sensitivity,wide-horizon,bulk_update_reports,ordered-writes,7,256,bulk,3,3,0,0,3,0,888,891,0,{},
sensitivity,wide-horizon,bulk_update_reports,ordered-writes,7,256,point_report,64,64,0,0,64,0,1,10,0,{},
sensitivity,wide-horizon,bulk_update_reports,ordered-writes,7,256,regional,96,96,0,0,96,0,1,8,0,{},
sensitivity,wide-horizon,bulk_update_reports,ordered-writes,7,256,report,96,96,0,0,96,0,592,635,0,{},
sensitivity,wide-capacity,bulk_update_reports,ordered-writes,7,256,bulk,3,3,0,0,3,0,159,177,0,{},
sensitivity,wide-capacity,bulk_update_reports,ordered-writes,7,256,point_report,64,64,0,0,64,0,0,22,0,{},
sensitivity,wide-capacity,bulk_update_reports,ordered-writes,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_reports,ordered-writes,7,256,report,96,96,0,0,96,0,27,70,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,arbitration,7,256,bulk,3,3,0,0,3,0,1248,1282,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,arbitration,7,256,regional,96,96,0,0,96,0,1,7,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,arbitration,7,256,report,96,96,0,0,96,0,1020,1164,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,arbitration,7,256,source_update,64,64,0,0,64,0,557,720,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,arbitration,7,256,bulk,3,3,0,0,3,0,259,297,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,arbitration,7,256,regional,96,96,0,0,96,0,1,3,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,arbitration,7,256,report,96,96,0,0,96,0,141,296,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,arbitration,7,256,source_update,64,64,0,0,64,0,72,225,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wound-wait,7,256,bulk,3,3,0,0,3,0,890,1565,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wound-wait,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wound-wait,7,256,report,96,96,0,0,96,0,936,1463,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wound-wait,7,256,source_update,64,64,0,0,64,0,94,1551,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,wound-wait,7,256,bulk,3,2,0,0,3,430,109,368,1,{},
sensitivity,wide-capacity,bulk_update_point_updates,wound-wait,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,wound-wait,7,256,report,96,74,0,0,96,507,248,501,22,{},
sensitivity,wide-capacity,bulk_update_point_updates,wound-wait,7,256,source_update,64,57,0,0,64,493,32,485,7,{},
sensitivity,wide-horizon,bulk_update_point_updates,wait-die,7,256,bulk,78,3,0,0,3,0,888,931,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wait-die,7,256,regional,96,96,0,0,96,0,1,2,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wait-die,7,256,report,1022,96,0,0,96,0,754,916,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,wait-die,7,256,source_update,760,64,0,0,64,0,133,884,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,wait-die,7,256,bulk,25,3,0,0,3,0,203,306,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,wait-die,7,256,regional,96,96,0,0,96,0,0,4,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,wait-die,7,256,report,804,96,0,0,96,0,178,323,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,wait-die,7,256,source_update,424,64,0,0,64,0,98,236,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,occ,7,256,bulk,12,2,1,0,3,0,1030,1334,0,"{""capture_promise"": 3, ""output_promise"": 5, ""source_changed"": 2}",
sensitivity,wide-horizon,bulk_update_point_updates,occ,7,256,regional,96,96,0,0,96,0,1,5,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,occ,7,256,report,174,96,0,1747,96,0,598,737,0,"{""capture_promise"": 78}",
sensitivity,wide-horizon,bulk_update_point_updates,occ,7,256,source_update,101,54,10,0,64,0,1,28,0,"{""capture_promise"": 47}",
sensitivity,wide-capacity,bulk_update_point_updates,occ,7,256,bulk,9,2,1,0,3,0,148,595,0,"{""capture_promise"": 1, ""output_promise"": 2, ""source_changed"": 4}",
sensitivity,wide-capacity,bulk_update_point_updates,occ,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,occ,7,256,report,111,96,0,323,96,0,27,92,0,"{""capture_promise"": 15}",
sensitivity,wide-capacity,bulk_update_point_updates,occ,7,256,source_update,78,63,1,0,64,0,0,17,0,"{""capture_promise"": 15}",
sensitivity,wide-horizon,bulk_update_point_updates,certification,7,256,bulk,12,2,1,0,3,0,1030,1334,0,"{""capture_promise"": 3, ""output_promise"": 5, ""source_changed"": 2}",
sensitivity,wide-horizon,bulk_update_point_updates,certification,7,256,regional,96,96,0,0,96,0,1,5,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,certification,7,256,report,174,96,0,1724,96,0,598,737,0,"{""capture_promise"": 78}",
sensitivity,wide-horizon,bulk_update_point_updates,certification,7,256,source_update,101,54,10,0,64,0,1,28,0,"{""capture_promise"": 47}",
sensitivity,wide-capacity,bulk_update_point_updates,certification,7,256,bulk,8,2,1,0,3,0,135,431,0,"{""output_promise"": 2, ""source_changed"": 4}",
sensitivity,wide-capacity,bulk_update_point_updates,certification,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,certification,7,256,report,111,96,0,304,96,0,27,92,0,"{""capture_promise"": 15}",
sensitivity,wide-capacity,bulk_update_point_updates,certification,7,256,source_update,78,63,1,0,64,0,0,17,0,"{""capture_promise"": 15}",
sensitivity,wide-horizon,bulk_update_point_updates,snapshot-wait,7,256,bulk,10,3,0,0,3,0,1179,1315,0,"{""output_promise"": 5, ""source_changed"": 2}",
sensitivity,wide-horizon,bulk_update_point_updates,snapshot-wait,7,256,regional,96,96,0,0,96,0,1,7,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,snapshot-wait,7,256,report,96,96,0,2680,96,0,600,725,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,snapshot-wait,7,256,source_update,64,64,0,0,64,0,1,113,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,snapshot-wait,7,256,bulk,9,3,0,0,3,0,542,584,0,"{""output_promise"": 2, ""source_changed"": 4}",
sensitivity,wide-capacity,bulk_update_point_updates,snapshot-wait,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,snapshot-wait,7,256,report,96,96,0,310,96,0,28,53,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,snapshot-wait,7,256,source_update,64,64,0,0,64,0,0,9,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,ordered-writes,7,256,bulk,3,3,0,0,3,0,922,926,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,ordered-writes,7,256,regional,96,96,0,0,96,0,1,8,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,ordered-writes,7,256,report,96,96,0,0,96,0,621,674,0,{},
sensitivity,wide-horizon,bulk_update_point_updates,ordered-writes,7,256,source_update,64,64,0,0,64,0,798,912,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,ordered-writes,7,256,bulk,3,3,0,0,3,0,159,174,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,ordered-writes,7,256,regional,96,96,0,0,96,0,0,1,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,ordered-writes,7,256,report,96,96,0,448,96,0,27,66,0,{},
sensitivity,wide-capacity,bulk_update_point_updates,ordered-writes,7,256,source_update,64,64,0,0,64,0,69,149,0,{},
output-admission,offered,ordinary_disjoint,output-wait,0,64,regional,128,128,0,0,128,0,0,1,0,{},128
output-admission,offered,ordinary_disjoint,output-wait,0,64,report,96,96,0,0,96,0,1,31,0,{},96
output-admission,offered,ordinary_disjoint,output-refresh,0,64,regional,128,128,0,0,128,0,0,1,0,{},128
output-admission,offered,ordinary_disjoint,output-refresh,0,64,report,96,96,0,0,96,0,1,31,0,{},96
output-admission,offered,ordinary_hot_local,output-wait,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},200
output-admission,offered,ordinary_hot_local,output-wait,0,64,regional,64,64,0,0,64,0,1,2,0,{},64
output-admission,offered,ordinary_hot_local,output-refresh,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},200
output-admission,offered,ordinary_hot_local,output-refresh,0,64,regional,64,64,0,0,64,0,1,2,0,{},64
output-admission,offered,disjoint_wan,output-wait,0,64,regional,128,128,0,0,128,0,0,1,0,{},128
output-admission,offered,disjoint_wan,output-wait,0,64,report,48,48,0,0,48,0,0,1,0,{},48
output-admission,offered,disjoint_wan,output-wait,0,64,wan,32,32,0,0,32,0,107,110,0,{},32
output-admission,offered,disjoint_wan,output-refresh,0,64,regional,128,128,0,0,128,0,0,1,0,{},128
output-admission,offered,disjoint_wan,output-refresh,0,64,report,48,48,0,0,48,0,0,1,0,{},48
output-admission,offered,disjoint_wan,output-refresh,0,64,wan,32,32,0,0,32,0,202,206,0,{},64
output-admission,offered,narrow_conflicting_wan,output-wait,0,64,local_hot,96,42,0,0,96,514,0,1,54,{},42
output-admission,offered,narrow_conflicting_wan,output-wait,0,64,regional,128,128,0,0,128,0,1,1,0,{},128
output-admission,offered,narrow_conflicting_wan,output-wait,0,64,wan,47,4,0,0,24,584,321,564,20,"{""source_changed"": 24}",44
output-admission,offered,narrow_conflicting_wan,output-refresh,0,64,local_hot,96,42,0,0,96,514,0,1,54,{},42
output-admission,offered,narrow_conflicting_wan,output-refresh,0,64,regional,128,128,0,0,128,0,1,1,0,{},128
output-admission,offered,narrow_conflicting_wan,output-refresh,0,64,wan,24,4,0,0,24,568,319,527,20,{},29
output-admission,long-drain,narrow_conflicting_wan,output-wait,0,64,local_hot,96,96,0,0,96,0,646,1338,0,{},96
output-admission,long-drain,narrow_conflicting_wan,output-wait,0,64,regional,128,128,0,0,128,0,1,1,0,{},128
output-admission,long-drain,narrow_conflicting_wan,output-wait,0,64,wan,90,6,18,0,24,0,438,1609,0,"{""source_changed"": 84}",90
output-admission,long-drain,narrow_conflicting_wan,output-refresh,0,64,local_hot,96,96,0,0,96,0,1349,2713,0,{},96
output-admission,long-drain,narrow_conflicting_wan,output-refresh,0,64,regional,128,128,0,0,128,0,1,1,0,{},128
output-admission,long-drain,narrow_conflicting_wan,output-refresh,0,64,wan,24,24,0,0,24,0,1360,2719,0,{},48
output-admission,offered,broad_max_arrivals,output-wait,0,64,bulk,3,3,0,0,3,0,131,132,0,{},3
output-admission,offered,broad_max_arrivals,output-wait,0,64,regional,160,160,0,0,160,0,1,1,0,{},160
output-admission,offered,broad_max_arrivals,output-wait,0,64,report,64,64,0,0,64,0,1,1,0,{},64
output-admission,offered,broad_max_arrivals,output-refresh,0,64,bulk,3,3,0,0,3,0,261,262,0,{},6
output-admission,offered,broad_max_arrivals,output-refresh,0,64,regional,160,160,0,0,160,0,1,1,0,{},160
output-admission,offered,broad_max_arrivals,output-refresh,0,64,report,64,64,0,0,64,0,1,1,0,{},64
output-admission,offered,max_backedge,output-wait,0,64,bulk,6,3,0,0,3,0,288,411,0,"{""source_changed"": 3}",6
output-admission,offered,max_backedge,output-wait,0,64,regional,160,160,0,0,160,0,1,37,0,{},160
output-admission,offered,max_backedge,output-wait,0,64,report,64,64,0,0,64,0,1,1,0,{},64
output-admission,offered,max_backedge,output-refresh,0,64,bulk,4,2,0,0,3,350,258,541,1,"{""source_changed"": 1}",8
output-admission,offered,max_backedge,output-refresh,0,64,regional,160,160,0,0,160,0,1,53,0,{},176
output-admission,offered,max_backedge,output-refresh,0,64,report,64,64,0,0,64,0,1,1,0,{},64
output-admission,offered,bulk_update_reports,output-wait,0,64,bulk,3,3,0,0,3,0,145,161,0,{},3
output-admission,offered,bulk_update_reports,output-wait,0,64,point_report,64,64,0,0,64,0,0,24,0,{},64
output-admission,offered,bulk_update_reports,output-wait,0,64,regional,96,96,0,0,96,0,0,1,0,{},96
output-admission,offered,bulk_update_reports,output-wait,0,64,report,96,96,0,0,96,0,28,70,0,{},96
output-admission,offered,bulk_update_reports,output-refresh,0,64,bulk,3,3,0,0,3,0,275,293,0,{},6
output-admission,offered,bulk_update_reports,output-refresh,0,64,point_report,64,64,0,0,64,0,0,24,0,{},64
output-admission,offered,bulk_update_reports,output-refresh,0,64,regional,96,96,0,0,96,0,0,1,0,{},96
output-admission,offered,bulk_update_reports,output-refresh,0,64,report,96,96,0,128,96,0,27,72,0,{},96
output-admission,offered,bulk_update_point_updates,output-wait,0,64,bulk,11,1,0,0,3,590,608,608,2,"{""source_changed"": 8}",11
output-admission,offered,bulk_update_point_updates,output-wait,0,64,regional,96,96,0,0,96,0,0,1,0,{},96
output-admission,offered,bulk_update_point_updates,output-wait,0,64,report,96,96,0,340,96,0,28,56,0,{},96
output-admission,offered,bulk_update_point_updates,output-wait,0,64,source_update,64,64,0,0,64,0,0,34,0,{},64
output-admission,offered,bulk_update_point_updates,output-refresh,0,64,bulk,3,3,0,0,3,0,274,290,0,{},6
output-admission,offered,bulk_update_point_updates,output-refresh,0,64,regional,96,96,0,0,96,0,0,1,0,{},96
output-admission,offered,bulk_update_point_updates,output-refresh,0,64,report,96,96,0,402,96,0,27,68,0,{},96
output-admission,offered,bulk_update_point_updates,output-refresh,0,64,source_update,64,64,0,0,64,0,46,265,0,{},64
output-admission,offered,blind_bulk_readers,output-wait,0,64,bulk,1,1,0,0,1,0,126,126,0,{},1
output-admission,offered,blind_bulk_readers,output-wait,0,64,regional,96,96,0,0,96,0,1,2,0,{},96
output-admission,offered,blind_bulk_readers,output-wait,0,64,report,128,128,0,384,128,0,66,79,0,{},128
output-admission,offered,blind_bulk_readers,output-refresh,0,64,bulk,1,1,0,0,1,0,251,251,0,{},2
output-admission,offered,blind_bulk_readers,output-refresh,0,64,regional,96,96,0,0,96,0,1,3,0,{},96
output-admission,offered,blind_bulk_readers,output-refresh,0,64,report,128,128,0,1856,128,0,48,75,0,{},128
output-admission,offered,wan_reports_fresh,output-wait,0,64,regional,96,96,0,0,96,0,1,2,0,{},96
output-admission,offered,wan_reports_fresh,output-wait,0,64,report,128,128,0,2401,128,0,127,158,0,{},128
output-admission,offered,wan_reports_fresh,output-wait,0,64,wan,64,64,0,0,64,0,57,65,0,{},64
output-admission,offered,wan_reports_fresh,output-refresh,0,64,regional,96,96,0,0,96,0,1,2,0,{},96
output-admission,offered,wan_reports_fresh,output-refresh,0,64,report,128,128,0,2925,128,0,125,148,0,{},128
output-admission,offered,wan_reports_fresh,output-refresh,0,64,wan,64,64,0,0,64,0,85,97,0,{},128
output-admission,offered,wan_reports_allow_old,output-wait,0,64,regional,96,96,0,0,96,0,1,2,0,{},96
output-admission,offered,wan_reports_allow_old,output-wait,0,64,report,128,128,0,4158,128,0,84,100,0,{},128
output-admission,offered,wan_reports_allow_old,output-wait,0,64,wan,64,64,0,0,64,0,56,65,0,{},64
output-admission,offered,wan_reports_allow_old,output-refresh,0,64,regional,96,96,0,0,96,0,0,3,0,{},96
output-admission,offered,wan_reports_allow_old,output-refresh,0,64,report,128,128,0,4590,128,0,91,113,0,{},128
output-admission,offered,wan_reports_allow_old,output-refresh,0,64,wan,64,64,0,0,64,0,86,96,0,{},128
output-admission,offered,partial_claim_bridge,output-wait,0,64,bridge,3,3,0,0,3,0,65,65,0,{},3
output-admission,offered,partial_claim_bridge,output-wait,0,64,regional,128,128,0,0,128,0,1,1,0,{},128
output-admission,offered,partial_claim_bridge,output-wait,0,64,report,120,120,0,0,120,0,0,4,0,{},120
output-admission,offered,partial_claim_bridge,output-wait,0,64,wan,3,3,0,0,3,0,53,54,0,{},3
output-admission,offered,partial_claim_bridge,output-refresh,0,64,bridge,3,3,0,0,3,0,118,119,0,{},6
output-admission,offered,partial_claim_bridge,output-refresh,0,64,regional,128,128,0,0,128,0,1,1,0,{},128
output-admission,offered,partial_claim_bridge,output-refresh,0,64,report,120,120,0,0,120,0,0,1,0,{},120
output-admission,offered,partial_claim_bridge,output-refresh,0,64,wan,3,3,0,0,3,0,78,80,0,{},6
output-admission,offered,max_unchanged_loser_updates,output-wait,0,64,bulk,8,3,0,0,3,0,345,459,0,"{""source_changed"": 5}",8
output-admission,offered,max_unchanged_loser_updates,output-wait,0,64,regional,96,96,0,0,96,0,1,1,0,{},96
output-admission,offered,max_unchanged_loser_updates,output-wait,0,64,report,64,64,0,0,64,0,1,3,0,{},64
output-admission,offered,max_unchanged_loser_updates,output-wait,0,64,source_update,96,96,0,0,96,0,1,1,0,{},96
output-admission,offered,max_unchanged_loser_updates,output-refresh,0,64,bulk,5,2,0,0,3,370,453,480,1,"{""source_changed"": 2}",10
