series,variant,case,policy,seed,width,time_ticks,input_sha256,trace_sha256,logical_state_sha256,serial_check,changes,counts.admission_key_ticks,counts.commits,counts.compute_units,counts.fence_key_ticks,counts.network_messages,counts.peak_admission_keys,counts.peak_fence_keys,counts.peak_read_keys,counts.peak_write_keys,counts.protocol_units,counts.read_key_ticks,counts.service_units,counts.write_key_ticks,arbitration.granted,arbitration.requests,retained_versions_no_gc,certification.attempts,certification.capture_calls,certification.captured_rows,certification.captured_scopes,certification.commit_decisions,certification.duplicate_installed_keys,certification.installed_keys,certification.positions_chosen,certification.promise_calls,certification.promised_groups,certification.promised_keys,certification.promotions,certification.renew_calls,certification.renewed_scopes,write_admission.granted_groups,write_admission.granted_keys,write_admission.released_keys,write_admission.releases,write_admission.requests,counts.promotions,counts.renewal_scopes,counts.discarded_compute_units,counts.probe_units,counts.protection_retries,counts.yielded_chains,arbitration.blocked,arbitration.claims,arbitration.collected,arbitration.deferred,arbitration.edges,arbitration.max_component,arbitration.obsolete,arbitration.released,arbitration.reports,arbitration.scope_keys,arbitration.solver_nodes,arbitration.verdicts,arbitration.handoff_waits,arbitration.deferred_pending,arbitration.dies,arbitration.max_participants,counts.aborts,certification.abort_decisions,certification.rejected_capture_promise,certification.rejected_output_promise,certification.rejected_source_changed,certification.rejections,certification.released_keys,counts.capture_wait_probes,certification.capture_waits,counts.admission_wait_probes,write_admission.blocked_by_holder,write_admission.blocked_by_older_waiter,write_admission.blocked_requests,write_admission.queued_groups,arbitration.wounds,certification.rejected_renew_promise,horizon,counts.execution_passes_started,counts.private_execution_delay_ticks,counts.program_executions,counts.discarded_private_delay_ticks,counts.discovery_compute_units,counts.discovery_passes_discarded,counts.refresh_executions,certification.read_positions_registered,counts.final_value_groups_staged,counts.final_values_staged,counts.fixed_passes_started,counts.fixed_program_executions,certification.fixed_positions_chosen,certification.position_groups_published,certification.position_groups_reserved,certification.unused_outputs_resolved,counts.local_shortcuts_demoted,cap,window_ticks,original_input_sha256,group_manifest_sha256,original_serial_sha256,original_serial_check,original_requests,execution_groups,multi_member_groups,max_group_size,committed_original_requests,grouping_scope
fixed-sensitivity,width256-horizon4x,wan_reports_fresh,fixed-discovered,7,256,1210,76dbfbc17d6f3ee7b5d0b5c1b917aeadbe5e2e828fd5edd6c3e7412e1a6dbf42,a3c88fc39adee48227fa2bd1db514775c981b4329cf2b3b2f3d0e423b7d8bad5,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""horizon"": 2800}",16387,288,66336,0,1152,57,0,0,46,5123,0,71459,12540,,,752,352,2467,65632,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,192,,,,,,,,,,,,,,,,,,,,,64,,,,,,2115,2115,,,,,,,,,352,0,352,0,192,64,64,2467,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,width256-capacity4x,wan_reports_fresh,fixed-known,7,256,409,b3ad0452b7a3593543a1160008e484ec2db7dad37c8adff1fe9dd251c8230f83,b3125463740d8da309024bc98605fcfa8429050150c85d2058e027f270760191,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""capacity"": 256}",13092,288,66144,0,1152,53,0,0,40,5837,0,71981,9764,,,752,288,3181,65632,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,2829,,,,,,,,,288,0,288,,,,0,3181,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,width256-capacity4x,wan_reports_fresh,fixed-discovered,7,256,409,b3ad0452b7a3593543a1160008e484ec2db7dad37c8adff1fe9dd251c8230f83,2fcae08bb777f80ed9931126e393f6bb77c578c48785de74022c0d862367eff5,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""capacity"": 256}",13083,288,66336,0,1152,52,0,0,40,5896,0,72232,9758,,,752,352,3240,65632,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,192,,,,,,,,,,,,,,,,,,,,,64,,,,,,2888,2888,,,,,,,,,352,0,352,0,192,64,64,3240,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon1x,wan_reports_fresh,fixed-known,7,64,700,cdac2489b26f2aa38e0183f5538a9d992d97e3547b4e255c3097c804ee6c6465,79aa5b8c77378b0b70830ffa6589c683db027ed95cf2def19e071fc77bba29c6,10fd8dd37caae99e902b165287b327714a72ef3204cbe62062d5d86924e70ff7,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 200}",66835,96,363,0,1156,128,0,0,128,3678,0,4041,41025,,,240,453,388,96,96,96,0,96,96,96,96,96,,,,224,224,96,388,224,,,0,,,,,,,,,,,,,,,,,,,,292,292,,,,,0,292,292,,,,,,,,,453,0,121,,,,0,388,24,24,64,25,64,114,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon1x,wan_reports_fresh,fixed-discovered,7,64,700,cdac2489b26f2aa38e0183f5538a9d992d97e3547b4e255c3097c804ee6c6465,afce4248b18f308fdf17ed29aa8089d524c94ed52e332b741286988c73de451c,10fd8dd37caae99e902b165287b327714a72ef3204cbe62062d5d86924e70ff7,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 200}",66814,96,555,0,1156,128,0,0,128,3678,0,4233,41004,,,240,517,388,96,96,96,0,96,96,96,96,96,,,,224,224,96,388,224,,,192,,,,,,,,,,,,,,,,,,,,292,356,,,,,0,292,292,,,,,,,,,517,0,185,0,192,64,25,388,24,24,64,25,64,114,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon4x,wan_reports_fresh,fixed-known,7,64,1298,0c8913e8b606ea16cefa08f585a094bdcc23e8ba05129324aa9709b4ed31e92e,285d9acd49e6010be544ae028bbfcd0aed3ecd7e3e163af95dc089606c6a359b,8541c3d121f2e5e0b9bca4f44dd2b853f63e0d8fd5e94e8f773c711ecf6b0402,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 200}",102869,176,2544,0,1696,128,0,0,128,5968,0,8512,77059,,,368,672,624,2144,128,176,0,224,112,96,96,96,,,,224,224,224,720,224,,,0,,,,,,,,,,,,,,,,,,,,496,496,,,,,0,496,496,,,,,,,,,672,0,176,,,,0,624,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon4x,wan_reports_fresh,fixed-discovered,7,64,1298,0c8913e8b606ea16cefa08f585a094bdcc23e8ba05129324aa9709b4ed31e92e,079bf001a851de4725ab08ccd3a311ed28d2c5170fd7eb3eb27886ab991593c6,8541c3d121f2e5e0b9bca4f44dd2b853f63e0d8fd5e94e8f773c711ecf6b0402,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 200}",102920,176,2736,0,1696,128,0,0,128,5968,0,8704,77110,,,368,736,624,2144,128,176,0,224,112,96,96,96,,,,224,224,224,720,224,,,192,,,,,,,,,,,,,,,,,,,,496,560,,,,,0,496,496,,,,,,,,,736,0,240,0,192,64,64,624,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon1x,wan_reports_fresh,fixed-known,7,64,700,3ce295b62b6c3d6e0ba06fcfd803ed747e8cd130c7902c0a392ca492419e6c9b,2739a84f82ab637661baebe1f3480484d1eb42953e05bc383d6ca4b754459b4a,10fd8dd37caae99e902b165287b327714a72ef3204cbe62062d5d86924e70ff7,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 2000}",66833,96,360,0,649,128,0,0,128,15152,0,15512,40932,,,240,288,13695,96,96,96,0,96,96,96,96,96,,,,224,224,96,96,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13599,13599,,,,,,,,,288,0,120,,,,0,13695,24,24,64,24,64,113,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon1x,wan_reports_fresh,fixed-discovered,7,64,700,3ce295b62b6c3d6e0ba06fcfd803ed747e8cd130c7902c0a392ca492419e6c9b,76b3237483e0521656982d3ee3f347870941b71b33fbf82d314a343bdd62db8e,10fd8dd37caae99e902b165287b327714a72ef3204cbe62062d5d86924e70ff7,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 2000}",66810,96,552,0,649,128,0,0,128,15239,0,15791,40922,,,240,352,13782,96,96,96,0,96,96,96,96,96,,,,224,224,96,96,224,,,192,,,,,,,,,,,,,,,,,,,,,64,,,,,,13686,13686,,,,,,,,,352,0,184,0,192,64,24,13782,24,24,64,24,64,113,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon4x,wan_reports_fresh,fixed-known,7,64,1287,81e1112758326e6fa30b912fdbbb460528c52e90a2805a40b86c1dcd3f9813ed,44c370d05239677b1391f06fe07ce10c23801da84b1ab2a31c9c43e01ba156fa,8541c3d121f2e5e0b9bca4f44dd2b853f63e0d8fd5e94e8f773c711ecf6b0402,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 2000}",103330,288,16992,0,1152,128,0,0,128,26052,0,43044,77429,,,368,288,23396,16480,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23044,23044,,,,,,,,,288,0,288,,,,0,23396,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon4x,wan_reports_fresh,fixed-discovered,7,64,1288,81e1112758326e6fa30b912fdbbb460528c52e90a2805a40b86c1dcd3f9813ed,6ba86662abc0f30d17cabf1e64ae7b91481f8912bba8ca5d2e165cb2354032e1,8541c3d121f2e5e0b9bca4f44dd2b853f63e0d8fd5e94e8f773c711ecf6b0402,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 2000}",103290,288,17184,0,1152,128,0,0,128,26040,0,43224,77402,,,368,352,23384,16480,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,192,,,,,,,,,,,,,,,,,,,,,64,,,,,,23032,23032,,,,,,,,,352,0,352,0,192,64,64,23384,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon1x,wan_reports_fresh,fixed-known,7,256,700,83e5e01954cdbd844602280efaa52ddacf61171284312b2a84bd1386487cbb8c,79aa5b8c77378b0b70830ffa6589c683db027ed95cf2def19e071fc77bba29c6,6a0b0d99738dbbcf24c1aa9f242786daf71dd0c1ee0b11926c260d43535b91b9,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 200}",66835,96,363,0,1156,128,0,0,128,3678,0,4041,41025,,,624,453,388,96,96,96,0,96,96,96,96,96,,,,224,224,96,388,224,,,0,,,,,,,,,,,,,,,,,,,,292,292,,,,,0,292,292,,,,,,,,,453,0,121,,,,0,388,24,24,64,25,64,114,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon1x,wan_reports_fresh,fixed-discovered,7,256,700,83e5e01954cdbd844602280efaa52ddacf61171284312b2a84bd1386487cbb8c,afce4248b18f308fdf17ed29aa8089d524c94ed52e332b741286988c73de451c,6a0b0d99738dbbcf24c1aa9f242786daf71dd0c1ee0b11926c260d43535b91b9,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 200}",66814,96,555,0,1156,128,0,0,128,3678,0,4233,41004,,,624,517,388,96,96,96,0,96,96,96,96,96,,,,224,224,96,388,224,,,192,,,,,,,,,,,,,,,,,,,,292,356,,,,,0,292,292,,,,,,,,,517,0,185,0,192,64,25,388,24,24,64,25,64,114,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon4x,wan_reports_fresh,fixed-known,7,256,1394,237362b81e76487c78088809089be84234c19c753120e30f1cfdf8e031600b6d,b1c9c512c74df49765c872cddd04fe660eda9594d638bc661f449463de2fdc5f,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 200}",102869,176,8688,0,1696,128,0,0,128,5968,0,14656,77059,,,752,672,624,8288,128,176,0,224,112,96,96,96,,,,224,224,224,720,224,,,0,,,,,,,,,,,,,,,,,,,,496,496,,,,,0,496,496,,,,,,,,,672,0,176,,,,0,624,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline200-horizon4x,wan_reports_fresh,fixed-discovered,7,256,1394,237362b81e76487c78088809089be84234c19c753120e30f1cfdf8e031600b6d,3df7a7026a8648741eff326c49fcc88b2de03e708edfb4aeda0d8f55f64c7346,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 200}",102920,176,8880,0,1696,128,0,0,128,5968,0,14848,77110,,,752,736,624,8288,128,176,0,224,112,96,96,96,,,,224,224,224,720,224,,,192,,,,,,,,,,,,,,,,,,,,496,560,,,,,0,496,496,,,,,,,,,736,0,240,0,192,64,64,624,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon1x,wan_reports_fresh,fixed-known,7,256,700,573c9454e48d25e8beddf76113ad258fbf65b3ff7bdcc7869fad9136784330bf,2739a84f82ab637661baebe1f3480484d1eb42953e05bc383d6ca4b754459b4a,6a0b0d99738dbbcf24c1aa9f242786daf71dd0c1ee0b11926c260d43535b91b9,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 2000}",66833,96,360,0,649,128,0,0,128,15152,0,15512,40932,,,624,288,13695,96,96,96,0,96,96,96,96,96,,,,224,224,96,96,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13599,13599,,,,,,,,,288,0,120,,,,0,13695,24,24,64,24,64,113,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon1x,wan_reports_fresh,fixed-discovered,7,256,700,573c9454e48d25e8beddf76113ad258fbf65b3ff7bdcc7869fad9136784330bf,76b3237483e0521656982d3ee3f347870941b71b33fbf82d314a343bdd62db8e,6a0b0d99738dbbcf24c1aa9f242786daf71dd0c1ee0b11926c260d43535b91b9,True,"{""horizon"": 700, ""link_delay"": 100, ""read_wait_ticks"": 2000}",66810,96,552,0,649,128,0,0,128,15239,0,15791,40922,,,624,352,13782,96,96,96,0,96,96,96,96,96,,,,224,224,96,96,224,,,192,,,,,,,,,,,,,,,,,,,,,64,,,,,,13686,13686,,,,,,,,,352,0,184,0,192,64,24,13782,24,24,64,24,64,113,128,,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon4x,wan_reports_fresh,fixed-known,7,256,2053,e75832f39ff3ed7c748b34870173b5a256d518e7dd604ee6e129654f199265cf,d969be7524e80f5769a2f6ee463c049ebe3e31bf03ae9cbeec4f6381ae39fa51,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 2000}",103384,288,66144,0,1152,128,0,0,128,26031,0,92175,77483,,,752,288,23375,65632,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23023,23023,,,,,,,,,288,0,288,,,,0,23375,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
fixed-sensitivity,link100-deadline2000-horizon4x,wan_reports_fresh,fixed-discovered,7,256,2054,e75832f39ff3ed7c748b34870173b5a256d518e7dd604ee6e129654f199265cf,bfe07c5848b7ebc0bd876fe05536047e055a8b63d5a95f7c1846de6a217a8fb6,549279fecb71c88a8a81ef5dc8f18940da9da7c1edf44989e4fe9b163055a8d3,True,"{""horizon"": 2800, ""link_delay"": 100, ""read_wait_ticks"": 2000}",103341,288,66336,0,1152,128,0,0,128,26024,0,92360,77453,,,752,352,23368,65632,352,288,0,224,224,96,96,96,,,,224,224,224,224,224,,,192,,,,,,,,,,,,,,,,,,,,,64,,,,,,23016,23016,,,,,,,,,352,0,352,0,192,64,64,23368,128,128,64,64,64,128,128,0,,,,,,,,,,,,,
folds,ungrouped/window=None/cap=1,ordinary_hot_local,snapshot-wait,7,64,64,95190e768480bc4f5ab3fcb45f64cd7e879d3f4f8705ce3cc4a923b5ef38b761,e0501407f7d50d2246ade54d487bf8681d1387cc79d03e509d1740988832eddb,29181e462962d4d61786c6992dc8270bf061a203cda87ce155947f402a8eefd0,True,{},0,264,792,0,,0,0,0,0,,0,792,0,,,281,264,264,264,264,264,0,264,264,264,264,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,95190e768480bc4f5ab3fcb45f64cd7e879d3f4f8705ce3cc4a923b5ef38b761,232b8f140d158fbb344a4cb9e63d1d5a765f8b093382cde307b3fd199735df6f,60ca5168caeeb285045c5fb587757e8532f7de9be05fbd469692a463da59fef6,True,264,264,0,1,264,
folds,additive-fold/window=1/cap=8,ordinary_hot_local,snapshot-wait,7,64,65,c4b85eb3db8ccadf8d7f5280b33566edd151c64526c5a37d2fa506a380e400ab,94490641d6d252ec2f44ab42baa4ace5c9ec4c15c5159430cdb89790d0d217ca,29181e462962d4d61786c6992dc8270bf061a203cda87ce155947f402a8eefd0,True,{},0,114,492,0,,0,0,0,0,,0,492,0,,,131,114,114,114,114,114,0,114,114,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,95190e768480bc4f5ab3fcb45f64cd7e879d3f4f8705ce3cc4a923b5ef38b761,6553c2006da6a360bc2307e5c40647e71b66a0e4cb504b96993d34b2205c3dce,98227b8bf4c4c7a28fa49081020461b3e9e9d566323a91b115caf7c894134095,True,264,114,50,7,264,
folds,additive-fold/window=1/cap=32,ordinary_hot_local,snapshot-wait,7,64,65,c4b85eb3db8ccadf8d7f5280b33566edd151c64526c5a37d2fa506a380e400ab,94490641d6d252ec2f44ab42baa4ace5c9ec4c15c5159430cdb89790d0d217ca,29181e462962d4d61786c6992dc8270bf061a203cda87ce155947f402a8eefd0,True,{},0,114,492,0,,0,0,0,0,,0,492,0,,,131,114,114,114,114,114,0,114,114,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,95190e768480bc4f5ab3fcb45f64cd7e879d3f4f8705ce3cc4a923b5ef38b761,6553c2006da6a360bc2307e5c40647e71b66a0e4cb504b96993d34b2205c3dce,98227b8bf4c4c7a28fa49081020461b3e9e9d566323a91b115caf7c894134095,True,264,114,50,7,264,
folds,additive-fold/window=5/cap=8,ordinary_hot_local,snapshot-wait,7,64,66,114f8f56d9f611f0876de332a8a01d6c4c5d496ac741797ed0187cba71605b03,e5a8e9684df49cd90df0fa20d7f7515c26f88edc53c3bd07b619e9c58918bdda,29181e462962d4d61786c6992dc8270bf061a203cda87ce155947f402a8eefd0,True,{},0,87,438,0,,0,0,0,0,,0,438,0,,,104,87,87,87,87,87,0,87,87,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,95190e768480bc4f5ab3fcb45f64cd7e879d3f4f8705ce3cc4a923b5ef38b761,4456935c1857c4678be6200e57a6a921ad138b646ecc26e8dadbde2484d4c34c,6db0e7a9f1271926e488c8edba9bf010d92f8daefb9d8bbf8890e46df50d8bfa,True,264,87,35,8,264,
folds,additive-fold/window=5/cap=32,ordinary_hot_local,snapshot-wait,7,64,99,5bf1be3a96b139344dba341b9e2a9a55cc559f1b2dafb7c3152e0c29895df09d,6ebc82d706e7e104d6d1d46f36e2b2d464cd5749ff3c67879ad1d2ba83132de8,a313654be93c903c666736f0f15752dedbd9bfad81c1d0ca482a9f8bc721a19d,True,{},0,67,670,0,,0,0,0,1,209,0,881,42,,,84,81,95,81,81,67,0,67,70,81,70,70,9,9,6,,,,,,9,9,288,2,,,,,,,,,,,,,,,,,,,14,14,,11,3,14,3,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,95190e768480bc4f5ab3fcb45f64cd7e879d3f4f8705ce3cc4a923b5ef38b761,a4c5c5b158e6391acb595654023e6db4084f8c25de7857d49f598b6c5eff500a,7142e034f73597c827c230291757b88d02d599e702817949644c8083e6f766f0,True,264,68,17,25,248,
folds,ungrouped/window=None/cap=1,narrow_conflicting_wan,snapshot-wait,7,64,600,44eba7e4141c8b44b2e3bf35108f43d2b56bba8fba64d1c74945f8a0eeceda5b,652622f8d915f1e82b5febb825e78b8de3cdf7ea6cd14d3180f74286baf6c9d6,a88c7fa32e47b0ca02c5e4f39935b9cc06871e87fbce4aa78ef817b31231e7c5,True,{},0,227,1224,0,751,0,0,0,2,1919,0,3239,537,,,248,348,694,438,438,227,0,230,255,438,274,274,31,47,16,,,,,,17,33,532,96,,,,,,,,,,,,,,,,,,,120,120,,164,31,195,42,256,256,,,,,,,,,,,,,,,,,,,,,,,,,,1,,44eba7e4141c8b44b2e3bf35108f43d2b56bba8fba64d1c74945f8a0eeceda5b,4d3325ab37a2378f13c9c7190aa37e35a7af01ca0d7e451268d7282f38e0795b,1ee01a11add4f577c882f2e22c72560ff94246266d262ff072a5d989f35a7b56,True,248,248,0,1,227,
folds,additive-fold/window=1/cap=8,narrow_conflicting_wan,snapshot-wait,7,64,600,2808fc699b555aa2f661e38ccc9a217e929debdf968319cb2e856738dd970e13,07b1797a767b2b1a0efbfb1e957eca80efba5e2c78281c527ff8e5cfc7b133fa,a88c7fa32e47b0ca02c5e4f39935b9cc06871e87fbce4aa78ef817b31231e7c5,True,{},0,213,1240,0,786,0,0,0,2,2020,0,3387,625,,,234,344,740,438,438,213,0,216,243,434,265,265,34,55,17,,,,,,21,42,571,127,,,,,,,,,,,,,,,,,,,129,129,,169,38,207,49,302,302,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,44eba7e4141c8b44b2e3bf35108f43d2b56bba8fba64d1c74945f8a0eeceda5b,157ff86cb9835ee96ac45733cafd2757973160382125e9eddcc88c96ccc6e8da,be05fc1e71609638e7559af1ea6cdeb920b77faa646ce8f78b812497b056949d,True,248,234,14,2,227,
folds,additive-fold/window=1/cap=32,narrow_conflicting_wan,snapshot-wait,7,64,600,2808fc699b555aa2f661e38ccc9a217e929debdf968319cb2e856738dd970e13,07b1797a767b2b1a0efbfb1e957eca80efba5e2c78281c527ff8e5cfc7b133fa,a88c7fa32e47b0ca02c5e4f39935b9cc06871e87fbce4aa78ef817b31231e7c5,True,{},0,213,1240,0,786,0,0,0,2,2020,0,3387,625,,,234,344,740,438,438,213,0,216,243,434,265,265,34,55,17,,,,,,21,42,571,127,,,,,,,,,,,,,,,,,,,129,129,,169,38,207,49,302,302,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,44eba7e4141c8b44b2e3bf35108f43d2b56bba8fba64d1c74945f8a0eeceda5b,157ff86cb9835ee96ac45733cafd2757973160382125e9eddcc88c96ccc6e8da,be05fc1e71609638e7559af1ea6cdeb920b77faa646ce8f78b812497b056949d,True,248,234,14,2,227,
folds,additive-fold/window=5/cap=8,narrow_conflicting_wan,snapshot-wait,7,64,600,6f989e408f81541ee34f0cb74bb64727b40ac350443125969b4503c0362574b0,2d6fa1597c0ed3290a2f1682357a70dbd12b05670b24016859e1eb977c037cd7,a88c7fa32e47b0ca02c5e4f39935b9cc06871e87fbce4aa78ef817b31231e7c5,True,{},0,154,1043,0,766,0,0,0,2,1976,0,3064,627,,,175,255,625,347,347,154,0,157,181,341,203,203,32,53,18,,,,,,21,42,487,45,,,,,,,,,,,,,,,,,,,98,98,,138,35,173,46,278,278,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,44eba7e4141c8b44b2e3bf35108f43d2b56bba8fba64d1c74945f8a0eeceda5b,034d2230d508b5086c6724d17d9701fef01883910db80a441f643d7813774f83,5a15896c98fb33a97f0bab1a0f564ab5c11e51bd7fcd39d4c0edf01d096a9895,True,248,175,50,4,227,
folds,additive-fold/window=5/cap=32,narrow_conflicting_wan,snapshot-wait,7,64,600,6f989e408f81541ee34f0cb74bb64727b40ac350443125969b4503c0362574b0,2d6fa1597c0ed3290a2f1682357a70dbd12b05670b24016859e1eb977c037cd7,a88c7fa32e47b0ca02c5e4f39935b9cc06871e87fbce4aa78ef817b31231e7c5,True,{},0,154,1043,0,766,0,0,0,2,1976,0,3064,627,,,175,255,625,347,347,154,0,157,181,341,203,203,32,53,18,,,,,,21,42,487,45,,,,,,,,,,,,,,,,,,,98,98,,138,35,173,46,278,278,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,44eba7e4141c8b44b2e3bf35108f43d2b56bba8fba64d1c74945f8a0eeceda5b,034d2230d508b5086c6724d17d9701fef01883910db80a441f643d7813774f83,5a15896c98fb33a97f0bab1a0f564ab5c11e51bd7fcd39d4c0edf01d096a9895,True,248,175,50,4,227,
folds,ungrouped/window=None/cap=1,ordinary_distributed_cold,snapshot-wait,7,64,304,18819e00dae2d610848da3448ab0b163fd3745125943f355cd039624a3ff6ba9,f54b97411c1ca6e9e40b4c82b03e837c7c0c76dedac92f786eb4cb5c174cb605,152ca86c5554b3583391b82c3a0cc857e4a3ff84e4221714910a31679ca68fdf,True,{},0,256,1024,0,1024,0,0,0,13,2688,0,3712,2636,,,656,256,384,384,384,256,0,384,256,384,384,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,18819e00dae2d610848da3448ab0b163fd3745125943f355cd039624a3ff6ba9,8be10546bf8bc1fbab32932b1b93569e9745c22280a15d741ffd3122aa881d35,57bfcdd92b2fff079af3bce99f8e37cf0221d497e8945f9e177d4b338c73c586,True,256,256,0,1,256,
folds,additive-fold/window=1/cap=8,ordinary_distributed_cold,snapshot-wait,7,64,305,430cd28596c4d8ce2ecb15fe5c778682dabca51c825479437228b6cd70601599,a0bf9d05ccd6133c3c2c187bf19de38f2619687056e59f530adde41baecf4847,152ca86c5554b3583391b82c3a0cc857e4a3ff84e4221714910a31679ca68fdf,True,{},0,256,1024,0,1024,0,0,0,13,2688,0,3712,2636,,,656,256,384,384,384,256,0,384,256,384,384,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,18819e00dae2d610848da3448ab0b163fd3745125943f355cd039624a3ff6ba9,70434d6dedc7535819f420d72635b21f32499987c96658e028ac7dc68104ae91,7a675988461eae95a16a3a31ea7dd4ac751f154beacd5e86369d0605ff3ee9fb,True,256,256,0,1,256,
folds,additive-fold/window=1/cap=32,ordinary_distributed_cold,snapshot-wait,7,64,305,430cd28596c4d8ce2ecb15fe5c778682dabca51c825479437228b6cd70601599,a0bf9d05ccd6133c3c2c187bf19de38f2619687056e59f530adde41baecf4847,152ca86c5554b3583391b82c3a0cc857e4a3ff84e4221714910a31679ca68fdf,True,{},0,256,1024,0,1024,0,0,0,13,2688,0,3712,2636,,,656,256,384,384,384,256,0,384,256,384,384,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,18819e00dae2d610848da3448ab0b163fd3745125943f355cd039624a3ff6ba9,70434d6dedc7535819f420d72635b21f32499987c96658e028ac7dc68104ae91,7a675988461eae95a16a3a31ea7dd4ac751f154beacd5e86369d0605ff3ee9fb,True,256,256,0,1,256,
