worker,device,stage,phase,method,layout,bytes,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,below_1ms_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
nvme-arm,instance-store-0,screen,ordered,direct-dsync,initialized,16384,6000,15.232,17.805061666666667,5.1030438279061014,75.062,15.58497,15.81185,16.48675,16.847,17.205,18.038400000000003,18.972750000000005,47.804000000000016,61.13139200000008,0.0,0.0,0.0,0.0,100.0,16.832,16.859,17.9883,18.0663,47.01067,48.88518,57.484142999999996,61.53415499999974
nvme-arm,instance-store-0,screen,ordered,direct-dsync,initialized,65536,6000,25.448,39.42691166666667,34.3970859791184,169.261,25.805,26.135,26.961,27.5105,28.627,54.92710000000001,156.16255,158.06528,167.10668400000014,0.0,0.0,0.0,0.0,100.0,27.301499999999997,27.94,35.5677,156.7722,61.71853999999999,164.54164,73.297401,168.374419
nvme-arm,instance-store-0,screen,ordered,direct-fdatasync,initialized,512,6000,12.885,21.585200166666667,18.390153959952773,195.214,13.41499,13.61895,14.37275,14.779499999999999,15.315,66.106,68.4533,78.85457000000001,82.35957800000011,0.0,0.0,0.0,0.0,100.0,14.713,14.851500000000001,65.65610000000001,67.2716,78.39832,79.28664,81.36426,86.14629599999988
nvme-arm,instance-store-0,screen,ordered,direct-fdatasync,initialized,4096,6000,11.022,12.834718333333333,5.12732289552718,111.484,11.18,11.45355,12.098,12.39,12.591,13.057400000000001,13.4071,22.70069000000006,106.081017,0.0,0.0,0.0,0.0,100.0,12.3595,12.404,12.999,13.0851,21.956259999999997,23.288529999999998,104.44069999999998,106.09887299999998
nvme-arm,instance-store-0,screen,ordered,direct-fdatasync,initialized,16384,6000,15.677,18.047451333333335,4.889339744208641,72.28,16.09094,16.318,16.708,17.005,17.508,18.3591,19.566750000000003,47.185580000000016,55.008706000000345,0.0,0.0,0.0,0.0,100.0,16.9865,17.015,18.256000000000004,18.4512,45.645210000000006,48.11088999999999,51.897412999999965,56.713041
nvme-arm,instance-store-0,screen,ordered,direct-fdatasync,initialized,65536,6000,25.622,30.339047833333336,7.937763210494418,207.511,26.42988,26.75895,27.265,27.864,28.662,36.051300000000005,53.92745,60.22942000000001,76.6824120000005,0.0,0.0,0.0,0.0,100.0,27.775,27.941000000000003,35.859300000000005,36.397400000000005,60.01645,60.54307,72.28439999999989,80.40276799999991
nvme-arm,instance-store-0,screen,ordered,uring-direct-dsync,initialized,512,6000,13.26,22.365600166666667,19.310682489017143,227.909,14.12499,14.37785,14.782,15.252,16.027250000000002,67.2583,76.23710000000001,80.3241,90.57707600000002,0.0,0.0,0.0,0.0,100.0,15.166,15.3,66.9714,67.8053,79.37912,81.00057,81.68686099999994,90.66052099999983
nvme-arm,instance-store-0,screen,ordered,uring-direct-dsync,initialized,4096,6000,11.005,13.756765833333333,5.421505310089868,123.927,12.10698,12.286900000000001,12.813,13.429,13.618,13.999,14.44405,24.220240000000004,110.8185030000001,0.0,0.0,0.0,0.0,100.0,13.412,13.441500000000001,13.949,14.0852,23.396349999999998,24.279829999999997,105.20188999999984,111.32325199999994
nvme-arm,instance-store-0,screen,ordered,uring-direct-dsync,initialized,16384,6000,16.232,18.918352666666667,5.353965675269086,69.646,16.64499,16.817,17.493,17.96,18.347,19.2191,20.28825,50.75204,64.66809900000003,0.0,0.0,0.0,0.0,100.0,17.95,17.972,19.0683,19.372400000000003,49.764500000000005,51.14833,63.38462599999998,65.12325699999997
nvme-arm,instance-store-0,screen,ordered,uring-direct-dsync,initialized,65536,6000,25.975,31.167268,7.987301408955926,88.267,26.94798,27.29395,28.11275,28.643,29.57225,36.66840000000001,56.5074,64.11237,75.59641300000008,0.0,0.0,0.0,0.0,100.0,28.409,28.962,36.40590000000001,36.96430000000001,62.173249999999996,65.18918,73.54946199999993,75.60097899999988
nvme-arm,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,512,6000,15.226,24.819898000000002,19.304489419482955,236.578,16.416980000000002,16.765949999999997,17.276,17.7035,18.396250000000002,69.16960000000002,71.81055,82.50805,103.29971400000382,0.0,0.0,0.0,0.0,100.0,17.677999999999997,17.7495,68.7404,70.1467,81.2135,83.18728,85.35168599999992,122.10197499999748
nvme-arm,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,4096,6000,13.335,15.919871833333334,5.261534345645445,114.048,14.171,14.4859,14.983,15.401,15.847,16.3131,16.68305,26.040650000000014,107.64958100000013,0.0,0.0,0.0,0.0,100.0,15.3675,15.4605,16.2091,16.4172,25.74785,26.127609999999997,103.62041199999987,107.65390199999989
nvme-arm,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,16384,6000,18.33,21.386245,5.073576765587403,83.737,19.029,19.3219,19.972,20.471,20.993,21.6471,22.828000000000017,51.85513,63.74660900000013,0.0,0.0,0.0,0.0,100.0,20.35,20.5745,21.5081,21.7994,51.18375999999999,53.257389999999994,57.15095799999979,64.36409299999978
nvme-arm,instance-store-0,screen,ordered,uring-direct-fdatasync,initialized,65536,6000,28.565,33.53438166666667,8.458055181955082,272.853,29.40598,29.729,30.474,31.044,31.89425,38.7291,58.335800000000006,65.89405000000001,78.83986100000017,0.0,0.0,0.0,0.0,100.0,30.9705,31.117,38.3935,39.3189,63.74279,66.83752,75.67366199999988,78.8433959999999
nvme-arm,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,512,6000,12.01,14.894691166666666,5.009136016232937,119.074,12.538,13.30595,13.767,14.671,15.132,15.6423,16.067,21.331600000000012,110.8155540000003,0.0,0.0,0.0,0.0,100.0,14.6155,14.718,15.464,15.7461,19.209649999999996,23.24072,104.47945399999978,112.36921699999996
nvme-arm,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,4096,6000,12.631,17.36831283333333,4.676001710396961,119.131,13.46298,14.616750000000001,16.7065,17.256,17.624,18.237,18.62105,23.75395000000002,108.6955390000001,0.0,0.0,0.0,0.0,100.0,17.234,17.272,18.1769,18.2496,22.812869999999993,24.73568,104.857537,111.12657099999996
nvme-arm,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,16384,6000,18.821,23.732555166666668,20.28311452362013,1569.504,20.41486,21.55295,22.198,22.876,23.407,24.3521,27.757250000000006,39.78024000000005,68.72872600000116,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,22.8375,22.926,24.3191,24.4279,37.27393,43.75350999999999,55.084682999999956,81.98265499999998
nvme-arm,instance-store-0,screen,ordered-tuned,buffered-fdatasync,initialized,65536,6000,31.731,35.63044633333334,3.8770305948134958,141.125,32.66582,33.13,33.87575,34.597,35.55,40.0996,42.63205,48.444190000000006,75.78831100000006,0.0,0.0,0.0,0.0,100.0,34.567,34.62,39.967,40.23980000000001,47.80422,48.82059,69.93339099999983,77.81622499999982
nvme-arm,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,512,6000,12.379,21.24355033333333,20.305364596787385,450.866,12.93999,13.087,13.56,13.978,14.804,66.4175,69.44620000000002,79.46407,105.45616700000288,0.0,0.0,0.0,0.0,100.0,13.821,14.18,66.2607,66.5771,79.16720000000001,79.74318,87.91372699999926,188.24850099999992
nvme-arm,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,4096,6000,10.649,12.549498,5.177080398770077,112.843,10.79499,10.96495,11.81675,12.228,12.454,12.7121,13.09705,22.656750000000038,108.40904800000021,0.0,0.0,0.0,0.0,100.0,12.148499999999999,12.2705,12.684099999999999,12.751300000000002,22.065719999999992,22.659639999999996,107.08836999999994,109.58904499999996
nvme-arm,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,16384,6000,15.306,17.774713666666667,5.0395060855881395,74.798,15.600990000000001,15.87895,16.5,16.846,17.216,17.9277,18.756300000000003,48.22605,62.844669000000344,0.0,0.0,0.0,0.0,100.0,16.802,16.8855,17.667800000000003,18.143,47.790989999999994,48.23204,55.25246499999985,66.50362799999995
nvme-arm,instance-store-0,screen,ordered-tuned,direct-dsync,initialized,65536,6000,25.08,29.827004000000002,7.730018530981496,118.056,25.804,26.138949999999998,26.908749999999998,27.369,28.231,35.2393,53.47390000000001,61.27680000000004,77.38629000000088,0.0,0.0,0.0,0.0,100.0,27.3465,27.424500000000002,34.9968,35.632799999999996,59.95852,62.94105,71.43628999999966,77.3862899999999
nvme-arm,instance-store-0,screen,raw,direct-dsync,raw,512,6000,12.451,23.27577066666667,37.282718967341154,895.47,12.948,13.097,13.579,13.9785,15.254999999999999,65.93460000000002,75.13550000000002,83.34708000000005,707.2662440000025,0.0,0.0,0.0,0.0,100.0,13.888,14.0415,65.22350000000002,67.0728,81.08066,83.78851999999999,265.5613159999896,719.5103419999998
nvme-arm,instance-store-0,screen,raw,direct-dsync,raw,4096,6000,10.525,14.087738833333335,29.5956739840351,883.983,10.676,10.793,11.22775,11.746,12.3405,15.332200000000002,17.0194,30.61408000000007,698.3867640000052,0.0,0.0,0.0,0.0,100.0,11.55,11.909500000000001,14.090300000000001,15.659600000000001,28.258559999999996,35.706699999999984,318.0285029999904,698.5059399999966
nvme-arm,instance-store-0,screen,raw,direct-dsync,raw,16384,6000,14.941,19.209978833333334,32.86892552216635,1285.845,15.294,15.498850000000001,16.332,16.7805,17.294,19.575000000000006,22.740900000000003,42.00490000000002,710.8716420000005,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,16.694000000000003,16.8925,18.1963,20.568500000000007,39.85195999999999,42.82214999999998,321.9773089999943,856.4899289999977
nvme-arm,instance-store-0,screen,raw,direct-dsync,raw,65536,6000,25.132,29.692868833333332,36.43706970493962,1742.333,25.605990000000002,25.90195,26.58475,27.157,28.02525,31.756600000000002,35.85985000000001,48.892990000000026,374.9280230000664,0.03333333333333333,0.0,0.0,0.0,99.96666666666667,27.122999999999998,27.216,30.597200000000015,33.1378,44.66175,53.413399999999996,287.62683299999895,700.7462229999971
nvme-arm,instance-store-0,screen,raw,direct-fdatasync,raw,512,6000,12.563,23.493262833333333,43.58926489542755,1513.565,12.94497,13.075,13.565,14.056,15.255500000000001,65.8189,75.36155000000001,82.03566000000004,694.9653590000028,0.05,0.0,0.0,0.0,99.95,14.0145,14.085,64.69800000000001,66.92750000000001,81.68020999999999,82.44667999999999,651.2674089999953,708.4678989999964
nvme-arm,instance-store-0,screen,raw,direct-fdatasync,raw,4096,6000,10.588,14.407249666666667,26.98363648009042,909.447,10.758,10.89395,11.44775,12.171,12.63025,15.932400000000001,17.4537,32.92305,337.0973840000634,0.0,0.0,0.0,0.0,100.0,12.09,12.264,15.112700000000004,16.6093,28.551119999999997,37.61580999999999,261.59709799999825,715.5585209999983
nvme-arm,instance-store-0,screen,raw,direct-fdatasync,raw,16384,6000,15.276,19.653846166666668,35.83992268530307,1552.152,15.561,15.794,16.536,16.93,17.49925,20.635100000000005,23.67435,42.68554000000005,677.059540000006,0.03333333333333333,0.0,0.0,0.0,99.96666666666667,16.8735,16.956,18.115700000000004,22.0453,41.50832,43.85081999999999,531.4186409999969,781.7199279999979
nvme-arm,instance-store-0,screen,raw,direct-fdatasync,raw,65536,6000,25.219,30.0169655,33.18154393785763,1307.602,25.762970000000003,26.0809,26.88,27.362,28.269,32.7064,36.32605000000001,47.285320000000006,779.8513090000064,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,27.282,27.4775,29.534800000000004,34.0333,46.54481,47.87678999999999,202.237964999997,811.1824789999988
nvme-arm,instance-store-0,screen,raw,uring-direct-dsync,raw,512,6000,12.512,22.56153066666667,33.216714806279775,992.759,12.92899,13.06095,13.522,13.9025,15.19575,65.6543,67.57915,79.3922,402.7556000000494,0.0,0.0,0.0,0.0,100.0,13.78,13.971,64.7525,66.25410000000001,77.42611000000001,80.3945,327.1273039999925,707.4427759999973
nvme-arm,instance-store-0,screen,raw,uring-direct-dsync,raw,4096,6000,10.522,14.559068333333334,37.257066515396296,1681.887,10.697,10.82095,11.305,11.977,12.87975,16.410400000000003,17.85105,29.320170000000005,416.50566200003334,0.03333333333333333,0.0,0.0,0.0,99.96666666666667,11.885,12.087,16.0952,16.7065,27.7383,31.53201999999997,229.00408999998336,416.6931939999917
nvme-arm,instance-store-0,screen,raw,uring-direct-dsync,raw,16384,6000,15.284,19.215665166666664,27.84205928010211,1001.288,15.578990000000001,15.8529,16.531,16.919,17.49925,20.971700000000006,23.715250000000005,41.8601,420.8853920000573,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,16.8585,16.9645,20.24110000000001,21.4684,40.58343,43.39938999999998,215.7547279999885,421.0518689999894
nvme-arm,instance-store-0,screen,raw,uring-direct-dsync,raw,65536,6000,25.246,30.0616155,34.12903711805134,1215.063,25.79298,26.098,26.87575,27.3455,28.16625,32.2721,36.337050000000005,46.73985000000006,709.3898120000207,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,27.3275,27.356,29.966900000000003,33.445000000000014,44.2839,47.031299999999995,702.9922949999964,709.3898119999976
nvme-arm,instance-store-0,screen,raw,uring-direct-fdatasync,raw,512,6000,14.696,25.465381166666667,33.74822835490102,1038.521,15.14093,15.375,15.943,16.421,17.58,69.1,79.03500000000001,83.18596000000002,451.6331290000145,0.03333333333333333,0.0,0.0,0.0,99.96666666666667,16.4045,16.432000000000002,68.0948,70.0822,81.01259,84.0409,324.11857099999696,523.1820819999884
nvme-arm,instance-store-0,screen,raw,uring-direct-fdatasync,raw,4096,6000,12.533,16.420828666666665,28.839717419749075,892.681,12.99698,13.17295,13.693750000000001,14.175,14.745,15.944,21.676099999999998,32.193820000000066,659.2722770000089,0.0,0.0,0.0,0.0,100.0,14.131,14.2705,15.4941,17.183700000000005,30.725049999999996,32.86885999999998,268.8573499999991,722.3290949999968
nvme-arm,instance-store-0,screen,raw,uring-direct-fdatasync,raw,16384,6000,17.339,21.1229055,26.58049380820899,911.044,17.632,17.909,18.49975,19.042,19.603250000000003,20.955199999999998,27.438400000000005,42.89907,454.9426990000415,0.0,0.0,0.0,0.0,100.0,18.972,19.09,20.6711,21.748000000000008,41.57909999999999,42.91622999999999,213.9120679999943,716.0018159999975
nvme-arm,instance-store-0,screen,raw,uring-direct-fdatasync,raw,65536,6000,27.624,32.32578933333333,25.909822066048353,855.245,28.183980000000002,28.527949999999997,29.283,29.846,30.734,37.540800000000004,39.6714,51.85796000000006,363.9980020000666,0.0,0.0,0.0,0.0,100.0,29.741500000000002,29.9015,36.63170000000001,37.77610000000001,48.97407999999998,54.04904999999999,303.9635639999906,363.99800199999225
nvme-arm,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,512,6000,12.222,14.814142166666667,5.002215098695974,121.894,12.50099,13.269,13.72875,14.6405,15.0885,15.478200000000001,15.881,18.851760000000017,111.27730400000026,0.0,0.0,0.0,0.0,100.0,14.634,14.6615,15.395900000000001,15.553,18.220489999999998,20.11807,109.73246999999999,113.81114699999998
nvme-arm,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,4096,6000,12.968,17.454212833333333,4.948231751195098,152.421,13.590879999999999,14.719,16.864,17.285,17.655,18.2551,18.6621,24.293370000000074,113.20219800000004,0.0,0.0,0.0,0.0,100.0,17.2175,17.363,17.8681,18.423099999999998,24.131999999999994,24.74807,111.27712499999996,114.38314399999999
nvme-arm,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,16384,6000,18.79,23.656693999999998,9.810040425572364,722.294,20.548759999999998,21.57295,22.280749999999998,22.915,23.50325,24.3743,27.691300000000002,39.94671000000004,67.90167300000074,0.0,0.0,0.0,0.0,100.0,22.865000000000002,23.0275,24.1353,24.6621,37.83689,43.817099999999996,53.86408799999974,92.4644379999992
nvme-arm,instance-store-0,screen,writeback-tuned,buffered-fdatasync,initialized,65536,6000,31.644,35.65173133333334,3.7027466990715,80.805,32.609,33.10895,33.894,34.621,35.58,40.110000000000014,42.963150000000006,49.12953000000001,72.98609000000063,0.0,0.0,0.0,0.0,100.0,34.5305,34.661500000000004,39.71360000000001,40.472000000000016,47.65036,49.42979,68.78067899999978,76.07474499999995
nvme-arm,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,512,6000,12.435,21.121642166666668,19.247502814749467,201.63,12.92099,13.075,13.56,14.0105,14.851,65.5459,75.5682,78.41602,85.79551600000052,0.0,0.0,0.0,0.0,100.0,13.811499999999999,14.2835,65.27380000000001,65.6789,78.08765,78.72614,82.98110999999999,88.31136599999994
nvme-arm,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,4096,6000,10.58,12.564487833333333,5.082483993893666,114.21,10.80699,10.99395,11.866,12.244,12.46425,12.7791,13.154200000000001,22.565170000000045,109.85127000000006,0.0,0.0,0.0,0.0,100.0,12.2245,12.2575,12.744400000000004,12.842500000000001,21.951309999999996,22.85805,104.03567699999996,110.12377199999993
nvme-arm,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,16384,6000,15.301,17.827485166666666,5.201152355434961,83.342,15.65,15.917,16.498,16.861,17.24325,17.9561,18.859550000000002,48.31542000000001,62.64069800000014,0.0,0.0,0.0,0.0,100.0,16.816499999999998,16.8935,17.839199999999998,18.0486,47.5936,49.060269999999996,54.12624499999999,66.00619099999993
nvme-arm,instance-store-0,screen,writeback-tuned,direct-dsync,initialized,65536,6000,25.294,29.906164,7.582429647356051,87.276,25.76599,26.214949999999998,26.971,27.444,28.323,35.661500000000004,53.606,58.801080000000006,75.97727700000006,0.0,0.0,0.0,0.0,100.0,27.3575,27.5995,35.34040000000001,36.176100000000005,57.99852,59.71533,69.25214899999976,76.25463299999998
nvme-arm,instance-store-0,tail,ordered,buffered-fdatasync,extend,4096,120000,53.664,60.57949012500001,6.880947267776374,238.319,56.043989999999994,56.8,57.71,58.747,61.88825,63.564,66.09104999999998,104.18500999999999,117.15112800000048,0.0,0.0,0.0,0.0,100.0,58.612,58.926,63.336,63.77,104.07237000000028,104.19010000000002,116.53726799999909,117.58228699999901
nvme-arm,instance-store-0,tail,ordered,buffered-fdatasync,extend,65536,36000,76.146,129.39318069444445,65.19677923220117,4705.681,78.85999,80.42,84.687,90.7065,214.33825,217.598,224.62924999999996,228.37303,247.86852699999818,0.002777777777777778,0.002777777777777778,0.0,0.0,99.99722222222222,87.8135,209.765,205.71040000000002,225.789,218.52703,231.4088900000001,236.1906190000001,256.2169360000008
nvme-arm,instance-store-0,tail,raw,direct-dsync,raw,4096,120000,10.422,11.881753499999999,9.529930584015522,1782.419,10.601,10.691,11.083,11.294,11.816,12.278,12.553,17.30026999999986,109.88204500000018,0.0016666666666666668,0.0,0.0,0.0,99.99833333333333,11.289,11.303,12.215,12.32,17.033110000000022,17.825070000000014,109.51128899999901,109.92705299999983
nvme-arm,instance-store-0,tail,raw,direct-dsync,raw,65536,36000,24.725,153.54860963888888,24.261378381732364,1816.78,26.97998,146.8829,155.902,156.609,157.32925,158.185,160.6071,167.13209000000003,177.1990319999999,0.005555555555555556,0.0,0.0,0.0,99.99444444444444,156.607,156.611,158.16740000000001,158.19230000000002,166.86504000000002,167.29623,171.20308400000002,178.388054
nvme-arm,instance-store-0,tail,raw,uring-direct-dsync,raw,65536,36000,25.406,153.49468147222223,23.778078216655803,1576.432,27.22999,146.987,155.88975,156.61950000000002,157.35825,158.214,161.0250499999999,167.10204000000002,173.1291409999995,0.002777777777777778,0.0,0.0,0.0,99.99722222222222,156.617,156.622,158.1552,158.244,166.68115,167.41615,170.57301900000002,176.81783200000018
nvme-arm,instance-store-0,tail,writeback-tuned,direct-dsync,initialized,4096,120000,10.553,12.43719945,5.344680833503503,119.947,10.757,10.916,11.544,12.199,12.388,12.647,12.956,21.382039999999982,109.36301600000006,0.0,0.0,0.0,0.0,100.0,12.165,12.238,12.622,12.685,21.06306000000001,21.45919000000004,108.35901099999995,109.89903399999989
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,extend,512,6000,90.222,101.70849783333333,12.23856839347078,213.632,92.51795,93.4896,95.26075,96.811,100.53175,121.5737,125.26805,149.51453000000004,182.42835200000007,0.0,0.0,0.0,0.0,100.0,96.1935,97.317,120.81750000000001,122.9645,146.01421,151.54104999999998,170.04739299999972,184.85555699999983
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,extend,4096,6000,104.662,118.9860775,9.78195218356202,310.478,106.8219,108.20195,111.1995,119.44,122.1515,128.5001,133.4835,157.44399000000004,188.36773000000096,0.0,0.0,0.0,0.0,100.0,111.0505,120.765,122.7573,130.3544,151.85543,160.52624,184.03921299999996,206.85238599999963
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,extend,16384,6000,111.401,126.27507683333333,9.40365621140327,310.341,116.74597999999999,117.979,120.13075,122.789,131.22225,135.6777,141.88345,153.84361,219.36324100000067,0.0,0.0,0.0,0.0,100.0,121.5975,130.065,132.8418,140.01149999999998,152.27184,154.88403,188.08854599999933,243.17541399999843
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,extend,65536,6000,139.961,159.39206,10.064208683170277,285.576,144.39382,146.04975000000002,152.10025000000002,159.241,164.09975,170.7752,174.7512,182.85404000000003,245.33521600000006,0.0,0.0,0.0,0.0,100.0,151.7895,161.7425,164.66510000000002,173.2235,180.29531999999998,183.75556,235.12044699999979,251.70073099999985
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,512,6000,23.748,38.6498015,29.278845620517515,231.436,25.160970000000002,25.65985,26.472749999999998,27.396,28.53375,109.7554,112.49705,122.63889000000002,178.42859100000032,0.0,0.0,0.0,0.0,100.0,27.3745,27.4425,108.54540000000001,110.8129,119.65704,125.43956,155.72951099999926,180.66017799999992
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,4096,6000,95.136,111.5056035,10.590533789346397,253.801,97.512,99.1882,108.74975,110.8485,112.963,118.7004,124.43650000000001,165.21625000000003,201.30603200000002,0.0,0.0,0.0,0.0,100.0,108.96,111.8725,115.19160000000001,121.05130000000001,153.88197,169.73335,176.2932189999999,207.7869399999991
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,16384,6000,104.905,118.5958795,16.904026289131426,1099.052,107.02194,108.34285,110.98675,118.881,122.1025,127.61410000000001,132.8851,154.00132000000002,209.80659900000114,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,111.3065,121.0775,121.5176,130.9419,150.50268,156.58051999999998,168.77506699999904,225.55462999999597
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,fallocate,65536,6000,130.426,145.44241350000001,10.041156251606905,361.199,132.96177999999998,134.3936,138.087,145.1135,149.989,156.3149,160.7039,168.33460000000002,238.12540500000028,0.0,0.0,0.0,0.0,100.0,139.597,147.329,151.90550000000002,158.9034,166.1089,170.08782,236.8113,244.06409599999998
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,initialized,512,6000,23.382,29.001128666666666,5.892203214257936,139.857,25.78788,26.387400000000003,27.53275,28.325,29.28225,30.080099999999998,31.086,41.501860000000015,112.35321600000003,0.0,0.0,0.0,0.0,100.0,28.0935,28.695,29.8575,30.3483,40.761039999999994,42.0139,109.59683199999995,114.32518199999994
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,initialized,4096,6000,25.709,32.2715995,5.438556308687667,118.491,27.569960000000002,28.964949999999998,30.81175,31.826500000000003,32.557,33.4692,34.789550000000006,44.121660000000034,110.81280900000016,0.0,0.0,0.0,0.0,100.0,31.631999999999998,31.9275,33.3934,33.618100000000005,43.68822,44.43774,104.03500799999998,115.19327399999999
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,initialized,16384,6000,34.581,41.60188983333333,4.895767627420304,193.303,37.199850000000005,38.695899999999995,39.794,40.543,41.72,43.7549,49.6649,58.78270000000001,80.73254200000459,0.0,0.0,0.0,0.0,100.0,40.466499999999996,40.589,43.6064,43.911100000000005,57.853929999999984,58.856649999999995,77.44626699999992,119.95772199999928
nvme-i4i,instance-store-0,screen,ordered,buffered-fdatasync,initialized,65536,6000,57.769,65.06665633333334,6.42102410782163,199.368,59.60989,60.22689999999999,61.48675,63.338,66.02,72.47420000000001,74.89760000000001,83.00437000000004,139.43404300000122,0.0,0.0,0.0,0.0,100.0,62.9135,63.6635,71.9051,72.8154,81.9265,84.19682999999999,127.48282799999994,152.89880199999993
nvme-i4i,instance-store-0,screen,ordered,direct-dsync,initialized,512,6000,32.062,60.44396166666667,26.558259552573542,201.608,47.94195,48.509,49.58,50.3585,52.03825,121.4877,134.42520000000002,139.88209,180.499001,0.0,0.0,0.0,0.0,100.0,50.085,50.5115,120.99150000000002,122.0398,138.77316,140.30268999999998,157.1013329999999,193.42529999999996
nvme-i4i,instance-store-0,screen,ordered,direct-dsync,initialized,4096,6000,22.047,26.2822505,5.811473861544627,127.774,23.55499,24.153,24.995,25.539,26.251,27.0681,28.042150000000003,39.27361000000003,106.8299510000002,0.0,0.0,0.0,0.0,100.0,25.4455,25.604,26.9431,27.116,37.40051,39.584819999999986,103.34681799999996,110.20254099999998
nvme-i4i,instance-store-0,screen,ordered,direct-dsync,initialized,16384,6000,28.85,33.899006,4.793828462370203,146.883,30.720860000000002,31.29995,32.072,32.7485,33.843,35.5011,42.40435,54.16321,75.09948200000173,0.0,0.0,0.0,0.0,100.0,32.6665,32.834,34.8626,35.927,53.604969999999994,54.58285,63.707144,93.58421899999948
nvme-i4i,instance-store-0,screen,ordered,direct-dsync,initialized,65536,6000,46.881,54.05619233333333,7.4826198867336045,154.891,48.39295,48.98885,50.136,51.502,54.10325,62.4923,69.85820000000001,79.82278000000002,130.80054000000032,0.0,0.0,0.0,0.0,100.0,51.472,51.608,62.3185,62.7164,79.60073,79.90009,128.07254899999995,132.34866699999978
nvme-i4i,instance-store-0,screen,ordered,direct-fdatasync,initialized,512,6000,32.487,60.616792999999994,26.36610242444171,269.521,48.32998,48.942899999999995,49.85675,50.617000000000004,52.23075,121.5415,126.10660000000001,141.52428,179.4149040000004,0.0,0.0,0.0,0.0,100.0,50.486,50.764,121.1819,122.33800000000001,139.117,145.18953,160.44520699999978,182.65881599999997
nvme-i4i,instance-store-0,screen,ordered,direct-fdatasync,initialized,4096,6000,22.259,26.774274666666663,5.538555378757011,114.16,24.08989,24.52575,25.45175,26.089,26.842,27.611500000000003,28.694300000000002,40.79016000000004,105.14907600000002,0.0,0.0,0.0,0.0,100.0,26.006,26.3485,27.5168,27.7093,38.43278999999999,41.24877999999999,103.79935099999997,106.37826699999988
nvme-i4i,instance-store-0,screen,ordered,direct-fdatasync,initialized,16384,6000,28.998,34.5485915,4.8666241931782395,138.576,31.375,31.77685,32.603,33.364999999999995,34.50175,36.258100000000006,44.09645,54.89848000000001,70.29027100000026,0.0,0.0,0.0,0.0,100.0,33.191,33.4675,36.1006,36.3741,53.860369999999996,55.30501,66.46210299999987,70.2932119999999
nvme-i4i,instance-store-0,screen,ordered,direct-fdatasync,initialized,65536,6000,47.803,54.77683083333333,7.701119163118391,166.003,48.90987,49.65355,50.73975,52.151,54.768,63.1392,71.1028,81.24709000000007,139.48475400000015,0.0,0.0,0.0,0.0,100.0,52.092,52.191,62.9694,63.2167,80.52933999999999,82.67795,129.01106399999964,139.48475399999998
nvme-i4i,instance-store-0,screen,ordered,uring-direct-dsync,initialized,512,6000,31.357,62.124660166666665,27.538173121796103,359.864,49.47199,50.011,50.92,51.729,53.21,123.337,137.39645,143.29186,211.180034,0.0,0.0,0.0,0.0,100.0,51.572,52.0205,122.49029999999999,123.9145,141.48746,148.71,156.586883,212.7682969999999
