case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
get16/striped/k4/ikea2-range,1791.7572587530042,1789.887446626789,1792.5355251921721,get16/striped/k4/prior,1.0082336357898527
get16/striped/k4/ikea2-region,1737.3094509675345,1736.2970894657747,1737.8390524225574,get16/striped/k4/prior,0.9775954949724204
get16/local/k5/ikea2-range,2604.1949900547183,2604.0891969170557,2605.0197662854553,get16/local/k5/prior,0.751055587304161
get16/local/k5/ikea2-region,2540.9765904541846,2540.7998059314086,2544.034993025699,get16/local/k5/prior,0.7328232612219231
get16/striped/k5/ikea2-range,2620.3493305735497,2591.3557337816414,2709.734751956291,get16/striped/k5/prior,0.9619903927107069
get16/striped/k5/ikea2-region,2374.073732718722,2365.688248847698,2393.535023041356,get16/striped/k5/prior,0.8715769671681006
get16/local/k6/ikea2-range,2602.5972774742154,2597.2171805073535,2606.886001988917,get16/local/k6/prior,0.7487897206690974
get16/local/k6/ikea2-region,2508.808710197702,2507.0912838282475,2509.828305155687,get16/local/k6/prior,0.7218059396205403
get16/striped/k6/ikea2-range,2148.89981833738,2134.743481513175,2177.2086984400366,get16/striped/k6/prior,0.8614090434393176
get16/striped/k6/ikea2-region,2670.16888238677,2667.1419120924243,2674.7792125186643,get16/striped/k6/prior,1.070365218131867
get16/local/k7/ikea2-range,2600.453831405545,2600.095615065879,2601.033149854681,get16/local/k7/prior,0.7461832886075963
get16/local/k7/ikea2-region,2498.2802194527485,2495.9561691214344,2499.144850617116,get16/local/k7/prior,0.7168652361757074
get16/striped/k7/ikea2-range,2326.714150206449,2323.2806048433804,2331.3053788640327,get16/striped/k7/prior,1.180021592817799
get16/striped/k7/ikea2-region,1998.7254342887688,1963.227783937793,2193.959659961095,get16/striped/k7/prior,1.0136780963684804
get16/local/k56/ikea2-range,1842.7927011143884,1842.697385735596,1843.0439073602977,get16/local/k56/prior,0.9934363231571502
get16/local/k56/ikea2-region,1788.0466947602495,1787.5300727874956,1788.0946664963974,get16/local/k56/prior,0.9639231439335162
get16-ends/local/k1/ikea2-range,1189.8000566331327,1188.5866345745178,1190.003794421665,get16-ends/local/k1/prior,1.048701884717015
get16-ends/local/k1/ikea2-region,1078.3397101005364,1077.82303831189,1078.3421173939591,get16-ends/local/k1/prior,0.9504596003699172
get16-ends/striped/k1/ikea2-range,1113.0655820374036,1112.2259408672276,1113.4407346461828,get16-ends/striped/k1/prior,1.106990320330965
get16-ends/striped/k1/ikea2-region,990.288125206213,989.4434073444705,990.9394239380836,get16-ends/striped/k1/prior,0.9848829993785023
