case,median_ns_tuple,min_ns_tuple,max_ns_tuple,samples_ns_tuple
edge/431/select7/bound/materialize/65536/min_time:0.015/repeats:5,1.0638524109808574,1.0616674570268645,1.0798154760181198,"[1.0638524109808574, 1.0616674570268645, 1.0630856308079664, 1.0694017254389552, 1.0798154760181198]"
edge/431/select7/bound/replace/1024/min_time:0.015/repeats:5,0.9962316001792546,0.9908900101260604,0.999442799459847,"[0.992106024094362, 0.9988724681223086, 0.9962316001792546, 0.9908900101260604, 0.999442799459847]"
edge/431/select7/bound/replace/65536/min_time:0.015/repeats:5,1.1585276923237573,1.1557150675007988,1.1823904666719363,"[1.1559842035326244, 1.1557150675007988, 1.1662629443702859, 1.1585276923237573, 1.1823904666719363]"
edge/314/select1/direct/read_sum/1024/min_time:0.015/repeats:5,0.5284947542267,0.527145298420209,0.5323553245166658,"[0.5323553245166658, 0.5285030437872379, 0.527145298420209, 0.5279304915625397, 0.5284947542267]"
edge/314/select1/direct/read_sum/65536/min_time:0.015/repeats:5,0.7188985515332504,0.7055365531391019,0.7295197934142064,"[0.7188985515332504, 0.7295197934142064, 0.7235053662182608, 0.7055365531391019, 0.7122679105698123]"
edge/314/select1/direct/materialize/1024/min_time:0.015/repeats:5,0.6615024887448012,0.6540238859087885,0.6637391608490588,"[0.6543231319192315, 0.6626317050749277, 0.6637391608490588, 0.6615024887448012, 0.6540238859087885]"
edge/314/select1/direct/materialize/65536/min_time:0.015/repeats:5,0.916509919840891,0.9124051096827107,0.9314224342693802,"[0.916509919840891, 0.9124068962138442, 0.91858531587217, 0.9124051096827107, 0.9314224342693802]"
edge/314/select1/direct/replace/1024/min_time:0.015/repeats:5,0.4064194828486091,0.4050604592248677,0.408404700996641,"[0.408404700996641, 0.40642594026140066, 0.4064194828486091, 0.4050604592248677, 0.4062926228034096]"
edge/314/select1/direct/replace/65536/min_time:0.015/repeats:5,0.9389161129862929,0.9351681336525649,0.9451509357373012,"[0.9389791364012483, 0.9356744128495237, 0.9451509357373012, 0.9389161129862929, 0.9351681336525649]"
edge/314/select1/bound/read_sum/1024/min_time:0.015/repeats:5,1.0027324928612027,0.9995956267885795,1.013309587175213,"[1.007055679587657, 1.013309587175213, 0.9995956267885795, 1.0027324928612027, 1.0026568729210257]"
edge/314/select1/bound/read_sum/65536/min_time:0.015/repeats:5,1.043504000038308,1.0337489287035435,1.057660646696983,"[1.057660646696983, 1.0469596782287232, 1.0424606308465636, 1.0337489287035435, 1.043504000038308]"
edge/314/select1/bound/materialize/1024/min_time:0.015/repeats:5,0.991115408303801,0.9884134379367872,0.9929938040611068,"[0.9884134379367872, 0.991115408303801, 0.9898546111520589, 0.9929938040611068, 0.991858559566294]"
edge/314/select1/bound/materialize/65536/min_time:0.015/repeats:5,1.006394816379358,1.0033590763604687,1.0172856717584016,"[1.0085259636096773, 1.0033590763604687, 1.006140072280234, 1.006394816379358, 1.0172856717584016]"
edge/314/select1/bound/replace/1024/min_time:0.015/repeats:5,0.9920492306310635,0.9871806145970476,0.9957016281731913,"[0.9871806145970476, 0.9920492306310635, 0.9957016281731913, 0.9949044276133914, 0.9914255216443585]"
edge/314/select1/bound/replace/65536/min_time:0.015/repeats:5,1.3378785820260515,1.3330544184864912,1.3493593137841986,"[1.3493593137841986, 1.3330544184864912, 1.3470668868712146, 1.3378785820260515, 1.335118125754115]"
edge/314/select2/direct/read_sum/1024/min_time:0.015/repeats:5,0.5621070219018309,0.5600377696360771,0.5653979019155531,"[0.5633979293594357, 0.5600377696360771, 0.5621070219018309, 0.5620143184140993, 0.5653979019155531]"
edge/314/select2/direct/read_sum/65536/min_time:0.015/repeats:5,0.7098954070092894,0.7072631478330715,0.7118082780457776,"[0.7115754714694267, 0.7072631478330715, 0.7098954070092894, 0.7098926134648904, 0.7118082780457776]"
edge/314/select2/direct/materialize/1024/min_time:0.015/repeats:5,0.659339978107577,0.6572020187725099,0.6629842122395585,"[0.6576110808971629, 0.6629842122395585, 0.659339978107577, 0.6572020187725099, 0.6626446443671027]"
edge/314/select2/direct/materialize/65536/min_time:0.015/repeats:5,0.9016382791996427,0.8956676717305135,0.9141453973678941,"[0.9016382791996427, 0.9018528005464278, 0.8956676717305135, 0.9141453973678941, 0.8991900998175805]"
edge/314/select2/direct/replace/1024/min_time:0.015/repeats:5,0.40544342900107483,0.4034923891911843,0.4066832152540359,"[0.40416403383116656, 0.40545716216116795, 0.4034923891911843, 0.4066832152540359, 0.40544342900107483]"
edge/314/select2/direct/replace/65536/min_time:0.015/repeats:5,0.9371492162311355,0.9351979538000198,0.9600506955718803,"[0.9351979538000198, 0.9362585979717467, 0.9371492162311355, 0.9600506955718803, 0.9445126154438165]"
edge/314/select2/bound/read_sum/1024/min_time:0.015/repeats:5,1.0095818051859942,1.001980356665142,1.0141872360885333,"[1.0095818051859942, 1.0074035634663372, 1.0133632899467007, 1.0141872360885333, 1.001980356665142]"
edge/314/select2/bound/read_sum/65536/min_time:0.015/repeats:5,1.053139224787823,1.0394110122717726,1.0558541612325723,"[1.0558541612325723, 1.050399337806821, 1.053139224787823, 1.0557692697664505, 1.0394110122717726]"
edge/314/select2/bound/materialize/1024/min_time:0.015/repeats:5,0.9876248440416292,0.9818000916447348,0.9977683259006153,"[0.9876248440416292, 0.9977683259006153, 0.9818000916447348, 0.9863581634259645, 0.9927941073150688]"
edge/314/select2/bound/materialize/65536/min_time:0.015/repeats:5,1.0168904851739056,1.013186828679707,1.0268628559776132,"[1.013186828679707, 1.0193146545597265, 1.0268628559776132, 1.0168904851739056, 1.0157437750299347]"
edge/314/select2/bound/replace/1024/min_time:0.015/repeats:5,0.9878087364348271,0.9862434398555618,0.997159354990707,"[0.9876568940008696, 0.997159354990707, 0.9862434398555618, 0.9900981894710202, 0.9878087364348271]"
edge/314/select2/bound/replace/65536/min_time:0.015/repeats:5,1.3376655226503047,1.3252608352495043,1.346951476363326,"[1.3376655226503047, 1.346951476363326, 1.3405458505077574, 1.3252608352495043, 1.3346944327297026]"
edge/314/select3/direct/read_sum/1024/min_time:0.015/repeats:5,0.6757013313972512,0.6715172871055038,0.6819492468379538,"[0.6715172871055038, 0.677064545009312, 0.6757013313972512, 0.6744772038639976, 0.6819492468379538]"
edge/314/select3/direct/read_sum/65536/min_time:0.015/repeats:5,0.7991961542494962,0.7872781297813964,0.8008557851292097,"[0.7991961542494962, 0.8008557851292097, 0.7899386829993935, 0.7998098640862203, 0.7872781297813964]"
edge/314/select3/direct/materialize/1024/min_time:0.015/repeats:5,0.6686565221624315,0.6629474763792034,0.6778937554931755,"[0.6722042167711423, 0.6686565221624315, 0.6629474763792034, 0.6678099469157707, 0.6778937554931755]"
edge/314/select3/direct/materialize/65536/min_time:0.015/repeats:5,0.9649540875480324,0.9563879105412013,0.9722708205720083,"[0.9563879105412013, 0.9566727099375079, 0.9661466536868226, 0.9649540875480324, 0.9722708205720083]"
edge/314/select3/direct/replace/1024/min_time:0.015/repeats:5,0.404951852595856,0.4031156649471812,0.40892293041682903,"[0.40892293041682903, 0.4044622511162972, 0.4031156649471812, 0.404951852595856, 0.40781514525109486]"
edge/314/select3/direct/replace/65536/min_time:0.015/repeats:5,0.9404409351018017,0.9283081277876762,0.9499655270674999,"[0.9499655270674999, 0.9442147158752626, 0.9283081277876762, 0.9404409351018017, 0.9329121612574364]"
edge/314/select3/bound/read_sum/1024/min_time:0.015/repeats:5,1.0115619185113855,1.00873066502599,1.016285330649572,"[1.016285330649572, 1.009358038333348, 1.00873066502599, 1.0115619185113855, 1.0134599962269912]"
edge/314/select3/bound/read_sum/65536/min_time:0.015/repeats:5,1.0430340943169334,1.0405885442192906,1.057153404070798,"[1.0472346204568546, 1.0420978619056716, 1.0405885442192906, 1.057153404070798, 1.0430340943169334]"
edge/314/select3/bound/materialize/1024/min_time:0.015/repeats:5,0.9965804330817102,0.9864898083056338,1.0083450516787633,"[0.9966426333260016, 0.9965804330817102, 0.9864898083056338, 0.9871839033045836, 1.0083450516787633]"
edge/314/select3/bound/materialize/65536/min_time:0.015/repeats:5,1.0327701953918045,1.0196591910886112,1.0472863726245434,"[1.0317628019949971, 1.0472863726245434, 1.0196591910886112, 1.0327701953918045, 1.0435032905660435]"
edge/314/select3/bound/replace/1024/min_time:0.015/repeats:5,1.0136575337091087,0.9968325834132841,1.0157519227604646,"[1.0149169045980604, 1.0157519227604646, 1.0136575337091087, 1.007892194600426, 0.9968325834132841]"
edge/314/select3/bound/replace/65536/min_time:0.015/repeats:5,1.3372685591206734,1.3308011762278606,1.3492039181798021,"[1.3308011762278606, 1.3372685591206734, 1.3368951196861183, 1.3492039181798021, 1.348980924989878]"
edge/314/select4/direct/read_sum/1024/min_time:0.015/repeats:5,0.5655345181917268,0.563073610408341,0.5809555348058615,"[0.5640840551642843, 0.5655345181917268, 0.5809555348058615, 0.5683392366817179, 0.563073610408341]"
edge/314/select4/direct/read_sum/65536/min_time:0.015/repeats:5,0.7127731315384066,0.7024385287528719,0.72779515800671,"[0.72779515800671, 0.7024385287528719, 0.7107987418520548, 0.7127731315384066, 0.7159443449395626]"
edge/314/select4/direct/materialize/1024/min_time:0.015/repeats:5,0.668106140214209,0.6645504928474429,0.6715722484789561,"[0.6715722484789561, 0.6715182342446457, 0.6679388825619366, 0.668106140214209, 0.6645504928474429]"
edge/314/select4/direct/materialize/65536/min_time:0.015/repeats:5,0.9107578879713646,0.9003172451451792,0.922376023476152,"[0.922376023476152, 0.9213621947670165, 0.9093011761948367, 0.9003172451451792, 0.9107578879713646]"
edge/314/select4/direct/replace/1024/min_time:0.015/repeats:5,0.4085057472513598,0.4033346105693337,0.41111031499493556,"[0.4085057472513598, 0.41111031499493556, 0.4063604643508065, 0.4033346105693337, 0.41030170507905955]"
edge/314/select4/direct/replace/65536/min_time:0.015/repeats:5,0.9415066650133701,0.9334055491263601,0.9842514904166686,"[0.9334055491263601, 0.9635359261427993, 0.9842514904166686, 0.9415066650133701, 0.9371313700389717]"
edge/314/select4/bound/read_sum/1024/min_time:0.015/repeats:5,1.0091703388628008,0.997961874532085,1.0125804463661014,"[0.997961874532085, 1.0091703388628008, 1.0125804463661014, 1.010521860441831, 1.0065852969084892]"
edge/314/select4/bound/read_sum/65536/min_time:0.015/repeats:5,1.1376986364021975,1.0732947051565662,1.3655587878660038,"[1.3655587878660038, 1.0732947051565662, 1.1376986364021975, 1.1890042120489788, 1.0896616001530295]"
edge/314/select4/bound/materialize/1024/min_time:0.015/repeats:5,0.9982594220687842,0.9968011524268696,1.0061144409418392,"[0.9982594220687842, 0.9969706130738597, 0.9968011524268696, 0.9996132627100719, 1.0061144409418392]"
edge/314/select4/bound/materialize/65536/min_time:0.015/repeats:5,1.0470506761850789,1.0422885125530104,1.0527176499050663,"[1.0427712083232321, 1.0422885125530104, 1.0527176499050663, 1.0496960997578553, 1.0470506761850789]"
edge/314/select4/bound/replace/1024/min_time:0.015/repeats:5,1.004075262206192,1.0003474112628115,1.0116430196251074,"[1.0022866759910922, 1.0063750895664554, 1.0003474112628115, 1.004075262206192, 1.0116430196251074]"
edge/314/select4/bound/replace/65536/min_time:0.015/repeats:5,1.3371641143667716,1.3285621140529034,1.358391127900548,"[1.3371641143667716, 1.3285621140529034, 1.3407261775701111, 1.330882117388637, 1.358391127900548]"
edge/314/select5/direct/read_sum/1024/min_time:0.015/repeats:5,0.6724849163044458,0.6671304488131038,0.701508807035713,"[0.6700710489285777, 0.6749054422252365, 0.701508807035713, 0.6724849163044458, 0.6671304488131038]"
edge/314/select5/direct/read_sum/65536/min_time:0.015/repeats:5,0.8005305082330095,0.7901183131585451,0.823011641809095,"[0.7992062886700548, 0.8106454717626178, 0.823011641809095, 0.7901183131585451, 0.8005305082330095]"
edge/314/select5/direct/materialize/1024/min_time:0.015/repeats:5,0.6729381291452383,0.6643351865763025,0.6791396610296384,"[0.6643351865763025, 0.6734778802330145, 0.6729381291452383, 0.6791396610296384, 0.6662393239951783]"
edge/314/select5/direct/materialize/65536/min_time:0.015/repeats:5,0.9773594213737078,0.9670103602485226,0.9829794628316203,"[0.9829794628316203, 0.9773594213737078, 0.9670103602485226, 0.9746847771325375, 0.9812389659814815]"
edge/314/select5/direct/replace/1024/min_time:0.015/repeats:5,0.40625558908746867,0.4044546071718343,0.4109316827076559,"[0.4044546071718343, 0.40625558908746867, 0.40646832252181275, 0.4109316827076559, 0.40522011876563363]"
edge/314/select5/direct/replace/65536/min_time:0.015/repeats:5,0.9382014328411286,0.9351668864273232,0.947070587200963,"[0.9351668864273232, 0.9352218266525318, 0.9392653832628767, 0.9382014328411286, 0.947070587200963]"
edge/314/select5/bound/read_sum/1024/min_time:0.015/repeats:5,1.0018218298721615,0.9982595762122378,1.0151588169049433,"[1.0151588169049433, 1.0013991703101723, 1.0033916786732526, 1.0018218298721615, 0.9982595762122378]"
edge/314/select5/bound/read_sum/65536/min_time:0.015/repeats:5,1.050648793987734,1.0447903514310928,1.057752538993962,"[1.0447903514310928, 1.050648793987734, 1.0500435401907415, 1.057752538993962, 1.057517367000115]"
edge/314/select5/bound/materialize/1024/min_time:0.015/repeats:5,0.9993255513954938,0.9898492643300728,1.0019656661087657,"[1.001090841589883, 0.9993255513954938, 0.9898492643300728, 0.9931273785832998, 1.0019656661087657]"
edge/314/select5/bound/materialize/65536/min_time:0.015/repeats:5,1.0342275319469896,1.0323547739809107,1.0443491719988143,"[1.0434339817907734, 1.0323547739809107, 1.0443491719988143, 1.0340517669401996, 1.0342275319469896]"
edge/314/select5/bound/replace/1024/min_time:0.015/repeats:5,0.9889831289621108,0.9861272652732047,0.9962078882449855,"[0.9889831289621108, 0.987982073171324, 0.9861272652732047, 0.9962078882449855, 0.98926977662504]"
edge/314/select5/bound/replace/65536/min_time:0.015/repeats:5,1.3400797953953978,1.329429178346898,1.3526741098829604,"[1.337663424017763, 1.345463094759262, 1.329429178346898, 1.3400797953953978, 1.3526741098829604]"
edge/314/select6/direct/read_sum/1024/min_time:0.015/repeats:5,0.6506867817429298,0.6452951255520042,0.6608839944594048,"[0.6506867817429298, 0.6452951255520042, 0.6518537675272326, 0.6471188666863611, 0.6608839944594048]"
edge/314/select6/direct/read_sum/65536/min_time:0.015/repeats:5,0.7861950636921866,0.7743257444214864,0.8023481792031094,"[0.7861950636921866, 0.7907169099101725, 0.7831230722719734, 0.8023481792031094, 0.7743257444214864]"
edge/314/select6/direct/materialize/1024/min_time:0.015/repeats:5,0.6679811101059013,0.6634330477530618,0.6772266975154685,"[0.6634330477530618, 0.6700805017929331, 0.6772266975154685, 0.6679811101059013, 0.6661221697641261]"
edge/314/select6/direct/materialize/65536/min_time:0.015/repeats:5,0.9710154846747528,0.9547554898891472,0.9756119090039028,"[0.9733335234515625, 0.9710154846747528, 0.9547554898891472, 0.9756119090039028, 0.9623639749551581]"
edge/314/select6/direct/replace/1024/min_time:0.015/repeats:5,0.4070449661216008,0.4034795098793611,0.4131389645907198,"[0.4070449661216008, 0.4131389645907198, 0.4056178160652647, 0.4034795098793611, 0.4088760722104686]"
edge/314/select6/direct/replace/65536/min_time:0.015/repeats:5,0.9395636087120788,0.9328450501837087,0.9443124708233008,"[0.9382377585778138, 0.9395636087120788, 0.9443124708233008, 0.9328450501837087, 0.9396966359338728]"
edge/314/select6/bound/read_sum/1024/min_time:0.015/repeats:5,1.0077361456193101,0.9995090207996965,1.0119581751808524,"[1.0077361456193101, 1.0107803408148244, 1.0058778547658456, 1.0119581751808524, 0.9995090207996965]"
edge/314/select6/bound/read_sum/65536/min_time:0.015/repeats:5,1.0499359953995568,1.0473019599193487,1.0684767988245794,"[1.0473019599193487, 1.056496417711457, 1.0684767988245794, 1.0499359953995568, 1.0478332965716153]"
edge/314/select6/bound/materialize/1024/min_time:0.015/repeats:5,0.996407249797312,0.994403119065419,1.0029079645865044,"[0.996407249797312, 1.0029079645865044, 1.000779804168355, 0.996285204585864, 0.994403119065419]"
edge/314/select6/bound/materialize/65536/min_time:0.015/repeats:5,1.086793632336233,1.0598223105829814,1.1032607789065914,"[1.0839626080617024, 1.0598223105829814, 1.086793632336233, 1.09161027944705, 1.1032607789065914]"
edge/314/select6/bound/replace/1024/min_time:0.015/repeats:5,1.0081662361654895,0.9920931116623052,1.0144062459222412,"[0.9943809978530105, 0.9920931116623052, 1.0081662361654895, 1.0144062459222412, 1.0133578727564554]"
edge/314/select6/bound/replace/65536/min_time:0.015/repeats:5,1.3379542622487317,1.3351048940708725,1.3750601000757159,"[1.3351048940708725, 1.3542991247697291, 1.3379542622487317, 1.3750601000757159, 1.3378188299461622]"
edge/314/select7/direct/read_sum/1024/min_time:0.015/repeats:5,0.9899224225206921,0.9869539523027766,1.0045021304207555,"[0.9899224225206921, 0.9895653296907347, 0.9869539523027766, 1.0045021304207555, 0.9946742260965823]"
edge/314/select7/direct/read_sum/65536/min_time:0.015/repeats:5,1.0597448217603,1.045932113829884,1.0747319374364221,"[1.0597448217603, 1.065097953949757, 1.0747319374364221, 1.045932113829884, 1.056351248562351]"
edge/314/select7/direct/materialize/1024/min_time:0.015/repeats:5,0.6990124645915785,0.6895280779993946,0.7051103653281543,"[0.7051103653281543, 0.6895280779993946, 0.6990124645915785, 0.6916439524388018, 0.7034857360093707]"
edge/314/select7/direct/materialize/65536/min_time:0.015/repeats:5,1.0453181236881002,1.043737857260151,1.049107473408569,"[1.0453181236881002, 1.049107473408569, 1.0446139051372842, 1.0483403782015899, 1.043737857260151]"
edge/314/select7/direct/replace/1024/min_time:0.015/repeats:5,0.3935406100143828,0.39154493845572585,0.39389038651087216,"[0.392660153242268, 0.39389038651087216, 0.39154493845572585, 0.3935406100143828, 0.39356358705979944]"
edge/314/select7/direct/replace/65536/min_time:0.015/repeats:5,0.7607935688161495,0.7586122705567384,0.780753155197553,"[0.7586122705567384, 0.7618460655988437, 0.7607935688161495, 0.780753155197553, 0.7587151742979376]"
edge/314/select7/bound/read_sum/1024/min_time:0.015/repeats:5,1.0055335971379729,0.9903886633573746,1.0071607544705177,"[0.99761907654169, 1.0071607544705177, 1.0067672871290678, 0.9903886633573746, 1.0055335971379729]"
edge/314/select7/bound/read_sum/65536/min_time:0.015/repeats:5,1.1194184454671894,1.1091625413983128,1.1315008375478377,"[1.1194184454671894, 1.125993312942589, 1.1315008375478377, 1.109299252079161, 1.1091625413983128]"
edge/314/select7/bound/materialize/1024/min_time:0.015/repeats:5,1.0017836267170563,0.9981966746419701,1.0104530649567462,"[0.9982538764651776, 1.0023676724841135, 1.0104530649567462, 1.0017836267170563, 0.9981966746419701]"
edge/314/select7/bound/materialize/65536/min_time:0.015/repeats:5,1.0766907635870637,1.062731015688963,1.0930067370047263,"[1.0766907635870637, 1.0930067370047263, 1.062731015688963, 1.0864448714292223, 1.0691293992738649]"
edge/314/select7/bound/replace/1024/min_time:0.015/repeats:5,0.9945526155190482,0.984859717506685,0.9984935227722196,"[0.9984935227722196, 0.9945526155190482, 0.9912309404468325, 0.9953170596552233, 0.984859717506685]"
edge/314/select7/bound/replace/65536/min_time:0.015/repeats:5,1.1595506361408894,1.1562342978973437,1.169937522957474,"[1.165077938740637, 1.1595506361408894, 1.1562342978973437, 1.169937522957474, 1.1583211073510822]"
edge/341/select1/direct/read_sum/1024/min_time:0.015/repeats:5,0.560391265265083,0.5567620855047832,0.5638995910320098,"[0.560391265265083, 0.5638995910320098, 0.5567620855047832, 0.5635358951390445, 0.557885028218016]"
edge/341/select1/direct/read_sum/65536/min_time:0.015/repeats:5,0.7063946827619265,0.7052823215580016,0.7143006870206826,"[0.7063946827619265, 0.7143006870206826, 0.7052823215580016, 0.7060843422256586, 0.7117354008113359]"
edge/341/select1/direct/materialize/1024/min_time:0.015/repeats:5,0.6621536699024553,0.659410417548678,0.6715074426458926,"[0.6599858685022868, 0.6621536699024553, 0.659410417548678, 0.6640675526505424, 0.6715074426458926]"
edge/341/select1/direct/materialize/65536/min_time:0.015/repeats:5,0.903518594988055,0.8947667020677859,0.936850851849869,"[0.936850851849869, 0.8947667020677859, 0.8993960815480424, 0.903518594988055, 0.9038130889878581]"
edge/341/select1/direct/replace/1024/min_time:0.015/repeats:5,0.40819250141337066,0.40564200396491057,0.41287357278139214,"[0.4114564330214983, 0.41287357278139214, 0.40819250141337066, 0.40739152967813136, 0.40564200396491057]"
edge/341/select1/direct/replace/65536/min_time:0.015/repeats:5,0.9371437972242864,0.9319912506317833,0.9492352748712047,"[0.9325477715659569, 0.9371437972242864, 0.9492352748712047, 0.9319912506317833, 0.9471638822871175]"
edge/341/select1/bound/read_sum/1024/min_time:0.015/repeats:5,1.005831947559078,1.0002422399198776,1.021009753761214,"[1.0065659717553712, 1.0034349467892214, 1.021009753761214, 1.0002422399198776, 1.005831947559078]"
edge/341/select1/bound/read_sum/65536/min_time:0.015/repeats:5,1.0473380427986665,1.0436173826085289,1.0563111212464849,"[1.0563111212464849, 1.0436173826085289, 1.0444861544464907, 1.0500240838661794, 1.0473380427986665]"
edge/341/select1/bound/materialize/1024/min_time:0.015/repeats:5,0.9886841654639151,0.9851052008455984,0.9965728479259135,"[0.9860008856498454, 0.9886841654639151, 0.9965728479259135, 0.9851052008455984, 0.9924606981351622]"
edge/341/select1/bound/materialize/65536/min_time:0.015/repeats:5,1.0097069457901289,1.0049399562902304,1.0144758396864457,"[1.0144758396864457, 1.0049399562902304, 1.0097069457901289, 1.00769542723979, 1.0103496319184357]"
edge/341/select1/bound/replace/1024/min_time:0.015/repeats:5,0.9914773960244383,0.9818160100256097,1.0097810283468271,"[0.9818160100256097, 0.986262249051413, 0.9914773960244383, 1.0025636884797817, 1.0097810283468271]"
edge/341/select1/bound/replace/65536/min_time:0.015/repeats:5,1.3420640766545961,1.3354123008910217,1.368225584491612,"[1.3420640766545961, 1.368225584491612, 1.3420770122866346, 1.3374671385190962, 1.3354123008910217]"
edge/341/select2/direct/read_sum/1024/min_time:0.015/repeats:5,0.5319092592891419,0.5301112771167668,0.539084416462277,"[0.5301112771167668, 0.5379316458582348, 0.5313386494415201, 0.539084416462277, 0.5319092592891419]"
edge/341/select2/direct/read_sum/65536/min_time:0.015/repeats:5,0.712085368839851,0.7089432708545266,0.7205503448261258,"[0.7205503448261258, 0.7089432708545266, 0.7141377632808698, 0.7102171142727257, 0.712085368839851]"
edge/341/select2/direct/materialize/1024/min_time:0.015/repeats:5,0.6673003965244803,0.6628962849529887,0.6735992687694861,"[0.6673003965244803, 0.6735992687694861, 0.670430798060783, 0.6628962849529887, 0.6643288581467212]"
edge/341/select2/direct/materialize/65536/min_time:0.015/repeats:5,0.9237665872507667,0.9132737959457388,0.9378914478502545,"[0.9132737959457388, 0.9267001139843131, 0.9189354889013, 0.9378914478502545, 0.9237665872507667]"
edge/341/select2/direct/replace/1024/min_time:0.015/repeats:5,0.405971869661662,0.40503548793549915,0.40793648036126884,"[0.40524721597384683, 0.40503548793549915, 0.4076344774087391, 0.40793648036126884, 0.405971869661662]"
edge/341/select2/direct/replace/65536/min_time:0.015/repeats:5,0.93738326220937,0.9331339088665119,0.9512681714567912,"[0.9365149054650656, 0.9331339088665119, 0.93738326220937, 0.9512681714567912, 0.9406457435101252]"
edge/341/select2/bound/read_sum/1024/min_time:0.015/repeats:5,1.0097829553639295,1.0008441458546513,1.0188096596024245,"[1.0188096596024245, 1.0062320364559274, 1.011885721843676, 1.0097829553639295, 1.0008441458546513]"
edge/341/select2/bound/read_sum/65536/min_time:0.015/repeats:5,1.0677841214113932,1.0478090328792131,1.1859117369586485,"[1.0839289442373827, 1.067072890766281, 1.1859117369586485, 1.0677841214113932, 1.0478090328792131]"
edge/341/select2/bound/materialize/1024/min_time:0.015/repeats:5,1.0026583124797714,0.9852706381401942,1.0087866830932835,"[0.9852706381401942, 1.0087866830932835, 1.0078484118710627, 0.994285400862707, 1.0026583124797714]"
edge/341/select2/bound/materialize/65536/min_time:0.015/repeats:5,1.0342006279954756,1.021746549044606,1.048584718605528,"[1.0342006279954756, 1.0387850921629267, 1.0311144717779792, 1.048584718605528, 1.021746549044606]"
edge/341/select2/bound/replace/1024/min_time:0.015/repeats:5,0.9952167541008903,0.9753599322620399,1.0106675037215214,"[1.0106675037215214, 0.9753599322620399, 0.9925252660696114, 0.9952167541008903, 0.9995031910276717]"
edge/341/select2/bound/replace/65536/min_time:0.015/repeats:5,1.3579497253221873,1.3411060514813944,1.387491879710571,"[1.3530111646410816, 1.387491879710571, 1.3858185831557877, 1.3411060514813944, 1.3579497253221873]"
edge/341/select3/direct/read_sum/1024/min_time:0.015/repeats:5,0.668113174970208,0.6659173131282857,0.6737126226671655,"[0.670586123207202, 0.6737126226671655, 0.6677877168759375, 0.6659173131282857, 0.668113174970208]"
edge/341/select3/direct/read_sum/65536/min_time:0.015/repeats:5,0.7938833495923114,0.7819259084207589,0.8087829672709945,"[0.8087829672709945, 0.7819259084207589, 0.7938833495923114, 0.797524020431463, 0.792378252667951]"
edge/341/select3/direct/materialize/1024/min_time:0.015/repeats:5,0.6668766508802204,0.6653692072975066,0.6734298704589171,"[0.6653692072975066, 0.6668766508802204, 0.6678920484310472, 0.6734298704589171, 0.6662400747233328]"
edge/341/select3/direct/materialize/65536/min_time:0.015/repeats:5,0.9653618193393894,0.949679744664555,0.9692206417202693,"[0.9653618193393894, 0.9692206417202693, 0.9658853179528002, 0.9619442039410361, 0.949679744664555]"
edge/341/select3/direct/replace/1024/min_time:0.015/repeats:5,0.40424254881828436,0.4021901809869525,0.41108157579749355,"[0.41108157579749355, 0.40579215376969335, 0.40424254881828436, 0.4023231599588081, 0.4021901809869525]"
edge/341/select3/direct/replace/65536/min_time:0.015/repeats:5,0.9439100692748453,0.9378398113494975,0.9477471018878673,"[0.9477471018878673, 0.9400304556501641, 0.9456203755905142, 0.9378398113494975, 0.9439100692748453]"
edge/341/select3/bound/read_sum/1024/min_time:0.015/repeats:5,1.0020400229065702,0.9957265935050621,1.0076005083317319,"[1.0020400229065702, 1.0040653838339224, 0.9957265935050621, 0.9977286073324444, 1.0076005083317319]"
edge/341/select3/bound/read_sum/65536/min_time:0.015/repeats:5,1.028610795099232,1.023190521986671,1.0336075307280652,"[1.028610795099232, 1.0274359147276937, 1.023190521986671, 1.030056452117429, 1.0336075307280652]"
edge/341/select3/bound/materialize/1024/min_time:0.015/repeats:5,1.0032642052108658,0.9913318897235857,1.018326567295978,"[1.0032642052108658, 1.018326567295978, 0.9914502536397739, 0.9913318897235857, 1.011235759732334]"
edge/341/select3/bound/materialize/65536/min_time:0.015/repeats:5,1.0371641323414094,1.0261444235782518,1.1246938632976442,"[1.0261444235782518, 1.0371641323414094, 1.0264879543552219, 1.0409189630154387, 1.1246938632976442]"
edge/341/select3/bound/replace/1024/min_time:0.015/repeats:5,0.9957737197656176,0.987500387571579,1.0008881536160312,"[0.9910708208805615, 0.9957737197656176, 0.987500387571579, 1.0008881536160312, 0.9963427884441453]"
edge/341/select3/bound/replace/65536/min_time:0.015/repeats:5,1.3466025132959567,1.3408653567807285,1.3748877636277632,"[1.3466025132959567, 1.3748877636277632, 1.3434648859243692, 1.349048629855333, 1.3408653567807285]"
edge/341/select4/direct/read_sum/1024/min_time:0.015/repeats:5,0.5583531056403629,0.5555908167952733,0.5671723331022116,"[0.5578090951862523, 0.5671723331022116, 0.5665462413106642, 0.5583531056403629, 0.5555908167952733]"
edge/341/select4/direct/read_sum/65536/min_time:0.015/repeats:5,0.7065926688134844,0.703645373484009,0.7161517166984044,"[0.7161517166984044, 0.703645373484009, 0.713336864704713, 0.7046907527567039, 0.7065926688134844]"
edge/341/select4/direct/materialize/1024/min_time:0.015/repeats:5,0.6634065048433372,0.6589179313967918,0.6684246866848944,"[0.6597641858466653, 0.6684246866848944, 0.6682117890260245, 0.6634065048433372, 0.6589179313967918]"
