input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:values_per_item,counter:logical_values,counter:encoded_bytes,counter:query_bytes,counter:io_bytes_per_value,counter:bulk_input_output_bytes
small,resident/series/avx512/local/k4/h0/u64/raw-dense/get16,1,5,"[1600.5795253680774,1597.0626646443752,1603.9683654733992,1597.0009579309162,1599.1577164752596]",1599.1577164752596,"[1600.92800693384,1597.3393127983225,1604.5112956011326,1597.2559956207253,1599.448003740636]",1599.448003740636,"[6.252263770969052,6.238526033767091,6.265501427630466,6.2382849919176415,6.246709829981483]",6.246709829981483,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k5/h0/u64/admitted-region/get16,1,5,"[1602.4163708834387,1601.4988455839518,1597.646392593388,1601.0765016024097,1603.018436196997]",1601.4988455839518,"[1602.5143526657614,1602.1468807793606,1598.289947965026,1601.440814638641,1603.319595207295]",1602.1468807793606,"[6.2594389487634325,6.255854865562311,6.240806221067923,6.254205084384413,6.26179076639452]",6.255854865562311,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k5/h0/u64/get16,1,5,"[3436.492247204763,3431.0683622066463,3438.105614940452,3438.8699840274276,3442.9021255682883]",3438.105614940452,"[3438.238383093337,3432.1155670230064,3438.5596756346763,3439.253421795968,3443.5014375226374]",3438.5596756346763,"[13.423797840643607,13.402610789869712,13.430100058361141,13.433085875107135,13.448836428001124]",13.430100058361141,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k5/h0/u64/raw-dense/get16,1,5,"[1608.2398346598443,1605.5796384895455,1605.3311600077604,1603.0005709261727,1605.7453897713588]",1605.5796384895455,"[1608.5508866487626,1605.8529750964121,1605.5158888752849,1603.6305993582555,1606.083800541522]",1605.8529750964121,"[6.282186854140018,6.271795462849787,6.270824843780315,6.261720980180362,6.272442928794369]",6.271795462849787,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k56/h0/u64/admitted-region/get16,1,5,"[1610.2396688560084,1605.806171319107,1609.5983625249742,1609.4300880314033,1605.956360609291]",1609.4300880314033,"[1611.0203087940313,1606.2929095962713,1610.0703566872717,1609.7006590947783,1606.097621328483]",1609.7006590947783,"[6.289998706468783,6.272680356715263,6.28749360361318,6.286836281372668,6.273267033630044]",6.286836281372668,16.0,512.0,3584.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k56/h0/u64/get16,1,5,"[3484.58805501591,3485.9594109734344,3476.7388996860377,3473.375018687188,3479.9127921462623]",3479.9127921462623,"[3486.199755818439,3488.3428763631186,3477.1978372452113,3473.9300343844047,3480.2363831166404]",3480.2363831166404,"[13.611672089905898,13.617028949114978,13.581011326898583,13.567871166746828,13.593409344321337]",13.593409344321337,16.0,512.0,3584.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k56/h0/u64/raw-dense/get16,1,5,"[1619.4136050351897,1616.0939488431152,1614.9105271030808,1619.8702896132445,1615.885431888434]",1616.0939488431152,"[1619.5813897295911,1616.2874961165674,1615.4405182429825,1621.0413881183065,1616.2386404168913]",1616.2874961165674,"[6.325834394668711,6.312866987668419,6.308244246496409,6.327618318801736,6.312052468314195]",6.312866987668419,16.0,512.0,3584.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k6/h0/u64/admitted-region/get16,1,5,"[1605.6821036378433,1606.9391009760539,1604.7208669900403,1600.6983395365473,1604.4274800363753]",1604.7208669900403,"[1606.6801677750009,1607.5640275168862,1604.8887224456942,1600.8502586912632,1604.7074196554681]",1604.8887224456942,"[6.272195717335326,6.2771058631877095,6.268440886679844,6.252727888814638,6.267294843892092]",6.268440886679844,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k6/h0/u64/get16,1,5,"[3438.2136800313638,3437.4211841976125,3438.50573473193,3432.1274629936684,3430.8887363983968]",3437.4211841976125,"[3438.7587981564307,3437.8776345453357,3444.344892658315,3433.731251837297,3432.140721497528]",3437.8776345453357,"[13.430522187622513,13.427426500771924,13.431663026296603,13.406747902319015,13.401909126556236]",13.427426500771924,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k6/h0/u64/raw-dense/get16,1,5,"[1599.2362033961122,1606.6560077518764,1606.142234219156,1606.2274017165082,1603.2209302326155]",1606.142234219156,"[1600.1358319490535,1606.8782299740433,1606.5024340159737,1606.543950719834,1603.4205887781673]",1606.5024340159737,"[6.247016419516062,6.276000030280768,6.273993102418578,6.27432578795511,6.262581758721154]",6.273993102418578,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k7/h0/u64/admitted-region/get16,1,5,"[1606.0564380168967,1603.9596756620867,1602.2585987407613,1602.396534125446,1603.8243207597086]",1603.8243207597086,"[1606.7852121160568,1604.2224031745152,1602.9945523148724,1602.7089559939873,1604.3534916796602]",1604.2224031745152,"[6.2736579610035035,6.265467483055026,6.258822651331098,6.259361461427522,6.264938752967613]",6.264938752967613,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k7/h0/u64/get16,1,5,"[3438.3541896973643,3441.071658437059,3444.861841943602,3436.140884860071,3432.7177635297394]",3438.3541896973643,"[3441.581497038826,3442.0319601048504,3447.0951924735455,3438.0765224661873,3433.889109981252]",3441.581497038826,"[13.431071053505331,13.441686165769761,13.456491570092197,13.42242533148465,13.409053763788044]",13.431071053505331,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/local/k7/h0/u64/raw-dense/get16,1,5,"[1601.1072568463128,1602.6058881657236,1606.5423495870016,1605.3307322723285,1607.4266080576522]",1605.3307322723285,"[1601.5479265338374,1602.8239570204164,1606.996569780082,1605.4800717845287,1608.0128122122103]",1605.4800717845287,"[6.254325222055909,6.260179250647358,6.275556053074225,6.270823172938783,6.279010187725204]",6.270823172938783,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k1/h0/u64/admitted-region/get16,1,5,"[1609.4844037957396,1604.5689953182607,1608.414601481222,1605.641831022991,1599.686633623701]",1605.641831022991,"[1614.320097068242,1605.6528771420897,1609.8417371596192,1605.7985943383255,1600.0696191664574]",1605.7985943383255,"[6.287048452327109,6.267847637961956,6.2828695370360235,6.272038402433559,6.248775912592583]",6.272038402433559,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k1/h0/u64/get16,1,5,"[3436.3373523561563,3429.9111067455915,3440.6734032365257,3446.5714706676895,3426.18412199494]",3436.3373523561563,"[3438.2765267779178,3431.149424158437,3441.9344105295663,3447.3481079491007,3427.9598506981956]",3438.2765267779178,"[13.423192782641236,13.398090260724967,13.440130481392679,13.463169807295662,13.383531726542735]",13.423192782641236,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k1/h0/u64/raw-dense/get16,1,5,"[1599.5588108280076,1607.6782621542498,1606.3084983066908,1605.8521490101598,1608.185262631535]",1606.3084983066908,"[1600.171761710947,1608.5075118758377,1607.0910062048804,1606.91692615418,1608.732106734387]",1607.0910062048804,"[6.248276604796905,6.279993211540037,6.274642571510511,6.272859957070936,6.281973682154433]",6.274642571510511,16.0,32768.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k10/h0/u64/admitted-region/get16,1,5,"[1811.326806046917,1807.3445609520074,1806.8887487937075,1808.6545384367876,1808.6218076552202]",1808.6218076552202,"[1812.220495336065,1807.5283499515804,1807.6112061760857,1809.0889803792334,1808.8855451908757]",1808.8855451908757,"[7.0754953361207695,7.05993969121878,7.05815917497542,7.065056790768701,7.064928936153204]",7.064928936153204,16.0,3072.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k10/h0/u64/get16,1,5,"[3384.009506301035,3386.3729227642402,3369.8788369899494,3384.968384896497,3376.348878836973]",3384.009506301035,"[3384.8028591466928,3444.506494763608,3370.088411021069,3385.4669698360467,3376.750054425308]",3384.8028591466928,"[13.21878713398842,13.228019229547813,13.163589206991988,13.22253275350194,13.188862807956928]",13.21878713398842,16.0,3072.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k10/h0/u64/raw-dense/get16,1,5,"[1807.4673316900219,1810.4584403349927,1806.7970603037752,1802.8016156716035,1804.4222425829678]",1806.7970603037752,"[1807.7025719113542,1811.0208798436863,1807.308151914385,1803.968551186741,1804.9164290045649]",1807.308151914385,"[7.060419264414148,7.072103282558566,7.057801016811622,7.042193811217201,7.048524385089718]",7.057801016811622,16.0,3072.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k12/h0/u64/admitted-region/get16,1,5,"[1737.0756433035156,1738.6777580359073,1734.2504876807452,1734.2779468956228,1735.5418162842334]",1735.5418162842334,"[1737.9158207324142,1739.3035796376776,1734.4973099915608,1734.4852950318127,1735.6910776189593]",1735.6910776189593,"[6.785451731654358,6.791709992327764,6.774415967502911,6.774523230061028,6.779460219860287]",6.779460219860287,16.0,2560.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k12/h0/u64/get16,1,5,"[3452.7765502581315,3452.8201725118442,3457.492746101228,3450.633671931006,3454.000247151532]",3452.8201725118442,"[3453.146832752993,3453.2365734902464,3457.8947628581773,3451.1754776201324,3455.104643979308]",3453.2365734902464,"[13.487408399445824,13.487578798874392,13.50583103945792,13.479037780980493,13.492188465435676]",13.487578798874392,16.0,2560.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k12/h0/u64/raw-dense/get16,1,5,"[1737.071627121946,1739.7599647573115,1733.5039089646405,1732.7797453590028,1735.104921572457]",1735.104921572457,"[1741.896890201413,1741.1242057977313,1734.1448798772865,1734.0270897444982,1735.3621810784985]",1735.3621810784985,"[6.785436043445102,6.795937362333248,6.771499644393127,6.768670880308605,6.77775359989241]",6.77775359989241,16.0,2560.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k14/h0/u64/admitted-region/get16,1,5,"[1825.6814636521792,1827.5566165540936,1830.0577674307654,1829.222296755133,1824.9457706928822]",1827.5566165540936,"[1825.8416525274133,1828.2533770007524,1830.8104275999447,1829.3958752577153,1825.1704349658569]",1828.2533770007524,"[7.131568217391324,7.138893033414427,7.148663154026427,7.145399596699738,7.128694416769073]",7.138893033414427,16.0,2304.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k14/h0/u64/get16,1,5,"[3578.774910780652,3585.114483041687,3584.0771008240963,3587.7449228478663,3587.5727746539687]",3585.114483041687,"[3580.133661968332,3585.4990372028788,3584.56864104362,3588.0988472110453,3588.175716962315]",3585.4990372028788,"[13.979589495236922,14.004353449381588,14.00030117509413,14.014628604874476,14.013956150992067]",14.004353449381588,16.0,2304.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k14/h0/u64/raw-dense/get16,1,5,"[1824.7051548006336,1820.2576095606692,1823.4970318473743,1823.7483919788256,1820.2051221834402]",1823.4970318473743,"[1824.9554581393072,1820.8579983559503,1823.928960038067,1824.2458152304107,1820.6789306816684]",1823.928960038067,"[7.127754510939975,7.110381287346364,7.123035280653806,7.124017156167287,7.110176258529063]",7.123035280653806,16.0,2304.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k15/h0/u64/admitted-region/get16,1,5,"[1884.0801014519766,1879.2009313186968,1879.360637698276,1877.3727153170114,1877.8369118869964]",1879.2009313186968,"[1884.9211734076816,1879.4074183416492,1879.8919187316199,1879.352921441973,1878.0282482085202]",1879.4074183416492,"[7.3596878962967835,7.3406286379636585,7.341252491008889,7.333487169207076,7.33530043705858]",7.3406286379636585,16.0,2048.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k15/h0/u64/get16,1,5,"[3511.8264837893275,3504.8341566160325,3507.6363431205887,3499.0481181516825,3503.748451643793]",3504.8341566160325,"[3512.4830621090146,3505.6919585767523,3508.0958100352595,3499.5004638795244,3504.164088162618]",3505.6919585767523,"[13.718072202302062,13.690758424281377,13.701704465314798,13.66815671153001,13.686517389233567]",13.690758424281377,16.0,2048.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k15/h0/u64/raw-dense/get16,1,5,"[1884.9780623307101,1884.9945121951255,1886.2448373985221,1885.652317073204,1887.4121002708735]",1885.652317073204,"[1885.2373170729975,1885.2397154470355,1886.9633875336392,1885.9761924126626,1887.871111110786]",1885.9761924126626,"[7.363195555979337,7.36325981326221,7.368143896087978,7.365829363567202,7.372703516683099]",7.365829363567202,16.0,2048.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k2/h0/u64/admitted-region/get16,1,5,"[1597.9432455761876,1596.0494059923185,1590.7911659814472,1595.677759353099,1601.4409967516797]",1596.0494059923185,"[1598.0856029803087,1596.577709379237,1591.0398882403476,1598.2680303476625,1603.1133725551665]",1598.0856029803087,"[6.241965803031984,6.234567992157493,6.214027992115028,6.233116247473043,6.255628893561249]",6.234567992157493,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k2/h0/u64/get16,1,5,"[3424.3418309651365,3413.240154383259,3421.0279512266643,3411.419563400352,3419.6139682383555]",3419.6139682383555,"[3424.9852991792272,3414.35547470353,3421.3555484535223,3411.8270809767278,3420.218643984271]",3420.218643984271,"[13.376335277207565,13.332969353059609,13.363390434479156,13.325857669532624,13.357867063431074]",13.357867063431074,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k2/h0/u64/raw-dense/get16,1,5,"[1606.7827146585191,1595.032866980144,1601.1940404888182,1602.7003920125958,1603.3275546920586]",1602.7003920125958,"[1607.1007161989476,1595.5683492931773,1601.446583972516,1603.3511329279995,1604.3823674796827]",1603.3511329279995,"[6.2764949791348394,6.230597136641188,6.254664220659446,6.260548406299202,6.262998260515853]",6.260548406299202,16.0,16384.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k20/h0/u64/admitted-region/get16,1,5,"[1741.4556370164596,1746.2544699634243,1735.3015884890867,1737.134086431818,1736.878431959294]",1737.134086431818,"[1741.6248347921664,1746.4910850103845,1735.8360265327267,1737.298920226836,1737.0559961100205]",1737.298920226836,"[6.802561082095544,6.821306523294626,6.778521830035494,6.78568002512429,6.784681374840991]",6.78568002512429,16.0,1536.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k20/h0/u64/get16,1,5,"[3389.607764065675,3398.1280001946066,3392.762705276319,3401.7007093576167,3399.886988630873]",3398.1280001946066,"[3390.8379652122535,3398.422432223133,3393.2055922649142,3402.1562287434617,3400.518778544448]",3398.422432223133,"[13.240655328381541,13.273937500760184,13.252979317485622,13.287893395928188,13.280808549339348]",13.273937500760184,16.0,1536.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k20/h0/u64/raw-dense/get16,1,5,"[1740.35912317839,1736.1399925272067,1738.3937476648462,1741.7615518743407,1740.0541536929409]",1740.0541536929409,"[1740.572412505283,1736.6219454477457,1738.6988541538024,1742.8474156183777,1744.8213974340363]",1740.572412505283,"[6.798277824915586,6.781796845809402,6.790600576815805,6.8037560620091435,6.79708653786305]",6.79708653786305,16.0,1536.0,3840.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k3/h0/u64/admitted-region/get16,1,5,"[1691.6468670684562,1688.1210229391506,1696.0184403305723,1690.7193412964236,1686.0803411400634]",1690.7193412964236,"[1692.1251127708663,1688.3912285130154,1696.7393814733275,1691.1982846759365,1686.592532447953]",1691.1982846759365,"[6.607995574486156,6.594222745856057,6.625072032541297,6.604372426939154,6.586251332578373]",6.604372426939154,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k3/h0/u64/get16,1,5,"[3467.83755055736,3455.649551149289,3459.5735671303123,3463.8235178060877,3449.7622324157946]",3459.5735671303123,"[3469.3216928090915,3467.6782578672655,3461.470010850447,3464.3892177181992,3450.6245930752366]",3464.3892177181992,"[13.546240431864687,13.498631059176908,13.513959246602784,13.53056061643003,13.475633720374196]",13.513959246602784,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k3/h0/u64/raw-dense/get16,1,5,"[1704.3063419534712,1700.3905624089612,1702.267128909415,1695.4737170928183,1693.0572699097202]",1700.3905624089612,"[1704.540995455166,1700.7274074799598,1702.679031250833,1695.6565275449277,1693.618392522791]",1700.7274074799598,"[6.657446648255747,6.642150634410004,6.649480972302403,6.6229442073938225,6.613504960584844]",6.642150634410004,16.0,10752.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k4/h0/u64/admitted-region/get16,1,5,"[1606.4619474754927,1605.6126780100212,1601.1653643425334,1605.4758877380855,1609.1827260957932]",1605.6126780100212,"[1606.6922854632487,1605.762217958495,1601.4737493068935,1605.732753837403,1609.6231389869154]",1605.762217958495,"[6.2752419823261425,6.271924523476645,6.254552204463021,6.271390186476896,6.285870023811692]",6.271924523476645,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k4/h0/u64/get16,1,5,"[3436.7861513133666,3432.286556748766,3439.0292896281485,3433.320490453776,3432.218173329857]",3433.320490453776,"[3437.576922131287,3432.8493746467557,3440.0970833235438,3434.105511463049,3433.018822026222]",3434.105511463049,"[13.424945903567838,13.407369362299868,13.433708162609953,13.411408165835065,13.407102239569754]",13.411408165835065,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k4/h0/u64/raw-dense/get16,1,5,"[1604.8140251616123,1605.0706777984265,1599.3157041330626,1604.7831021872364,1604.4868442236225]",1604.7831021872364,"[1605.1760735065543,1605.452850801525,1599.468743531472,1604.9691345250853,1604.7376089607792]",1604.9691345250853,"[6.268804785787547,6.269807335150103,6.247326969269777,6.268683992918892,6.267526735248526]",6.268683992918892,16.0,8192.0,4096.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k5/h0/u64/admitted-region/get16,1,5,"[1763.913642464557,1748.364588345496,1747.5902702155158,1743.2596804011891,1741.3519132879233]",1747.5902702155158,"[1764.363929900982,1748.9978727171972,1748.528743637287,1743.8493934715218,1741.5162205282]",1748.528743637287,"[6.890287665877175,6.829549173224593,6.826524493029359,6.809608126567145,6.802155911280951]",6.826524493029359,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k5/h0/u64/get16,1,5,"[3549.7106761564783,3539.4586426028486,3541.634646670106,3544.535078800108,3536.8806304016193]",3541.634646670106,"[3551.5817996947108,3540.6279867813823,3542.0725978641194,3545.206634468122,3537.460625317048]",3542.0725978641194,"[13.866057328736245,13.82601032266738,13.834510338555102,13.84584015156292,13.815939962506322]",13.834510338555102,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k5/h0/u64/raw-dense/get16,1,5,"[1757.644134427646,1759.0356235720922,1750.99749830876,1757.4496407009794,1761.4450329942024]",1757.644134427646,"[1758.0922690081352,1759.3543594524683,1751.2142264534937,1758.0300330579223,1762.3183784955145]",1758.0922690081352,"[6.865797400107991,6.871232904578486,6.839833977768595,6.8650376589882,6.880644660133603]",6.865797400107991,16.0,6400.0,4000.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k6/h0/u64/admitted-region/get16,1,5,"[1726.8571340141955,1714.8629650262485,1714.2923181678887,1712.1093160012601,1712.0078242030143]",1714.2923181678887,"[1727.3569297432132,1715.0815227488943,1714.5123491173076,1712.3724543484336,1712.5517548742478]",1714.5123491173076,"[6.74553567974295,6.698683457133783,6.696454367843315,6.687927015629922,6.687530563293025]",6.696454367843315,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k6/h0/u64/get16,1,5,"[3405.256255329632,3405.580363016042,3403.213302472848,3412.7000852723463,3401.315409915793]",3405.256255329632,"[3405.732902911523,3406.1628456571157,3404.303764161619,3414.1944938478255,3402.0456328416794]",3405.732902911523,"[13.301782247381375,13.303048293031413,13.293801962784563,13.330859708095105,13.286388319983569]",13.301782247381375,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k6/h0/u64/raw-dense/get16,1,5,"[1731.9018052685103,1729.9841868868093,1733.0267140153624,1732.9549115925704,1730.701778047201]",1731.9018052685103,"[1732.1405486333294,1730.282953266369,1733.4288100568638,1733.1633650502683,1730.8625941920818]",1732.1405486333294,"[6.765241426830119,6.757750730026599,6.769635601622509,6.769355123408477,6.760553820496879]",6.765241426830119,16.0,5376.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k7/h0/u64/admitted-region/get16,1,5,"[1747.2279540172233,1741.393404108283,1742.880909604833,1737.50593630246,1740.1035994722718]",1741.393404108283,"[1747.9311137628788,1741.8757082730754,1743.3244550534096,1737.8815377846197,1740.2590363715808]",1741.8757082730754,"[6.825109195379779,6.80231798479798,6.80812855314388,6.787132563681484,6.7972796854385615]",6.80231798479798,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k7/h0/u64/get16,1,5,"[3478.586833059622,3489.062197977511,3483.734220096553,3480.5663577940577,3471.5007223632792]",3480.5663577940577,"[3479.4078114878785,3489.7961191653703,3484.1733423011783,3480.973272555928,3471.9164300297352]",3480.973272555928,"[13.588229816639148,13.629149210849652,13.608336797252159,13.595962335133036,13.560549696731558]",13.595962335133036,16.0,4608.0,4032.0,65536.0,8.0,0.0
small,resident/series/avx512/striped/k7/h0/u64/raw-dense/get16,1,5,"[1751.168807455093,1743.8242160935736,1750.2930613272842,1743.6613398815443,1746.1884271502224]",1746.1884271502224,"[1751.4568064476018,1744.0475506861956,1750.9604331943708,1743.9271754188826,1746.540372748606]",1746.540372748606,"[6.840503154121457,6.811813344115522,6.837082270809704,6.811177108912283,6.8210485435555555]",6.8210485435555555,16.0,4608.0,4032.0,65536.0,8.0,0.0
