condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,64,1,40,120.003,140.004,150.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,64,1,40,20.0006,30.0009,30.0009
isolated,spatial,offset-parity1:hot,33554432,0,1,1,64,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,128,0,40,120.003,130.004,140.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,128,0,40,20.0006,120.003,130.004
isolated,spatial,offset-parity1:hot,33554432,0,1,1,128,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,128,1,40,120.003,130.004,150.004
isolated,spatial,offset-parity1:trained,33554432,0,1,1,128,1,40,20.0006,120.003,130.004
isolated,spatial,offset-parity1:hot,33554432,0,1,1,128,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,256,0,40,120.003,140.004,190.005
isolated,spatial,offset-parity1:trained,33554432,0,1,1,256,0,40,20.0006,140.004,190.005
isolated,spatial,offset-parity1:hot,33554432,0,1,1,256,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity1:cold,33554432,0,1,1,256,1,40,120.003,130.004,210.006
isolated,spatial,offset-parity1:trained,33554432,0,1,1,256,1,40,20.0006,20.0006,190.005
isolated,spatial,offset-parity1:hot,33554432,0,1,1,256,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,-2,0,40,120.003,130.004,140.004
isolated,adjacent,parity1:trained,33554432,0,1,1,-2,0,40,20.0006,120.003,150.004
isolated,adjacent,parity1:hot,33554432,0,1,1,-2,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,-2,1,40,120.003,130.004,150.004
isolated,adjacent,parity1:trained,33554432,0,1,1,-2,1,40,20.0006,30.0009,140.004
isolated,adjacent,parity1:hot,33554432,0,1,1,-2,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,-1,0,40,130.004,140.004,150.004
isolated,adjacent,parity1:trained,33554432,0,1,1,-1,0,40,20.0006,140.004,150.004
isolated,adjacent,parity1:hot,33554432,0,1,1,-1,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,-1,1,40,130.004,140.004,150.004
isolated,adjacent,parity1:trained,33554432,0,1,1,-1,1,40,20.0006,130.004,140.004
isolated,adjacent,parity1:hot,33554432,0,1,1,-1,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,1,0,40,120.003,140.004,150.004
isolated,adjacent,parity1:trained,33554432,0,1,1,1,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:hot,33554432,0,1,1,1,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,1,1,40,130.004,140.004,150.004
isolated,adjacent,parity1:trained,33554432,0,1,1,1,1,40,20.0006,20.0006,100.003
isolated,adjacent,parity1:hot,33554432,0,1,1,1,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,2,0,40,120.003,130.004,140.004
isolated,adjacent,parity1:trained,33554432,0,1,1,2,0,40,20.0006,120.003,130.004
isolated,adjacent,parity1:hot,33554432,0,1,1,2,0,40,20.0006,20.0006,20.0006
isolated,adjacent,parity1:cold,33554432,0,1,1,2,1,40,120.003,130.004,170.005
isolated,adjacent,parity1:trained,33554432,0,1,1,2,1,40,20.0006,30.0009,130.004
isolated,adjacent,parity1:hot,33554432,0,1,1,2,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,4,0,40,120.003,140.004,200.006
isolated,adjacent,parity1:trained,33554432,0,1,1,4,0,40,20.0006,170.005,200.006
isolated,adjacent,parity1:hot,33554432,0,1,1,4,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity1:cold,33554432,0,1,1,4,1,40,130.004,170.005,200.006
isolated,adjacent,parity1:trained,33554432,0,1,1,4,1,40,20.0006,130.004,200.006
isolated,adjacent,parity1:hot,33554432,0,1,1,4,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,1,1,0,40,130.004,140.004,150.004
isolated,learning,within-page:trained,33554432,0,1,1,1,0,40,20.0006,30.0009,60.0017
isolated,learning,within-page:hot,33554432,0,1,1,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,1,1,1,40,130.004,140.004,170.005
isolated,learning,within-page:trained,33554432,0,1,1,1,1,40,20.0006,20.0006,80.0023
isolated,learning,within-page:hot,33554432,0,1,1,1,1,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,2,1,0,40,130.004,140.004,170.005
isolated,learning,within-page:trained,33554432,0,1,2,1,0,40,20.0006,70.002,130.004
isolated,learning,within-page:hot,33554432,0,1,2,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,2,1,1,40,130.004,140.004,160.005
isolated,learning,within-page:trained,33554432,0,1,2,1,1,40,20.0006,30.0009,120.003
isolated,learning,within-page:hot,33554432,0,1,2,1,1,40,20.0006,20.0006,20.0006
isolated,learning,within-page:cold,33554432,0,1,3,1,0,40,120.003,140.004,150.004
isolated,learning,within-page:trained,33554432,0,1,3,1,0,40,20.0006,20.0006,130.004
isolated,learning,within-page:hot,33554432,0,1,3,1,0,40,20.0006,20.0006,30.0009
isolated,learning,within-page:cold,33554432,0,1,3,1,1,40,120.003,140.004,150.004
