name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,drain_ns_per_update,flush_ns_per_update,read_ns_per_update,reset_ns_per_update,updates,write_ns_per_update
spread/t4/word_or_record/manual_time,0,1,25,2212937.28,3000291.999999973,ns,61.03135253906251,61.947529296875,5.7219775390625,0.9161767578124997,8192.0,202.46443847656246
spread/t4/word_or_record/manual_time,1,1,25,2200272.48,3011628.3999999636,ns,61.1979736328125,61.9520166015625,5.776518554687502,0.7540429687500001,8192.0,200.85941406249995
spread/t4/word_or_record/manual_time,2,1,25,2204765.4400000004,3017916.679999999,ns,61.0107666015625,61.7715234375,5.517543945312499,0.7607568359375,8192.0,201.84733886718755
spread/t4/word_or_record/manual_time,3,1,25,2186873.32,3017386.6799999867,ns,62.21055175781251,63.02906250000001,5.7307666015625,0.8185107421875002,8192.0,198.19248046874998
spread/t4/word_or_record/manual_time,4,1,25,2130414.92,3037173.239999973,ns,64.54542968749999,65.28335937499999,5.760634765625001,0.7379296875,8192.0,189.0164208984375
spread/t4/word_check_record/manual_time,0,1,27,2173074.9629629627,2948884.7037036954,ns,61.09520128038192,61.897913049768526,5.955023871527778,0.8027117693865742,8192.0,197.41500289351856
spread/t4/word_check_record/manual_time,1,1,27,2176788.148148148,2942079.851851847,ns,61.86704734519675,62.6434009693287,5.718569155092593,0.7763536241319444,8192.0,197.35923936631946
spread/t4/word_check_record/manual_time,2,1,27,5589277.111111111,3861154.0740740905,ns,89.46419270833333,90.26762333622686,7.37039749710648,0.8034306278935186,8192.0,584.6467827690971
spread/t4/word_check_record/manual_time,3,1,27,2185560.037037037,2964189.8518518526,ns,62.868372034143505,63.71703649450231,5.7848940248842595,0.8486644603587966,8192.0,197.29006618923611
spread/t4/word_check_record/manual_time,4,1,27,2176532.074074074,3044882.592592604,ns,62.36115632233797,63.360536928530074,5.42493580005787,0.9993806061921298,8192.0,196.90447771990742
