corpus,operation,cells,rounds,repetition,cells_per_call,ns_per_cell
real-roaring--dimension_008/partial,calico_encode,6,166666,0,1,46.637929552
real-roaring--dimension_008/partial,calico_encode,6,166666,1,1,46.645003580
real-roaring--dimension_008/partial,calico_encode,6,166666,2,1,46.659378638
real-roaring--dimension_008/partial,calico_encode,6,166666,3,1,46.570116280
real-roaring--dimension_008/partial,calico_encode,6,166666,4,1,46.557178229
real-roaring--dimension_008/partial,calico_p2_encode,6,166666,0,1,33.872808491
real-roaring--dimension_008/partial,calico_p2_encode,6,166666,1,1,33.825181301
real-roaring--dimension_008/partial,calico_p2_encode,6,166666,2,1,33.839583358
real-roaring--dimension_008/partial,calico_p2_encode,6,166666,3,1,33.800574202
real-roaring--dimension_008/partial,calico_p2_encode,6,166666,4,1,33.816904268
real-roaring--dimension_008/partial,bec_decode,6,166666,0,1,49.151032604
real-roaring--dimension_008/partial,bec_decode,6,166666,1,1,49.095938384
real-roaring--dimension_008/partial,bec_decode,6,166666,2,1,49.120526482
real-roaring--dimension_008/partial,bec_decode,6,166666,3,1,49.170878684
real-roaring--dimension_008/partial,bec_decode,6,166666,4,1,49.120033480
real-roaring--dimension_008/partial,calico_decode,6,166666,0,1,79.581884328
real-roaring--dimension_008/partial,calico_decode,6,166666,1,1,79.568880276
real-roaring--dimension_008/partial,calico_decode,6,166666,2,1,79.562430250
real-roaring--dimension_008/partial,calico_decode,6,166666,3,1,79.646657587
real-roaring--dimension_008/partial,calico_decode,6,166666,4,1,79.589319357
real-roaring--dimension_008/partial,bec_decode_x2,6,166666,0,2,29.804378218
real-roaring--dimension_008/partial,bec_decode_x2,6,166666,1,2,29.812365749
real-roaring--dimension_008/partial,bec_decode_x2,6,166666,2,2,29.793537674
real-roaring--dimension_008/partial,bec_decode_x2,6,166666,3,2,29.805976224
real-roaring--dimension_008/partial,bec_decode_x2,6,166666,4,2,29.800808703
real-roaring--dimension_008/partial,calico_decode_x2,6,166666,0,2,42.943026272
real-roaring--dimension_008/partial,calico_decode_x2,6,166666,1,2,42.992972972
real-roaring--dimension_008/partial,calico_decode_x2,6,166666,2,2,42.957369329
real-roaring--dimension_008/partial,calico_decode_x2,6,166666,3,2,42.954264317
real-roaring--dimension_008/partial,calico_decode_x2,6,166666,4,2,42.987529950
real-roaring--dimension_008/all,bec_encode,1024,976,0,1,24.478647701
real-roaring--dimension_008/all,bec_encode,1024,976,1,1,24.484585121
real-roaring--dimension_008/all,bec_encode,1024,976,2,1,24.472105933
real-roaring--dimension_008/all,bec_encode,1024,976,3,1,24.480669866
real-roaring--dimension_008/all,bec_encode,1024,976,4,1,24.489569992
real-roaring--dimension_008/all,calico_encode,1024,976,0,1,45.336102595
real-roaring--dimension_008/all,calico_encode,1024,976,1,1,45.325342397
real-roaring--dimension_008/all,calico_encode,1024,976,2,1,45.320496606
real-roaring--dimension_008/all,calico_encode,1024,976,3,1,45.307489114
real-roaring--dimension_008/all,calico_encode,1024,976,4,1,45.315337634
real-roaring--dimension_008/all,calico_p2_encode,1024,976,0,1,34.457538542
real-roaring--dimension_008/all,calico_p2_encode,1024,976,1,1,34.465721255
real-roaring--dimension_008/all,calico_p2_encode,1024,976,2,1,34.485695761
real-roaring--dimension_008/all,calico_p2_encode,1024,976,3,1,34.485917889
real-roaring--dimension_008/all,calico_p2_encode,1024,976,4,1,34.618908491
real-roaring--dimension_008/all,bec_decode,1024,976,0,1,51.105794938
real-roaring--dimension_008/all,bec_decode,1024,976,1,1,48.904674092
real-roaring--dimension_008/all,bec_decode,1024,976,2,1,48.958605157
real-roaring--dimension_008/all,bec_decode,1024,976,3,1,48.911235872
real-roaring--dimension_008/all,bec_decode,1024,976,4,1,48.868722384
real-roaring--dimension_008/all,calico_decode,1024,976,0,1,79.427273109
real-roaring--dimension_008/all,calico_decode,1024,976,1,1,79.353116395
real-roaring--dimension_008/all,calico_decode,1024,976,2,1,79.361950483
real-roaring--dimension_008/all,calico_decode,1024,976,3,1,79.345602067
real-roaring--dimension_008/all,calico_decode,1024,976,4,1,79.351451436
real-roaring--dimension_008/all,bec_decode_x2,1024,976,0,2,29.794042869
real-roaring--dimension_008/all,bec_decode_x2,1024,976,1,2,29.793825744
real-roaring--dimension_008/all,bec_decode_x2,1024,976,2,2,29.791704522
real-roaring--dimension_008/all,bec_decode_x2,1024,976,3,2,29.788719803
real-roaring--dimension_008/all,bec_decode_x2,1024,976,4,2,29.802463219
real-roaring--dimension_008/all,calico_decode_x2,1024,976,0,2,43.023411485
real-roaring--dimension_008/all,calico_decode_x2,1024,976,1,2,43.025226030
real-roaring--dimension_008/all,calico_decode_x2,1024,976,2,2,43.010206379
real-roaring--dimension_008/all,calico_decode_x2,1024,976,3,2,42.994050073
real-roaring--dimension_008/all,calico_decode_x2,1024,976,4,2,43.008663990
real-roaring--dimension_033/partial,bec_encode,27,37037,0,1,23.081339081
real-roaring--dimension_033/partial,bec_encode,27,37037,1,1,23.049336049
real-roaring--dimension_033/partial,bec_encode,27,37037,2,1,23.061069061
real-roaring--dimension_033/partial,bec_encode,27,37037,3,1,23.086158086
real-roaring--dimension_033/partial,bec_encode,27,37037,4,1,23.067161067
real-roaring--dimension_033/partial,calico_encode,27,37037,0,1,46.522635523
real-roaring--dimension_033/partial,calico_encode,27,37037,1,1,46.512178512
real-roaring--dimension_033/partial,calico_encode,27,37037,2,1,46.559547560
real-roaring--dimension_033/partial,calico_encode,27,37037,3,1,46.556139556
real-roaring--dimension_033/partial,calico_encode,27,37037,4,1,46.525484525
real-roaring--dimension_033/partial,calico_p2_encode,27,37037,0,1,33.764841765
real-roaring--dimension_033/partial,calico_p2_encode,27,37037,1,1,33.770046770
real-roaring--dimension_033/partial,calico_p2_encode,27,37037,2,1,33.800682801
real-roaring--dimension_033/partial,calico_p2_encode,27,37037,3,1,33.741123741
real-roaring--dimension_033/partial,calico_p2_encode,27,37037,4,1,33.766644767
real-roaring--dimension_033/partial,bec_decode,27,37037,0,1,49.049614050
real-roaring--dimension_033/partial,bec_decode,27,37037,1,1,49.054995055
real-roaring--dimension_033/partial,bec_decode,27,37037,2,1,49.057576058
real-roaring--dimension_033/partial,bec_decode,27,37037,3,1,49.074351074
real-roaring--dimension_033/partial,bec_decode,27,37037,4,1,49.001301001
real-roaring--dimension_033/partial,calico_decode,27,37037,0,1,79.099762100
real-roaring--dimension_033/partial,calico_decode,27,37037,1,1,79.166086166
real-roaring--dimension_033/partial,calico_decode,27,37037,2,1,79.134484134
real-roaring--dimension_033/partial,calico_decode,27,37037,3,1,79.147412147
real-roaring--dimension_033/partial,calico_decode,27,37037,4,1,79.179131179
real-roaring--dimension_033/partial,bec_decode_x2,27,37037,0,2,29.783073283
real-roaring--dimension_033/partial,bec_decode_x2,27,37037,1,2,29.774685775
real-roaring--dimension_033/partial,bec_decode_x2,27,37037,2,2,29.783446783
real-roaring--dimension_033/partial,bec_decode_x2,27,37037,3,2,29.786087786
real-roaring--dimension_033/partial,bec_decode_x2,27,37037,4,2,29.794579795
real-roaring--dimension_033/partial,calico_decode_x2,27,37037,0,2,42.989271489
real-roaring--dimension_033/partial,calico_decode_x2,27,37037,1,2,43.028230528
real-roaring--dimension_033/partial,calico_decode_x2,27,37037,2,2,43.043502544
real-roaring--dimension_033/partial,calico_decode_x2,27,37037,3,2,43.056989557
real-roaring--dimension_033/partial,calico_decode_x2,27,37037,4,2,43.006566507
real-roaring--dimension_033/all,bec_encode,1024,976,0,1,24.615798700
real-roaring--dimension_033/all,bec_encode,1024,976,1,1,24.604598249
real-roaring--dimension_033/all,bec_encode,1024,976,2,1,24.627792609
real-roaring--dimension_033/all,bec_encode,1024,976,3,1,24.615840724
real-roaring--dimension_033/all,bec_encode,1024,976,4,1,24.582766674
real-roaring--dimension_033/all,calico_encode,1024,976,0,1,45.401235111
real-roaring--dimension_033/all,calico_encode,1024,976,1,1,45.455385302
real-roaring--dimension_033/all,calico_encode,1024,976,2,1,45.383092661
real-roaring--dimension_033/all,calico_encode,1024,976,3,1,45.372211394
real-roaring--dimension_033/all,calico_encode,1024,976,4,1,45.381275615
real-roaring--dimension_033/all,calico_p2_encode,1024,976,0,1,34.601829654
real-roaring--dimension_033/all,calico_p2_encode,1024,976,1,1,34.521737521
real-roaring--dimension_033/all,calico_p2_encode,1024,976,2,1,34.522489954
real-roaring--dimension_033/all,calico_p2_encode,1024,976,3,1,34.537252457
real-roaring--dimension_033/all,calico_p2_encode,1024,976,4,1,34.645824995
real-roaring--dimension_033/all,bec_decode,1024,976,0,1,51.120085169
real-roaring--dimension_033/all,bec_decode,1024,976,1,1,48.891592557
real-roaring--dimension_033/all,bec_decode,1024,976,2,1,48.891269371
real-roaring--dimension_033/all,bec_decode,1024,976,3,1,48.933207528
real-roaring--dimension_033/all,bec_decode,1024,976,4,1,48.868013976
real-roaring--dimension_033/all,calico_decode,1024,976,0,1,79.432889344
real-roaring--dimension_033/all,calico_decode,1024,976,1,1,79.417904713
real-roaring--dimension_033/all,calico_decode,1024,976,2,1,79.385453021
real-roaring--dimension_033/all,calico_decode,1024,976,3,1,79.328108991
real-roaring--dimension_033/all,calico_decode,1024,976,4,1,79.294138424
real-roaring--dimension_033/all,bec_decode_x2,1024,976,0,2,29.800155390
real-roaring--dimension_033/all,bec_decode_x2,1024,976,1,2,29.785363369
real-roaring--dimension_033/all,bec_decode_x2,1024,976,2,2,29.787759750
real-roaring--dimension_033/all,bec_decode_x2,1024,976,3,2,29.798667032
real-roaring--dimension_033/all,bec_decode_x2,1024,976,4,2,29.785444916
real-roaring--dimension_033/all,calico_decode_x2,1024,976,0,2,43.014330755
real-roaring--dimension_033/all,calico_decode_x2,1024,976,1,2,42.991755251
real-roaring--dimension_033/all,calico_decode_x2,1024,976,2,2,43.008754042
real-roaring--dimension_033/all,calico_decode_x2,1024,976,3,2,42.998835829
real-roaring--dimension_033/all,calico_decode_x2,1024,976,4,2,43.005105441
real-roaring--uscensus2000/partial,bec_encode,9,111111,0,1,15.154278154
real-roaring--uscensus2000/partial,bec_encode,9,111111,1,1,15.154004154
real-roaring--uscensus2000/partial,bec_encode,9,111111,2,1,15.168686169
real-roaring--uscensus2000/partial,bec_encode,9,111111,3,1,15.155835156
real-roaring--uscensus2000/partial,bec_encode,9,111111,4,1,15.159114159
real-roaring--uscensus2000/partial,calico_encode,9,111111,0,1,46.605463605
real-roaring--uscensus2000/partial,calico_encode,9,111111,1,1,46.586607587
real-roaring--uscensus2000/partial,calico_encode,9,111111,2,1,46.559100559
real-roaring--uscensus2000/partial,calico_encode,9,111111,3,1,46.569924570
real-roaring--uscensus2000/partial,calico_encode,9,111111,4,1,46.558515559
real-roaring--uscensus2000/partial,calico_p2_encode,9,111111,0,1,33.789114789
real-roaring--uscensus2000/partial,calico_p2_encode,9,111111,1,1,33.806550807
real-roaring--uscensus2000/partial,calico_p2_encode,9,111111,2,1,33.784308784
real-roaring--uscensus2000/partial,calico_p2_encode,9,111111,3,1,33.775076775
real-roaring--uscensus2000/partial,calico_p2_encode,9,111111,4,1,33.816642817
real-roaring--uscensus2000/partial,bec_decode,9,111111,0,1,49.020850021
real-roaring--uscensus2000/partial,bec_decode,9,111111,1,1,49.045642046
real-roaring--uscensus2000/partial,bec_decode,9,111111,2,1,49.050104050
real-roaring--uscensus2000/partial,bec_decode,9,111111,3,1,49.022730023
real-roaring--uscensus2000/partial,bec_decode,9,111111,4,1,49.028266028
real-roaring--uscensus2000/partial,calico_decode,9,111111,0,1,79.477013477
real-roaring--uscensus2000/partial,calico_decode,9,111111,1,1,79.441477441
real-roaring--uscensus2000/partial,calico_decode,9,111111,2,1,79.449481449
real-roaring--uscensus2000/partial,calico_decode,9,111111,3,1,79.478503479
real-roaring--uscensus2000/partial,calico_decode,9,111111,4,1,79.438366438
real-roaring--uscensus2000/partial,bec_decode_x2,9,111111,0,2,29.800966301
real-roaring--uscensus2000/partial,bec_decode_x2,9,111111,1,2,29.785074285
real-roaring--uscensus2000/partial,bec_decode_x2,9,111111,2,2,29.803800304
real-roaring--uscensus2000/partial,bec_decode_x2,9,111111,3,2,29.804155304
real-roaring--uscensus2000/partial,bec_decode_x2,9,111111,4,2,29.795641796
real-roaring--uscensus2000/partial,calico_decode_x2,9,111111,0,2,42.949030449
real-roaring--uscensus2000/partial,calico_decode_x2,9,111111,1,2,42.964325964
real-roaring--uscensus2000/partial,calico_decode_x2,9,111111,2,2,43.006352506
real-roaring--uscensus2000/partial,calico_decode_x2,9,111111,3,2,42.947899948
real-roaring--uscensus2000/partial,calico_decode_x2,9,111111,4,2,42.977197477
real-roaring--uscensus2000/all,bec_encode,1024,976,0,1,24.563321473
real-roaring--uscensus2000/all,bec_encode,1024,976,1,1,24.542997767
real-roaring--uscensus2000/all,bec_encode,1024,976,2,1,24.555531986
real-roaring--uscensus2000/all,bec_encode,1024,976,3,1,24.560691959
real-roaring--uscensus2000/all,bec_encode,1024,976,4,1,24.552283115
real-roaring--uscensus2000/all,calico_encode,1024,976,0,1,45.290095095
real-roaring--uscensus2000/all,calico_encode,1024,976,1,1,45.298411885
real-roaring--uscensus2000/all,calico_encode,1024,976,2,1,45.295514216
real-roaring--uscensus2000/all,calico_encode,1024,976,3,1,45.292209313
real-roaring--uscensus2000/all,calico_encode,1024,976,4,1,45.289455726
real-roaring--uscensus2000/all,calico_p2_encode,1024,976,0,1,34.470151807
real-roaring--uscensus2000/all,calico_p2_encode,1024,976,1,1,34.618865467
real-roaring--uscensus2000/all,calico_p2_encode,1024,976,2,1,34.511388560
real-roaring--uscensus2000/all,calico_p2_encode,1024,976,3,1,34.480153568
real-roaring--uscensus2000/all,calico_p2_encode,1024,976,4,1,34.589737689
real-roaring--uscensus2000/all,bec_decode,1024,976,0,1,51.143636735
real-roaring--uscensus2000/all,bec_decode,1024,976,1,1,48.879793761
real-roaring--uscensus2000/all,bec_decode,1024,976,2,1,48.898716661
real-roaring--uscensus2000/all,bec_decode,1024,976,3,1,48.891721632
real-roaring--uscensus2000/all,bec_decode,1024,976,4,1,48.871749127
real-roaring--uscensus2000/all,calico_decode,1024,976,0,1,79.378896244
real-roaring--uscensus2000/all,calico_decode,1024,976,1,1,79.384509477
real-roaring--uscensus2000/all,calico_decode,1024,976,2,1,79.391463483
real-roaring--uscensus2000/all,calico_decode,1024,976,3,1,79.322003474
real-roaring--uscensus2000/all,calico_decode,1024,976,4,1,79.476175277
real-roaring--uscensus2000/all,bec_decode_x2,1024,976,0,2,29.792000692
real-roaring--uscensus2000/all,bec_decode_x2,1024,976,1,2,29.793390493
real-roaring--uscensus2000/all,bec_decode_x2,1024,976,2,2,29.793773213
real-roaring--uscensus2000/all,bec_decode_x2,1024,976,3,2,29.794743272
real-roaring--uscensus2000/all,bec_decode_x2,1024,976,4,2,29.788788842
real-roaring--uscensus2000/all,calico_decode_x2,1024,976,0,2,42.980406214
real-roaring--uscensus2000/all,calico_decode_x2,1024,976,1,2,43.022721087
real-roaring--uscensus2000/all,calico_decode_x2,1024,976,2,2,42.992709301
real-roaring--uscensus2000/all,calico_decode_x2,1024,976,3,2,42.994047571
real-roaring--uscensus2000/all,calico_decode_x2,1024,976,4,2,42.987757949
real-roaring--weather_sept_85/partial,bec_encode,570,1754,0,1,21.478491268
real-roaring--weather_sept_85/partial,bec_encode,570,1754,1,1,21.586739083
real-roaring--weather_sept_85/partial,bec_encode,570,1754,2,1,21.509010982
real-roaring--weather_sept_85/partial,bec_encode,570,1754,3,1,21.482444138
real-roaring--weather_sept_85/partial,bec_encode,570,1754,4,1,21.465608434
real-roaring--weather_sept_85/partial,calico_encode,570,1754,0,1,46.534691632
real-roaring--weather_sept_85/partial,calico_encode,570,1754,1,1,46.554361960
real-roaring--weather_sept_85/partial,calico_encode,570,1754,2,1,46.555113125
real-roaring--weather_sept_85/partial,calico_encode,570,1754,3,1,46.537070155
real-roaring--weather_sept_85/partial,calico_encode,570,1754,4,1,46.545409990
real-roaring--weather_sept_85/partial,calico_p2_encode,570,1754,0,1,34.661557543
real-roaring--weather_sept_85/partial,calico_p2_encode,570,1754,1,1,34.648024565
real-roaring--weather_sept_85/partial,calico_p2_encode,570,1754,2,1,34.656893517
real-roaring--weather_sept_85/partial,calico_p2_encode,570,1754,3,1,34.640280862
real-roaring--weather_sept_85/partial,calico_p2_encode,570,1754,4,1,34.761847606
real-roaring--weather_sept_85/partial,bec_decode,570,1754,0,1,51.188979576
real-roaring--weather_sept_85/partial,bec_decode,570,1754,1,1,48.884553602
real-roaring--weather_sept_85/partial,bec_decode,570,1754,2,1,48.904205925
real-roaring--weather_sept_85/partial,bec_decode,570,1754,3,1,48.906622457
real-roaring--weather_sept_85/partial,bec_decode,570,1754,4,1,48.897831523
real-roaring--weather_sept_85/partial,calico_decode,570,1754,0,1,79.333066275
real-roaring--weather_sept_85/partial,calico_decode,570,1754,1,1,79.560231251
real-roaring--weather_sept_85/partial,calico_decode,570,1754,2,1,79.286853108
real-roaring--weather_sept_85/partial,calico_decode,570,1754,3,1,79.356632459
real-roaring--weather_sept_85/partial,calico_decode,570,1754,4,1,79.295719058
real-roaring--weather_sept_85/partial,bec_decode_x2,570,1754,0,2,29.880097121
real-roaring--weather_sept_85/partial,bec_decode_x2,570,1754,1,2,29.825357079
real-roaring--weather_sept_85/partial,bec_decode_x2,570,1754,2,2,29.802092960
real-roaring--weather_sept_85/partial,bec_decode_x2,570,1754,3,2,29.802649083
real-roaring--weather_sept_85/partial,bec_decode_x2,570,1754,4,2,29.834375063
real-roaring--weather_sept_85/partial,calico_decode_x2,570,1754,0,2,43.023823241
real-roaring--weather_sept_85/partial,calico_decode_x2,570,1754,1,2,43.010060213
real-roaring--weather_sept_85/partial,calico_decode_x2,570,1754,2,2,43.012809318
real-roaring--weather_sept_85/partial,calico_decode_x2,570,1754,3,2,43.013325932
real-roaring--weather_sept_85/partial,calico_decode_x2,570,1754,4,2,42.996890816
real-roaring--weather_sept_85/all,bec_encode,1024,976,0,1,23.000381220
real-roaring--weather_sept_85/all,bec_encode,1024,976,1,1,22.931257404
real-roaring--weather_sept_85/all,bec_encode,1024,976,2,1,22.978348529
real-roaring--weather_sept_85/all,bec_encode,1024,976,3,1,22.970680112
real-roaring--weather_sept_85/all,bec_encode,1024,976,4,1,22.973908972
real-roaring--weather_sept_85/all,calico_encode,1024,976,0,1,46.184711394
real-roaring--weather_sept_85/all,calico_encode,1024,976,1,1,46.137696313
real-roaring--weather_sept_85/all,calico_encode,1024,976,2,1,46.151435227
real-roaring--weather_sept_85/all,calico_encode,1024,976,3,1,46.151198090
real-roaring--weather_sept_85/all,calico_encode,1024,976,4,1,46.124835905
real-roaring--weather_sept_85/all,calico_p2_encode,1024,976,0,1,34.535056192
real-roaring--weather_sept_85/all,calico_p2_encode,1024,976,1,1,34.561360344
real-roaring--weather_sept_85/all,calico_p2_encode,1024,976,2,1,34.543534076
real-roaring--weather_sept_85/all,calico_p2_encode,1024,976,3,1,34.532930968
real-roaring--weather_sept_85/all,calico_p2_encode,1024,976,4,1,34.668354972
real-roaring--weather_sept_85/all,bec_decode,1024,976,0,1,51.109269939
real-roaring--weather_sept_85/all,bec_decode,1024,976,1,1,48.862576844
real-roaring--weather_sept_85/all,bec_decode,1024,976,2,1,48.903163222
real-roaring--weather_sept_85/all,bec_decode,1024,976,3,1,48.944317927
real-roaring--weather_sept_85/all,bec_decode,1024,976,4,1,48.885184866
real-roaring--weather_sept_85/all,calico_decode,1024,976,0,1,79.348216573
real-roaring--weather_sept_85/all,calico_decode,1024,976,1,1,79.379796763
real-roaring--weather_sept_85/all,calico_decode,1024,976,2,1,79.370376337
real-roaring--weather_sept_85/all,calico_decode,1024,976,3,1,79.280624640
real-roaring--weather_sept_85/all,calico_decode,1024,976,4,1,79.279876209
real-roaring--weather_sept_85/all,bec_decode_x2,1024,976,0,2,29.786042761
real-roaring--weather_sept_85/all,bec_decode_x2,1024,976,1,2,29.783317191
real-roaring--weather_sept_85/all,bec_decode_x2,1024,976,2,2,29.790064077
real-roaring--weather_sept_85/all,bec_decode_x2,1024,976,3,2,29.791076160
real-roaring--weather_sept_85/all,bec_decode_x2,1024,976,4,2,29.797650447
real-roaring--weather_sept_85/all,calico_decode_x2,1024,976,0,2,42.988257236
real-roaring--weather_sept_85/all,calico_decode_x2,1024,976,1,2,43.005287045
real-roaring--weather_sept_85/all,calico_decode_x2,1024,976,2,2,43.014486844
real-roaring--weather_sept_85/all,calico_decode_x2,1024,976,3,2,43.033881015
real-roaring--weather_sept_85/all,calico_decode_x2,1024,976,4,2,42.986278096
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,0,1,16.500096511
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,1,1,16.466882692
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,2,1,16.473906499
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,3,1,16.489769323
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,4,1,16.462625202
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,0,1,46.639151502
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,1,1,46.565534036
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,2,1,46.576303275
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,3,1,46.589789826
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,4,1,46.577948464
real-roaring--weather_sept_85_srt/partial,calico_p2_encode,191,5235,0,1,33.826029993
real-roaring--weather_sept_85_srt/partial,calico_p2_encode,191,5235,1,1,33.811366307
real-roaring--weather_sept_85_srt/partial,calico_p2_encode,191,5235,2,1,33.788249649
real-roaring--weather_sept_85_srt/partial,calico_p2_encode,191,5235,3,1,33.828324257
real-roaring--weather_sept_85_srt/partial,calico_p2_encode,191,5235,4,1,33.850624822
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,0,1,48.908407467
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,1,1,48.866796682
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,2,1,48.939813079
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,3,1,48.877704936
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,4,1,48.886596959
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,0,1,79.320911905
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,1,1,79.320787891
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,2,1,79.346522850
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,3,1,79.253332133
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,4,1,79.271878266
real-roaring--weather_sept_85_srt/partial,bec_decode_x2,191,5235,0,2,29.786459943
real-roaring--weather_sept_85_srt/partial,bec_decode_x2,191,5235,1,2,29.798191792
real-roaring--weather_sept_85_srt/partial,bec_decode_x2,191,5235,2,2,29.816204864
real-roaring--weather_sept_85_srt/partial,bec_decode_x2,191,5235,3,2,29.779520145
real-roaring--weather_sept_85_srt/partial,bec_decode_x2,191,5235,4,2,29.785806868
real-roaring--weather_sept_85_srt/partial,calico_decode_x2,191,5235,0,2,42.986297924
real-roaring--weather_sept_85_srt/partial,calico_decode_x2,191,5235,1,2,43.018840667
real-roaring--weather_sept_85_srt/partial,calico_decode_x2,191,5235,2,2,43.017496012
real-roaring--weather_sept_85_srt/partial,calico_decode_x2,191,5235,3,2,42.973087905
real-roaring--weather_sept_85_srt/partial,calico_decode_x2,191,5235,4,2,43.021562480
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,0,1,23.402339748
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,1,1,23.403621486
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,2,1,23.443800629
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,3,1,23.453166024
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,4,1,23.436181240
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,0,1,45.756633821
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,1,1,45.791273774
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,2,1,45.761599681
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,3,1,45.762621270
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,4,1,45.750009005
real-roaring--weather_sept_85_srt/all,calico_p2_encode,1024,976,0,1,34.486817407
real-roaring--weather_sept_85_srt/all,calico_p2_encode,1024,976,1,1,34.509620541
real-roaring--weather_sept_85_srt/all,calico_p2_encode,1024,976,2,1,34.535385382
real-roaring--weather_sept_85_srt/all,calico_p2_encode,1024,976,3,1,34.503832207
real-roaring--weather_sept_85_srt/all,calico_p2_encode,1024,976,4,1,34.613210209
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,0,1,51.106820529
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,1,1,48.896264248
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,2,1,48.893681761
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,3,1,48.874558746
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,4,1,48.869409780
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,0,1,79.290042064
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,1,1,79.270693920
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,2,1,79.338748119
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,3,1,79.266972776
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,4,1,79.279941246
real-roaring--weather_sept_85_srt/all,bec_decode_x2,1024,976,0,2,29.791023630
real-roaring--weather_sept_85_srt/all,bec_decode_x2,1024,976,1,2,29.794601190
real-roaring--weather_sept_85_srt/all,bec_decode_x2,1024,976,2,2,29.784894099
real-roaring--weather_sept_85_srt/all,bec_decode_x2,1024,976,3,2,29.813182893
real-roaring--weather_sept_85_srt/all,bec_decode_x2,1024,976,4,2,29.785667545
real-roaring--weather_sept_85_srt/all,calico_decode_x2,1024,976,0,2,42.996751129
real-roaring--weather_sept_85_srt/all,calico_decode_x2,1024,976,1,2,43.022121742
real-roaring--weather_sept_85_srt/all,calico_decode_x2,1024,976,2,2,42.995867620
real-roaring--weather_sept_85_srt/all,calico_decode_x2,1024,976,3,2,42.984589123
real-roaring--weather_sept_85_srt/all,calico_decode_x2,1024,976,4,2,42.985256007
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,0,1,22.891111644
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,1,1,22.905624225
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,2,1,22.922251890
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,3,1,22.881243250
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,4,1,22.884834393
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,0,1,46.597352894
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,1,1,46.622176887
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,2,1,46.600736029
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,3,1,46.628368135
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,4,1,46.664895596
real-roaring--wikileaks-noquotes/partial,calico_p2_encode,65,15384,0,1,33.977035081
real-roaring--wikileaks-noquotes/partial,calico_p2_encode,65,15384,1,1,33.860996440
real-roaring--wikileaks-noquotes/partial,calico_p2_encode,65,15384,2,1,33.859216369
real-roaring--wikileaks-noquotes/partial,calico_p2_encode,65,15384,3,1,33.838269531
real-roaring--wikileaks-noquotes/partial,calico_p2_encode,65,15384,4,1,33.873019921
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,0,1,48.948801952
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,1,1,48.892658706
