case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n16,7.864774111420642,15.997648234385949,2.034088710972048,7.664088144741054,8.016619180407396,15.87419722839095,16.11430547584596,False,True,True,"[7.90028965355236, 15.994938100781974, 7.829258569288925, 16.0375813298483]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n17,8.436445184751346,18.141696183325923,2.150395787092479,8.333662492663208,8.60081984796864,17.26647732435868,18.30394032860691,False,True,True,"[8.470416331725634, 18.24371567384879, 8.402474037777058, 18.039676692803056]"
runtime/authored/avx2/striped/k12/h0/u64/dense/mixed,7.1696482479529,10.283000989321717,1.4342406536133419,6.7619121234769475,7.477899768283714,9.931691858755935,10.71656492284891,False,True,True,"[6.976999837827228, 10.444957623897894, 7.400532745780683, 10.17810596695407]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o16-n16,3.610671011559761,2.8250467296939257,0.7824159887869551,3.5212228915170445,3.6816395190652647,2.7127522619704454,2.9402749517652715,True,False,True,"[3.670244321334726, 2.806144243990046, 3.600290832280145, 2.843949215397805]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n16,9.171473461807096,15.370615196790633,1.6759155724321413,9.087104842477396,9.26076236942405,15.033292524706805,15.515390418124623,False,True,True,"[9.218445396315596, 15.49146897756293, 9.14181653045854, 15.249761416018336]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n17,9.714383355894856,17.85699089262482,1.8382011743224946,9.436872369405133,9.809744005239201,17.158340985032584,18.26181326294618,False,True,True,"[9.778511496955051, 18.091714764205175, 9.68397413217868, 17.393565582541562]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/mixed,7.640872716253934,12.974030391801577,1.6979775574853853,7.517326689943754,7.909127888480468,12.441961121768013,13.359252367239314,False,True,True,"[7.626474715760456, 12.998458243850191, 7.655270716747411, 12.605238119424815]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o16-n16,3.767322233065266,3.273920183111727,0.8690310996964854,3.658830402475276,3.8529033657868896,3.1895526418157587,3.3543054491608615,True,False,True,"[3.7852974032930073, 3.3471235724335036, 3.683915229153924, 3.1937387584303845]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n16,10.029935154555929,20.07240862893763,2.001250089819382,9.95074773539752,10.174330702981548,19.200651566507748,20.42842944847019,False,True,True,"[10.09356374106746, 20.37006698640534, 9.962473112578811, 19.544602914681935]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n17,11.168108450294726,22.67275804518593,2.030134122183206,10.503186739802407,11.375693984968702,22.02956622633246,23.01265992880324,False,True,True,"[11.342721746488023, 22.911875044057542, 10.928014855352604, 22.13016514620007]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/mixed,8.40140749623355,13.154115903990245,1.565703831160123,7.87478473980145,8.57961708021221,13.084488958038303,13.520685776692174,False,True,True,"[8.555511665106122, 13.129424004558238, 7.969151235882539, 13.468505779355034]"
