dataset,id,group,status,reason,branches,rows,bytes,hits,like_pass,literal_pass,rich_pass,survivor_bytes,bounded_bytes,bounded_rows,intervals,bounds_re2_calls,false_negatives,exact_mismatches,bounds_mismatches
uap,device_parsers:555,device_parsers,signature,assertion;character-class,1,18213,1919759,19,19,19,19,2409,2409,0,19,19,0,0,0
uap,device_parsers:556,device_parsers,signature,character-class,1,18213,1919759,230,230,230,230,6719,6713,1,230,230,0,0,0
uap,device_parsers:557,device_parsers,signature,character-class;optional-repeat;unbounded-repeat,1,18213,1919759,0,0,0,0,0,0,0,0,0,0,0,0
uap,device_parsers:558,device_parsers,signature,character-class;optional-repeat;unbounded-repeat,1,18213,1919759,12,12,12,12,563,563,0,12,12,0,0,0
uap,device_parsers:559,device_parsers,fallback,assertion;character-class;unbounded-repeat;branch-budget;optional-repeat,1,18213,1919759,1330,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:560,device_parsers,signature,character-class,1,18213,1919759,404,444,444,404,60413,39292,392,444,444,0,0,0
uap,device_parsers:561,device_parsers,signature,character-class,1,18213,1919759,64,64,64,64,5076,3820,30,64,64,0,0,0
uap,device_parsers:562,device_parsers,signature,character-class,1,18213,1919759,195,195,195,195,28149,20063,195,195,195,0,0,0
uap,device_parsers:563,device_parsers,signature,character-class,1,18213,1919759,1,8,8,1,856,452,8,8,8,0,0,0
uap,device_parsers:564,device_parsers,signature,character-class,1,18213,1919759,13,13,13,13,1126,447,13,13,13,0,0,0
uap,device_parsers:565,device_parsers,signature,character-class,1,18213,1919759,2,2,2,2,89,26,1,2,2,0,0,0
uap,device_parsers:566,device_parsers,signature,character-class,1,18213,1919759,41,41,41,41,1983,1983,0,41,41,0,0,0
uap,device_parsers:567,device_parsers,signature,character-class,2,18213,1919759,57,57,18213,57,6740,5634,21,57,57,0,0,0
uap,device_parsers:568,device_parsers,signature,character-class;optional-repeat,4,18213,1919759,6,6,107,6,856,856,0,6,6,0,0,0
uap,device_parsers:569,device_parsers,signature,character-class;optional-repeat;unbounded-repeat,4,18213,1919759,5,5,100,5,688,565,3,5,5,0,0,0
uap,device_parsers:570,device_parsers,signature,branch-budget;character-class;unbounded-repeat,6,18213,1919759,15,16,12268,16,1910,1467,16,16,16,0,0,0
uap,device_parsers:571,device_parsers,exact,,1,18213,1919759,2,2,2,2,0,0,0,0,0,0,0,0
uap,device_parsers:572,device_parsers,fallback,character-class;optional-repeat;unbounded-repeat;branch-budget,1,18213,1919759,85,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:573,device_parsers,signature,character-class,1,18213,1919759,107,107,107,107,12956,9771,76,107,107,0,0,0
uap,device_parsers:574,device_parsers,signature,character-class;optional-repeat;branch-budget,1,18213,1919759,43,12571,12572,3573,1372691,1372691,0,12571,12571,0,0,0
uap,device_parsers:575,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;repeat-budget,1,18213,1919759,2,2,17,2,246,194,2,2,2,0,0,0
uap,device_parsers:576,device_parsers,signature,character-class;unbounded-repeat;optional-repeat;repeat-budget,1,18213,1919759,16,16,17,16,2400,1140,16,16,16,0,0,0
uap,device_parsers:577,device_parsers,exact,,4,18213,1919759,24,24,18213,24,0,0,0,0,0,0,0,0
uap,device_parsers:578,device_parsers,signature,character-class,2,18213,1919759,4,4,184,4,581,459,4,4,4,0,0,0
uap,device_parsers:579,device_parsers,signature,assertion;branch-budget;character-class,2,18213,1919759,1451,1576,18213,1576,133465,133465,0,1576,1576,0,0,0
uap,device_parsers:580,device_parsers,signature,character-class,5,18213,1919759,632,751,1515,632,26979,26979,0,751,751,0,0,0
uap,device_parsers:581,device_parsers,signature,character-class,1,18213,1919759,16,751,1515,16,26979,26979,0,751,751,0,0,0
uap,device_parsers:582,device_parsers,signature,character-class,1,18213,1919759,2,2,2,2,162,24,2,2,2,0,0,0
uap,device_parsers:583,device_parsers,signature,character-class;optional-repeat;assertion,2,18213,1919759,2,2,2,2,187,187,0,2,2,0,0,0
uap,device_parsers:584,device_parsers,exact,,2,18213,1919759,0,0,18213,0,0,0,0,0,0,0,0,0
uap,device_parsers:585,device_parsers,signature,character-class,1,18213,1919759,35,35,35,35,2359,1581,14,35,35,0,0,0
uap,device_parsers:586,device_parsers,signature,character-class,1,18213,1919759,2,2,2,2,304,234,1,2,2,0,0,0
uap,device_parsers:587,device_parsers,signature,character-class,1,18213,1919759,539,539,539,539,30684,28300,48,539,539,0,0,0
uap,device_parsers:588,device_parsers,signature,character-class;optional-repeat,2,18213,1919759,2,4,6,4,809,428,2,4,4,0,0,0
uap,device_parsers:589,device_parsers,signature,character-class;optional-repeat,6,18213,1919759,5,5,18213,5,939,798,1,5,5,0,0,0
uap,device_parsers:590,device_parsers,exact,,1,18213,1919759,4,4,4,4,0,0,0,0,0,0,0,0
uap,device_parsers:591,device_parsers,exact,,5,18213,1919759,16,16,18213,16,0,0,0,0,0,0,0,0
uap,device_parsers:592,device_parsers,signature,character-class,8,18213,1919759,90,90,18213,90,7242,4523,48,90,90,0,0,0
uap,device_parsers:593,device_parsers,signature,character-class,1,18213,1919759,20,46,46,20,4610,3750,21,46,46,0,0,0
uap,device_parsers:594,device_parsers,signature,character-class,1,18213,1919759,23,23,23,23,2329,1707,15,23,23,0,0,0
uap,device_parsers:595,device_parsers,signature,character-class;optional-repeat,1,18213,1919759,2,2,4,2,226,200,2,2,2,0,0,0
uap,device_parsers:596,device_parsers,signature,character-class;optional-repeat,2,18213,1919759,25,25,147,25,3673,3349,25,25,25,0,0,0
uap,device_parsers:597,device_parsers,signature,character-class,1,18213,1919759,3,3,3,3,492,339,3,3,3,0,0,0
uap,device_parsers:598,device_parsers,signature,character-class;unbounded-repeat,1,18213,1919759,10,10,10,10,283,283,0,10,10,0,0,0
uap,device_parsers:599,device_parsers,signature,case-fold;branch-budget;character-class,2,18213,1919759,2384,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:600,device_parsers,exact,,1,18213,1919759,3,3,3,3,0,0,0,0,0,0,0,0
uap,device_parsers:601,device_parsers,signature,character-class,1,18213,1919759,134,134,134,134,5314,5314,0,134,134,0,0,0
uap,device_parsers:602,device_parsers,signature,character-class,2,18213,1919759,0,0,18213,0,0,0,0,0,0,0,0,0
uap,device_parsers:603,device_parsers,signature,character-class,2,18213,1919759,534,534,534,534,50107,40836,267,534,534,0,0,0
uap,device_parsers:604,device_parsers,signature,character-class;unbounded-repeat,1,18213,1919759,18,18,9147,18,1718,1304,18,18,18,0,0,0
uap,device_parsers:605,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,674,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:606,device_parsers,signature,character-class,1,18213,1919759,3,3,19,3,415,55,3,3,3,0,0,0
uap,device_parsers:607,device_parsers,signature,character-class,1,18213,1919759,4,4,19,4,583,77,4,4,4,0,0,0
uap,device_parsers:608,device_parsers,signature,character-class,1,18213,1919759,4,4,19,4,550,83,4,4,4,0,0,0
uap,device_parsers:609,device_parsers,signature,character-class,1,18213,1919759,3,3,19,3,412,61,3,3,3,0,0,0
uap,device_parsers:610,device_parsers,fallback,character-class;unbounded-repeat;branch-budget,1,18213,1919759,0,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:611,device_parsers,fallback,character-class;branch-budget;unbounded-repeat,1,18213,1919759,187,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:612,device_parsers,signature,character-class;branch-budget;unbounded-repeat,3,18213,1919759,4245,13865,18213,13865,1745356,1307231,11486,13865,13865,0,0,0
uap,device_parsers:613,device_parsers,fallback,character-class;branch-budget;unbounded-repeat,1,18213,1919759,109,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:614,device_parsers,fallback,character-class;branch-budget,1,18213,1919759,39,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:615,device_parsers,fallback,character-class;branch-budget;unbounded-repeat,1,18213,1919759,40,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:616,device_parsers,signature,character-class;unbounded-repeat,8,18213,1919759,2537,6347,6517,6076,940574,871503,6346,6347,6347,0,0,0
uap,device_parsers:617,device_parsers,signature,character-class;unbounded-repeat,8,18213,1919759,3748,8228,9147,7945,1200140,1196357,165,8228,8228,0,0,0
uap,device_parsers:618,device_parsers,signature,character-class;unbounded-repeat,8,18213,1919759,3940,8660,9147,8279,1246422,1058189,8660,8660,8660,0,0,0
uap,device_parsers:619,device_parsers,exact,,1,18213,1919759,8,8,8,8,0,0,0,0,0,0,0,0
uap,device_parsers:620,device_parsers,signature,character-class,1,18213,1919759,4,4,4,4,176,128,4,4,4,0,0,0
uap,device_parsers:621,device_parsers,signature,character-class,1,18213,1919759,9,9,9,9,252,252,0,9,9,0,0,0
uap,device_parsers:622,device_parsers,fallback,case-fold;character-class;unbounded-repeat;optional-repeat,5,18213,1919759,727,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:623,device_parsers,fallback,assertion;character-class;unbounded-repeat;branch-budget,1,18213,1919759,10822,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:624,device_parsers,fallback,case-fold,8,18213,1919759,1,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:625,device_parsers,fallback,character-class;optional-repeat;case-fold;branch-budget,1,18213,1919759,1002,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:626,device_parsers,fallback,case-fold;branch-budget;character-class,1,18213,1919759,699,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:627,device_parsers,fallback,case-fold;character-class;branch-budget,1,18213,1919759,1457,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:628,device_parsers,fallback,case-fold;branch-budget;character-class,1,18213,1919759,2231,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:629,device_parsers,fallback,case-fold;character-class;branch-budget,1,18213,1919759,111,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:630,device_parsers,exact,,1,18213,1919759,1,1,9,1,0,0,0,0,0,0,0,0
uap,device_parsers:631,device_parsers,fallback,case-fold;branch-budget,1,18213,1919759,2549,18213,18213,18213,1919759,1919759,0,18213,18213,0,0,0
uap,device_parsers:632,device_parsers,exact,,1,18213,1919759,224,224,224,224,0,0,0,0,0,0,0,0
