case,unit,before_median,after_median,after_over_before,before_min,before_max,after_min,after_max,block0_before,block1_after,block2_after,block3_before,improvement_ranges_separated,loss_ranges_separated,both_edges_agree
runtime/series/neon/local/k23/h16/u32/independentlygapped/o1-n16,ns/query,20.116613595263818,19.29779561361546,0.9592964303971551,20.07891770278042,20.149029399419987,19.265567467855014,19.39811650715959,20.089777494245244,19.28699656402231,19.30859466320861,20.127845505189185,True,False,True
runtime/series/neon/local/k23/h16/u32/independentlygapped/o1-n17,ns/query,21.077010893892357,20.602436190029266,0.9774837757473185,21.04919482289926,21.12418365576997,20.599396024946465,20.613549325980337,21.11407792935972,20.601058261846344,20.603814118212192,21.050885302728016,True,False,True
runtime/series/neon/local/k23/h16/u64/headgapped/mixed,ns/query,16.025470305978168,15.897282925672098,0.9920010222565355,16.024342374194642,16.030008647452856,15.893104744530001,15.904753908897243,16.02463599118995,15.902696972722419,15.896523093753075,16.026454559621598,True,False,True
runtime/series/neon/local/k23/h16/u64/headgapped/o1-n16,ns/query,19.90233773796754,19.662757763812362,0.9879622194483147,19.88402442322932,19.925745252061343,19.6516206642866,19.66992981073729,19.886808275173667,19.663320481034308,19.654297341808075,19.913321226658162,True,False,True
runtime/series/neon/local/k23/h16/u64/headgapped/o1-n17,ns/query,21.34886114087053,21.069979344883386,0.9869369239817084,21.32092581113055,21.42678750570926,21.060943916837807,21.076804033784665,21.32972386312073,21.070825623958786,21.062306993551122,21.387953885553934,True,False,True
runtime/series/neon/local/k23/h16/u64/independentlygapped/mixed,ns/query,15.133034288321277,14.99460844208928,0.9908527368936959,15.11782239616939,15.152375179182412,14.992577480994695,15.00191484246191,15.14502364052532,14.99553779631895,14.99367908785961,15.119961884622402,True,False,True
runtime/series/neon/local/k23/h16/u64/independentlygapped/o1-n16,ns/query,19.93151552262585,19.66946470064699,0.9868524387078652,19.882581296335676,19.947123325554596,19.657075415322144,19.679199335424187,19.88881904776372,19.667717110374,19.671212290919986,19.945318182506902,True,False,True
runtime/series/neon/local/k23/h16/u64/independentlygapped/o1-n17,ns/query,21.34092777816985,21.096636064280375,0.988552900959659,21.322065590882612,21.430221371098966,21.065436698717917,21.112980267593297,21.354372623960096,21.10987011605888,21.075601963141178,21.327482932379603,True,False,True
runtime/series/neon/local/k7/h0/u32/dense/mixed,ns/query,13.393354989481765,13.115079551255098,0.9792228729511608,13.384193300576744,13.430528444303999,13.104730600428343,13.12254651860745,13.391292552049245,13.11474034650491,13.11567845888354,13.395417426914284,True,False,True
runtime/series/neon/local/k7/h0/u32/dense/o1-n16,ns/query,15.249547728369505,15.392019470185632,1.0093426863769264,15.241208754424369,15.254260999790425,15.155856080266938,15.646736505343002,15.250305608331779,15.640513935931688,15.1664321733942,15.248789848407231,False,False,False
runtime/series/neon/local/k7/h0/u32/dense/o1-n17,ns/query,15.777207446169367,15.828335178181387,1.0032406071978495,15.774236505681833,15.779853542848233,15.82152440823059,15.836966729980713,15.774670240875391,15.828494855880379,15.828175500482395,15.777988470873776,False,True,True
runtime/series/neon/local/k7/h0/u64/dense/mixed,ns/query,13.015455507208332,13.157619565543921,1.0109227109459868,13.012470059433888,13.018559423948496,13.137776862277601,13.160023580182617,13.01560077423071,13.158931557393485,13.138788956062642,13.015310240185952,False,True,True
runtime/series/neon/local/k7/h0/u64/dense/o1-n16,ns/query,15.684184046161576,15.76560643274678,1.005191368983274,15.680128220476961,15.698792872197739,15.76292993506337,15.76848288419083,15.691346746862429,15.765378561911847,15.766464517541753,15.681862294679634,False,True,True
runtime/series/neon/local/k7/h0/u64/dense/o1-n17,ns/query,16.754290402100054,16.926363886691956,1.0102704131575952,16.748872307574533,16.76148457480818,16.86157647840489,16.98254475372516,16.754414961636805,16.86214500308137,16.978875772842514,16.7541658425633,False,True,True
