scope,case,affected_head16_encode,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
small,bulk/calico/striped/k33/h0/u64/encode,False,0.08718491242706891,0.08801550272834999,1.0095267664801049,0.08705893249135083,0.08722773933269957,0.08710691274172117,0.0892027978177582,False,False,True,"[0.08716678158169347, 0.08720829862547422, 0.08883790617624751, 0.08720304327244434]"
small,bulk/calico/striped/k34/h0/u64/encode,False,0.08583951812355817,0.08552179943340832,0.9962986897282844,0.08576272409738775,0.08611100079584497,0.08535120368504322,0.08580384071479694,False,False,False,"[0.08576452111092474, 0.08577537041292699, 0.08535917735072887, 0.0860902962037032]"
small,bulk/calico/striped/k35/h0/u64/encode,False,0.08673193975374804,0.08674787001646934,1.0001836723906616,0.08668066282278572,0.08688822639859083,0.08590065400475888,0.08739218714635198,False,False,False,"[0.08671791093721255, 0.08735200902321592, 0.08596820227003098, 0.08678935762751856]"
small,bulk/calico/striped/k36/h0/u64/encode,False,0.08622250756404581,0.08382560436573527,0.9722009569655565,0.08608001209841663,0.08650708692821124,0.08343581516668991,0.0842205576160006,True,False,True,"[0.08628783473707406, 0.08345209454646568, 0.08417302466367853, 0.08612576098526165]"
small,bulk/calico/striped/k37/h0/u64/encode,False,0.08824025943924974,0.0877348939139923,0.9942728463348938,0.08809682373875803,0.08833389211559256,0.08707013794217995,0.08871274305750795,False,False,False,"[0.08828585082932477, 0.08855122126498154, 0.08709047296451618, 0.08812350564491227]"
small,bulk/calico/striped/k38/h0/u64/encode,False,0.08660517344066995,0.0868172117901444,1.0024483335238594,0.08655189511724018,0.08663465451224588,0.08604310551688754,0.08774562951482835,False,False,False,"[0.08661322710101708, 0.0876882361643215, 0.08604814840787368, 0.086556555856644]"
small,bulk/calico/striped/k39/h0/u64/encode,False,0.08844512895187912,0.08805873629620442,0.9956312726291018,0.08830330737733358,0.08846046224693678,0.08774798033426419,0.08839512119659498,False,False,False,"[0.08836434999432505, 0.08837655348067272, 0.08775061585949288, 0.08844797498268206]"
small,bulk/calico/striped/k40/h0/u64/encode,False,0.08925451735940756,0.08332714974982708,0.9335902788459174,0.08920817101476786,0.08941362135546746,0.08156506017642852,0.08517946605270318,True,False,True,"[0.08923030390860401, 0.08502807880326545, 0.08159002119680167, 0.08927873081021113]"
small,bulk/calico/striped/k41/h0/u64/encode,False,0.10946158559550703,0.1129725892294296,1.0320752126403208,0.10921358574398994,0.10964534130472124,0.10731118006628901,0.11864924211759625,False,False,False,"[0.10956738929981404, 0.10740506017494438, 0.118588863011074, 0.10932899698913194]"
small,bulk/calico/striped/k42/h0/u64/encode,False,0.10520037718075045,0.11147156999894477,1.0596118853016985,0.10510348168737496,0.10545907981303988,0.11111518277096169,0.11229676361308957,False,True,True,"[0.1052187689507848, 0.11177887891325701, 0.11127156427601032, 0.10518198541071609]"
small,bulk/calico/striped/k43/h0/u64/encode,False,0.10662647206939282,0.10784235774591475,1.011403225230322,0.10638455043550833,0.1068439473503405,0.1077031021018593,0.10804600684683117,False,True,True,"[0.1068410208895745, 0.10773689507851743, 0.10800210081045614, 0.10642370625065312]"
small,bulk/calico/striped/k44/h0/u64/encode,False,0.1077786089626976,0.10586815085127789,0.982274236698667,0.10763078479249451,0.10784189592374673,0.10311827008923517,0.10859072076400614,False,False,False,"[0.10778903221649665, 0.10315892914637051, 0.10853064057194507, 0.1077072566560136]"
small,bulk/calico/striped/k45/h0/u64/encode,False,0.11033377330323157,0.10681043830170338,0.9680665774762821,0.11025110430284636,0.11048106662470884,0.10654641749661206,0.10714115214084467,True,False,True,"[0.11043117890138196, 0.10654905656837935, 0.10705075678297367, 0.1102608300915432]"
small,bulk/calico/striped/k46/h0/u64/encode,False,0.10717176972580511,0.10571251435891332,0.9863839575419419,0.10708156784517747,0.10725922744269518,0.105469370901147,0.10580079271885312,True,False,True,"[0.10723030483994647, 0.10547666083365247, 0.10576803284916608, 0.10710843500755403]"
small,bulk/calico/striped/k47/h0/u64/encode,False,0.10705476017067234,0.10702249152724747,0.9996985781540828,0.10701134787880051,0.10727953299550344,0.10698557050975009,0.10711431176682637,False,False,True,"[0.10704947220439098, 0.10701449125579025, 0.10703049179870469, 0.10717788181244606]"
small,bulk/calico/striped/k48/h0/u64/encode,False,0.06651690934530591,0.06705671198915414,1.0081152694729993,0.06644533328241423,0.06666934256965311,0.06203070693451664,0.07186722658942736,False,False,False,"[0.06665137174404727, 0.0622811030180183, 0.07184803425013703, 0.06649210321258615]"
small,bulk/calico/striped/k49/h0/u64/encode,False,0.08914669192379863,0.08814691976239954,0.9887850896110235,0.08897705825896252,0.08957777515523721,0.08763926471202745,0.08864511981672697,True,False,True,"[0.08898034924884952, 0.08856711501254846, 0.08779867737906376, 0.08940717929269948]"
small,bulk/calico/striped/k50/h0/u64/encode,False,0.08806442413966185,0.08568239152871528,0.9729512497899391,0.0879721262074153,0.08810640264353736,0.0855626884379555,0.08579044459380629,True,False,True,"[0.08808581119910175, 0.08577372404384924, 0.08557752975918899, 0.0879841448379824]"
small,bulk/calico/striped/k51/h0/u64/encode,False,0.08783250250149192,0.08554130739137714,0.9739140404194236,0.08776315021808391,0.08792040155849447,0.08544363211742552,0.08565140756382535,True,False,True,"[0.08786227647854525, 0.08558230607357394, 0.08553346382638512, 0.0878027285244386]"
small,bulk/calico/striped/k52/h0/u64/encode,False,0.08369648101737032,0.08454542216557376,1.0101430924918726,0.08363410692223294,0.08374510120034531,0.08357856275446506,0.08559009416554612,False,False,False,"[0.08367582579941556, 0.08358009408765774, 0.08553723664739542, 0.08374125870784814]"
small,bulk/calico/striped/k53/h0/u64/encode,False,0.08722828425760427,0.08742015470694293,1.0021996357141685,0.08712664307535853,0.08730749587073024,0.08723309098714868,0.08777158835857324,False,False,False,"[0.08730406506948088, 0.08727694862179808, 0.08770718634163265, 0.08715354498025127]"
small,bulk/calico/striped/k54/h0/u64/encode,False,0.08614471211280124,0.08736266502298998,1.0141384523822414,0.08603398229464093,0.0862193289840144,0.08609068980895684,0.08867925013142579,False,False,False,"[0.08621093791133315, 0.08612663879870991, 0.08860395070299583, 0.08614151502754738]"
small,bulk/calico/striped/k55/h0/u64/encode,False,0.0883600693941079,0.08847559014511364,1.0013073863771031,0.0882939948368392,0.08841715807971752,0.08806777010591545,0.0887351480555543,False,False,False,"[0.08836716364059558, 0.08826591187089941, 0.08871838161122905, 0.08831187269520936]"
small,bulk/calico/striped/k56/h0/u64/encode,False,0.08343646598597618,0.083419440318164,0.9997959445236447,0.08156204640712675,0.08537347626789475,0.08162461598431203,0.08515032426330955,False,False,False,"[0.0815905688962476, 0.08512810173785812, 0.08167984429785194, 0.08528667337639022]"
small,bulk/calico/striped/k57/h0/u64/encode,False,0.10771473860806491,0.11636879188617553,1.0803423318845864,0.10740002887016457,0.10789902244976673,0.11054540620997332,0.12235639193759015,False,True,True,"[0.10788553238487472, 0.12218759118047337, 0.11057348214996056, 0.10755391420314186]"
small,bulk/calico/striped/k58/h0/u64/encode,False,0.10900881089907719,0.11127984256799942,1.0208334688745921,0.10689241670836656,0.11071848479415558,0.1108515841892948,0.11210763379355493,False,True,True,"[0.1070878242888583, 0.11162115101952873, 0.11091825339553557, 0.11069432206716466]"
small,bulk/calico/striped/k59/h0/u64/encode,False,0.10905381484090007,0.10852119168870988,0.995115960381879,0.10696753806835202,0.11094220291835444,0.10635209792300555,0.11057809851693129,False,False,True,"[0.11085364695528423, 0.11053739384009681, 0.1065567447028587, 0.1071608220284889]"
small,bulk/calico/striped/k60/h0/u64/encode,False,0.10546501114458617,0.10709849794283093,1.0154884238907,0.10334095416473911,0.10752036161886101,0.10324524087154242,0.11082760330653088,False,False,False,"[0.1034620639339795, 0.10335439609587488, 0.11082352041483029, 0.10744929130670518]"
small,bulk/calico/striped/k61/h0/u64/encode,False,0.10946744798904504,0.11404774056959799,1.041841594599075,0.1071318767248564,0.11188080377623971,0.11314624020785516,0.11491509901303439,False,True,True,"[0.11182738466328719, 0.11342525594236698, 0.1148451430389837, 0.10715954564394874]"
small,bulk/calico/striped/k62/h0/u64/encode,False,0.1062165747781077,0.10800766067320813,1.0168625838184118,0.10610376080914925,0.10631126467034666,0.10565318112881461,0.11045125381026967,False,False,False,"[0.10630822338477383, 0.10569013577979876, 0.11033026196131031, 0.10612377949869198]"
small,bulk/calico/striped/k63/h0/u64/encode,False,0.11079834063276363,0.10862260267385845,0.9803630817349822,0.11056722267423769,0.11112648392849965,0.10754403281925552,0.10975119247970289,True,False,True,"[0.11066009270760732, 0.10970005393703122, 0.10754864433681709, 0.11092870119381133]"
small,bulk/calico/striped/k64/h0/u64/encode,False,0.09198319274842395,0.08472272026761454,0.9210674008602098,0.09019394141768067,0.09368912375342905,0.08167934478143642,0.08732871472612745,True,False,True,"[0.09035796066920396, 0.087313238154954, 0.08178811498855285, 0.09345657457213918]"
small,bulk/series/avx2/local/k16/h16/u16/encode,False,0.06527042511346881,0.06511426513085836,0.9976074924847053,0.06522511585640677,0.06533927266423852,0.06504250407705128,0.06537435407613484,False,False,True,"[0.06526376334521675, 0.06509146978687859, 0.06524533437353093, 0.06532056276780479]"
small,bulk/series/avx2/local/k16/h16/u64/decode,False,0.07888514161633554,0.07882810243204144,0.9992769337403041,0.07864614069809273,0.0791959079176743,0.07858972242066034,0.07913274531748042,False,False,True,"[0.07868739129782908, 0.07862648038002393, 0.07899954994519187, 0.0791372853942077]"
small,bulk/series/avx2/local/k16/h16/u64/encode,True,0.10808769284948781,0.07513577571887874,0.6951371959017143,0.10800961861315538,0.10822764402629029,0.07474331341307691,0.07567884219423583,True,False,True,"[0.10806361975114079, 0.0755612940265185, 0.07475167346529611, 0.10811176594783484]"
small,bulk/series/avx2/local/k17/h16/u32/encode,False,0.1250890538520949,0.1252555288839981,1.0013308521151663,0.1249148377015278,0.12526810157206933,0.12516144411242466,0.12544880592098995,False,False,True,"[0.12491706599220055, 0.12520368916235525, 0.12530736860564093, 0.12524519380010915]"
small,bulk/series/avx2/local/k17/h16/u64/encode,True,0.14032251853327737,0.10046939192400241,0.7159890869559626,0.1400468428331106,0.14043416879786144,0.09989284177214826,0.10091345236478427,True,False,True,"[0.1401793378784496, 0.10089604859911085, 0.09994495986673639, 0.1403669201146154]"
small,bulk/series/avx2/local/k18/h16/u64/encode,True,0.14869088338725056,0.11657262307232238,0.7839930762178648,0.14850616630033295,0.14880894175338383,0.11565844866901379,0.11757020218343327,True,False,True,"[0.14856975184677423, 0.11572262837151974, 0.11739826246766127, 0.14872582696596243]"
small,bulk/series/avx2/local/k19/h16/u64/encode,True,0.1599193647540949,0.12150613538043818,0.7597962608673187,0.15927240067332066,0.16050026414472193,0.12019360389688893,0.1229504061732196,True,False,True,"[0.15936345979633176, 0.12278997041509654, 0.1202369031137198, 0.16049614165485812]"
small,bulk/series/avx2/local/k20/h16/u64/encode,True,0.1436378105988081,0.10698473466442004,0.7448229280188416,0.14358557350742174,0.14369506060802062,0.10692192312324854,0.10703685077884892,True,False,True,"[0.1436094591792517, 0.10702983833037262, 0.10697629524405024, 0.1436661620183645]"
small,bulk/series/avx2/local/k21/h16/u64/encode,True,0.16462857096098793,0.13022176778950456,0.7910034511589319,0.16406131780980565,0.16513168587303217,0.12813240290475097,0.1322662051711657,True,False,True,"[0.16409752336321087, 0.13213080359838225, 0.12813532976229228, 0.1650871466169715]"
small,bulk/series/avx2/local/k22/h16/u64/encode,True,0.1619590197735775,0.12951660217636973,0.7996874910544469,0.1617998194988506,0.16212337857849843,0.1276632222645882,0.13133971721368504,True,False,True,"[0.16196065931100512, 0.13125314368936436, 0.12772696774477407, 0.16183593911557625]"
small,bulk/series/avx2/local/k23/h16/u64/encode,True,0.16372232381910037,0.1310595639512985,0.800499045543163,0.16320402123162608,0.16401195680035513,0.13058847048741673,0.13158839643107584,True,False,True,"[0.16332332681430692, 0.1315031548870333, 0.1306013357054747, 0.16396577777256316]"
small,bulk/series/avx2/local/k24/h16/u64/encode,True,0.14747482076381477,0.11327900995075701,0.7681244117745134,0.1472457583075225,0.14774103368860256,0.11173452645180734,0.11462940182801568,True,False,True,"[0.14734538147420614, 0.11461741743116298, 0.11175128044164934, 0.14760449440779772]"
small,bulk/series/avx2/local/k24/h8/u64/encode,False,0.11163257103084373,0.11320994341899174,1.0141300372604711,0.11124105330409766,0.11204939741060423,0.11227984507721092,0.1141056321988194,False,True,True,"[0.11126842092724962, 0.11408812224966933, 0.11229701292044492, 0.11202448285391677]"
small,bulk/series/avx2/local/k25/h16/u64/encode,True,0.20960823977145673,0.17297238849499647,0.8252175042526686,0.20892522208231057,0.21003478936331435,0.17261778342963288,0.17324043175662984,True,False,True,"[0.20903980460701782, 0.17322852638760491, 0.17263083508739088, 0.20984177541120805]"
small,bulk/series/avx2/local/k26/h16/u64/encode,True,0.19907282643771268,0.1592286429731808,0.7998512193878021,0.19893918629845622,0.19927822090435363,0.15910805670732323,0.15930835547927233,True,False,True,"[0.1990689503986044, 0.15930691157544777, 0.1591720829841709, 0.19907670247682094]"
small,bulk/series/avx2/local/k27/h16/u64/encode,True,0.1953476541353569,0.16850800306997696,0.8626057160288053,0.19520232824620265,0.1959862551604929,0.15865385573608426,0.1784730263878387,True,False,True,"[0.19530629086133344, 0.1784037772246185, 0.15872950694422383, 0.19554725980642787]"
small,bulk/series/avx2/local/k28/h16/u64/encode,True,0.195642397667582,0.15953914435023742,0.8154630399761916,0.1954515366951112,0.19601999931518055,0.15871936571138287,0.160215799517854,True,False,True,"[0.19574934618697326, 0.16006110810535776, 0.15884318874957135, 0.19553544914819077]"
small,bulk/series/avx2/local/k29/h16/u64/encode,True,0.19541283670950643,0.1586952219412568,0.8121023399151986,0.19523286213070737,0.19573494230521643,0.15859042111524224,0.15877200385275433,True,False,True,"[0.19525983131489236, 0.15872071185294756, 0.15866973202956602, 0.1956709965823044]"
small,bulk/series/avx2/local/k30/h16/u64/encode,True,0.19532817625410326,0.15864513574754605,0.8121979060571575,0.19524632195655844,0.19545827404424895,0.15850654188128482,0.1588860317258599,True,False,True,"[0.19541553898241887, 0.1585252688712512, 0.15871346714842804, 0.19528851417294565]"
small,bulk/series/avx2/local/k31/h16/u64/encode,True,0.1955174489975633,0.15861234735690743,0.8112439486609924,0.1954284296879994,0.19583858704895546,0.15842653175086455,0.15871570877393393,True,False,True,"[0.19552837251746377, 0.15862789368463184, 0.15860095800848378, 0.19550652547766278]"
small,bulk/series/avx2/local/k32/h16/u32/encode,False,0.1117564759453277,0.11025237520508505,0.9865412654835459,0.1116593733757345,0.11202738455084157,0.10925683264150565,0.11118342302652766,True,False,True,"[0.11182805303639878, 0.10938425115770024, 0.11116454540747475, 0.11168489885425663]"
small,bulk/series/avx2/local/k32/h16/u64/decode,False,0.10397774029683482,0.10948702310635475,1.052985213890897,0.10383830264398984,0.1040654416982226,0.10824818692675482,0.11071100368008703,False,True,True,"[0.10397192268363326, 0.10830478602378298, 0.11063901235859575, 0.10398737820024324]"
small,bulk/series/avx2/local/k32/h16/u64/encode,True,0.15106873405443744,0.11203473716123888,0.7416143245158014,0.15079983813022427,0.15143537347594435,0.11155504445087086,0.1125268943714885,True,False,True,"[0.150989664245181, 0.11161136191388185, 0.11251192508514649, 0.1511393944044109]"
small,bulk/series/avx2/local/k33/h16/u64/encode,True,0.21149967191921532,0.1737561616811278,0.8215434099940162,0.21135475174589682,0.21158307165947393,0.1729539148486534,0.1746200094281709,True,False,True,"[0.21149097353871532, 0.17449206142623225, 0.17314821768332092, 0.21150837029971534]"
small,bulk/series/avx2/local/k34/h16/u64/encode,True,0.19962438410849606,0.15974357442292725,0.8002207502671941,0.19958447699064708,0.19977080277320322,0.15872002277971517,0.16055448793799704,True,False,True,"[0.199598568856553, 0.1603189306637218, 0.15905254414566483, 0.19965019936043912]"
small,bulk/series/avx2/local/k35/h16/u64/encode,True,0.19936727977269547,0.15853119042989666,0.7951715577934492,0.19904501088619503,0.1997227345495142,0.15835211153837248,0.15869432522671395,True,False,True,"[0.19923381274002616, 0.15869062338628687, 0.15836252542800566, 0.19966476484177245]"
small,bulk/series/avx2/local/k36/h16/u64/encode,True,0.19839788715211573,0.15899846437866189,0.8014120848815013,0.19831150584462698,0.1988936517127763,0.15871671459878112,0.15922238686625187,True,False,True,"[0.1983177329966358, 0.1589882223678823, 0.15903137784981355, 0.1986555773887383]"
small,bulk/series/avx2/local/k37/h16/u64/encode,True,0.19928172890552864,0.16545137839756469,0.8302385738333214,0.19896132622531243,0.19956577572879547,0.15842757274345737,0.17221126534387682,True,False,True,"[0.19933776578013288, 0.15873651477118297, 0.17213143533303796, 0.19922569203092444]"
small,bulk/series/avx2/local/k38/h16/u64/encode,True,0.1986866085750651,0.16501361894265798,0.8305220977201127,0.19853109095777113,0.1989441466384568,0.15873911718256972,0.17086006595833617,True,False,True,"[0.19877526094973405, 0.15884726359706725, 0.1707540379112906, 0.19861023384691526]"
small,bulk/series/avx2/local/k39/h16/u64/encode,True,0.20540744540480288,0.16171841196141545,0.7873055022066602,0.20499881204140455,0.20579079986226326,0.15863030125299943,0.16481145700987013,True,False,True,"[0.2057640454300801, 0.15869723512158118, 0.16476426573396022, 0.20517855092051815]"
small,bulk/series/avx2/local/k40/h16/u64/encode,True,0.2384173201688624,0.19906345941109024,0.83493707281879,0.23782444933257896,0.23905476327486694,0.19879083963941413,0.19941538854773525,True,False,True,"[0.2390170578296601, 0.19889165785279206, 0.19913703242625216, 0.23809010641816164]"
small,bulk/series/avx2/local/k41/h16/u64/encode,True,0.30165055959735,0.2681256201782696,0.8888616700601177,0.30156825741686577,0.3025428194629817,0.26201297391885453,0.27457004700418786,True,False,True,"[0.3017891277097991, 0.27401116689099625, 0.26225500948376934, 0.30161309400104197]"
small,bulk/series/avx2/local/k42/h16/u64/encode,True,0.3023173615918778,0.2687893895939112,0.8890967696283727,0.30224849997144265,0.3025534019606927,0.26206987282503147,0.27591109702673294,True,False,True,"[0.3023220448931098, 0.27564905119571165, 0.2620890731499449, 0.30231267829064573]"
small,bulk/series/avx2/local/k43/h16/u64/encode,True,0.29343230052493674,0.27362442943530374,0.9324959418094135,0.2931312786632313,0.2943472587709274,0.26427347343057195,0.28297144693848947,True,False,True,"[0.2937204053396761, 0.2828780240197148, 0.2644598428355357, 0.2933490861937826]"
small,bulk/series/avx2/local/k44/h16/u64/encode,True,0.2914223479011948,0.26523550844030364,0.9101412789736713,0.29127270038268466,0.2916395644607988,0.2564117414647763,0.2744915434868991,True,False,True,"[0.2915043078905379, 0.2742634974684199, 0.25646450417383165, 0.2913032228383444]"
small,bulk/series/avx2/local/k45/h16/u64/encode,True,0.2929954985503372,0.25401606614364924,0.8669623506178502,0.292627844482014,0.2933301851118547,0.2536838369134155,0.25419425154858294,True,False,True,"[0.2932371612428972, 0.25397955332902905, 0.25405257895826944, 0.29295507782187463]"
small,bulk/series/avx2/local/k46/h16/u64/encode,True,0.2930034645130033,0.25422824125466703,0.8676629188573453,0.2927052685303148,0.29333959947559657,0.2535667043774719,0.25471007189875006,True,False,True,"[0.2929038856197824, 0.25463124161016637, 0.2541599181137149, 0.29325628053307545]"
small,bulk/series/avx2/local/k47/h16/u64/encode,True,0.29311311499820325,0.2551650295637832,0.8705343313121534,0.2929305557042218,0.29330021719237886,0.25503216397394207,0.25539991047776267,True,False,True,"[0.29298128631421566, 0.25515671110120103, 0.2551733480263654, 0.29317818331376116]"
small,bulk/series/avx2/local/k48/h16/u64/encode,True,0.14871959090139325,0.11302509486074566,0.7599879355214579,0.14722531842029693,0.1502655818783486,0.11029106377954359,0.11583927644702212,True,False,True,"[0.15016242295561513, 0.11570739740713762, 0.11041464754568846, 0.1474104189499725]"
small,bulk/series/avx2/local/k49/h16/u64/encode,True,0.20746842718817543,0.1732191895922989,0.8349183147524794,0.20713519639987577,0.2076976610744239,0.17300744333352835,0.1734353234558771,True,False,True,"[0.20758573258552288, 0.17336047900710674, 0.17314326095095994, 0.2072486821065728]"
small,bulk/series/avx2/local/k50/h16/u64/encode,True,0.19710124108190935,0.15914084023722855,0.8074065864004093,0.1969793340676378,0.1974663486424331,0.15907082630967592,0.1593505689942018,True,False,True,"[0.19738725638456342, 0.1591008909305861, 0.15930922544181053, 0.1970799802925046]"
small,bulk/series/avx2/local/k51/h16/u64/encode,True,0.1962707666881514,0.17417639206018318,0.8874291113201116,0.19605478765259382,0.196550760618108,0.16030229556417208,0.18839465109072223,True,False,True,"[0.19626915674635662, 0.18813015992294996, 0.16032968125589903, 0.19627237662994618]"
small,bulk/series/avx2/local/k52/h16/u64/encode,True,0.19441743977457332,0.16087716040393804,0.8274831753286888,0.19415590078623118,0.1946525304898303,0.15940343091145126,0.16273025399871274,True,False,True,"[0.19429674268273533, 0.15950331509137045, 0.16263886413394052, 0.194547274777395]"
small,bulk/series/avx2/local/k53/h16/u64/encode,True,0.20902604600983382,0.1685787381750779,0.8064963261427571,0.20887444643087255,0.20938749371335483,0.16242175928995406,0.1750297866002801,True,False,True,"[0.2092658391637217, 0.16245518921476423, 0.17476304526766448, 0.20898733649937337]"
small,bulk/series/avx2/local/k54/h16/u64/encode,True,0.20810182094374702,0.16079015032513655,0.7726513376766678,0.20795134147995795,0.20845341511515705,0.16066225858696978,0.16097804363770155,True,False,True,"[0.2084498395775415, 0.16078766348856546, 0.16079263716170764, 0.20797139288286615]"
small,bulk/series/avx2/local/k55/h16/u64/encode,True,0.23237279155398033,0.16697794886390696,0.7185778840424951,0.2320266148257803,0.23240155896060125,0.1610081419081605,0.17334165337465246,True,False,True,"[0.23207549625086743, 0.16104011349449646, 0.173018476671658, 0.2324013928441969]"
small,bulk/series/avx2/local/k56/h0/u64/encode,False,0.17877357531491822,0.1857131781059111,1.038817832997793,0.17868078642809898,0.17938368988479328,0.1787833641183464,0.19243947967573496,False,False,False,"[0.1792508406200283, 0.17880799047053636, 0.1924342636990141, 0.17876112344395043]"
small,bulk/series/avx2/local/k56/h16/u64/encode,True,0.26959319464683196,0.22607813188347342,0.8385899064686576,0.2690775467754439,0.27029190976476464,0.21660947116272633,0.23569895634119278,True,False,True,"[0.27007607138209444, 0.21680540789506672, 0.2354985098536651, 0.26910578290258336]"
small,bulk/series/avx2/local/k56/h8/u64/encode,False,0.2166206200336248,0.21682123667615316,1.0009261197871986,0.21604332495983058,0.21715727278873653,0.21610113770440972,0.21741198111314083,False,False,False,"[0.21713635643052515, 0.21631520913394364, 0.2173854522040242, 0.21618039194933455]"
small,bulk/series/avx2/local/k57/h16/u64/encode,True,0.3255212447542999,0.2861189328012849,0.8789562506657425,0.3251643698469279,0.32575979848874864,0.2854424157731944,0.2865077060689972,True,False,True,"[0.32558651269762695, 0.2860309194188507, 0.28642435212583445, 0.3254559768109729]"
small,bulk/series/avx2/local/k58/h16/u64/encode,True,0.3192633183578918,0.27205315262170715,0.8521278110526234,0.31896948367879613,0.3200513128383041,0.27171195667927267,0.2721943575209399,True,False,True,"[0.3199590969096444, 0.2721022898788571, 0.2720040153645572, 0.31923205449997827]"
small,bulk/series/avx2/local/k59/h16/u64/encode,True,0.31772457535560356,0.2791264505958943,0.8785170309331298,0.312399444764748,0.32278222983458704,0.2717425744638022,0.2863067122760948,True,False,True,"[0.32268626530397576, 0.27188755788446767, 0.2860105087070916, 0.3128023804475281]"
small,bulk/series/avx2/local/k60/h16/u64/encode,True,0.31183052351816976,0.27208401881076694,0.8725381201975666,0.3114723193844307,0.31217594737467336,0.27186641890535324,0.27234084351725557,True,False,True,"[0.31177336809468253, 0.2721950929825979, 0.27206883742203963, 0.3121109081729624]"
small,bulk/series/avx2/local/k61/h16/u64/encode,True,0.31220538598550707,0.2777420628701023,0.8896132973279179,0.3115765685946201,0.3125422545263716,0.2719525774402281,0.28442570962957536,True,False,True,"[0.3123376842338576, 0.27196539266892233, 0.28410556516677943, 0.3117728402360347]"
small,bulk/series/avx2/local/k62/h16/u64/encode,True,0.3122742146974268,0.2725921812301091,0.8729256800604975,0.31205522561565313,0.31234516535055684,0.27203037828927545,0.27320137191806826,True,False,True,"[0.312199855619427, 0.27223801780856954, 0.2729263455861234, 0.312330511994516]"
small,bulk/series/avx2/local/k63/h16/u64/encode,True,0.31287208021065127,0.2723711850427538,0.8705512644636463,0.31268208085420895,0.3131454530548999,0.2720510745328034,0.2726745920775816,True,False,True,"[0.31308930665579365, 0.2721523627585377, 0.2724277643460023, 0.31280075409768093]"
small,bulk/series/avx2/local/k64/h16/u64/decode,False,0.13435263906581738,0.13518243176377745,1.0061762292406744,0.13295661652268242,0.1356227570021469,0.12909857333245026,0.1413723912135389,False,False,False,"[0.1355849776129022, 0.12915441003031175, 0.1412513693752795, 0.1331644768919459]"
small,bulk/series/avx2/local/k64/h16/u64/encode,True,0.2558351773127901,0.24230347446787348,0.9471077316768974,0.2555937810660304,0.2560554082238545,0.2417436711993232,0.24242216684590276,True,False,True,"[0.25593910545345483, 0.24227015516538847, 0.2423367937703585, 0.2556523962472403]"
small,bulk/series/avx2/local/k64/h8/u64/encode,False,0.2160265440559724,0.21715063491377964,1.0052034848898752,0.21565492306297793,0.21617720008890431,0.21626108431422553,0.2180015852472664,False,True,True,"[0.21578086435325142, 0.21628651415174044, 0.2179647133561087, 0.21615280801163517]"
small,bulk/series/avx2/local/k8/h0/u64/encode,False,0.06403379340256148,0.06551312165100236,1.023102305358372,0.06398865507402786,0.06411288852852763,0.06433868954943339,0.06671450739132342,False,True,True,"[0.06401650114801952, 0.06662067619714011, 0.0644292400690149, 0.06404244040815746]"
small,bulk/series/avx2/local/k8/h8/u64/encode,False,0.07274691331402951,0.08005684801211083,1.100484465458022,0.07257033579171651,0.07287562517790755,0.07064347977707312,0.0880985462262726,False,False,False,"[0.07261756477457865, 0.07196862281854766, 0.08804176185287685, 0.07283768085404463]"
small,bulk/series/avx2/striped/k15/h8/u64/encode,False,0.10160407172513904,0.10174915592343123,1.0014279368516321,0.10151133637020632,0.1017106863452425,0.10135999765004979,0.1023255028328567,False,False,False,"[0.10155258175498072, 0.10220829645446634, 0.10138201878879922, 0.1016708651102269]"
small,bulk/series/avx2/striped/k17/h16/u64/encode,True,0.14163517993976193,0.10014811351842165,0.707085016314556,0.14138240276768585,0.1417787923123006,0.09962684139934877,0.1006300951796293,True,False,True,"[0.14155727617929056, 0.10061274640585026, 0.09972025275579209, 0.14177071243950384]"
small,bulk/series/avx2/striped/k18/h16/u64/encode,True,0.14032959249040433,0.09794607847926184,0.6979716590138274,0.14028836391337968,0.14039515265527097,0.09788756957692693,0.0980222866790384,True,False,True,"[0.140391838708061, 0.098022167687487, 0.09792716659069871, 0.14032870818664805]"
small,bulk/series/avx2/striped/k19/h16/u64/encode,True,0.14127927422581985,0.10012212971147458,0.7086823616565303,0.14119917254579198,0.1414460344533657,0.09942332298703556,0.10091192005422764,True,False,True,"[0.14128113787228322, 0.10087480633649223, 0.09943558931840461, 0.14120300664081484]"
small,bulk/series/avx2/striped/k20/h16/u64/encode,True,0.13952414531698049,0.09800590391998458,0.7024297027394655,0.13938186092921068,0.1395922546271242,0.0973631386103781,0.09871636805056322,True,False,True,"[0.1395459869356533, 0.09863860539543914, 0.09738132327981763, 0.1395023036983077]"
small,bulk/series/avx2/striped/k21/h16/u64/encode,True,0.14201079548203516,0.10104884809154263,0.7115575104593063,0.14185351472258384,0.1421118926583561,0.0998803302481587,0.10225071886237405,True,False,True,"[0.1420031640923576, 0.10216372203489876, 0.10001390785616313, 0.1420184268717127]"
small,bulk/series/avx2/striped/k22/h16/u64/encode,True,0.14009309788665575,0.09821990749715631,0.7011045438985329,0.13996927995209393,0.1404666173277404,0.09778443495751782,0.09851232920869529,True,False,True,"[0.14028330814396905, 0.09847987848495401, 0.09789355036543569, 0.1400617142319521]"
