mtu,bytes,azs,leader,followers,healthy_p50_lower_us,healthy_p50_independent_us,healthy_p50_upper_us,one_follower_down_worst_p50_us,healthy_p99_lower_us,healthy_p99_independent_us,healthy_p99_upper_us,one_follower_down_worst_p99_us,healthy_p999_lower_us,healthy_p999_independent_us,healthy_p999_upper_us,one_follower_down_worst_p999_us
9001,4096,"use1-az2,use1-az5,use1-az6",use1-az2,"use1-az5,use1-az6",339.651,339.651,339.651,761.746,391.231,391.231,391.231,869.079,426.597,426.597,426.597,891.012
9001,4096,"use1-az2,use1-az5,use1-az6",use1-az5,"use1-az2,use1-az6",333.468,333.468,333.468,656.565,456.302,456.302,456.302,705.433,477.538,477.538,477.538,725.531
9001,4096,"use1-az2,use1-az5,use1-az6",use1-az6,"use1-az2,use1-az5",656.592,656.592,656.592,761.526,702.888,702.888,702.888,881.95,719.93,724.781,724.781,906.616
9001,4096,"use1-az3,use1-az4,use1-az5",use1-az3,"use1-az4,use1-az5",621.617,621.617,621.617,750.06,663.525,663.525,663.525,805.41,703.924,703.924,703.924,829.985
9001,4096,"use1-az3,use1-az4,use1-az5",use1-az4,"use1-az3,use1-az5",361.284,361.284,361.284,749.654,409.711,409.711,409.711,800.03,451.793,451.793,451.793,828.089
9001,4096,"use1-az3,use1-az4,use1-az5",use1-az5,"use1-az3,use1-az4",322.652,322.652,322.652,612.42,405.08,405.08,405.08,653.179,437.022,437.022,437.022,682.122
9001,4096,"use1-az3,use1-az4,use1-az6",use1-az3,"use1-az4,use1-az6",473.937,473.937,473.937,750.06,516.793,516.793,516.793,805.41,546.035,546.035,546.035,829.985
9001,4096,"use1-az3,use1-az4,use1-az6",use1-az4,"use1-az3,use1-az6",749.654,749.654,749.654,818.541,780.923,795.611,800.03,867.074,781.183,819.877,828.089,904.829
9001,4096,"use1-az3,use1-az4,use1-az6",use1-az6,"use1-az3,use1-az4",462.166,462.166,462.166,850.623,508.352,508.352,508.352,895.716,533.252,533.252,533.252,932.052
9001,4096,"use1-az3,use1-az5,use1-az6",use1-az3,"use1-az5,use1-az6",473.937,473.937,473.937,621.617,516.793,516.793,516.793,663.525,546.035,546.035,546.035,703.924
9001,4096,"use1-az3,use1-az5,use1-az6",use1-az5,"use1-az3,use1-az6",612.42,612.42,612.42,656.565,641.234,650.995,653.179,705.433,642.029,663.86,682.122,725.531
9001,4096,"use1-az3,use1-az5,use1-az6",use1-az6,"use1-az3,use1-az5",462.166,462.166,462.166,656.592,508.352,508.352,508.352,702.888,533.252,533.252,533.252,724.781
9001,4096,"use1-az4,use1-az5,use1-az6",use1-az4,"use1-az5,use1-az6",361.284,361.284,361.284,818.541,409.711,409.711,409.711,867.074,451.793,451.793,451.793,904.829
9001,4096,"use1-az4,use1-az5,use1-az6",use1-az5,"use1-az4,use1-az6",322.652,322.652,322.652,656.565,405.08,405.08,405.08,705.433,437.022,437.022,437.022,725.531
9001,4096,"use1-az4,use1-az5,use1-az6",use1-az6,"use1-az4,use1-az5",656.592,656.592,656.592,850.623,702.888,702.888,702.888,895.716,724.781,724.781,724.781,932.052
9001,8192,"use1-az1,use1-az2,use1-az3",use1-az1,"use1-az2,use1-az3",455.404,455.404,455.404,767.975,516.494,516.494,516.494,818.944,548.989,548.989,548.989,840.517
9001,8192,"use1-az1,use1-az2,use1-az3",use1-az2,"use1-az1,use1-az3",402.426,402.426,402.426,831.442,460.641,460.641,460.641,896.972,489.447,489.447,489.447,921.891
9001,8192,"use1-az1,use1-az2,use1-az3",use1-az3,"use1-az1,use1-az2",761.777,761.777,761.777,838.927,814.553,814.553,814.553,905.607,818.566,827.166,828.067,923.798
9001,8192,"use1-az1,use1-az2,use1-az4",use1-az1,"use1-az2,use1-az4",331.765,331.765,331.765,455.404,372.831,372.831,372.831,516.494,398.465,398.465,398.465,548.989
9001,8192,"use1-az1,use1-az2,use1-az4",use1-az2,"use1-az1,use1-az4",237.385,237.385,237.385,402.426,280.531,280.531,280.531,460.641,306.961,306.961,306.961,489.447
9001,8192,"use1-az1,use1-az2,use1-az4",use1-az4,"use1-az1,use1-az2",237.621,237.621,237.621,331.762,282.204,282.204,282.204,373.944,306.882,306.882,306.882,391.931
9001,8192,"use1-az1,use1-az2,use1-az5",use1-az1,"use1-az2,use1-az5",327.224,327.224,327.224,455.404,395.625,395.625,395.625,516.494,424.007,424.007,424.007,548.989
9001,8192,"use1-az1,use1-az2,use1-az5",use1-az2,"use1-az1,use1-az5",331.075,331.075,331.075,402.426,364.887,396.023,402.42,460.641,365.088,416.613,433.857,489.447
9001,8192,"use1-az1,use1-az2,use1-az5",use1-az5,"use1-az1,use1-az2",325.096,326.828,330.194,346.804,334.94,367.98,376.724,410.402,335.125,377.035,415.986,436.96
9001,8192,"use1-az1,use1-az2,use1-az6",use1-az1,"use1-az2,use1-az6",455.404,455.404,455.404,604.814,516.494,516.494,516.494,667.61,548.989,548.989,548.989,714.91
9001,8192,"use1-az1,use1-az2,use1-az6",use1-az2,"use1-az1,use1-az6",402.426,402.426,402.426,1013.677,460.641,460.641,460.641,1330.175,489.447,489.447,489.447,1343.281
9001,8192,"use1-az1,use1-az2,use1-az6",use1-az6,"use1-az1,use1-az2",608.796,608.796,608.796,894.686,669.243,669.243,669.243,1303.548,713.781,713.781,713.781,1326.934
9001,8192,"use1-az1,use1-az3,use1-az4",use1-az1,"use1-az3,use1-az4",331.765,331.765,331.765,767.975,372.831,372.831,372.831,818.944,398.465,398.465,398.465,840.517
9001,8192,"use1-az1,use1-az3,use1-az4",use1-az3,"use1-az1,use1-az4",744.639,744.639,744.639,761.777,756.26,769.686,780.844,814.553,756.349,779.331,802.577,828.067
9001,8192,"use1-az1,use1-az3,use1-az4",use1-az4,"use1-az1,use1-az3",331.762,331.762,331.762,748.152,373.944,373.944,373.944,779.559,391.931,391.931,391.931,807.98
9001,8192,"use1-az1,use1-az3,use1-az5",use1-az1,"use1-az3,use1-az5",327.224,327.224,327.224,767.975,395.625,395.625,395.625,818.944,424.007,424.007,424.007,840.517
9001,8192,"use1-az1,use1-az3,use1-az5",use1-az3,"use1-az1,use1-az5",634.425,634.425,634.425,761.777,688.718,688.718,688.718,814.553,712.967,712.967,712.967,828.067
9001,8192,"use1-az1,use1-az3,use1-az5",use1-az5,"use1-az1,use1-az3",346.804,346.804,346.804,633.533,410.402,410.402,410.402,698.634,436.96,436.96,436.96,719.862
9001,8192,"use1-az1,use1-az3,use1-az6",use1-az1,"use1-az3,use1-az6",604.814,604.814,604.814,767.975,667.61,667.61,667.61,818.944,714.91,714.91,714.91,840.517
9001,8192,"use1-az1,use1-az3,use1-az6",use1-az3,"use1-az1,use1-az6",445.221,445.221,445.221,761.777,487.762,487.762,487.762,814.553,504.74,504.74,504.74,828.067
9001,8192,"use1-az1,use1-az3,use1-az6",use1-az6,"use1-az1,use1-az3",483.625,483.625,483.625,608.796,547.321,547.321,547.321,669.243,559.603,574.902,577.491,713.781
9001,8192,"use1-az1,use1-az4,use1-az5",use1-az1,"use1-az4,use1-az5",322.998,323.917,327.224,331.765,331.141,356.043,372.831,395.625,331.242,371.826,398.465,424.007
9001,8192,"use1-az1,use1-az4,use1-az5",use1-az4,"use1-az1,use1-az5",331.762,331.762,331.762,392.901,356.12,372.316,373.944,441.302,356.573,387.478,391.931,472.525
9001,8192,"use1-az1,use1-az4,use1-az5",use1-az5,"use1-az1,use1-az4",340.922,341.996,346.804,350.765,349.062,394.55,410.402,447.594,349.264,409.471,436.96,468.78
9001,8192,"use1-az1,use1-az4,use1-az6",use1-az1,"use1-az4,use1-az6",331.765,331.765,331.765,604.814,372.831,372.831,372.831,667.61,398.465,398.465,398.465,714.91
9001,8192,"use1-az1,use1-az4,use1-az6",use1-az4,"use1-az1,use1-az6",331.762,331.762,331.762,833.484,373.944,373.944,373.944,899.814,391.931,391.931,391.931,920.475
9001,8192,"use1-az1,use1-az4,use1-az6",use1-az6,"use1-az1,use1-az4",608.796,608.796,608.796,820.836,669.243,669.243,669.243,890.759,713.781,713.781,713.781,919.868
9001,8192,"use1-az1,use1-az5,use1-az6",use1-az1,"use1-az5,use1-az6",327.224,327.224,327.224,604.814,395.625,395.625,395.625,667.61,424.007,424.007,424.007,714.91
9001,8192,"use1-az1,use1-az5,use1-az6",use1-az5,"use1-az1,use1-az6",346.804,346.804,346.804,671.004,410.402,410.402,410.402,724.799,436.96,436.96,436.96,770.112
9001,8192,"use1-az1,use1-az5,use1-az6",use1-az6,"use1-az1,use1-az5",608.796,608.796,608.796,671.173,654.718,665.855,669.243,724.233,655.496,679.725,713.781,746.837
9001,8192,"use1-az2,use1-az3,use1-az4",use1-az2,"use1-az3,use1-az4",237.385,237.385,237.385,831.442,280.531,280.531,280.531,896.972,306.961,306.961,306.961,921.891
9001,8192,"use1-az2,use1-az3,use1-az4",use1-az3,"use1-az2,use1-az4",744.639,744.639,744.639,838.927,780.844,780.844,780.844,905.607,802.577,802.577,802.577,923.798
9001,8192,"use1-az2,use1-az3,use1-az4",use1-az4,"use1-az2,use1-az3",237.621,237.621,237.621,748.152,282.204,282.204,282.204,779.559,306.882,306.882,306.882,807.98
9001,8192,"use1-az2,use1-az3,use1-az5",use1-az2,"use1-az3,use1-az5",331.075,331.075,331.075,831.442,402.42,402.42,402.42,896.972,433.857,433.857,433.857,921.891
9001,8192,"use1-az2,use1-az3,use1-az5",use1-az3,"use1-az2,use1-az5",634.425,634.425,634.425,838.927,688.718,688.718,688.718,905.607,712.967,712.967,712.967,923.798
9001,8192,"use1-az2,use1-az3,use1-az5",use1-az5,"use1-az2,use1-az3",330.194,330.194,330.194,633.533,376.724,376.724,376.724,698.634,415.986,415.986,415.986,719.862
9001,8192,"use1-az2,use1-az3,use1-az6",use1-az2,"use1-az3,use1-az6",782.217,785.455,831.442,1013.677,838.808,887.659,896.972,1330.175,839.314,919.196,921.891,1343.281
9001,8192,"use1-az2,use1-az3,use1-az6",use1-az3,"use1-az2,use1-az6",445.221,445.221,445.221,838.927,487.762,487.762,487.762,905.607,504.74,504.74,504.74,923.798
9001,8192,"use1-az2,use1-az3,use1-az6",use1-az6,"use1-az2,use1-az3",483.625,483.625,483.625,894.686,547.321,547.321,547.321,1303.548,577.491,577.491,577.491,1326.934
9001,8192,"use1-az2,use1-az4,use1-az5",use1-az2,"use1-az4,use1-az5",237.385,237.385,237.385,331.075,280.531,280.531,280.531,402.42,298.243,305.243,306.961,433.857
9001,8192,"use1-az2,use1-az4,use1-az5",use1-az4,"use1-az2,use1-az5",237.621,237.621,237.621,392.901,282.204,282.204,282.204,441.302,306.882,306.882,306.882,472.525
9001,8192,"use1-az2,use1-az4,use1-az5",use1-az5,"use1-az2,use1-az4",330.194,330.194,330.194,350.765,340.941,369.833,376.724,447.594,341.122,394.531,415.986,468.78
9001,8192,"use1-az2,use1-az4,use1-az6",use1-az2,"use1-az4,use1-az6",237.385,237.385,237.385,1013.677,280.531,280.531,280.531,1330.175,306.961,306.961,306.961,1343.281
9001,8192,"use1-az2,use1-az4,use1-az6",use1-az4,"use1-az2,use1-az6",237.621,237.621,237.621,833.484,282.204,282.204,282.204,899.814,306.882,306.882,306.882,920.475
9001,8192,"use1-az2,use1-az4,use1-az6",use1-az6,"use1-az2,use1-az4",820.836,820.836,820.836,894.686,851.911,885.793,890.759,1303.548,852.155,906.777,919.868,1326.934
9001,8192,"use1-az2,use1-az5,use1-az6",use1-az2,"use1-az5,use1-az6",331.075,331.075,331.075,1013.677,402.42,402.42,402.42,1330.175,433.857,433.857,433.857,1343.281
9001,8192,"use1-az2,use1-az5,use1-az6",use1-az5,"use1-az2,use1-az6",330.194,330.194,330.194,671.004,376.724,376.724,376.724,724.799,415.986,415.986,415.986,770.112
9001,8192,"use1-az2,use1-az5,use1-az6",use1-az6,"use1-az2,use1-az5",671.173,671.173,671.173,894.686,724.233,724.233,724.233,1303.548,746.837,746.837,746.837,1326.934
9001,8192,"use1-az3,use1-az4,use1-az5",use1-az3,"use1-az4,use1-az5",634.425,634.425,634.425,744.639,688.718,688.718,688.718,780.844,712.967,712.967,712.967,802.577
9001,8192,"use1-az3,use1-az4,use1-az5",use1-az4,"use1-az3,use1-az5",392.901,392.901,392.901,748.152,441.302,441.302,441.302,779.559,472.525,472.525,472.525,807.98
9001,8192,"use1-az3,use1-az4,use1-az5",use1-az5,"use1-az3,use1-az4",350.765,350.765,350.765,633.533,447.594,447.594,447.594,698.634,468.78,468.78,468.78,719.862
9001,8192,"use1-az3,use1-az4,use1-az6",use1-az3,"use1-az4,use1-az6",445.221,445.221,445.221,744.639,487.762,487.762,487.762,780.844,504.74,504.74,504.74,802.577
9001,8192,"use1-az3,use1-az4,use1-az6",use1-az4,"use1-az3,use1-az6",748.152,748.152,748.152,833.484,779.142,779.559,779.559,899.814,781.821,804.399,807.98,920.475
9001,8192,"use1-az3,use1-az4,use1-az6",use1-az6,"use1-az3,use1-az4",483.625,483.625,483.625,820.836,547.321,547.321,547.321,890.759,577.491,577.491,577.491,919.868
9001,8192,"use1-az3,use1-az5,use1-az6",use1-az3,"use1-az5,use1-az6",445.221,445.221,445.221,634.425,487.762,487.762,487.762,688.718,504.74,504.74,504.74,712.967
9001,8192,"use1-az3,use1-az5,use1-az6",use1-az5,"use1-az3,use1-az6",633.533,633.533,633.533,671.004,660.14,677.766,698.634,724.799,660.438,694.353,719.862,770.112
9001,8192,"use1-az3,use1-az5,use1-az6",use1-az6,"use1-az3,use1-az5",483.625,483.625,483.625,671.173,547.321,547.321,547.321,724.233,577.491,577.491,577.491,746.837
9001,8192,"use1-az4,use1-az5,use1-az6",use1-az4,"use1-az5,use1-az6",392.901,392.901,392.901,833.484,441.302,441.302,441.302,899.814,472.525,472.525,472.525,920.475
9001,8192,"use1-az4,use1-az5,use1-az6",use1-az5,"use1-az4,use1-az6",350.765,350.765,350.765,671.004,447.594,447.594,447.594,724.799,468.78,468.78,468.78,770.112
9001,8192,"use1-az4,use1-az5,use1-az6",use1-az6,"use1-az4,use1-az5",671.173,671.173,671.173,820.836,724.233,724.233,724.233,890.759,746.837,746.837,746.837,919.868
9001,65536,"use1-az1,use1-az2,use1-az3",use1-az1,"use1-az2,use1-az3",507.872,507.872,507.872,867.691,578.047,578.047,578.047,940.998,606.932,606.932,606.932,958.499
9001,65536,"use1-az1,use1-az2,use1-az3",use1-az2,"use1-az1,use1-az3",520.943,520.943,520.943,894.755,577.805,577.805,577.805,1001.988,604.116,604.116,604.116,1020.509
9001,65536,"use1-az1,use1-az2,use1-az3",use1-az3,"use1-az1,use1-az2",865.727,866.396,867.675,920.071,892.361,925.524,936.483,1004.816,892.68,943.375,955.491,1020.102
9001,65536,"use1-az1,use1-az2,use1-az4",use1-az1,"use1-az2,use1-az4",434.902,434.938,434.963,507.872,473.574,503.135,513.731,578.047,474.034,530.281,549.158,606.932
9001,65536,"use1-az1,use1-az2,use1-az4",use1-az2,"use1-az1,use1-az4",327.115,327.115,327.115,520.943,409.058,409.058,409.058,577.805,427.62,429.929,429.929,604.116
9001,65536,"use1-az1,use1-az2,use1-az4",use1-az4,"use1-az1,use1-az2",331.014,331.014,331.014,427.384,384.549,394.826,396.238,515.386,386.718,421.181,423.955,548.215
9001,65536,"use1-az1,use1-az2,use1-az5",use1-az1,"use1-az2,use1-az5",411.362,411.362,411.362,507.872,462.88,491.075,498.488,578.047,464.342,516.505,527.497,606.932
9001,65536,"use1-az1,use1-az2,use1-az5",use1-az2,"use1-az1,use1-az5",481.366,487.14,503.111,520.943,516.376,568.59,577.805,662.844,516.813,586.151,604.116,718.858
9001,65536,"use1-az1,use1-az2,use1-az5",use1-az5,"use1-az1,use1-az2",400.173,402.848,409.277,448.783,426.015,479.042,499.722,547.159,426.494,499.132,524.633,587.413
9001,65536,"use1-az1,use1-az2,use1-az6",use1-az1,"use1-az2,use1-az6",507.872,507.872,507.872,715.27,578.047,578.047,578.047,807.525,606.932,606.932,606.932,841.5
9001,65536,"use1-az1,use1-az2,use1-az6",use1-az2,"use1-az1,use1-az6",520.943,520.943,520.943,865.9,577.805,577.805,577.805,1160.93,604.116,604.116,604.116,1198.743
9001,65536,"use1-az1,use1-az2,use1-az6",use1-az6,"use1-az1,use1-az2",748.66,748.66,748.66,1109.721,804.452,829.85,833.395,1247.575,805.418,859.264,862.4,1286.233
9001,65536,"use1-az1,use1-az3,use1-az4",use1-az1,"use1-az3,use1-az4",434.963,434.963,434.963,867.691,513.731,513.731,513.731,940.998,549.158,549.158,549.158,958.499
9001,65536,"use1-az1,use1-az3,use1-az4",use1-az3,"use1-az1,use1-az4",831.296,832.035,832.663,867.675,849.029,875.733,884.849,936.483,849.201,893.496,912.919,955.491
9001,65536,"use1-az1,use1-az3,use1-az4",use1-az4,"use1-az1,use1-az3",427.384,427.384,427.384,837.032,515.386,515.386,515.386,898.63,548.215,548.215,548.215,934.663
9001,65536,"use1-az1,use1-az3,use1-az5",use1-az1,"use1-az3,use1-az5",411.362,411.362,411.362,867.691,498.488,498.488,498.488,940.998,527.497,527.497,527.497,958.499
9001,65536,"use1-az1,use1-az3,use1-az5",use1-az3,"use1-az1,use1-az5",741.582,741.582,741.582,867.675,807.87,812.116,812.116,936.483,812.413,843.96,843.96,955.491
9001,65536,"use1-az1,use1-az3,use1-az5",use1-az5,"use1-az1,use1-az3",409.277,409.277,409.277,726.483,499.722,499.722,499.722,813.276,524.633,524.633,524.633,855.02
9001,65536,"use1-az1,use1-az3,use1-az6",use1-az1,"use1-az3,use1-az6",715.27,715.27,715.27,867.691,807.162,807.525,807.525,940.998,821.152,841.5,841.5,958.499
9001,65536,"use1-az1,use1-az3,use1-az6",use1-az3,"use1-az1,use1-az6",569.724,569.724,569.724,867.675,650.762,650.762,650.762,936.483,690.877,690.877,690.877,955.491
9001,65536,"use1-az1,use1-az3,use1-az6",use1-az6,"use1-az1,use1-az3",574.588,574.588,574.588,748.66,639.099,641.744,641.744,833.395,647.776,664.757,664.757,862.4
9001,65536,"use1-az1,use1-az4,use1-az5",use1-az1,"use1-az4,use1-az5",401.549,404.339,411.362,434.963,424.249,466.014,498.488,513.731,424.606,486.435,527.497,549.158
9001,65536,"use1-az1,use1-az4,use1-az5",use1-az4,"use1-az1,use1-az5",410.942,414.844,427.384,432.026,429.526,478.465,515.386,526.167,429.934,501.467,548.215,585.205
9001,65536,"use1-az1,use1-az4,use1-az5",use1-az5,"use1-az1,use1-az4",404.217,406.243,409.277,455.544,434.332,478.638,499.722,550.084,434.802,500.431,524.633,600.327
9001,65536,"use1-az1,use1-az4,use1-az6",use1-az1,"use1-az4,use1-az6",434.963,434.963,434.963,715.27,513.731,513.731,513.731,807.525,549.158,549.158,549.158,841.5
9001,65536,"use1-az1,use1-az4,use1-az6",use1-az4,"use1-az1,use1-az6",427.384,427.384,427.384,907.853,515.386,515.386,515.386,982.909,548.215,548.215,548.215,1016.78
9001,65536,"use1-az1,use1-az4,use1-az6",use1-az6,"use1-az1,use1-az4",748.66,748.66,748.66,927.627,830.286,833.395,833.395,996.082,840.234,862.4,862.4,1056.557
9001,65536,"use1-az1,use1-az5,use1-az6",use1-az1,"use1-az5,use1-az6",411.362,411.362,411.362,715.27,498.488,498.488,498.488,807.525,527.497,527.497,527.497,841.5
9001,65536,"use1-az1,use1-az5,use1-az6",use1-az5,"use1-az1,use1-az6",409.277,409.277,409.277,778.709,499.722,499.722,499.722,876.603,524.633,524.633,524.633,925.335
9001,65536,"use1-az1,use1-az5,use1-az6",use1-az6,"use1-az1,use1-az5",738.154,742.473,748.66,785.788,768.484,808.057,833.395,878.087,769.051,830.876,862.4,933.849
9001,65536,"use1-az2,use1-az3,use1-az4",use1-az2,"use1-az3,use1-az4",327.115,327.115,327.115,894.755,409.058,409.058,409.058,1001.988,429.929,429.929,429.929,1020.509
9001,65536,"use1-az2,use1-az3,use1-az4",use1-az3,"use1-az2,use1-az4",832.663,832.663,832.663,920.071,871.068,883.355,884.849,1004.816,871.805,908.72,912.919,1020.102
9001,65536,"use1-az2,use1-az3,use1-az4",use1-az4,"use1-az2,use1-az3",331.014,331.014,331.014,837.032,396.238,396.238,396.238,898.63,423.955,423.955,423.955,934.663
9001,65536,"use1-az2,use1-az3,use1-az5",use1-az2,"use1-az3,use1-az5",503.111,503.111,503.111,894.755,662.844,662.844,662.844,1001.988,718.858,718.858,718.858,1020.509
9001,65536,"use1-az2,use1-az3,use1-az5",use1-az3,"use1-az2,use1-az5",741.582,741.582,741.582,920.071,812.116,812.116,812.116,1004.816,843.96,843.96,843.96,1020.102
9001,65536,"use1-az2,use1-az3,use1-az5",use1-az5,"use1-az2,use1-az3",448.783,448.783,448.783,726.483,547.159,547.159,547.159,813.276,587.413,587.413,587.413,855.02
9001,65536,"use1-az2,use1-az3,use1-az6",use1-az2,"use1-az3,use1-az6",856.385,858.78,865.9,894.755,885.953,996.106,1001.988,1160.93,886.631,1009.204,1020.509,1198.743
9001,65536,"use1-az2,use1-az3,use1-az6",use1-az3,"use1-az2,use1-az6",569.724,569.724,569.724,920.071,650.762,650.762,650.762,1004.816,690.877,690.877,690.877,1020.102
9001,65536,"use1-az2,use1-az3,use1-az6",use1-az6,"use1-az2,use1-az3",574.588,574.588,574.588,1109.721,641.744,641.744,641.744,1247.575,664.757,664.757,664.757,1286.233
9001,65536,"use1-az2,use1-az4,use1-az5",use1-az2,"use1-az4,use1-az5",327.115,327.115,327.115,503.111,387.041,407.695,409.058,662.844,388.427,428.859,429.929,718.858
9001,65536,"use1-az2,use1-az4,use1-az5",use1-az4,"use1-az2,use1-az5",331.014,331.014,331.014,432.026,370.991,393.627,396.238,526.167,372.189,422.306,423.955,585.205
9001,65536,"use1-az2,use1-az4,use1-az5",use1-az5,"use1-az2,use1-az4",425.622,429.859,448.783,455.544,451.891,500.043,547.159,550.084,452.262,524.071,587.413,600.327
9001,65536,"use1-az2,use1-az4,use1-az6",use1-az2,"use1-az4,use1-az6",327.115,327.115,327.115,865.9,409.058,409.058,409.058,1160.93,429.929,429.929,429.929,1198.743
9001,65536,"use1-az2,use1-az4,use1-az6",use1-az4,"use1-az2,use1-az6",331.014,331.014,331.014,907.853,396.238,396.238,396.238,982.909,423.955,423.955,423.955,1016.78
9001,65536,"use1-az2,use1-az4,use1-az6",use1-az6,"use1-az2,use1-az4",888.218,903.56,927.627,1109.721,942.054,991.316,996.082,1247.575,942.76,1037.33,1056.557,1286.233
9001,65536,"use1-az2,use1-az5,use1-az6",use1-az2,"use1-az5,use1-az6",503.111,503.111,503.111,865.9,662.844,662.844,662.844,1160.93,718.858,718.858,718.858,1198.743
9001,65536,"use1-az2,use1-az5,use1-az6",use1-az5,"use1-az2,use1-az6",448.783,448.783,448.783,778.709,547.159,547.159,547.159,876.603,587.413,587.413,587.413,925.335
9001,65536,"use1-az2,use1-az5,use1-az6",use1-az6,"use1-az2,use1-az5",785.742,785.783,785.788,1109.721,819.468,871.947,878.087,1247.575,821.083,929.655,933.849,1286.233
9001,65536,"use1-az3,use1-az4,use1-az5",use1-az3,"use1-az4,use1-az5",741.582,741.582,741.582,832.663,795.835,811.249,812.116,884.849,797.949,834.65,843.96,912.919
9001,65536,"use1-az3,use1-az4,use1-az5",use1-az4,"use1-az3,use1-az5",432.026,432.026,432.026,837.032,526.167,526.167,526.167,898.63,585.205,585.205,585.205,934.663
9001,65536,"use1-az3,use1-az4,use1-az5",use1-az5,"use1-az3,use1-az4",455.544,455.544,455.544,726.483,550.084,550.084,550.084,813.276,600.327,600.327,600.327,855.02
9001,65536,"use1-az3,use1-az4,use1-az6",use1-az3,"use1-az4,use1-az6",569.724,569.724,569.724,832.663,650.762,650.762,650.762,884.849,690.877,690.877,690.877,912.919
9001,65536,"use1-az3,use1-az4,use1-az6",use1-az4,"use1-az3,use1-az6",836.813,836.919,837.032,907.853,866.882,892.134,898.63,982.909,867.694,919.332,934.663,1016.78
9001,65536,"use1-az3,use1-az4,use1-az6",use1-az6,"use1-az3,use1-az4",574.588,574.588,574.588,927.627,641.744,641.744,641.744,996.082,664.757,664.757,664.757,1056.557
9001,65536,"use1-az3,use1-az5,use1-az6",use1-az3,"use1-az5,use1-az6",569.724,569.724,569.724,741.582,650.762,650.762,650.762,812.116,666.363,690.877,690.877,843.96
9001,65536,"use1-az3,use1-az5,use1-az6",use1-az5,"use1-az3,use1-az6",723.955,725.049,726.483,778.709,750.587,793.2,813.276,876.603,750.96,819.489,855.02,925.335
9001,65536,"use1-az3,use1-az5,use1-az6",use1-az6,"use1-az3,use1-az5",574.588,574.588,574.588,785.788,641.744,641.744,641.744,878.087,664.757,664.757,664.757,933.849
9001,65536,"use1-az4,use1-az5,use1-az6",use1-az4,"use1-az5,use1-az6",432.026,432.026,432.026,907.853,526.167,526.167,526.167,982.909,585.205,585.205,585.205,1016.78
9001,65536,"use1-az4,use1-az5,use1-az6",use1-az5,"use1-az4,use1-az6",455.544,455.544,455.544,778.709,550.084,550.084,550.084,876.603,600.327,600.327,600.327,925.335
9001,65536,"use1-az4,use1-az5,use1-az6",use1-az6,"use1-az4,use1-az5",785.788,785.788,785.788,927.627,852.671,875.485,878.087,996.082,855.249,924.327,933.849,1056.557
