src,dst,host_src,host_dst,az_src,az_dst,flow,rank_mode,training_rank_blocks,holdout_request_blocks,train_worst_p50_us,holdout_worst_p50_us,holdout_request_p50_us,train_worst_p90_us,holdout_worst_p90_us,holdout_request_p90_us,train_worst_p99_us,holdout_worst_p99_us,holdout_request_p99_us,train_worst_p50_lo_us,holdout_worst_p50_lo_us,holdout_request_p50_lo_us,train_worst_p50_hi_us,holdout_worst_p50_hi_us,holdout_request_p50_hi_us,holdout_rtt_max_p50_us,same_role_0_2_abs_change_us,baseline_flow,baseline_holdout_worst_p50_us,baseline_holdout_request_p50_us,holdout_worst_gain_vs_flow0_us,holdout_request_gain_vs_flow0_us
1,4,az1b,az3a,1,3,0,all-legs,3,1,237.85415761121845,238.0551489275518,238.0551489275518,241.0126844299029,241.31075541534528,241.31075541534528,249.73381439424114,246.86639987156903,246.86639987156903,0.0,0.0,0.0,481.31177223213217,481.59525254344345,479.88271394334333,481.4095,0.14167752897469654,0,238.0551489275518,238.0551489275518,0.0,0.0
1,5,az1b,az3b,1,3,2,all-legs,3,1,248.04858494423797,252.44373182107654,252.44373182107654,250.3647484397498,254.4298166219187,254.4298166219187,268.5617641696122,258.63364845824196,258.63364845824196,0.0,0.0,0.0,482.17878607612613,482.9006207612613,480.9600368547548,482.73625,3.203802885672758,0,257.0293805197571,257.0293805197571,4.585648698680586,4.585648698680586
1,6,az1b,az4a,1,4,3,all-legs,3,1,184.62571578682093,188.09714215765007,188.09714215765007,192.33840535977998,192.9989139759918,192.9989139759918,206.9369562619185,202.71326866449618,202.71326866449618,147.43295160050056,145.94985172312312,145.94985172312312,234.09437064404415,224.4113671321822,224.10598784104104,374.89300000000003,1.543893650162687,0,210.89929432551855,210.89929432551855,22.802152167868485,22.802152167868485
1,7,az1b,az4b,1,4,3,all-legs,3,1,168.89760339252996,169.727104354152,169.727104354152,173.2050107902648,172.9928637903922,172.9928637903922,177.59937130173032,181.7112832930722,181.7112832930722,124.97168497832824,126.59012237147142,126.59012237147142,224.57665395405405,211.30477069574584,211.30477069574584,350.596,1.2114353104006454,0,169.9265666681105,169.9265666681105,0.19946231395849168,0.19946231395849168
1,8,az1b,az5a,1,5,1,all-legs,3,1,105.9592794533163,107.95488505894133,107.95488505894133,110.48893705026315,112.0695996844309,112.0695996844309,121.07895036577938,116.10866590032377,116.10866590032377,69.10010056426424,51.9628026041041,50.267470176226226,162.5150539167167,163.22934327622613,163.22934327622613,216.48149999999998,0.9843344684124418,0,108.10274256638752,108.10274256638752,0.14785750744619008,0.14785750744619008
1,9,az1b,az5b,1,5,3,all-legs,3,1,116.33193378342345,116.9008496668745,116.9008496668745,121.01473115277881,120.23757661747676,120.23757661747676,132.89798287269548,127.64076016181836,123.78004796499091,67.79521550775775,76.39503529504512,76.39503529504512,172.58734814729735,168.26235319729727,156.47583807597601,237.553,0.4029271610018128,0,117.87541271157825,117.87541271157825,0.9745630447037428,0.9745630447037428
1,10,az1b,az6a,1,6,0,all-legs,3,1,279.4891741478733,281.0682574047254,281.0682574047254,309.44635357219676,297.7481406316005,297.7481406316005,386.3635947099107,327.80661871012353,327.80661871012353,242.0285849625625,236.02461243868876,236.02461243868876,336.6517217701702,329.6980021596096,324.4756149552552,568.621,0.5713402656698463,0,281.0682574047254,281.0682574047254,0.0,0.0
1,11,az1b,az6b,1,6,1,all-legs,3,1,228.11885056248786,228.9667204353441,228.9667204353441,239.5284276957788,242.82792870215107,242.82792870215107,260.2748099631756,316.8729469173882,316.8729469173882,189.72120872582576,180.59956450240244,180.59956450240244,285.0193940412412,278.0215978603603,278.0215978603603,457.16700000000003,1.7027038354600847,0,230.54215648138705,230.54215648138705,1.5754360460429666,1.5754360460429666
2,0,az2a,az1a,2,1,1,all-legs,3,1,225.49301122291348,226.06709000737908,226.06709000737908,228.0243472475594,229.2588058852487,228.40518452772898,236.40650298451166,236.7570737520702,229.52330777320202,186.71110765185193,184.8349628585585,184.8349628585585,282.88565508933937,281.56866242797804,265.49105887757764,453.30949999999996,0.7796275522670726,0,235.0469687921256,235.0469687921256,8.979878784746518,8.979878784746518
2,1,az2a,az1b,2,1,3,all-legs,3,1,210.37705453027095,210.66968372462065,210.66968372462065,215.14161691915123,216.91924863236864,216.91924863236864,224.21970152839222,226.37497883659816,226.37497883659816,166.85220527977975,162.98322221566568,162.98322221566568,268.10160786211213,264.6915956087588,264.6915956087588,417.868,1.3331099533777717,0,239.66688816815673,239.66688816815673,28.997204443536077,28.997204443536077
